Experiment: Mar_2_Turb_expt vial 9, Tue Mar  2 18:45:49 2021
0.0056,22941
0.0113,22973
0.0166,22945
0.0223,22902
0.0279,22943
0.0333,22890
0.0389,22856
0.0446,22768
0.0499,22829
0.0556,22743
0.0612,22696
0.0666,22591
0.0723,22656
0.0779,22663
0.0833,22596
0.0889,22621
0.0946,22639
0.0999,22576
0.1056,22635
0.1112,22560
0.1166,22558
0.1222,22542
0.1279,22487
0.1333,22485
0.1389,22530
0.1445,22459
0.1502,22484
0.1555,22442
0.1611,22476
0.1668,22441
0.1721,22428
0.1777,22450
0.1834,22407
0.189,22412
0.1944,22504
0.2,22509
0.2056,22363
0.2113,22340
0.2166,22456
0.2223,22366
0.2279,22369
0.2332,22434
0.2389,22319
0.2445,22479
0.2501,22288
0.2555,22424
0.2611,22408
0.2668,22388
0.2721,22371
0.2778,22431
0.2834,22391
0.289,22424
0.2944,22384
0.2999,22503
0.3056,22390
0.3112,22491
0.3165,22415
0.3222,22477
0.3277,22365
0.3333,22378
0.339,22333
0.3446,22294
0.3499,22461
0.3555,22365
0.3611,22397
0.3668,22359
0.3721,22336
0.3778,22346
0.3833,22427
0.3889,22308
0.3946,22309
0.3999,22267
0.4056,22437
0.4111,22327
0.4168,22244
0.4224,22356
0.4278,22288
0.4334,22171
0.4389,22317
0.4446,22286
0.4499,22372
0.4556,22253
0.4612,22235
0.4666,22381
0.4722,22319
0.4778,22287
0.4835,22290
0.4888,22354
0.4945,22330
0.5001,22245
0.5055,22268
0.5111,22297
0.5168,22263
0.5221,22247
0.5278,22255
0.5334,22299
0.5388,22387
0.5444,22259
0.5501,22316
0.5557,22267
0.5611,22261
0.5667,22310
0.5723,22252
0.5777,22238
0.5833,22330
0.589,22189
0.5943,22195
0.6,22108
0.6056,22164
0.6112,22280
0.6166,22222
0.6222,22230
0.6279,22135
0.6332,22224
0.6389,22181
0.6445,22215
0.6501,22175
0.6555,22247
0.6611,22232
0.6668,22201
0.6721,22171
0.6777,22123
0.6834,22169
0.689,22127
0.6944,22222
0.7,22154
0.7056,22151
0.7113,22228
0.7166,22116
0.7222,22135
0.7279,22147
0.7332,22121
0.7388,22214
0.7445,22138
0.7501,22113
0.7555,22074
0.7611,22184
0.7667,22139
0.7721,22095
0.7777,22235
0.7833,22128
0.789,22193
0.7946,22195
0.8,22239
0.8056,22112
0.811,22067
0.8166,22171
0.8222,22210
0.8279,22160
0.8332,22209
0.8389,22081
0.8445,22118
0.8501,22056
0.8555,22094
0.8612,22162
0.8668,22221
0.8722,22118
0.8778,22096
0.8834,22012
0.8888,22105
0.8944,22077
0.9001,22059
0.9054,22086
0.9111,22078
0.9167,22014
0.9223,22037
0.9277,21985
0.9333,22111
0.939,22118
0.9443,22042
0.95,22071
0.9554,22064
0.961,22084
0.9667,22054
0.9723,22103
0.9777,22129
0.9833,22057
0.989,22091
0.9943,22005
1.0,22000
1.0056,22043
1.0113,22088
1.0167,22032
1.0223,21939
1.0277,21967
1.0333,22027
1.039,21963
1.0443,22026
1.05,22035
1.0556,21974
1.061,22026
1.0666,21983
1.0723,22042
1.0779,22051
1.0833,22038
1.0889,22016
1.0945,22009
1.0999,22012
1.1055,22042
1.1112,21981
1.1168,21954
1.1222,22019
1.1278,22042
1.1334,21882
1.1388,22025
1.1444,21898
1.15,21942
1.1557,21922
1.161,22008
1.1667,21907
1.1723,22040
1.1777,21872
1.1833,21930
1.1889,21927
1.1943,21822
1.1999,21927
1.2055,21980
1.2112,21986
1.2166,22001
1.2222,21893
1.2278,21930
1.2332,21953
1.2388,21867
1.2444,21966
1.2501,21847
1.2554,21928
1.2611,21998
1.2667,21950
1.2723,21943
1.2777,21948
1.2833,21827
1.2889,21969
1.2946,21943
1.2999,21944
1.3056,21875
1.3112,21877
1.3165,21950
1.3222,21868
1.3278,21903
1.3334,21880
1.3388,21966
1.3445,21906
1.3501,21864
1.3554,21900
1.3611,21887
1.3667,21965
1.3724,21915
1.3777,21885
1.3833,21897
1.389,21965
1.3944,21891
1.4,21932
1.4057,21840
1.411,21825
1.4166,21875
1.4223,21879
1.4279,21979
1.4333,21791
1.4389,21823
1.4446,21875
1.4499,21826
1.4555,21847
1.4612,21922
1.4666,21846
1.4722,21879
1.4778,21977
1.4835,21907
1.4888,21914
1.4945,21902
1.5001,21810
1.5055,21816
1.5111,21851
1.5168,21839
1.5221,21851
1.5278,21751
1.5334,21792
1.539,21869
1.5444,21836
1.5501,21840
1.5557,21822
1.561,21773
1.5667,21793
1.5723,21860
1.5777,21844
1.5833,21816
1.589,21770
1.5946,21768
1.6,21773
1.6056,21760
1.6112,21806
1.6166,21733
1.6222,21736
1.6279,21759
1.6333,21813
1.6389,21761
1.6445,21837
1.6499,21879
1.6555,21906
1.6612,21783
1.6668,21873
1.6722,21887
1.6778,21959
1.6835,21854
1.6888,21762
1.6945,21776
1.7001,21829
1.7057,21776
1.7111,21687
1.7167,21723
1.7224,21776
1.7277,21780
1.7333,21660
1.739,21685
1.7446,21789
1.7499,21602
1.7556,21733
1.7612,21694
1.7668,21751
1.7722,21743
1.7778,21760
1.7835,21733
1.7888,21670
1.7944,21677
1.8,21737
1.8056,21690
1.8113,21800
1.8166,21655
1.8222,21653
1.8278,21662
1.8335,21686
1.8391,21702
1.8445,21682
1.85,21639
1.8556,21700
1.8613,21672
1.8666,21724
1.8723,21765
1.8778,21769
1.8835,21748
1.8891,21615
1.8945,21705
1.9001,21603
1.9056,21651
1.9113,21632
1.9166,21754
1.9223,21721
1.9279,21679
1.9334,21632
1.9391,21755
1.9444,21675
1.9501,21708
1.9557,21622
1.9611,21666
1.9668,21780
1.9724,21531
1.9778,21570
1.9834,21653
1.989,21679
1.9944,21675
2.0001,21703
2.0057,21567
2.0111,21605
2.0167,21705
2.0224,21686
2.0277,21725
2.0334,21720
2.039,21655
2.0447,21645
2.05,21662
2.0557,21569
2.061,21610
2.0667,21600
2.0722,21632
2.0778,21666
2.0835,21641
2.0889,21671
2.0945,21702
2.1,21678
2.1057,21663
2.1113,21649
2.1167,21605
2.1223,21608
2.1278,21680
2.1335,21695
2.1391,21594
2.1445,21604
2.1501,21641
2.1556,21609
2.1613,21539
2.1666,21623
2.1723,21595
2.1779,21572
2.1833,21636
2.1889,21632
2.1946,21585
2.2002,21620
2.2056,21477
2.2112,21626
2.2169,21579
2.2223,21707
2.2279,21637
2.2335,21550
2.2389,21573
2.2445,21551
2.2502,21583
2.2555,21521
2.2612,21481
2.2668,21707
2.2724,21497
2.2778,21572
2.2834,21562
2.2891,21553
2.2944,21503
2.3001,21585
2.3057,21637
2.3111,21516
2.3167,21641
2.3224,21644
2.328,21479
2.3334,21609
2.339,21544
2.3447,21651
2.3501,21450
2.3557,21494
2.3611,21593
2.3667,21527
2.3723,21555
2.378,21647
2.3833,21539
2.389,21474
2.3946,21511
2.4003,21437
2.4056,21465
2.4112,21436
2.4169,21586
2.4223,21509
2.4279,21526
2.4335,21586
2.4389,21536
2.4446,21542
2.4502,21486
2.4556,21519
2.4612,21464
2.4669,21535
2.4722,21550
2.4779,21527
2.4835,21488
2.4892,21502
2.4945,21450
2.5002,21583
2.5055,21445
2.5112,21470
2.5169,21439
2.5222,21433
2.5279,21638
2.5335,21468
2.5389,21437
2.5445,21331
2.5502,21436
2.5555,21552
2.5612,21473
2.5669,21459
2.5722,21487
2.5779,21450
2.5835,21420
2.5889,21523
2.5945,21446
2.6002,21529
2.6058,21443
2.6112,21478
2.6168,21539
2.6225,21386
2.6278,21399
2.6335,21379
2.6391,21536
2.6445,21424
2.6501,21458
2.6558,21412
2.6611,21523
2.6668,21464
2.6724,21470
2.678,21404
2.6834,21394
2.689,21365
2.6947,21456
2.7,21329
2.7057,21427
2.7113,21401
2.7167,21409
2.7223,21380
2.728,21492
2.7333,21376
2.739,21349
2.7446,21368
2.7503,21347
2.7556,21496
2.7613,21456
2.7669,21391
2.7722,21406
2.7779,21348
2.7835,21482
2.7891,21374
2.7945,21443
2.8001,21347
2.8058,21319
2.8111,21354
2.8168,21320
2.8224,21392
2.8281,21380
2.8334,21340
2.8391,21399
2.8447,21323
2.85,21328
2.8557,21452
2.8613,21405
2.8669,21330
2.8723,21467
2.8779,21372
2.8836,21326
2.8889,21382
2.8946,21365
2.9002,21328
2.9056,21368
2.9112,21460
2.9169,21474
2.9225,21372
2.9279,21305
2.9336,21494
2.939,21281
2.9446,21361
2.95,21337
2.9556,21318
2.9613,21357
2.9667,21270
2.9723,21211
2.978,21391
2.9836,21202
2.989,21136
2.9947,21320
3.0,21245
3.0057,21301
3.0114,21320
3.0167,21355
3.0224,21230
3.028,21340
3.0334,21148
3.039,21215
3.0447,21317
3.05,21345
3.0557,21258
3.0613,21200
3.0669,21261
3.0723,21248
3.0779,21355
3.0835,21318
3.0889,21386
3.0946,21229
3.1002,21369
3.1056,21368
3.1112,21326
3.1168,21267
3.1225,21295
3.1278,21275
3.1335,21361
3.1391,21295
3.1445,21216
3.1501,21253
3.1557,21212
3.1614,21312
3.1668,21217
3.1724,21221
3.178,21258
3.1834,21271
3.1891,21244
3.1947,21209
3.2001,21195
3.2057,21263
3.2113,21305
3.2167,21232
3.2223,21335
3.228,21213
3.2336,21224
3.239,21223
3.2446,21247
3.2502,21330
3.2556,21264
3.2612,21189
3.2668,21157
3.2724,21248
3.2781,21254
3.2834,21139
3.289,21197
3.2946,21235
3.3002,21253
3.3059,21256
3.3112,21193
3.3168,21330
3.3224,21182
3.328,21185
3.3334,21153
3.339,21220
3.3446,21262
3.3502,21217
3.3556,21129
3.3612,21276
