Experiment: Mar_2_Turb_expt vial 0, Tue Mar  2 18:45:49 2021
0.0056,26223
0.0113,26267
0.0166,26271
0.0223,26264
0.0279,26270
0.0333,26268
0.0389,26254
0.0446,26276
0.0499,26267
0.0556,26272
0.0612,26268
0.0666,26270
0.0723,26266
0.0779,26270
0.0833,26276
0.0889,26276
0.0946,26277
0.0999,26286
0.1056,26271
0.1112,26274
0.1166,26273
0.1222,26280
0.1279,26260
0.1333,26286
0.1389,26288
0.1445,26269
0.1502,26282
0.1555,26278
0.1611,26279
0.1668,26272
0.1721,26271
0.1777,26100
0.1834,24473
0.189,26212
0.1944,26222
0.2,26231
0.2056,26263
0.2113,26262
0.2166,26216
0.2223,26277
0.2279,26215
0.2332,26180
0.2389,26234
0.2445,26281
0.2501,26142
0.2555,26285
0.2611,26242
0.2668,26265
0.2721,26207
0.2778,26266
0.2834,26239
0.289,26244
0.2944,26279
0.2999,26295
0.3056,26176
0.3112,26292
0.3165,26264
0.3222,26219
0.3277,26264
0.3333,26281
0.339,26227
0.3446,26254
0.3499,26265
0.3555,26248
0.3611,26272
0.3668,26289
0.3721,26165
0.3778,26192
0.3833,26258
0.3889,26249
0.3946,26263
0.3999,26267
0.4056,26271
0.4111,26275
0.4168,26244
0.4224,26281
0.4278,26144
0.4334,26260
0.4389,26283
0.4446,26295
0.4499,26224
0.4556,26289
0.4612,26291
0.4666,26283
0.4722,26281
0.4778,26214
0.4835,26289
0.4888,26295
0.4945,26305
0.5001,26308
0.5055,26295
0.5111,26300
0.5168,26300
0.5221,26296
0.5278,26278
0.5334,26300
0.5388,26307
0.5444,26306
0.5501,26294
0.5557,26259
0.5611,26296
0.5667,26275
0.5723,26289
0.5777,26285
0.5833,26299
0.589,26225
0.5943,26285
0.6,26295
0.6056,26294
0.6112,26302
0.6166,26281
0.6222,26232
0.6279,26306
0.6332,26293
0.6389,26289
0.6445,26300
0.6501,26286
0.6555,26278
0.6611,26299
0.6668,26309
0.6721,26288
0.6777,26296
0.6834,26281
0.689,26284
0.6944,26303
0.7,26299
0.7056,26259
0.7113,26290
0.7166,26299
0.7222,26312
0.7279,26294
0.7332,26309
0.7388,26308
0.7445,26299
0.7501,26260
0.7555,26326
0.7611,26320
0.7667,26300
0.7721,26307
0.7777,26306
0.7833,26314
0.789,26305
0.7946,26317
0.8,26308
0.8056,26316
0.811,26307
0.8166,26306
0.8222,26305
0.8279,26201
0.8332,26301
0.8389,26278
0.8445,26287
0.8501,26229
0.8555,26302
0.8612,26309
0.8668,26217
0.8722,26311
0.8778,26290
0.8834,26318
0.8888,26307
0.8944,26307
0.9001,26301
0.9054,26305
0.9111,26299
0.9167,26300
0.9223,26286
0.9277,26308
0.9333,26297
0.939,26306
0.9443,26297
0.95,26201
0.9554,26204
0.961,26302
0.9667,26276
0.9723,26224
0.9777,26136
0.9833,26268
0.989,26305
0.9943,26304
1.0,26247
1.0056,26290
1.0113,26270
1.0167,26307
1.0223,26314
1.0277,26316
1.0333,26263
1.039,26279
1.0443,26302
1.05,26298
1.0556,26312
1.061,26267
1.0666,26310
1.0723,26313
1.0779,26294
1.0833,26280
1.0889,26265
1.0945,26287
1.0999,26311
1.1055,26280
1.1112,26281
1.1168,26312
1.1222,26304
1.1278,26293
1.1334,26311
1.1388,26302
1.1444,26291
1.15,26317
1.1557,26313
1.161,26314
1.1667,26302
1.1723,26313
1.1777,26325
1.1833,26319
1.1889,26317
1.1943,26296
1.1999,26291
1.2055,26315
1.2112,26310
1.2166,26321
1.2222,26313
1.2278,26324
1.2332,26308
1.2388,26294
1.2444,26311
1.2501,26306
1.2554,26309
1.2611,26318
1.2667,26320
1.2723,26315
1.2777,26303
1.2833,26309
1.2889,26295
1.2946,26318
1.2999,26313
1.3056,26315
1.3112,26318
1.3165,26314
1.3222,26321
1.3278,26318
1.3334,26319
1.3388,26316
1.3445,26315
1.3501,26313
1.3554,26318
1.3611,26325
1.3667,26317
1.3724,26313
1.3777,26314
1.3833,26322
1.389,26318
1.3944,26318
1.4,26321
1.4057,26331
1.411,26323
1.4166,26308
1.4223,26320
1.4279,26315
1.4333,26322
1.4389,26317
1.4446,26317
1.4499,26322
1.4555,26322
1.4612,26322
1.4666,26303
1.4722,26312
1.4778,26324
1.4835,26320
1.4888,26311
1.4945,26301
1.5001,26301
1.5055,26309
1.5111,26302
1.5168,26310
1.5221,26325
1.5278,26315
1.5334,26319
1.539,26312
1.5444,26325
1.5501,26304
1.5557,26310
1.561,26306
1.5667,26312
1.5723,26313
1.5777,26317
1.5833,26333
1.589,26299
1.5946,26315
1.6,26308
1.6056,26299
1.6112,26313
1.6166,26320
1.6222,26320
1.6279,26308
1.6333,26295
1.6389,26328
1.6445,26320
1.6499,26320
1.6555,26331
1.6612,26324
1.6668,26325
1.6722,26311
1.6778,26299
1.6835,26321
1.6888,26320
1.6945,26325
1.7001,26321
1.7057,26316
1.7111,26323
1.7167,26316
1.7224,26310
1.7277,26318
1.7333,26316
1.739,26310
1.7446,26290
1.7499,26293
1.7556,26323
1.7612,26317
1.7668,26320
1.7722,26313
1.7778,26304
1.7835,26324
1.7888,26305
1.7944,26305
1.8,26310
1.8056,26314
1.8113,26302
1.8166,26307
1.8222,26304
1.8278,26309
1.8335,26299
1.8391,26310
1.8445,26311
1.85,26304
1.8556,26290
1.8613,26308
1.8666,26315
1.8723,26294
1.8778,26313
1.8835,26310
1.8891,26314
1.8945,26314
1.9001,26293
1.9056,26294
1.9113,26297
1.9166,26304
1.9223,26307
1.9279,26301
1.9334,26301
1.9391,26310
1.9444,26297
1.9501,26306
1.9557,26295
1.9611,26289
1.9668,26299
1.9724,26296
1.9778,26293
1.9834,26292
1.989,26288
1.9944,26300
2.0001,26294
2.0057,26304
2.0111,26297
2.0167,26298
2.0224,26306
2.0277,26315
2.0334,26301
2.039,26297
2.0447,26308
2.05,26298
2.0557,26296
2.061,26287
2.0667,26302
2.0722,26291
2.0778,26295
2.0835,26288
2.0889,26299
2.0945,26297
2.1,26302
2.1057,26302
2.1113,26314
2.1167,26294
2.1223,26311
2.1278,26301
2.1335,26300
2.1391,26303
2.1445,26284
2.1501,26312
2.1556,26306
2.1613,26316
2.1666,26313
2.1723,26317
2.1779,26324
2.1833,26320
2.1889,26318
2.1946,26317
2.2002,26315
2.2056,26305
2.2112,26304
2.2169,26312
2.2223,26294
2.2279,26303
2.2335,26301
2.2389,26318
2.2445,26317
2.2502,26309
2.2555,26319
2.2612,26315
2.2668,26312
2.2724,26317
2.2778,26303
2.2834,26323
2.2891,26310
2.2944,26314
2.3001,26305
2.3057,26310
2.3111,26309
2.3167,26320
2.3224,26315
2.328,26317
2.3334,26308
2.339,26324
2.3447,26317
2.3501,26316
2.3557,26324
2.3611,26329
2.3667,26322
2.3723,26330
2.378,26330
2.3833,26312
2.389,26317
2.3946,26318
2.4003,26323
2.4056,26316
2.4112,26302
2.4169,26299
2.4223,26303
2.4279,26300
2.4335,26302
2.4389,26251
2.4446,26316
2.4502,26312
2.4556,26308
2.4612,26310
2.4669,26301
2.4722,26317
2.4779,26312
2.4835,26305
2.4892,26324
2.4945,26326
2.5002,26325
2.5055,26327
2.5112,26306
2.5169,26320
2.5222,26307
2.5279,26330
2.5335,26324
2.5389,26329
2.5445,26305
2.5502,26334
2.5555,26332
2.5612,26309
2.5669,26297
2.5722,26312
2.5779,26324
2.5835,26333
2.5889,26330
2.5945,26312
2.6002,26321
2.6058,26319
2.6112,26285
2.6168,26313
2.6225,26306
2.6278,26323
2.6335,26329
2.6391,26324
2.6445,26323
2.6501,26331
2.6558,26316
2.6611,26323
2.6668,26329
2.6724,26330
2.678,26331
2.6834,26320
2.689,26327
2.6947,26319
2.7,26328
2.7057,26313
2.7113,26312
2.7167,26326
2.7223,26320
2.728,26314
2.7333,26316
2.739,26302
2.7446,26300
2.7503,26316
2.7556,26323
2.7613,26241
2.7669,26226
2.7722,26315
2.7779,26334
2.7835,26298
2.7891,26309
2.7945,26318
2.8001,26323
2.8058,26313
2.8111,26312
2.8168,26319
2.8224,26326
2.8281,26307
2.8334,26329
2.8391,26328
2.8447,26307
2.85,26328
2.8557,26324
2.8613,26313
2.8669,26314
2.8723,26313
2.8779,26174
2.8836,26321
2.8889,26308
2.8946,26300
2.9002,26302
2.9056,26298
2.9112,26299
2.9169,26315
2.9225,26288
2.9279,26314
2.9336,26314
2.939,26303
2.9446,26305
2.95,26288
2.9556,26276
2.9613,26314
2.9667,26291
2.9723,26300
2.978,26302
2.9836,26288
2.989,26310
2.9947,26244
3.0,26309
3.0057,26279
3.0114,26310
3.0167,26316
3.0224,25853
3.028,26316
3.0334,26309
3.039,26312
3.0447,26328
3.05,26319
3.0557,26323
3.0613,26295
3.0669,26299
3.0723,26316
3.0779,26308
3.0835,26272
3.0889,26309
3.0946,26306
3.1002,26251
3.1056,26297
3.1112,26239
3.1168,26320
3.1225,26303
3.1278,26258
3.1335,26314
3.1391,26303
3.1445,26295
3.1501,26302
3.1557,26296
3.1614,26282
3.1668,26302
3.1724,26278
3.178,26322
3.1834,26310
3.1891,26300
3.1947,26272
3.2001,26313
3.2057,26328
3.2113,26321
3.2167,26302
3.2223,26299
3.228,26292
3.2336,26314
3.239,26318
3.2446,26303
3.2502,26296
3.2556,26270
3.2612,26289
3.2668,26283
3.2724,26306
3.2781,26268
3.2834,26304
3.289,26302
3.2946,26301
3.3002,26286
3.3059,26296
3.3112,26295
3.3168,26288
3.3224,26289
3.328,26296
3.3334,26234
3.339,26211
3.3446,26288
3.3502,26256
3.3556,26182
3.3612,26314
3.3669,26316
3.3724,26316
3.378,26306
3.3834,26296
3.389,26288
3.3947,26255
3.4001,26282
3.4058,26305
3.4111,26278
3.4168,26295
3.4224,26310
3.4278,26304
3.4335,26295
3.4391,26298
3.4447,26306
3.4501,26296
3.4558,26307
3.4614,26296
3.4668,26310
3.4724,26312
3.4781,26310
3.4834,26299
3.489,26293
3.4947,26283
3.5,26292
3.5057,26290
3.5113,26298
3.517,26287
3.5223,26286
3.528,26297
3.5336,26295
3.539,26302
3.5446,26300
3.5503,26290
3.5556,26294
3.5613,26293
3.5669,26308
3.5723,26306
3.5779,26294
3.5835,26283
3.5892,26299
3.5945,26087
3.6002,26262
3.6058,26303
3.6112,26321
3.6168,26309
3.6225,26305
3.6279,26320
3.6335,26321
3.6391,26310
3.6445,26298
3.6501,26316
3.6558,26312
3.6614,26226
3.6668,26315
3.6724,26312
3.678,26290
3.6834,26280
3.689,26292
3.6947,26289
3.7,26302
3.7057,26311
3.7113,26302
3.717,26292
3.7223,26293
3.728,26291
3.7336,26313
3.739,26303
3.7446,26292
3.7503,26304
3.7556,26216
3.7611,26284
3.7668,26147
3.7724,26300
3.778,26293
3.7834,26305
3.7889,26296
3.7946,26254
3.8002,26308
3.8056,26293
3.8112,26308
3.8168,26315
3.8224,26284
3.828,26299
3.8334,26307
3.839,26315
3.8446,26309
3.8502,26318
3.8556,26303
3.8612,26165
3.8669,26124
3.8724,26306
3.878,26297
3.8834,26303
3.889,26297
3.8946,26178
3.9002,26292
3.9058,26306
3.9112,26297
3.9168,25859
3.9225,26302
3.9278,26288
3.9335,26287
3.9391,26292
3.9447,25981
3.9501,26290
3.9557,26294
3.9614,26282
3.9667,26285
3.9724,26297
3.978,26292
3.9836,26258
3.989,26297
3.9946,26288
4.0003,26293
4.0057,26298
4.0113,26306
4.0169,26223
4.0223,26285
4.028,26291
4.0336,26284
4.039,26294
4.0446,26293
4.0502,26292
4.0556,26236
4.0613,26268
4.0669,26292
4.0723,26158
4.0779,26297
4.0835,26304
4.0892,26300
4.0945,26289
4.1002,26290
4.1058,26290
4.1112,26288
4.1168,26291
4.1225,26159
4.1278,26292
4.1335,26274
4.1391,26232
4.1445,26281
4.1501,26276
4.1558,26274
4.1614,26256
4.1668,26291
4.1724,26288
4.178,26284
4.1834,26293
4.189,26247
4.1947,26288
4.2003,26285
4.2057,26294
4.2113,26290
4.217,26284
4.2223,26286
4.228,26297
4.2336,26292
4.239,26314
4.2446,26253
4.2503,26281
4.2556,26302
4.2613,26296
4.2669,26280
4.2723,26280
4.2779,26286
4.2836,26237
4.2889,26290
4.2946,26298
4.3002,26294
4.3058,26288
4.3112,26304
4.3168,26289
4.3225,25909
4.3278,26215
4.3335,26289
4.3391,26290
4.3447,26033
4.3501,26263
4.3557,26284
4.3614,26283
4.367,26273
4.3723,26272
4.378,26282
4.3836,26286
4.389,26285
4.3946,26278
4.4002,26259
4.4059,26307
4.4112,26292
4.4169,26302
4.4223,26194
4.4279,26292
4.4336,26295
4.439,26249
4.4447,26293
4.4503,26287
4.4557,26301
4.4613,26286
4.467,26265
4.4723,26292
4.478,26297
4.4836,26287
4.489,26300
4.4946,26275
4.5002,26286
4.5056,26165
4.5113,26288
4.5169,26291
4.5223,26285
4.5279,26154
4.5335,26296
4.5392,26281
4.5445,26311
4.5502,26299
4.5556,26292
4.5612,26251
4.5669,25758
4.5725,26290
4.5779,26290
4.5835,26296
4.5892,26277
4.5945,26295
4.6002,26285
4.6058,26295
4.6112,26276
4.6169,26295
4.6225,26295
4.6279,26305
4.6335,26291
4.6392,26285
4.6445,26289
4.6502,26283
4.6558,26284
4.6612,26260
4.6668,26292
4.6725,26297
4.6778,26285
4.6835,26300
4.6891,26286
4.6945,26286
4.7002,26281
4.7058,26211
4.7112,26282
4.7168,26276
4.7225,26311
4.7278,26302
4.7335,26282
4.7391,26293
4.7448,26304
4.7501,26283
4.7558,26305
4.7611,26282
4.7668,26308
4.7724,26278
4.778,26299
4.7834,26286
4.789,26300
4.7947,26292
4.8003,26288
4.8057,26223
4.8112,26302
4.8168,26308
4.8225,26069
4.8281,26281
4.8334,26307
4.839,26292
4.8446,26287
4.8503,26280
4.8556,26279
4.8613,26274
4.8668,26268
4.8725,26234
4.8778,26295
4.8835,26069
4.8891,26285
4.8946,26205
4.9003,26303
4.9056,26300
4.9113,26302
4.917,26276
4.9223,26270
4.928,26296
4.9336,26295
4.939,26283
4.9446,26223
4.9503,26297
4.9556,26292
4.9613,24879
4.9669,26279
4.9725,26294
4.9779,26289
4.9835,26276
4.9892,26240
4.9945,26289
5.0002,26290
5.0059,26293
5.0112,26254
5.0169,26288
5.0222,26301
5.0279,26298
5.0336,26292
5.0389,26276
5.0446,26283
5.0502,26283
