Experiment: Mar_2_Turb_expt vial 7, Tue Mar  2 18:45:49 2021
0.0056,104
0.0113,101
0.0166,105
0.0223,103
0.0279,106
0.0333,104
0.0389,104
0.0446,104
0.0499,105
0.0556,101
0.0612,105
0.0666,103
0.0723,103
0.0779,106
0.0833,106
0.0889,104
0.0946,104
0.0999,109
0.1056,102
0.1112,105
0.1166,102
0.1222,102
0.1279,105
0.1333,105
0.1389,102
0.1445,102
0.1502,105
0.1555,104
0.1611,104
0.1668,105
0.1721,101
0.1777,105
0.1834,105
0.189,105
0.1944,107
0.2,103
0.2056,107
0.2113,100
0.2166,105
0.2223,103
0.2279,105
0.2332,104
0.2389,102
0.2445,102
0.2501,105
0.2555,103
0.2611,107
0.2668,103
0.2721,101
0.2778,103
0.2834,102
0.289,104
0.2944,105
0.2999,104
0.3056,104
0.3112,106
0.3165,101
0.3222,103
0.3277,104
0.3333,104
0.339,103
0.3446,104
0.3499,107
0.3555,104
0.3611,101
0.3668,104
0.3721,103
0.3778,100
0.3833,100
0.3889,100
0.3946,100
0.3999,102
0.4056,99
0.4111,100
0.4168,97
0.4224,101
0.4278,104
0.4334,102
0.4389,99
0.4446,102
0.4499,100
0.4556,104
0.4612,105
0.4666,102
0.4722,103
0.4778,103
0.4835,100
0.4888,102
0.4945,103
0.5001,103
0.5055,106
0.5111,103
0.5168,104
0.5221,102
0.5278,100
0.5334,103
0.5388,99
0.5444,98
0.5501,101
0.5557,100
0.5611,101
0.5667,100
0.5723,107
0.5777,105
0.5833,100
0.589,102
0.5943,102
0.6,101
0.6056,100
0.6112,102
0.6166,103
0.6222,103
0.6279,101
0.6332,103
0.6389,100
0.6445,103
0.6501,101
0.6555,101
0.6611,103
0.6668,104
0.6721,101
0.6777,99
0.6834,104
0.689,100
0.6944,104
0.7,104
0.7056,104
0.7113,106
0.7166,102
0.7222,103
0.7279,104
0.7332,102
0.7388,105
0.7445,106
0.7501,103
0.7555,100
0.7611,103
0.7667,102
0.7721,103
0.7777,99
0.7833,106
0.789,103
0.7946,102
0.8,102
0.8056,106
0.811,101
0.8166,104
0.8222,104
0.8279,103
0.8332,104
0.8389,103
0.8445,103
0.8501,102
0.8555,101
0.8612,100
0.8668,102
0.8722,106
0.8778,101
0.8834,97
0.8888,100
0.8944,103
0.9001,103
0.9054,103
0.9111,102
0.9167,100
0.9223,103
0.9277,101
0.9333,107
0.939,101
0.9443,104
0.95,106
0.9554,103
0.961,103
0.9667,103
0.9723,102
0.9777,105
0.9833,100
0.989,104
0.9943,103
1.0,104
1.0056,104
1.0113,100
1.0167,103
1.0223,103
1.0277,104
1.0333,100
1.039,102
1.0443,103
1.05,104
1.0556,104
1.061,102
1.0666,102
1.0723,104
1.0779,103
1.0833,104
1.0889,98
1.0945,104
1.0999,103
1.1055,102
1.1112,103
1.1168,101
1.1222,104
1.1278,103
1.1334,107
1.1388,102
1.1444,99
1.15,100
1.1557,105
1.161,102
1.1667,100
1.1723,104
1.1777,102
1.1833,102
1.1889,102
1.1943,103
1.1999,103
1.2055,103
1.2112,104
1.2166,104
1.2222,97
1.2278,103
1.2332,96
1.2388,101
1.2444,103
1.2501,103
1.2554,103
1.2611,105
1.2667,101
1.2723,104
1.2777,98
1.2833,100
1.2889,103
1.2946,101
1.2999,103
1.3056,103
1.3112,103
1.3165,104
1.3222,105
1.3278,102
1.3334,99
1.3388,102
1.3445,102
1.3501,104
1.3554,106
1.3611,100
1.3667,102
1.3724,100
1.3777,103
1.3833,101
1.389,102
1.3944,106
1.4,105
1.4057,102
1.411,102
1.4166,101
1.4223,103
1.4279,104
1.4333,106
1.4389,107
1.4446,106
1.4499,104
1.4555,101
1.4612,107
1.4666,101
1.4722,102
1.4778,106
1.4835,99
1.4888,99
1.4945,103
1.5001,99
1.5055,99
1.5111,100
1.5168,103
1.5221,104
1.5278,102
1.5334,102
1.539,103
1.5444,102
1.5501,100
1.5557,106
1.561,104
1.5667,103
1.5723,102
1.5777,103
1.5833,108
1.589,101
1.5946,101
1.6,101
1.6056,103
1.6112,101
1.6166,102
1.6222,100
1.6279,101
1.6333,102
1.6389,102
1.6445,106
1.6499,104
1.6555,102
1.6612,101
1.6668,105
1.6722,103
1.6778,106
1.6835,104
1.6888,103
1.6945,102
1.7001,108
1.7057,107
1.7111,101
1.7167,104
1.7224,102
1.7277,103
1.7333,105
1.739,104
1.7446,104
1.7499,104
1.7556,101
1.7612,106
1.7668,101
1.7722,105
1.7778,105
1.7835,103
1.7888,101
1.7944,102
1.8,104
1.8056,103
1.8113,104
1.8166,105
1.8222,102
1.8278,104
1.8335,98
1.8391,100
1.8445,101
1.85,102
1.8556,104
1.8613,103
1.8666,100
1.8723,104
1.8778,101
1.8835,102
1.8891,103
1.8945,104
1.9001,102
1.9056,102
1.9113,102
1.9166,100
1.9223,103
1.9279,103
1.9334,100
1.9391,103
1.9444,101
1.9501,99
1.9557,100
1.9611,102
1.9668,104
1.9724,102
1.9778,102
1.9834,100
1.989,98
1.9944,102
2.0001,102
2.0057,104
2.0111,102
2.0167,103
2.0224,104
2.0277,103
2.0334,103
2.039,101
2.0447,106
2.05,103
2.0557,103
2.061,103
2.0667,103
2.0722,102
2.0778,105
2.0835,105
2.0889,105
2.0945,101
2.1,104
2.1057,106
2.1113,103
2.1167,102
2.1223,103
2.1278,104
2.1335,100
2.1391,103
2.1445,102
2.1501,107
2.1556,106
2.1613,104
2.1666,104
2.1723,103
2.1779,105
2.1833,107
2.1889,104
2.1946,105
2.2002,100
2.2056,101
2.2112,101
2.2169,104
2.2223,103
2.2279,104
2.2335,104
2.2389,104
2.2445,103
2.2502,102
2.2555,103
2.2612,101
2.2668,105
2.2724,103
2.2778,106
2.2834,103
2.2891,106
2.2944,104
2.3001,105
2.3057,106
2.3111,107
2.3167,104
2.3224,104
2.328,105
2.3334,106
2.339,104
2.3447,104
2.3501,104
2.3557,107
2.3611,107
2.3667,104
2.3723,102
2.378,106
2.3833,102
2.389,105
2.3946,107
2.4003,104
2.4056,105
2.4112,104
2.4169,103
2.4223,105
2.4279,103
2.4335,105
2.4389,104
2.4446,104
2.4502,103
2.4556,107
2.4612,104
2.4669,104
2.4722,105
2.4779,104
2.4835,105
2.4892,102
2.4945,107
2.5002,105
2.5055,104
2.5112,104
2.5169,103
2.5222,101
2.5279,101
2.5335,102
2.5389,104
2.5445,105
2.5502,101
2.5555,104
2.5612,102
2.5669,103
2.5722,103
2.5779,104
2.5835,103
2.5889,103
2.5945,105
2.6002,105
2.6058,103
2.6112,103
2.6168,104
2.6225,103
