Experiment: Mar_2_Turb_expt vial 12, Tue Mar  2 18:45:49 2021
0.0056,105
0.0113,105
0.0166,100
0.0223,105
0.0279,106
0.0333,102
0.0389,105
0.0446,103
0.0499,106
0.0556,106
0.0612,104
0.0666,103
0.0723,103
0.0779,105
0.0833,104
0.0889,103
0.0946,103
0.0999,104
0.1056,104
0.1112,105
0.1166,104
0.1222,104
0.1279,105
0.1333,105
0.1389,102
0.1445,103
0.1502,103
0.1555,102
0.1611,101
0.1668,106
0.1721,107
0.1777,105
0.1834,107
0.189,104
0.1944,98
0.2,109
0.2056,102
0.2113,105
0.2166,106
0.2223,102
0.2279,107
0.2332,102
0.2389,105
0.2445,106
0.2501,103
0.2555,106
0.2611,105
0.2668,103
0.2721,106
0.2778,103
0.2834,104
0.289,103
0.2944,105
0.2999,103
0.3056,105
0.3112,104
0.3165,103
0.3222,104
0.3277,107
0.3333,103
0.339,103
0.3446,103
0.3499,105
0.3555,104
0.3611,99
0.3668,102
0.3721,102
0.3778,101
0.3833,99
0.3889,102
0.3946,100
0.3999,99
0.4056,102
0.4111,100
0.4168,99
0.4224,102
0.4278,103
0.4334,104
0.4389,99
0.4446,102
0.4499,101
0.4556,104
0.4612,103
0.4666,102
0.4722,101
0.4778,101
0.4835,101
0.4888,103
0.4945,105
0.5001,104
0.5055,104
0.5111,102
0.5168,102
0.5221,103
0.5278,103
0.5334,101
0.5388,102
0.5444,97
0.5501,102
0.5557,99
0.5611,102
0.5667,103
0.5723,101
0.5777,103
0.5833,100
0.589,102
0.5943,100
0.6,99
0.6056,100
0.6112,102
0.6166,104
0.6222,103
0.6279,101
0.6332,102
0.6389,102
0.6445,104
0.6501,102
0.6555,102
0.6611,102
0.6668,100
0.6721,101
0.6777,101
0.6834,104
0.689,103
0.6944,102
0.7,103
0.7056,107
0.7113,106
0.7166,104
0.7222,103
0.7279,102
0.7332,104
0.7388,104
0.7445,105
0.7501,106
0.7555,102
0.7611,103
0.7667,97
0.7721,103
0.7777,100
0.7833,102
0.789,102
0.7946,107
0.8,102
0.8056,102
0.811,103
0.8166,102
0.8222,102
0.8279,103
0.8332,107
0.8389,105
0.8445,102
0.8501,102
0.8555,103
0.8612,97
0.8668,102
0.8722,104
0.8778,101
0.8834,98
0.8888,99
0.8944,104
0.9001,102
0.9054,101
0.9111,100
0.9167,102
0.9223,105
0.9277,102
0.9333,103
0.939,102
0.9443,101
0.95,104
0.9554,105
0.961,104
0.9667,104
0.9723,105
0.9777,103
0.9833,102
0.989,104
0.9943,104
1.0,102
1.0056,102
1.0113,103
1.0167,103
1.0223,104
1.0277,102
1.0333,103
1.039,99
1.0443,102
1.05,103
1.0556,101
1.061,101
1.0666,102
1.0723,106
1.0779,103
1.0833,104
1.0889,102
1.0945,101
1.0999,104
1.1055,105
1.1112,103
1.1168,102
1.1222,103
1.1278,101
1.1334,101
1.1388,99
1.1444,95
1.15,100
1.1557,105
1.161,101
1.1667,104
1.1723,103
1.1777,103
1.1833,101
1.1889,103
1.1943,106
1.1999,102
1.2055,105
1.2112,102
1.2166,102
1.2222,101
1.2278,97
1.2332,96
1.2388,105
1.2444,103
1.2501,104
1.2554,102
1.2611,103
1.2667,103
1.2723,105
1.2777,99
1.2833,100
1.2889,103
1.2946,104
1.2999,103
1.3056,104
1.3112,105
1.3165,104
1.3222,103
1.3278,104
1.3334,105
1.3388,104
1.3445,105
1.3501,104
1.3554,101
1.3611,105
1.3667,104
1.3724,101
1.3777,105
1.3833,102
1.389,102
1.3944,103
1.4,103
1.4057,103
1.411,105
1.4166,104
1.4223,103
1.4279,105
1.4333,105
1.4389,101
1.4446,106
1.4499,104
1.4555,102
1.4612,100
1.4666,104
1.4722,101
1.4778,103
1.4835,100
1.4888,103
1.4945,103
1.5001,105
1.5055,99
1.5111,101
1.5168,102
1.5221,103
1.5278,100
1.5334,102
1.539,102
1.5444,102
1.5501,104
1.5557,102
1.561,103
1.5667,101
1.5723,103
1.5777,102
1.5833,104
1.589,99
1.5946,104
1.6,101
1.6056,102
1.6112,103
1.6166,104
1.6222,102
1.6279,103
1.6333,102
1.6389,101
1.6445,105
1.6499,105
1.6555,102
1.6612,103
1.6668,105
1.6722,106
1.6778,104
1.6835,105
1.6888,102
1.6945,102
1.7001,104
1.7057,106
1.7111,101
1.7167,104
1.7224,104
1.7277,104
1.7333,102
1.739,101
1.7446,103
1.7499,103
1.7556,100
1.7612,103
1.7668,104
1.7722,103
1.7778,104
1.7835,101
1.7888,100
1.7944,102
1.8,103
1.8056,104
1.8113,100
1.8166,98
1.8222,103
1.8278,101
1.8335,100
1.8391,101
1.8445,101
1.85,104
1.8556,103
1.8613,102
1.8666,105
1.8723,100
1.8778,100
1.8835,105
1.8891,104
1.8945,104
1.9001,104
1.9056,100
1.9113,103
1.9166,100
1.9223,103
1.9279,100
1.9334,100
1.9391,102
1.9444,101
1.9501,101
1.9557,103
1.9611,107
1.9668,104
1.9724,102
1.9778,100
1.9834,101
1.989,101
1.9944,103
2.0001,102
2.0057,106
2.0111,102
2.0167,102
2.0224,104
2.0277,104
2.0334,103
2.039,101
2.0447,102
2.05,105
2.0557,102
2.061,106
2.0667,104
2.0722,102
2.0778,103
2.0835,105
2.0889,103
2.0945,104
2.1,103
2.1057,107
2.1113,106
2.1167,104
2.1223,103
2.1278,107
2.1335,103
2.1391,104
2.1445,105
2.1501,104
2.1556,103
2.1613,108
2.1666,105
2.1723,100
2.1779,102
2.1833,107
2.1889,105
2.1946,104
2.2002,103
2.2056,99
2.2112,100
2.2169,103
2.2223,103
2.2279,108
2.2335,107
2.2389,104
2.2445,104
2.2502,102
2.2555,104
2.2612,100
2.2668,104
2.2724,104
2.2778,102
2.2834,106
2.2891,106
2.2944,104
2.3001,104
2.3057,103
2.3111,107
2.3167,105
2.3224,101
2.328,105
2.3334,103
2.339,103
2.3447,104
2.3501,101
2.3557,107
2.3611,104
2.3667,103
2.3723,104
2.378,109
2.3833,106
2.389,105
2.3946,104
2.4003,106
2.4056,103
2.4112,104
2.4169,102
2.4223,104
2.4279,105
2.4335,108
2.4389,103
2.4446,105
2.4502,102
2.4556,104
2.4612,104
2.4669,102
2.4722,105
2.4779,106
2.4835,103
2.4892,104
2.4945,104
2.5002,104
2.5055,106
2.5112,104
2.5169,102
2.5222,102
2.5279,102
2.5335,104
2.5389,104
2.5445,103
2.5502,104
2.5555,107
2.5612,100
2.5669,102
2.5722,103
2.5779,106
2.5835,103
2.5889,105
2.5945,104
2.6002,103
2.6058,104
