Experiment: Mar_2_Turb_expt vial 2, Tue Mar  2 18:45:49 2021
0.0056,28487
0.0113,28477
0.0166,28470
0.0223,28466
0.0279,28461
0.0333,28466
0.0389,28464
0.0446,28469
0.0499,28456
0.0556,28467
0.0612,28460
0.0666,28459
0.0723,28464
0.0779,28460
0.0833,28460
0.0889,28467
0.0946,28454
0.0999,28460
0.1056,28446
0.1112,28457
0.1166,28456
0.1222,28451
0.1279,28456
0.1333,28455
0.1389,28457
0.1445,28455
0.1502,28448
0.1555,28459
0.1611,28454
0.1668,28450
0.1721,28462
0.1777,28457
0.1834,28447
0.189,28463
0.1944,28458
0.2,28460
0.2056,28463
0.2113,28469
0.2166,28458
0.2223,28454
0.2279,28451
0.2332,28454
0.2389,28460
0.2445,28451
0.2501,28456
0.2555,28446
0.2611,28445
0.2668,28451
0.2721,28436
0.2778,28436
0.2834,28445
0.289,28450
0.2944,28440
0.2999,28443
0.3056,28446
0.3112,28439
0.3165,28433
0.3222,28437
0.3277,28442
0.3333,28441
0.339,28447
0.3446,28439
0.3499,28441
0.3555,28443
0.3611,28439
0.3668,28435
0.3721,28447
0.3778,28441
0.3833,28436
0.3889,28440
0.3946,28444
0.3999,28442
0.4056,28431
0.4111,28434
0.4168,28434
0.4224,28442
0.4278,28436
0.4334,28439
0.4389,28441
0.4446,28438
0.4499,28449
0.4556,28456
0.4612,28442
0.4666,28443
0.4722,28441
0.4778,28435
0.4835,28435
0.4888,28444
0.4945,28447
0.5001,28446
0.5055,28446
0.5111,28451
0.5168,28449
0.5221,28449
0.5278,28454
0.5334,28465
0.5388,28450
0.5444,28452
0.5501,28459
0.5557,28437
0.5611,28455
0.5667,28457
0.5723,28454
0.5777,28459
0.5833,28452
0.589,28454
0.5943,28459
0.6,28439
0.6056,28451
0.6112,28458
0.6166,28453
0.6222,28443
0.6279,28456
0.6332,28448
0.6389,28454
0.6445,28446
0.6501,28446
0.6555,28442
0.6611,28445
0.6668,28451
0.6721,28445
0.6777,28451
0.6834,28452
0.689,28451
0.6944,28463
0.7,28461
0.7056,28460
0.7113,28447
0.7166,28455
0.7222,28455
0.7279,28457
0.7332,28441
0.7388,28450
0.7445,28446
0.7501,28451
0.7555,28449
0.7611,28451
0.7667,28443
0.7721,28451
0.7777,28454
0.7833,28452
0.789,28449
0.7946,28447
0.8,28453
0.8056,28430
0.811,28438
0.8166,28438
0.8222,28445
0.8279,28453
0.8332,28450
0.8389,28450
0.8445,28446
0.8501,28441
0.8555,28440
0.8612,28447
0.8668,28443
0.8722,28450
0.8778,28435
0.8834,28442
0.8888,28444
0.8944,28445
0.9001,28442
0.9054,28445
0.9111,28444
0.9167,28445
0.9223,28452
0.9277,28454
0.9333,28448
0.939,28458
0.9443,28444
0.95,28452
0.9554,28451
0.961,28451
0.9667,28457
0.9723,28442
0.9777,28457
0.9833,28442
0.989,28446
0.9943,28437
1.0,28445
1.0056,28456
1.0113,28451
1.0167,28448
1.0223,28445
1.0277,28448
1.0333,28451
1.039,28443
1.0443,28444
1.05,28451
1.0556,28450
1.061,28449
1.0666,28445
1.0723,28443
1.0779,28441
1.0833,28449
1.0889,28433
1.0945,28446
1.0999,28438
1.1055,28447
1.1112,28448
1.1168,28445
1.1222,28440
1.1278,28445
1.1334,28442
1.1388,28445
1.1444,28445
1.15,28450
1.1557,28448
1.161,28446
1.1667,28446
1.1723,28446
1.1777,28443
1.1833,28456
1.1889,28455
1.1943,28446
1.1999,28447
1.2055,28447
1.2112,28443
1.2166,28438
1.2222,28446
1.2278,28449
1.2332,28447
1.2388,28435
1.2444,28457
1.2501,28450
1.2554,28452
1.2611,28444
1.2667,28447
1.2723,28448
1.2777,28450
1.2833,28444
1.2889,28443
1.2946,28443
1.2999,28445
1.3056,28440
1.3112,28448
1.3165,28447
1.3222,28449
1.3278,28443
1.3334,28443
1.3388,28439
1.3445,28442
1.3501,28446
1.3554,28439
1.3611,28454
1.3667,28446
1.3724,28445
1.3777,28444
1.3833,28441
1.389,28445
1.3944,28442
1.4,28437
1.4057,28440
1.411,28444
1.4166,28444
1.4223,28437
1.4279,28442
1.4333,28443
1.4389,28451
1.4446,28439
1.4499,28442
1.4555,28446
1.4612,28431
1.4666,28434
1.4722,28437
1.4778,28452
1.4835,28437
1.4888,28442
1.4945,28443
1.5001,28448
1.5055,28446
1.5111,28443
1.5168,28439
1.5221,28438
1.5278,28440
1.5334,28437
1.539,28432
1.5444,28435
1.5501,28435
1.5557,28441
1.561,28432
1.5667,28436
1.5723,28447
1.5777,28424
1.5833,28438
1.589,28439
1.5946,28427
1.6,28423
1.6056,28431
1.6112,28431
1.6166,28431
1.6222,28443
1.6279,28441
1.6333,28416
1.6389,28433
1.6445,28440
1.6499,28430
1.6555,28430
1.6612,28444
1.6668,28446
1.6722,28438
1.6778,28423
1.6835,28423
1.6888,28423
1.6945,28439
1.7001,28424
1.7057,28441
1.7111,28433
1.7167,28434
1.7224,28437
