Experiment: Mar_18_osmo_expt vial 10, Thu Mar 18 18:20:50 2021
0.0052,32765
0.0109,32766
0.0165,32766
0.0219,32766
0.0275,32764
0.0332,32768
0.0388,32767
0.0442,32765
0.0498,32766
0.0554,32766
0.0608,32767
0.0664,32767
0.072,32763
0.0777,32767
0.083,32766
0.0887,32765
0.0943,32764
0.0997,32766
0.1053,32767
0.111,32767
0.1163,32764
0.122,32765
0.1276,32765
0.1332,32766
0.1386,32767
0.1442,32767
0.1498,32765
0.1554,32765
0.1608,32764
0.1664,32767
0.1721,32766
0.1774,32765
0.183,32766
0.1887,32768
0.1943,32764
0.1997,32766
0.2053,32764
0.2109,32763
0.2166,32767
0.2219,32766
0.2276,32765
0.2332,32766
0.2386,32767
0.2442,32766
0.2498,32767
0.2555,32764
0.2608,32765
0.2665,32763
0.2721,32765
0.2775,32768
0.283,32768
0.2886,32767
0.2942,32764
0.2999,32765
0.3052,32763
0.3108,32767
0.3164,32762
0.3221,32764
0.3275,32765
0.3331,32767
0.3386,32765
0.3442,32763
0.3499,32764
0.3552,32767
0.3608,32765
0.3664,32765
0.372,32765
0.3774,32766
0.383,32765
0.3887,32768
0.3942,32764
0.3998,32764
0.4052,32766
0.4108,32766
0.4165,32765
0.422,32764
0.4277,32764
0.433,32765
0.4387,32766
0.4443,32765
0.4496,32766
0.4553,32769
0.4609,32768
0.4666,32769
0.4719,32767
0.4776,32767
0.4832,32763
0.4885,32768
0.4942,32767
0.4998,32766
0.5054,32765
0.5108,32765
0.5164,32765
0.522,32761
0.5277,32764
0.533,32765
0.5387,32768
0.5443,32764
0.5497,32766
0.5553,32763
0.561,32763
0.5666,32767
0.572,32763
0.5776,32764
0.5832,32763
0.5886,32760
0.5942,32759
0.5999,32761
0.6052,32760
0.6108,32759
0.6165,32759
0.6221,32764
0.6277,32765
0.6331,32764
0.6387,32760
0.6444,32764
0.6497,32764
0.6554,32765
0.661,32765
0.6663,32764
0.672,32763
0.6776,32762
0.6832,32764
0.6886,32761
0.6942,32766
0.6999,32764
0.7052,32767
0.7109,32762
0.7165,32760
0.7221,32762
0.7275,32760
0.7331,32765
0.7388,32764
0.7441,32760
0.7498,32761
0.7554,32761
0.7607,32762
0.7664,32766
0.772,32763
0.7777,32765
0.783,32763
0.7887,32758
0.7943,32764
0.7997,32765
0.8053,32765
0.8109,32769
0.8166,32763
0.8219,32763
0.8276,32762
0.8332,32759
0.8385,32762
0.8442,32764
0.8498,32767
0.8555,32763
0.8608,32761
0.8664,32763
0.872,32761
0.8777,32764
0.883,32765
0.8887,32763
0.8943,32762
0.8997,32763
0.9053,32764
0.9109,32771
0.9163,32764
0.9219,32765
0.9276,32769
0.9332,32765
0.9388,32765
0.9442,32767
0.9498,32769
0.9555,32769
0.9608,32762
0.9663,32764
0.972,32769
0.9776,32768
0.9832,32766
0.9886,32770
0.9941,32763
0.9998,32766
1.0054,32765
1.0108,32766
1.0164,32765
1.022,32768
1.0276,32765
1.0332,32767
1.0386,32765
1.0443,32764
1.0498,32770
1.0554,32768
1.0608,32766
1.0664,32768
1.072,32768
1.0776,32769
1.0832,32766
1.0886,32766
1.0942,32766
1.0999,32764
1.1054,32765
1.111,32765
1.1164,32768
1.122,32763
1.1276,32765
1.133,32766
1.1386,32765
1.1443,32769
1.1499,32769
1.1553,32765
1.1609,32762
1.1666,32764
1.1719,32764
1.1776,32767
1.1832,32768
1.1888,32765
1.1942,32766
1.1998,32760
1.2054,32764
1.2108,32768
1.2164,32769
1.222,32766
1.2277,32771
1.233,32769
1.2387,32768
1.2443,32766
1.2499,32772
1.2553,32767
1.2609,32768
1.2666,32766
1.2719,32768
1.2776,32767
1.2832,32765
1.2888,32766
1.2942,32767
1.2998,32767
1.3055,32766
1.3108,32768
1.3165,32766
1.3221,32767
1.3275,32762
1.3331,32770
1.3387,32767
1.3444,32764
1.3497,32767
1.3554,32766
1.361,32765
1.3664,32767
1.372,32769
1.3776,32770
1.383,32767
1.3886,32768
1.3943,32767
1.3999,32766
1.4053,32763
1.4109,32764
1.4166,32765
1.4219,32764
1.4275,32774
1.4332,32765
1.4388,32767
1.4442,32769
1.4498,32767
1.4554,32768
1.4608,32767
1.4664,32766
1.4721,32769
1.4777,32768
1.4831,32767
1.4887,32772
1.4943,32768
1.4997,32765
1.5053,32766
1.511,32766
1.5166,32766
1.522,32767
1.5276,32767
1.5333,32765
1.5386,32763
1.5443,32767
1.5499,32767
1.5553,32764
1.5609,32769
1.5665,32767
1.5722,32769
1.5775,32761
1.5832,32763
1.5888,32764
1.5942,32764
1.5998,32766
1.6054,32770
1.6108,32769
1.6165,32766
1.6221,32763
1.6277,32768
1.6331,32765
1.6387,32771
1.6443,32770
1.6497,32769
1.6553,32766
1.661,32766
1.6666,32765
1.6719,32766
1.6776,32766
1.6832,32763
1.6886,32768
1.6942,32768
1.6998,32768
1.7055,32765
1.7108,32766
1.7164,32766
1.7221,32760
1.7277,32763
1.7331,32766
1.7387,32769
1.7443,32768
1.7497,32765
1.7553,32767
1.761,32765
1.7666,32762
1.772,32763
1.7776,32766
1.7833,32765
1.7886,32764
1.7942,32763
1.7999,32766
1.8053,32762
1.8109,32764
1.8165,32764
1.8221,32761
1.8275,32764
1.8331,32764
1.8388,32764
1.8441,32768
1.8498,32764
1.8554,32763
1.861,32768
1.8664,32760
1.872,32766
1.8776,32765
1.8833,32763
1.8886,32767
1.8943,32765
1.8999,32763
1.9053,32762
1.9109,32761
1.9164,32766
1.922,32764
1.9277,32765
1.9333,32766
1.9386,32765
1.9442,32766
1.9499,32761
1.9555,32762
1.9609,32768
1.9665,32762
1.972,32762
1.9777,32763
1.9831,32760
1.9887,32764
1.9943,32760
1.9997,32763
2.0053,32764
2.0108,32771
2.0164,32764
2.022,32765
2.0276,32763
2.0333,32759
2.0386,32761
2.0443,32765
2.0499,32765
2.0553,32764
2.0609,32763
2.0666,32768
2.0719,32765
2.0776,32766
2.0832,32766
2.0886,32766
2.0942,32762
2.0998,32764
2.1055,32764
2.1108,32764
2.1165,32764
2.1221,32765
2.1277,32765
2.1331,32766
2.1387,32765
2.1443,32763
2.1497,32757
2.1554,32762
2.161,32762
2.1666,32762
2.172,32760
2.1776,32761
2.1832,32766
2.1886,32764
2.1943,32766
2.1999,32763
2.2052,32766
2.2109,32767
2.2165,32767
2.2219,32762
2.2275,32763
2.2332,32765
2.2388,32765
2.2442,32765
2.2498,32766
2.2555,32762
2.2608,32763
2.2665,32763
2.2721,32764
2.2775,32764
2.2831,32767
2.2887,32766
2.2944,32763
2.2997,32763
2.3054,32767
2.311,32762
2.3166,32762
2.322,32766
2.3277,32768
2.3333,32765
2.3386,32760
2.3443,32761
2.3499,32765
2.3555,32766
2.3609,32765
2.3665,32763
2.3721,32764
2.3775,32766
2.3831,32764
2.3888,32760
2.3944,32758
2.3998,32766
2.4054,32763
2.4108,32763
2.4164,32759
