Experiment: Mar_18_osmo_expt vial 0, Thu Mar 18 18:20:50 2021
0.0052,26250
0.0109,26241
0.0165,26235
0.0219,26231
0.0275,26222
0.0332,26252
0.0388,26254
0.0442,26253
0.0498,26238
0.0554,26246
0.0608,26246
0.0664,26242
0.072,26245
0.0777,26242
0.083,26244
0.0887,26246
0.0943,26233
0.0997,26229
0.1053,26236
0.111,26237
0.1163,26215
0.122,26220
0.1276,26212
0.1332,26213
0.1386,26216
0.1442,26205
0.1498,26220
0.1554,26210
0.1608,26210
0.1664,26197
0.1721,26191
0.1774,26210
0.183,26217
0.1887,26211
0.1943,26208
0.1997,26210
0.2053,26205
0.2109,26217
0.2166,26203
0.2219,26210
0.2276,26213
0.2332,26210
0.2386,26210
0.2442,26209
0.2498,26212
0.2555,26201
0.2608,26207
0.2665,26202
0.2721,26213
0.2775,26222
0.283,26216
0.2886,26211
0.2942,26214
0.2999,26216
0.3052,26214
0.3108,26215
0.3164,26204
0.3221,26211
0.3275,26204
0.3331,26216
0.3386,26210
0.3442,26214
0.3499,26214
0.3552,26213
0.3608,26215
0.3664,26220
0.372,26217
0.3774,26227
0.383,26217
0.3887,26219
0.3942,26226
0.3998,26226
0.4052,26222
0.4108,26226
0.4165,26236
0.422,26229
0.4277,26234
0.433,26213
0.4387,26218
0.4443,26212
0.4496,26219
0.4553,26217
0.4609,26214
0.4666,26223
0.4719,26219
0.4776,26210
0.4832,26223
0.4885,26216
0.4942,26222
0.4998,26233
0.5054,26224
0.5108,26224
0.5164,26216
0.522,26221
0.5277,26223
0.533,26229
0.5387,26222
0.5443,26222
0.5497,26229
0.5553,26219
0.561,26212
0.5666,26221
0.572,26228
0.5776,26232
0.5832,26225
0.5886,26217
0.5942,26223
0.5999,26222
0.6052,26217
0.6108,26225
0.6165,26217
0.6221,26219
0.6277,26215
0.6331,26220
0.6387,26225
0.6444,26228
0.6497,26222
0.6554,26218
0.661,26220
0.6663,26221
0.672,26216
0.6776,26223
0.6832,26223
0.6886,26221
0.6942,26220
0.6999,26225
0.7052,26221
0.7109,26223
0.7165,26232
0.7221,26230
0.7275,26215
0.7331,26210
0.7388,26214
0.7441,26215
0.7498,26214
0.7554,26217
0.7607,26223
0.7664,26224
0.772,26217
0.7777,26220
0.783,26226
0.7887,26226
0.7943,26222
0.7997,26228
0.8053,26227
0.8109,26239
0.8166,26237
0.8219,26234
0.8276,26228
0.8332,26218
0.8385,26230
0.8442,26232
0.8498,26243
0.8555,26232
0.8608,26229
0.8664,26223
0.872,26224
0.8777,26224
0.883,26231
0.8887,26216
0.8943,26228
0.8997,26228
0.9053,26219
0.9109,26234
0.9163,26230
0.9219,26231
0.9276,26231
0.9332,26234
0.9388,26225
0.9442,26232
0.9498,26230
0.9555,26231
0.9608,26243
0.9663,26237
0.972,26243
0.9776,26239
0.9832,26246
0.9886,26240
0.9941,26230
0.9998,26233
1.0054,26238
1.0108,26240
1.0164,26244
1.022,26241
1.0276,26233
1.0332,26238
1.0386,26243
1.0443,26234
1.0498,26239
1.0554,26240
1.0608,26241
1.0664,26243
1.072,26234
1.0776,26241
1.0832,26238
1.0886,26229
1.0942,26235
1.0999,26233
1.1054,26234
1.111,26233
1.1164,26236
1.122,26241
1.1276,26233
1.133,26244
1.1386,26249
1.1443,26241
1.1499,26243
1.1553,26242
1.1609,26238
1.1666,26233
1.1719,26238
1.1776,26239
1.1832,26239
1.1888,26235
1.1942,26238
1.1998,26231
1.2054,26231
1.2108,26238
1.2164,26236
1.222,26246
1.2277,26236
1.233,26236
1.2387,26242
1.2443,26244
1.2499,26234
1.2553,26243
1.2609,26249
1.2666,26245
1.2719,26250
1.2776,26240
1.2832,26247
1.2888,26228
1.2942,26240
1.2998,26242
1.3055,26240
1.3108,26244
1.3165,26248
1.3221,26247
1.3275,26241
1.3331,26240
1.3387,26248
1.3444,26254
1.3497,26243
1.3554,26236
1.361,26243
1.3664,26236
1.372,26241
1.3776,26247
1.383,26245
1.3886,26249
1.3943,26240
1.3999,26245
1.4053,26244
1.4109,26238
1.4166,26252
1.4219,26250
1.4275,26248
1.4332,26251
1.4388,26250
1.4442,26255
1.4498,26255
1.4554,26253
1.4608,26252
1.4664,26254
1.4721,26260
1.4777,26242
1.4831,26253
1.4887,26258
1.4943,26251
1.4997,26248
1.5053,26259
1.511,26242
1.5166,26248
1.522,26251
1.5276,26253
1.5333,26251
1.5386,26246
1.5443,26249
1.5499,26253
1.5553,26248
1.5609,26245
1.5665,26250
1.5722,26246
1.5775,26255
1.5832,26252
1.5888,26250
1.5942,26265
1.5998,26259
1.6054,26262
1.6108,26254
1.6165,26252
1.6221,26260
1.6277,26249
1.6331,26250
1.6387,26259
1.6443,26250
1.6497,26256
1.6553,26252
1.661,26254
1.6666,26252
1.6719,26251
1.6776,26258
1.6832,26253
1.6886,26253
1.6942,26252
1.6998,26252
1.7055,26242
1.7108,26254
1.7164,26246
1.7221,26257
1.7277,26262
1.7331,26251
1.7387,26259
1.7443,26254
1.7497,26251
1.7553,26267
1.761,26260
1.7666,26252
1.772,26266
1.7776,26262
1.7833,26259
1.7886,26267
1.7942,26256
1.7999,26270
1.8053,26266
1.8109,26265
1.8165,26267
1.8221,26260
1.8275,26274
1.8331,26277
1.8388,26272
1.8441,26285
1.8498,26276
1.8554,26274
1.861,26280
1.8664,26265
1.872,26267
1.8776,26267
1.8833,26277
1.8886,26270
1.8943,26272
1.8999,26270
1.9053,26281
1.9109,26272
1.9164,26270
1.922,26277
1.9277,26273
1.9333,26270
1.9386,26263
1.9442,26272
1.9499,26279
1.9555,26276
1.9609,26279
1.9665,26279
1.972,26282
1.9777,26279
1.9831,26267
1.9887,26272
1.9943,26273
1.9997,26265
2.0053,26263
2.0108,26272
2.0164,26274
2.022,26266
2.0276,26262
2.0333,26272
2.0386,26269
2.0443,26273
2.0499,26272
2.0553,26271
2.0609,26269
2.0666,26272
2.0719,26274
2.0776,26273
2.0832,26267
2.0886,26271
2.0942,26265
2.0998,26274
2.1055,26259
2.1108,26266
2.1165,26253
2.1221,26253
2.1277,26256
2.1331,26248
2.1387,26246
2.1443,26249
2.1497,26236
2.1554,26241
2.161,26247
2.1666,26237
2.172,26245
2.1776,26242
2.1832,26244
2.1886,26244
2.1943,26253
2.1999,26249
2.2052,26262
2.2109,26249
2.2165,26249
2.2219,26254
2.2275,26251
2.2332,26256
2.2388,26257
2.2442,26260
2.2498,26250
2.2555,26259
2.2608,26266
2.2665,26260
2.2721,26267
2.2775,26264
2.2831,26264
2.2887,26256
2.2944,26265
2.2997,26266
2.3054,26257
2.311,26254
2.3166,26254
2.322,26263
2.3277,26256
2.3333,26258
2.3386,26261
2.3443,26266
2.3499,26264
2.3555,26259
2.3609,26270
2.3665,26271
2.3721,26267
2.3775,26265
2.3831,26273
2.3888,26264
2.3944,26265
2.3998,26266
2.4054,26267
2.4108,26281
2.4164,26272
2.4221,26271
2.4277,26268
2.4331,26271
2.4387,26275
2.4443,26266
2.45,26277
2.4553,26268
2.461,26265
2.4666,26266
2.4719,26271
2.4776,26265
2.4832,26273
2.4888,26270
2.4942,26269
2.4998,26272
2.5055,26275
2.5108,26273
2.5164,26271
2.522,26274
2.5276,26277
2.5333,26280
2.5386,26275
2.5442,26279
2.5498,26281
2.5554,26283
2.5608,26280
2.5665,26278
2.572,26280
2.5776,26280
2.5833,26279
2.5886,26280
2.5942,26282
2.5998,26267
2.6054,26272
2.6111,26283
2.6164,26287
2.6221,26277
2.6276,26274
2.6332,26282
2.6386,26288
2.6442,26275
2.6499,26284
2.6554,26284
2.6611,26281
2.6664,26281
2.672,26285
2.6777,26280
2.683,26279
2.6886,26298
2.6943,26291
2.6999,26290
2.7055,26275
2.7109,26287
2.7165,26295
2.7222,26287
2.7275,26286
2.7332,26295
2.7388,26295
2.7442,26290
2.7498,26291
2.7554,26300
2.7611,26286
2.7665,26292
2.7721,26295
2.7777,26291
2.7831,26300
2.7887,26300
2.7943,26296
2.8,26285
2.8053,26298
2.811,26294
2.8166,26301
2.822,26294
2.8276,26292
2.8332,26290
2.8389,26299
2.8442,26299
2.8499,26285
2.8555,26298
2.8609,26300
2.8665,26291
2.8721,26307
2.8775,26296
2.8831,26301
2.8888,26302
2.8944,26301
2.8998,26304
2.9054,26301
2.9108,26296
2.9164,26288
2.9221,26295
2.9277,26293
2.9331,26297
2.9387,26293
2.9444,26292
2.9497,26311
2.9554,26301
2.961,26296
2.9664,26295
2.972,26310
2.9777,26293
2.983,26299
2.9887,26290
2.9943,26294
2.9997,26305
3.0054,26293
3.011,26296
3.0166,26294
3.022,26298
3.0277,26296
3.033,26299
3.0387,26308
3.0443,26300
3.0499,26307
3.0553,26305
3.0609,26304
3.0666,26302
3.0722,26309
3.0775,26302
3.0832,26299
3.0889,26307
3.0942,26307
3.0999,26310
3.1055,26313
