Experiment: Mar_18_osmo_expt vial 15, Thu Mar 18 18:20:50 2021
0.0052,28914
0.0109,28919
0.0165,28909
0.0219,28910
0.0275,28904
0.0332,28900
0.0388,28899
0.0442,28892
0.0498,28888
0.0554,28882
0.0608,28884
0.0664,28876
0.072,28871
0.0777,28870
0.083,28883
0.0887,28838
0.0943,28857
0.0997,28868
0.1053,28877
0.111,28832
0.1163,28879
0.122,28868
0.1276,28872
0.1332,28872
0.1386,28879
0.1442,28872
0.1498,28880
0.1554,28875
0.1608,28867
0.1664,28872
0.1721,28869
0.1774,28859
0.183,28871
0.1887,28870
0.1943,28861
0.1997,28862
0.2053,28856
0.2109,28856
0.2166,28870
0.2219,28871
0.2276,28868
0.2332,28869
0.2386,28879
0.2442,28887
0.2498,28892
0.2555,28882
0.2608,28883
0.2665,28895
0.2721,28884
0.2775,28891
0.283,28881
0.2886,28881
0.2942,28879
0.2999,28878
0.3052,28882
0.3108,28885
0.3164,28880
0.3221,28874
0.3275,28878
0.3331,28890
0.3386,28885
0.3442,28869
0.3499,28889
0.3552,28898
0.3608,28892
0.3664,28894
0.372,28897
0.3774,28894
0.383,28898
0.3887,28890
0.3942,28904
0.3998,28907
0.4052,28902
0.4108,28900
0.4165,28901
0.422,28893
0.4277,28898
0.433,28899
0.4387,28886
0.4443,28880
0.4496,28886
0.4553,28890
0.4609,28896
0.4666,28893
0.4719,28898
0.4776,28888
0.4832,28891
0.4885,28894
0.4942,28890
0.4998,28897
0.5054,28901
0.5108,28899
0.5164,28881
0.522,28890
0.5277,28893
0.533,28880
0.5387,28871
0.5443,28891
0.5497,28890
0.5553,28883
0.561,28883
0.5666,28898
0.572,28894
0.5776,28894
0.5832,28875
0.5886,28874
0.5942,28879
0.5999,28874
0.6052,28873
0.6108,28876
0.6165,28884
0.6221,28892
0.6277,28883
0.6331,28878
0.6387,28885
0.6444,28899
0.6497,28890
0.6554,28878
0.661,28876
0.6663,28886
0.672,28881
0.6776,28879
0.6832,28871
0.6886,28868
0.6942,28877
0.6999,28877
0.7052,28864
0.7109,28862
0.7165,28860
0.7221,28862
0.7275,28863
0.7331,28873
0.7388,28876
0.7441,28866
0.7498,28871
0.7554,28873
0.7607,28867
0.7664,28877
0.772,28872
0.7777,28867
0.783,28883
0.7887,28884
0.7943,28879
0.7997,28870
0.8053,28870
0.8109,28878
0.8166,28885
0.8219,28878
0.8276,28876
0.8332,28876
0.8385,28878
0.8442,28871
0.8498,28882
0.8555,28882
0.8608,28878
0.8664,28881
0.872,28886
0.8777,28888
0.883,28888
0.8887,28880
0.8943,28876
0.8997,28879
0.9053,28876
0.9109,28876
0.9163,28882
0.9219,28884
0.9276,28881
0.9332,28891
0.9388,28895
0.9442,28902
0.9498,28890
0.9555,28887
0.9608,28889
0.9663,28890
0.972,28882
0.9776,28883
0.9832,28887
0.9886,28893
0.9941,28896
0.9998,28904
1.0054,28896
1.0108,28896
1.0164,28894
1.022,28899
1.0276,28890
1.0332,28900
1.0386,28893
1.0443,28879
1.0498,28886
1.0554,28884
1.0608,28883
1.0664,28883
1.072,28882
1.0776,28878
1.0832,28876
1.0886,28876
1.0942,28876
1.0999,28881
1.1054,28894
1.111,28892
1.1164,28890
1.122,28886
1.1276,28884
1.133,28884
1.1386,28880
1.1443,28877
1.1499,28873
1.1553,28877
1.1609,28879
1.1666,28877
1.1719,28887
1.1776,28887
1.1832,28880
1.1888,28872
1.1942,28882
1.1998,28875
1.2054,28868
1.2108,28880
1.2164,28877
1.222,28880
1.2277,28878
1.233,28877
1.2387,28882
1.2443,28886
1.2499,28886
1.2553,28890
1.2609,28902
1.2666,28900
1.2719,28903
1.2776,28913
1.2832,28906
1.2888,28906
1.2942,28906
1.2998,28911
1.3055,28916
1.3108,28911
1.3165,28908
1.3221,28914
1.3275,28913
1.3331,28918
1.3387,28915
1.3444,28917
1.3497,28909
1.3554,28918
1.361,28904
1.3664,28902
1.372,28906
1.3776,28914
1.383,28902
1.3886,28908
1.3943,28918
1.3999,28912
1.4053,28906
1.4109,28902
1.4166,28912
1.4219,28914
1.4275,28893
1.4332,28889
1.4388,28893
1.4442,28899
1.4498,28890
1.4554,28896
1.4608,28889
1.4664,28896
1.4721,28890
1.4777,28881
1.4831,28875
1.4887,28888
1.4943,28878
1.4997,28871
1.5053,28880
1.511,28871
1.5166,28864
1.522,28878
1.5276,28876
1.5333,28865
1.5386,28869
1.5443,28873
1.5499,28873
1.5553,28886
1.5609,28886
1.5665,28878
1.5722,28878
1.5775,28869
1.5832,28867
1.5888,28864
1.5942,28868
1.5998,28867
1.6054,28869
1.6108,28872
1.6165,28878
1.6221,28888
1.6277,28884
1.6331,28876
1.6387,28883
1.6443,28877
1.6497,28886
1.6553,28881
1.661,28876
1.6666,28887
1.6719,28895
1.6776,28887
1.6832,28891
1.6886,28897
1.6942,28900
1.6998,28893
1.7055,28892
1.7108,28889
1.7164,28886
1.7221,28887
1.7277,28880
1.7331,28884
1.7387,28895
1.7443,28894
1.7497,28889
1.7553,28903
1.761,28897
1.7666,28894
1.772,28903
1.7776,28907
1.7833,28902
1.7886,28894
1.7942,28895
1.7999,28904
1.8053,28908
1.8109,28903
1.8165,28900
1.8221,28910
1.8275,28899
1.8331,28888
1.8388,28902
1.8441,28906
1.8498,28896
1.8554,28891
1.861,28893
1.8664,28902
1.872,28890
1.8776,28886
1.8833,28891
1.8886,28879
1.8943,28885
1.8999,28880
1.9053,28868
1.9109,28862
1.9164,28856
1.922,28870
1.9277,28880
1.9333,28873
1.9386,28875
1.9442,28880
1.9499,28882
1.9555,28872
1.9609,28864
1.9665,28866
1.972,28867
1.9777,28871
1.9831,28860
1.9887,28868
1.9943,28864
1.9997,28855
2.0053,28849
2.0108,28861
2.0164,28860
2.022,28852
2.0276,28847
2.0333,28853
2.0386,28844
2.0443,28852
2.0499,28855
2.0553,28852
2.0609,28858
2.0666,28848
2.0719,28840
2.0776,28836
2.0832,28837
2.0886,28834
2.0942,28833
2.0998,28831
2.1055,28833
2.1108,28839
2.1165,28831
2.1221,28830
2.1277,28832
2.1331,28830
2.1387,28828
2.1443,28830
2.1497,28827
2.1554,28822
2.161,28831
2.1666,28827
2.172,28828
2.1776,28824
2.1832,28828
2.1886,28827
2.1943,28831
2.1999,28831
2.2052,28826
2.2109,28827
2.2165,28829
2.2219,28827
2.2275,28825
2.2332,28817
2.2388,28823
2.2442,28825
2.2498,28815
2.2555,28820
2.2608,28825
2.2665,28824
2.2721,28831
2.2775,28825
2.2831,28819
2.2887,28819
2.2944,28822
2.2997,28813
2.3054,28815
2.311,28817
2.3166,28813
2.322,28813
2.3277,28819
2.3333,28820
2.3386,28809
2.3443,28818
2.3499,28819
2.3555,28813
2.3609,28821
2.3665,28817
2.3721,28818
2.3775,28825
2.3831,28813
2.3888,28826
2.3944,28811
2.3998,28815
2.4054,28818
2.4108,28817
2.4164,28821
2.4221,28825
2.4277,28816
2.4331,28813
2.4387,28814
2.4443,28807
2.45,28815
2.4553,28812
2.461,28816
2.4666,28809
2.4719,28820
2.4776,28805
2.4832,28811
2.4888,28814
2.4942,28810
2.4998,28820
2.5055,28810
2.5108,28813
2.5164,28821
2.522,28817
2.5276,28817
2.5333,28812
2.5386,28814
2.5442,28818
2.5498,28819
2.5554,28811
2.5608,28809
2.5665,28811
2.572,28809
2.5776,28810
2.5833,28809
2.5886,28809
2.5942,28803
2.5998,28805
2.6054,28809
2.6111,28814
2.6164,28811
2.6221,28812
2.6276,28810
2.6332,28812
2.6386,28807
2.6442,28811
2.6499,28807
2.6554,28805
2.6611,28807
2.6664,28796
2.672,28815
2.6777,28804
2.683,28807
2.6886,28812
2.6943,28804
2.6999,28800
2.7055,28804
2.7109,28805
2.7165,28808
2.7222,28802
2.7275,28798
2.7332,28817
2.7388,28806
2.7442,28814
2.7498,28793
2.7554,28808
2.7611,28794
2.7665,28807
2.7721,28797
2.7777,28812
2.7831,28802
2.7887,28808
2.7943,28802
2.8,28794
2.8053,28792
2.811,28807
2.8166,28801
2.822,28802
2.8276,28800
2.8332,28799
2.8389,28797
2.8442,28798
2.8499,28803
2.8555,28794
2.8609,28788
2.8665,28791
2.8721,28786
2.8775,28795
2.8831,28797
2.8888,28806
2.8944,28803
2.8998,28799
2.9054,28797
2.9108,28802
2.9164,28793
2.9221,28801
2.9277,28810
2.9331,28796
2.9387,28791
2.9444,28803
2.9497,28804
2.9554,28790
2.961,28794
2.9664,28794
2.972,28794
2.9777,28792
2.983,28792
2.9887,28790
2.9943,28795
2.9997,28785
3.0054,28791
3.011,28789
3.0166,28797
3.022,28784
3.0277,28798
3.033,28791
3.0387,28807
3.0443,28793
3.0499,28790
3.0553,28796
3.0609,28794
3.0666,28795
3.0722,28790
3.0775,28787
3.0832,28790
3.0889,28788
3.0942,28792
3.0999,28790
3.1055,28793
3.1109,28791
3.1166,28783
3.1222,28786
3.1276,28786
3.1332,28783
3.1388,28786
3.1442,28795
3.1498,28785
3.1554,28780
3.1611,28791
3.1664,28782
3.1721,28788
3.1775,28788
3.1831,28782
3.1888,28783
3.1944,28781
3.1998,28772
3.2054,28785
3.2108,28779
3.2164,28772
3.2221,28785
3.2277,28766
3.2331,28770
3.2387,28764
3.2444,28778
3.2497,28780
3.2553,28779
3.261,28776
3.2666,28773
3.272,28769
3.2776,28774
3.2833,28763
3.2887,28767
3.2943,28763
3.2999,28767
3.3053,28772
3.3109,28771
3.3166,28779
3.322,28767
3.3276,28764
3.3332,28764
3.3389,28761
3.3442,28766
3.3499,28762
3.3555,28767
3.3608,28761
3.3665,28752
3.3721,28750
3.3778,28771
3.3831,28757
3.3888,28756
3.3944,28755
3.3998,28767
3.4054,28756
3.4111,28755
3.4164,28760
3.4221,28756
3.4277,28747
3.4331,28752
3.4388,28757
3.4444,28746
3.4498,28748
3.4554,28749
3.461,28749
3.4664,28763
3.4721,28761
3.4777,28742
3.4831,28751
3.4887,28740
3.4942,28745
3.4998,28741
3.5055,28742
3.5111,28740
3.5165,28734
3.522,28731
3.5276,28754
3.5333,28725
3.5386,28748
3.5443,28727
3.5498,28731
3.5554,28726
3.5611,28737
3.5664,28735
3.572,28737
3.5776,28726
3.5832,28718
3.5886,28728
3.5942,28719
3.5999,28726
3.6054,28726
3.6111,28725
3.6164,28731
3.6221,28721
3.6277,28728
3.6331,28726
3.6387,28724
3.6444,28717
3.6497,28737
3.6554,28725
3.661,28721
3.6667,28710
3.672,28707
3.6777,28712
3.6833,28712
3.6887,28704
3.6943,28703
3.7,28711
3.7053,28714
3.711,28703
3.7166,28703
3.722,28709
3.7276,28695
3.7332,28686
3.7389,28696
3.7442,28703
3.7499,28698
3.7555,28690
3.7609,28686
3.7665,28688
3.7721,28686
3.7775,28678
3.7831,28660
3.7888,28683
3.7944,28666
3.7998,28673
3.8054,28669
3.811,28683
3.8164,28678
3.822,28694
3.8277,28685
3.8333,28683
3.8387,28694
3.8443,28675
3.85,28667
3.8553,28667
3.861,28691
3.8666,28662
3.872,28669
3.8777,28669
3.8833,28670
3.8886,28667
3.8943,28666
3.8999,28663
3.9053,28655
3.911,28659
3.9166,28661
3.922,28655
3.9276,28652
3.9333,28658
3.9386,28648
3.9443,28622
3.9499,28640
3.9553,28623
3.9609,28647
3.9666,28635
3.972,28645
3.9776,28626
3.9833,28630
3.9886,28635
3.9943,28638
3.9999,28630
4.0053,28640
4.0109,28625
4.0166,28623
4.0222,28617
4.0276,28636
4.0332,28627
4.0389,28609
4.0442,28616
4.0499,28632
4.0555,28606
4.0609,28620
4.0665,28606
4.0722,28612
4.0775,28605
4.0832,28603
4.0888,28619
4.0942,28608
4.0998,28610
4.1055,28614
4.1111,28602
4.1165,28585
4.1221,28603
4.1278,28604
4.1332,28583
4.1388,28595
4.1444,28603
4.1497,28589
4.1554,28594
4.161,28591
4.1667,28576
4.172,28600
4.1775,28572
4.1832,28584
4.1888,28581
