Experiment: Mar_18_osmo_expt vial 14, Thu Mar 18 18:20:50 2021
0.0052,32683
0.0109,32685
0.0165,32686
0.0219,32686
0.0275,32686
0.0332,32687
0.0388,32681
0.0442,32688
0.0498,32683
0.0554,32684
0.0608,32686
0.0664,32681
0.072,32682
0.0777,32682
0.083,32685
0.0887,32683
0.0943,32684
0.0997,32682
0.1053,32687
0.111,32684
0.1163,32685
0.122,32682
0.1276,32683
0.1332,32687
0.1386,32686
0.1442,32682
0.1498,32684
0.1554,32682
0.1608,32683
0.1664,32682
0.1721,32684
0.1774,32683
0.183,32681
0.1887,32683
0.1943,32687
0.1997,32680
0.2053,32683
0.2109,32687
0.2166,32687
0.2219,32686
0.2276,32683
0.2332,32682
0.2386,32683
0.2442,32685
0.2498,32684
0.2555,32685
0.2608,32683
0.2665,32684
0.2721,32683
0.2775,32688
0.283,32685
0.2886,32684
0.2942,32684
0.2999,32686
0.3052,32682
0.3108,32685
0.3164,32683
0.3221,32680
0.3275,32683
0.3331,32687
0.3386,32686
0.3442,32685
0.3499,32685
0.3552,32687
0.3608,32684
0.3664,32682
0.372,32685
0.3774,32685
0.383,32683
0.3887,32684
0.3942,32684
0.3998,32681
0.4052,32684
0.4108,32687
0.4165,32685
0.422,32680
0.4277,32684
0.433,32687
0.4387,32684
0.4443,32686
0.4496,32687
0.4553,32684
0.4609,32687
0.4666,32683
0.4719,32684
0.4776,32684
0.4832,32684
0.4885,32686
0.4942,32684
0.4998,32683
0.5054,32686
0.5108,32683
0.5164,32683
0.522,32684
0.5277,32681
0.533,32684
0.5387,32685
0.5443,32686
0.5497,32685
0.5553,32685
0.561,32681
0.5666,32683
0.572,32682
0.5776,32681
0.5832,32681
0.5886,32678
0.5942,32676
0.5999,32676
0.6052,32681
0.6108,32683
0.6165,32677
0.6221,32681
0.6277,32683
0.6331,32686
0.6387,32683
0.6444,32685
0.6497,32683
0.6554,32682
0.661,32685
0.6663,32682
0.672,32684
0.6776,32684
0.6832,32684
0.6886,32684
0.6942,32685
0.6999,32685
0.7052,32684
0.7109,32680
0.7165,32681
0.7221,32681
0.7275,32680
0.7331,32685
0.7388,32681
0.7441,32681
0.7498,32684
0.7554,32680
0.7607,32684
0.7664,32684
0.772,32683
0.7777,32681
0.783,32681
0.7887,32682
0.7943,32685
0.7997,32682
0.8053,32684
0.8109,32683
0.8166,32682
0.8219,32680
0.8276,32679
0.8332,32680
0.8385,32680
0.8442,32685
0.8498,32686
0.8555,32685
0.8608,32683
0.8664,32679
0.872,32681
0.8777,32682
0.883,32681
0.8887,32683
0.8943,32680
0.8997,32684
0.9053,32682
0.9109,32683
0.9163,32681
0.9219,32684
0.9276,32683
0.9332,32688
0.9388,32684
0.9442,32684
0.9498,32684
0.9555,32683
0.9608,32684
0.9663,32690
0.972,32689
0.9776,32686
0.9832,32687
0.9886,32685
0.9941,32682
0.9998,32685
1.0054,32684
1.0108,32688
1.0164,32683
1.022,32685
1.0276,32685
1.0332,32686
1.0386,32685
1.0443,32681
1.0498,32686
1.0554,32682
1.0608,32684
1.0664,32685
1.072,32687
1.0776,32686
1.0832,32680
