Experiment: July_9_negative_cntrl_expt vial 11, Fri Jul  9 17:30:38 2021
0,0
103.0609,0.5938470309612868
104.9552,0.41562852220091573
106.7108,0.4774927233931336
108.5943,0.451236025653241
110.4722,0.4749220582558812
112.4776,0.5375090985413828
114.3778,0.4919684200145961
116.3222,0.5334437136198882
118.2557,0.5203247185580654
120.0111,0.5429657723647566
121.9392,0.5813859912775219
123.9558,0.5418960122548072
125.8725,0.4201517031247511
128.0003,0.41484959793551085
130.0225,0.5052733295053019
131.956,0.4566482437023601
133.9504,0.5287291800218242
135.7284,0.5587686683506207
137.6562,0.5565992941973702
139.5562,0.4495904429124958
141.7341,0.4596965911955951
143.4842,0.6302940500772299
145.4507,0.515485030589528
147.4119,0.5338639001512898
149.3622,0.5300610209867059
151.1732,0.5642837561862857
153.2343,0.5268829123850091
155.1065,0.4854517541596352
156.9621,0.49416260566799564
158.9178,0.48346931522258113
160.7845,0.4977003545117927
165.7731,0.4918467148018593
167.424,0.3774616899587966
169.2461,0.5950633683324716
171.2016,0.4827348280218021
173.0628,0.533660233473798
175.1018,0.5103987851862108
176.9797,0.5125795630834725
178.8185,0.4860566733185652
180.7018,0.5449013247833979
182.6686,0.5346254640520531
184.5409,0.5171559220687946
186.3522,0.4974954448072145
188.2745,0.45782050719479955
190.1409,0.5106531008522368
192.1246,0.49004955056984106
194.1468,0.5610172437916511
196.0413,0.5596805083878098
197.7858,0.6119024366662557
199.697,0.6159687925855368
201.4525,0.593668495509324
203.3526,0.5769977516511682
205.1415,0.5875620773702676
207.0694,0.5550892667310768
211.0751,0.14785026815398872
213.0639,0.5672345084449987
214.9531,0.5793981949942388
216.8251,0.5898003478977967
220.6253,0.14834556981748578
222.6254,0.609963136895487
224.4977,0.5957187654645107
226.4865,0.522719157854643
228.4255,0.6101017924049814
230.3423,0.5501899340747779
240.2702,0.018523065524070292
262.3154,-0.002562430709368216
