Experiment: July_9_negative_cntrl_expt vial 1, Fri Jul  9 17:30:37 2021
0,0
9.0973,0.7625475385424921
10.6693,0.41684709376926066
12.1918,0.4139741012945449
13.3861,0.49800311815577064
15.0473,0.311749245714165
16.8139,0.3197685199462518
18.5308,0.35927172712055155
20.1752,0.34607573189805807
21.942,0.36123477728065845
23.6476,0.3859445903343904
25.3809,0.3780595895029774
27.1254,0.3424740062728424
28.9031,0.31157078970239555
30.6367,0.33735418404215445
32.3532,0.3840875802745522
34.1479,0.3561703437801911
35.9145,0.381038163247966
37.2035,0.5188330178020483
38.8425,0.3192065125583334
40.7313,0.3142703731969448
42.4648,0.33687987223501265
44.1813,0.3731887308438967
45.9369,0.3500759128725405
47.6314,0.39001880833620695
49.326,0.39960361933508737
51.065,0.37371541484874726
52.7982,0.38065623363023876
54.5648,0.3832689333928934
56.3261,0.38143214571036643
58.0538,0.37247263075998543
59.8484,0.37996555354943656
61.254,0.5112154774534493
62.9041,0.3164442148517699
64.7486,0.3117158073069104
66.4041,0.4118181791184073
68.1043,0.3689893986448464
69.8933,0.37303858181070554
71.6541,0.38082635112193997
85.4047,0.0011519808625661252
92.4605,-0.0003808049451960248
94.2384,0.34313185958349446
99.6664,-0.0009216767892646224
103.2829,0.1033457684692758
105.0777,0.37536709764812876
106.8832,0.39653523005424457
127.4336,0.008661958866020992
129.2837,0.39067375215411976
135.1116,0.04080016900909432
142.9175,0.031235838839523914
196.3414,0.0006975416479477497
260.5375,0.008647949285194351
