Experiment: Mar_16_osmo_expt vial 8, Tue Mar 16 20:56:43 2021
0.0015,29301
0.0064,29308
0.0118,29312
0.0175,29311
0.0229,29309
0.0286,29308
0.034,29323
0.0397,29331
0.0451,29326
0.0508,29317
0.0562,29314
0.0619,29315
0.0673,29315
0.073,29312
0.0784,29310
0.0841,29295
0.0897,29307
0.0951,29310
0.1008,29305
0.1062,29307
0.1119,29318
0.1173,29309
0.123,29310
0.1284,29307
0.1341,29296
0.1395,29300
0.1452,29302
0.1505,29308
0.1562,29301
0.1619,29313
0.1673,29313
0.173,29301
0.1784,29298
0.1841,29297
0.1895,29305
0.1952,29299
0.2006,29305
0.2063,29302
0.2117,29298
0.2173,29295
0.2231,29300
0.2285,29297
0.2342,29294
0.2395,29292
0.2452,29296
0.2506,29293
0.2563,29293
0.2617,29295
0.2673,29296
0.273,29304
0.2784,29301
0.284,29303
0.2897,29295
0.2951,29308
0.3008,29298
0.3062,29310
0.3119,29307
0.3173,29298
0.3229,29292
0.3286,29296
0.334,29298
0.3397,29298
0.3451,29298
0.3507,29291
0.3561,29278
0.3618,29289
0.3673,29297
0.3729,29292
0.3785,29289
0.3839,29295
0.3897,29299
0.3951,29304
0.4007,29299
0.4061,29295
0.4118,29301
0.4172,29302
0.4229,29295
0.4283,29295
0.434,29293
0.4397,29308
0.4451,29295
0.4508,29304
0.4562,29303
0.462,29296
0.4674,29301
0.473,29297
0.4785,29299
0.4841,29309
0.4895,29301
0.4952,29300
0.5007,29305
0.5063,29301
0.5117,29301
0.5174,29299
0.5228,29293
0.5285,29289
0.5342,29296
0.5396,29297
0.5453,29296
0.5507,29292
0.5564,29286
0.5618,29288
0.5675,29292
0.5729,29287
0.5786,29290
0.584,29290
0.5897,29290
0.5951,29292
0.6008,29294
0.6062,29292
0.6119,29303
0.6173,29297
0.623,29294
0.6285,29301
0.6341,29297
0.6395,29302
0.6452,29299
0.6506,29303
0.6563,29301
0.6617,29306
0.6674,29300
0.6728,29305
0.6785,29307
0.684,29304
0.6897,29298
0.6951,29299
0.7007,29296
0.7062,29297
0.7119,29299
0.7173,29306
0.723,29301
0.7286,29306
0.7341,29305
0.7398,29300
0.7451,29299
0.7508,29302
0.7562,29303
0.7619,29302
0.7673,29300
0.773,29304
0.7784,29297
0.7841,29299
0.7895,29304
0.7952,29308
0.8006,29308
0.8063,29301
0.812,29304
0.8174,29306
0.8231,29306
0.8285,29309
0.8341,29309
0.8396,29308
0.8453,29304
0.8507,29310
0.8561,29310
0.8618,29312
0.8675,29306
0.8729,29311
0.8786,29318
0.884,29310
0.8897,29307
0.8951,29307
0.9008,29310
0.9062,29306
0.9119,29311
0.9173,29309
0.923,29308
0.9284,29306
0.9341,29316
0.9395,29306
0.9452,29315
0.9507,29316
0.9564,29317
0.9618,29315
0.9675,29311
0.9729,29312
0.9786,29314
0.984,29308
0.9897,29313
0.9951,29304
1.0008,29308
1.0062,29308
1.0119,29317
1.0173,29314
1.023,29309
1.0284,29314
1.0341,29314
1.0395,29313
1.0452,29317
1.0506,29316
1.0563,29319
1.0618,29312
1.0675,29314
1.0729,29319
1.0786,29315
1.084,29319
1.0897,29317
1.0951,29321
1.1007,29319
1.1062,29318
1.1119,29318
1.1173,29321
1.1229,29321
1.1284,29316
1.134,29319
1.1394,29313
1.1451,29320
1.1508,29318
1.1563,29313
1.1619,29316
1.1673,29314
1.173,29318
1.1784,29317
1.1841,29311
1.1895,29309
1.1952,29310
1.2006,29312
