Experiment: Mar_16_osmo_expt vial 11, Tue Mar 16 20:56:43 2021
0.0015,27243
0.0064,27241
0.0118,27264
0.0175,27255
0.0229,27167
0.0286,27214
0.034,27239
0.0397,27237
0.0451,27160
0.0508,27198
0.0562,27230
0.0619,27208
0.0673,27156
0.073,27217
0.0784,27246
0.0841,27253
0.0897,27242
0.0951,27193
0.1008,27240
0.1062,27257
0.1119,27249
0.1173,27244
0.123,27065
0.1284,27096
0.1341,27189
0.1395,27240
0.1452,27169
0.1505,27207
0.1562,27244
0.1619,27140
0.1673,27187
0.173,27214
0.1784,27149
0.1841,27229
0.1895,27214
0.1952,27198
0.2006,27038
0.2063,27012
0.2117,27160
0.2173,27040
0.2231,27192
0.2285,27180
0.2342,27205
0.2395,27174
0.2452,26929
0.2506,26970
0.2563,26756
0.2617,26972
0.2673,27235
0.273,27180
0.2784,26819
0.284,27206
0.2897,26771
0.2951,27089
0.3008,27022
0.3062,27194
0.3119,27234
0.3173,27078
0.3229,26992
0.3286,27014
0.334,26989
0.3397,26996
0.3451,27086
0.3507,26914
0.3561,27228
0.3618,27235
0.3673,27218
0.3729,27222
0.3785,27096
0.3839,27204
0.3897,26896
0.3951,27095
0.4007,27076
0.4061,27140
0.4118,27144
0.4172,27019
0.4229,27087
0.4283,27131
0.434,27221
0.4397,27138
0.4451,27108
0.4508,27033
0.4562,26970
0.462,27089
0.4674,27093
0.473,27099
0.4785,27140
0.4841,27113
0.4895,27172
0.4952,27098
0.5007,27083
0.5063,27121
0.5117,27180
0.5174,27173
0.5228,27232
0.5285,27078
0.5342,27069
0.5396,26966
0.5453,27090
0.5507,27213
0.5564,27046
0.5618,27066
0.5675,27145
0.5729,27058
0.5786,27183
0.584,27222
0.5897,27209
0.5951,27072
0.6008,27184
0.6062,27067
0.6119,27110
0.6173,27057
0.623,26949
0.6285,27096
0.6341,27214
0.6395,27234
0.6452,27204
0.6506,27193
0.6563,27126
0.6617,27089
0.6674,27130
0.6728,27223
0.6785,27178
0.684,26978
0.6897,27045
0.6951,27195
0.7007,27177
0.7062,27171
0.7119,27140
0.7173,27212
0.723,27117
0.7286,27082
0.7341,27148
0.7398,27152
0.7451,27225
0.7508,26948
0.7562,27209
0.7619,26900
0.7673,26958
0.773,27213
0.7784,27230
0.7841,26911
0.7895,27029
0.7952,26858
0.8006,27208
0.8063,27124
0.812,27170
0.8174,27242
0.8231,27188
0.8285,27080
0.8341,27093
0.8396,27182
0.8453,27177
0.8507,27189
0.8561,27155
0.8618,27207
0.8675,27206
0.8729,27171
0.8786,27127
0.884,27149
0.8897,27101
0.8951,27196
0.9008,27097
0.9062,27128
0.9119,27100
0.9173,27141
0.923,27145
0.9284,27142
0.9341,27166
0.9395,27084
0.9452,27109
0.9507,27179
0.9564,27220
0.9618,27100
0.9675,27180
0.9729,27142
0.9786,27082
0.984,27129
0.9897,27227
0.9951,27189
1.0008,27148
1.0062,27159
1.0119,27102
1.0173,27119
1.023,27226
1.0284,27180
1.0341,27208
1.0395,27203
1.0452,27218
1.0506,27184
1.0563,27137
1.0618,27166
1.0675,27205
1.0729,27161
1.0786,27243
1.084,27155
1.0897,27164
1.0951,27254
1.1007,27269
1.1062,27266
1.1119,27192
1.1173,27253
1.1229,27250
1.1284,27265
1.134,27273
1.1394,27269
1.1451,27265
1.1508,27214
1.1563,27262
1.1619,27268
1.1673,27271
1.173,27270
1.1784,27272
1.1841,27270
1.1895,27266
1.1952,27268
1.2006,27250
1.2063,27275
1.212,27269
1.2174,27276
1.2231,27273
1.2285,27250
1.2342,27247
1.2396,27272
1.2453,27271
1.2507,27272
1.2564,27268
1.2618,27263
1.2674,27265
1.2728,27257
1.2785,27265
1.284,27263
1.2897,27276
1.2951,27272
1.3007,27270
1.3064,27271
1.3118,27267
1.3175,27262
1.3229,27268
1.3286,27268
1.334,27268
1.3397,27276
1.3451,27278
1.3508,27278
1.3562,27281
1.3619,27282
1.3673,27284
1.373,27292
1.3784,27297
1.3841,27285
1.3895,27289
1.3952,27294
1.4006,27292
1.4063,27295
1.4117,27298
1.4174,27301
1.4228,27288
1.4285,27299
1.4339,27296
1.4396,27289
1.445,27292
1.4507,27292
1.4561,27280
1.4618,27277
1.4672,27273
1.4729,27281
1.4786,27275
1.484,27280
1.4897,27273
1.4951,27263
1.5008,27279
1.5062,27272
1.5119,27265
1.5173,27272
1.523,27263
1.5284,27266
1.5341,27273
1.5395,27281
1.5452,27274
1.5507,27276
1.5564,27276
1.5617,27275
1.5674,27281
1.5729,27276
1.5785,27277
1.584,27287
1.5897,27290
1.5951,27285
1.6008,27285
1.6062,27283
1.6119,27289
1.6173,27288
1.6229,27282
1.6286,27282
1.634,27282
1.6397,27281
1.6451,27276
1.6508,27280
1.6562,27266
1.6619,27268
1.6673,27274
1.673,27271
1.6784,27265
1.6841,27261
1.6895,27262
1.6952,27269
1.7006,27265
1.7061,27279
1.7118,27273
1.7175,27259
1.7229,27259
1.7286,27258
1.7339,27254
1.7396,27257
1.7453,27256
1.7507,27258
1.7564,27265
1.7617,27261
1.7674,27253
1.7731,27260
1.7785,27261
1.7842,27257
1.7895,27260
1.7952,27262
1.8006,27265
1.8063,27251
1.8117,27259
1.8174,27266
1.823,27260
1.8284,27266
1.8341,27256
1.8396,27259
1.8452,27262
1.8506,27260
1.8563,27269
1.8617,27272
1.8674,27272
1.873,27272
1.8784,27277
1.8841,27272
1.8897,27281
1.8951,27284
1.9008,27274
1.9062,27280
1.9119,27272
1.9173,27265
1.923,27277
1.9284,27274
1.9341,27271
1.9397,27270
1.9452,27269
1.9508,27270
1.9563,27262
1.9619,27265
1.9674,27276
1.973,27267
1.9784,27274
1.9841,27266
1.9895,27272
1.9952,27277
2.0007,27273
2.0064,27268
2.0118,27269
2.0173,27280
2.023,27280
2.0286,27281
2.0341,27280
2.0398,27278
2.0452,27278
2.0508,27281
2.0562,27282
2.0619,27284
2.0673,27286
2.073,27276
2.0784,27279
2.0841,27286
2.0895,27280
2.0952,27292
2.1009,27290
2.1063,27284
2.112,27291
2.1174,27288
2.1228,27288
2.1285,27287
2.134,27294
2.1396,27289
2.1453,27282
2.1507,27282
2.1564,27277
2.1618,27274
2.1675,27284
2.1729,27271
2.1786,27275
2.184,27276
2.1897,27266
2.1951,27272
2.2008,27271
2.2062,27264
2.2119,27262
2.2175,27266
2.223,27260
2.2286,27264
2.234,27265
2.2397,27264
2.2451,27266
2.2508,27272
2.2563,27272
2.2619,27268
2.2673,27286
2.273,27280
2.2784,27285
2.2841,27284
2.2898,27281
2.2952,27275
2.3009,27291
2.3063,27285
2.312,27285
2.3174,27286
2.3231,27283
2.3285,27282
2.3342,27296
2.3396,27294
2.3452,27284
2.3506,27294
2.3563,27295
2.3617,27280
2.3674,27292
2.3731,27296
2.3785,27295
2.3842,27286
2.3896,27287
2.3953,27284
2.4007,27279
2.4064,27288
2.4118,27289
2.4175,27278
2.4229,27275
2.4286,27274
2.434,27278
2.4397,27269
2.4451,27279
2.4508,27267
2.4562,27275
2.4619,27284
2.4673,27261
2.473,27268
2.4784,27282
2.4841,27269
2.4895,27262
2.4952,27272
2.5009,27278
2.5063,27268
2.512,27273
2.5174,27279
2.5231,27275
2.5285,27265
2.5342,27269
2.5396,27268
2.5453,27277
2.5507,27278
2.5564,27278
2.5618,27280
2.5675,27280
2.5729,27284
2.5786,27282
2.584,27288
2.5896,27284
2.5953,27290
2.6007,27290
2.6064,27292
2.6118,27272
2.6175,27288
2.6229,27284
2.6286,27274
2.6341,27278
2.6398,27277
2.6452,27288
2.6509,27285
2.6563,27278
2.6619,27289
2.6674,27282
2.6731,27289
2.6785,27291
2.6841,27288
2.6898,27296
2.6952,27283
2.7009,27272
2.7063,27283
2.712,27282
2.7174,27280
2.7231,27283
2.7285,27287
2.7342,27281
2.7396,27269
2.7453,27281
2.7507,27275
2.7564,27271
2.762,27270
2.7674,27278
2.7731,27268
2.7785,27276
2.7842,27276
2.7896,27272
2.7953,27267
2.8007,27274
2.8064,27270
2.812,27275
2.8175,27277
2.8231,27273
2.8285,27271
2.8342,27274
2.8396,27272
2.8453,27277
2.8507,27275
2.8564,27268
2.8618,27272
2.8675,27282
2.8729,27276
2.8786,27277
2.884,27278
2.8897,27273
2.8954,27278
2.9008,27284
2.9065,27283
2.9119,27282
2.9175,27285
2.923,27283
2.9286,27288
2.934,27284
2.9397,27275
2.9451,27285
2.9508,27289
2.9565,27286
2.9619,27283
2.9676,27276
2.973,27274
2.9787,27271
2.9841,27281
2.9898,27281
2.9952,27271
3.0009,27277
3.0063,27278
3.012,27277
3.0174,27281
3.0229,27283
3.0286,27207
3.0343,27212
3.0397,27224
3.0454,27116
3.0508,27257
3.0565,27181
3.0619,27120
3.0676,27157
3.073,27282
3.0787,27219
3.0841,27258
3.0898,27271
3.0952,27239
3.1008,27229
3.1063,27191
3.1119,27135
3.1174,27265
3.1231,27264
3.1284,27212
3.1341,27248
3.1398,27230
3.1452,27291
3.1509,27284
3.1563,27273
3.162,27287
3.1674,27251
3.1731,27282
3.1785,27262
3.1842,27268
3.1896,27297
3.1953,27305
3.2007,27281
3.2064,27255
3.2118,27304
3.2175,27289
3.2231,27302
3.2285,27297
3.2342,27300
3.2396,27300
3.2453,27288
3.2507,27304
3.2564,27305
3.2618,27304
3.2675,27289
3.2729,27306
3.2786,27288
3.284,27301
3.2897,27302
3.2951,27092
3.3008,27275
3.3065,27228
3.3118,27205
3.3175,27127
3.3229,27260
3.3286,27218
3.334,27144
3.3397,27145
3.3453,27194
