Experiment: Mar_16_osmo_expt vial 14, Tue Mar 16 20:56:43 2021
0.0015,32684
0.0064,32688
0.0118,32683
0.0175,32680
0.0229,32686
0.0286,32686
0.034,32685
0.0397,32684
0.0451,32681
0.0508,32682
0.0562,32685
0.0619,32687
0.0673,32685
0.073,32683
0.0784,32688
0.0841,32683
0.0897,32686
0.0951,32684
0.1008,32685
0.1062,32688
0.1119,32686
0.1173,32682
0.123,32687
0.1284,32679
0.1341,32680
0.1395,32683
0.1452,32681
0.1505,32679
0.1562,32680
0.1619,32683
0.1673,32688
0.173,32684
0.1784,32684
0.1841,32684
0.1895,32682
0.1952,32685
0.2006,32684
0.2063,32684
0.2117,32682
0.2173,32689
0.2231,32688
0.2285,32685
0.2342,32686
0.2395,32685
0.2452,32682
0.2506,32685
0.2563,32686
0.2617,32687
0.2673,32684
0.273,32685
0.2784,32683
0.284,32687
0.2897,32682
0.2951,32685
0.3008,32690
0.3062,32686
0.3119,32687
0.3173,32682
0.3229,32686
0.3286,32686
0.334,32685
0.3397,32688
0.3451,32682
0.3507,32686
0.3561,32684
0.3618,32683
0.3673,32683
0.3729,32683
0.3785,32685
0.3839,32686
0.3897,32690
0.3951,32684
0.4007,32687
0.4061,32685
0.4118,32688
0.4172,32687
0.4229,32685
0.4283,32685
0.434,32692
0.4397,32686
0.4451,32688
0.4508,32688
0.4562,32686
0.462,32688
0.4674,32686
0.473,32688
0.4785,32686
0.4841,32685
0.4895,32684
0.4952,32689
0.5007,32689
0.5063,32687
0.5117,32687
0.5174,32686
0.5228,32688
0.5285,32685
0.5342,32684
0.5396,32682
0.5453,32683
0.5507,32687
0.5564,32686
0.5618,32688
0.5675,32685
0.5729,32686
0.5786,32687
0.584,32684
0.5897,32687
0.5951,32684
0.6008,32688
0.6062,32687
0.6119,32690
0.6173,32686
0.623,32683
0.6285,32684
0.6341,32686
0.6395,32689
0.6452,32687
0.6506,32686
0.6563,32686
0.6617,32688
0.6674,32689
0.6728,32684
0.6785,32685
0.684,32684
0.6897,32686
0.6951,32688
0.7007,32687
0.7062,32686
0.7119,32686
0.7173,32685
0.723,32685
0.7286,32690
0.7341,32688
0.7398,32688
0.7451,32692
0.7508,32687
0.7562,32688
0.7619,32687
0.7673,32685
0.773,32685
0.7784,32687
0.7841,32685
0.7895,32686
0.7952,32686
0.8006,32688
0.8063,32687
0.812,32687
0.8174,32686
0.8231,32686
0.8285,32685
0.8341,32687
0.8396,32682
0.8453,32683
0.8507,32686
0.8561,32686
0.8618,32686
0.8675,32687
0.8729,32688
0.8786,32686
0.884,32687
0.8897,32683
0.8951,32683
0.9008,32686
0.9062,32685
0.9119,32684
0.9173,32689
0.923,32686
0.9284,32684
0.9341,32683
0.9395,32683
0.9452,32686
0.9507,32689
0.9564,32691
0.9618,32682
0.9675,32682
0.9729,32684
0.9786,32686
0.984,32685
0.9897,32688
0.9951,32690
1.0008,32689
1.0062,32688
1.0119,32684
1.0173,32687
1.023,32690
1.0284,32688
1.0341,32686
1.0395,32689
1.0452,32686
1.0506,32690
1.0563,32687
1.0618,32688
1.0675,32688
1.0729,32686
1.0786,32686
1.084,32685
1.0897,32689
1.0951,32686
1.1007,32688
1.1062,32685
1.1119,32685
1.1173,32685
1.1229,32686
1.1284,32688
1.134,32687
1.1394,32687
1.1451,32695
1.1508,32689
1.1563,32685
1.1619,32688
1.1673,32688
1.173,32685
1.1784,32688
1.1841,32689
1.1895,32684
1.1952,32689
1.2006,32688
1.2063,32685
1.212,32690
1.2174,32687
1.2231,32687
1.2285,32688
1.2342,32685
1.2396,32687
1.2453,32688
1.2507,32687
1.2564,32692
1.2618,32690
1.2674,32690
1.2728,32681
1.2785,32684
1.284,32684
1.2897,32688
1.2951,32689
1.3007,32687
1.3064,32685
1.3118,32687
1.3175,32688
1.3229,32688
1.3286,32690
1.334,32690
1.3397,32683
1.3451,32687
1.3508,32685
1.3562,32686
1.3619,32686
1.3673,32688
1.373,32691
1.3784,32688
1.3841,32688
1.3895,32690
1.3952,32688
1.4006,32688
1.4063,32688
1.4117,32688
1.4174,32690
1.4228,32684
1.4285,32687
1.4339,32684
1.4396,32688
1.445,32689
1.4507,32687
1.4561,32686
1.4618,32685
1.4672,32685
1.4729,32684
1.4786,32684
1.484,32687
1.4897,32684
1.4951,32686
1.5008,32689
1.5062,32686
1.5119,32688
1.5173,32688
1.523,32688
1.5284,32690
1.5341,32687
1.5395,32687
1.5452,32689
1.5507,32689
1.5564,32686
1.5617,32687
1.5674,32689
1.5729,32687
1.5785,32687
1.584,32685
1.5897,32685
1.5951,32687
1.6008,32687
1.6062,32690
1.6119,32692
1.6173,32688
1.6229,32691
1.6286,32687
1.634,32687
1.6397,32690
1.6451,32686
1.6508,32687
1.6562,32684
1.6619,32685
1.6673,32686
1.673,32687
1.6784,32686
1.6841,32683
1.6895,32686
1.6952,32688
1.7006,32686
1.7061,32687
1.7118,32688
1.7175,32690
1.7229,32690
1.7286,32686
1.7339,32690
1.7396,32690
1.7453,32685
1.7507,32687
1.7564,32686
1.7617,32689
1.7674,32690
1.7731,32688
1.7785,32686
1.7842,32689
1.7895,32681
1.7952,32683
1.8006,32687
1.8063,32688
1.8117,32686
1.8174,32683
1.823,32687
1.8284,32684
1.8341,32689
1.8396,32688
1.8452,32684
1.8506,32688
1.8563,32685
1.8617,32688
1.8674,32689
1.873,32686
1.8784,32685
1.8841,32689
1.8897,32684
1.8951,32687
1.9008,32689
1.9062,32690
1.9119,32686
1.9173,32686
1.923,32686
1.9284,32686
1.9341,32686
1.9397,32686
1.9452,32686
1.9508,32685
1.9563,32685
1.9619,32686
1.9674,32685
1.973,32686
1.9784,32685
1.9841,32683
1.9895,32686
1.9952,32682
2.0007,32686
2.0064,32683
2.0118,32684
2.0173,32686
2.023,32685
2.0286,32682
2.0341,32686
2.0398,32685
2.0452,32684
2.0508,32687
2.0562,32687
2.0619,32686
2.0673,32690
2.073,32687
2.0784,32684
2.0841,32686
2.0895,32684
2.0952,32688
2.1009,32686
2.1063,32686
2.112,32683
2.1174,32687
2.1228,32686
2.1285,32689
2.134,32685
2.1396,32685
2.1453,32683
2.1507,32685
2.1564,32685
2.1618,32684
2.1675,32688
2.1729,32686
2.1786,32690
2.184,32685
2.1897,32684
2.1951,32686
2.2008,32684
2.2062,32683
2.2119,32687
2.2175,32689
2.223,32683
2.2286,32682
