Experiment: Mar_16_osmo_expt vial 4, Tue Mar 16 20:56:43 2021
0.0015,99
0.0064,102
0.0118,100
0.0175,100
0.0229,97
0.0286,105
0.034,101
0.0397,99
0.0451,100
0.0508,102
0.0562,104
0.0619,105
0.0673,103
0.073,102
0.0784,102
0.0841,104
0.0897,100
0.0951,100
0.1008,102
0.1062,103
0.1119,102
0.1173,106
0.123,101
0.1284,98
0.1341,99
0.1395,99
0.1452,99
0.1505,97
0.1562,98
0.1619,100
0.1673,105
0.173,103
0.1784,100
0.1841,102
0.1895,101
0.1952,100
0.2006,100
0.2063,102
0.2117,103
0.2173,101
0.2231,101
0.2285,103
0.2342,105
0.2395,100
0.2452,103
0.2506,100
0.2563,100
0.2617,102
0.2673,103
0.273,101
0.2784,98
0.284,101
0.2897,100
0.2951,94
0.3008,101
0.3062,104
0.3119,104
0.3173,105
0.3229,102
0.3286,99
0.334,99
0.3397,99
0.3451,101
0.3507,96
0.3561,100
0.3618,98
0.3673,100
0.3729,99
0.3785,98
0.3839,103
0.3897,102
0.3951,106
0.4007,102
0.4061,105
0.4118,106
0.4172,103
0.4229,103
0.4283,104
0.434,104
0.4397,103
0.4451,100
0.4508,103
0.4562,104
0.462,105
0.4674,101
0.473,103
0.4785,100
0.4841,103
0.4895,102
0.4952,107
0.5007,103
0.5063,103
0.5117,103
0.5174,101
0.5228,101
0.5285,100
0.5342,101
0.5396,102
0.5453,99
0.5507,99
0.5564,100
0.5618,101
0.5675,103
0.5729,105
0.5786,102
0.584,104
0.5897,103
0.5951,101
0.6008,103
0.6062,101
0.6119,103
0.6173,103
0.623,105
0.6285,103
0.6341,103
0.6395,103
0.6452,96
0.6506,101
0.6563,102
0.6617,103
0.6674,104
0.6728,104
0.6785,103
0.684,101
0.6897,103
0.6951,102
0.7007,102
0.7062,104
0.7119,104
0.7173,103
0.723,101
0.7286,105
0.7341,102
0.7398,101
0.7451,98
0.7508,101
0.7562,103
0.7619,102
0.7673,100
0.773,104
0.7784,100
0.7841,101
0.7895,102
0.7952,103
0.8006,105
0.8063,103
0.812,102
0.8174,103
0.8231,102
0.8285,101
0.8341,104
0.8396,99
0.8453,101
0.8507,102
0.8561,101
0.8618,104
0.8675,98
0.8729,102
0.8786,108
0.884,104
0.8897,101
0.8951,101
0.9008,101
0.9062,99
0.9119,101
0.9173,98
0.923,100
0.9284,99
0.9341,97
0.9395,98
0.9452,105
0.9507,103
0.9564,107
0.9618,105
0.9675,99
0.9729,100
0.9786,103
0.984,99
0.9897,102
0.9951,103
1.0008,102
1.0062,103
1.0119,104
1.0173,103
1.023,106
1.0284,104
1.0341,104
1.0395,102
