Experiment: Mar_16_osmo_expt vial 0, Tue Mar 16 20:56:43 2021
0.0015,26092
0.0064,26092
0.0118,26096
0.0175,26096
0.0229,26099
0.0286,26098
0.034,26104
0.0397,26101
0.0451,26092
0.0508,26093
0.0562,26094
0.0619,26086
0.0673,26098
0.073,26091
0.0784,26102
0.0841,26099
0.0897,26097
0.0951,26096
0.1008,26099
0.1062,26103
0.1119,26106
0.1173,26105
0.123,26107
0.1284,26103
0.1341,26101
0.1395,26088
0.1452,26102
0.1505,26107
0.1562,26100
0.1619,26107
0.1673,26110
0.173,26098
0.1784,26100
0.1841,26100
0.1895,26097
0.1952,26099
0.2006,26091
0.2063,26098
0.2117,26105
0.2173,26106
0.2231,26098
0.2285,26101
0.2342,26099
0.2395,26107
0.2452,26101
0.2506,26097
0.2563,26094
0.2617,26096
0.2673,26087
0.273,26093
0.2784,26092
0.284,26097
0.2897,26095
0.2951,26087
0.3008,26091
0.3062,26095
0.3119,26099
0.3173,26090
0.3229,26088
0.3286,26088
0.334,26092
0.3397,26087
0.3451,26081
0.3507,26087
0.3561,26086
0.3618,26091
0.3673,26080
0.3729,26093
0.3785,26099
0.3839,26097
0.3897,26084
0.3951,26094
0.4007,26093
0.4061,26087
0.4118,26085
0.4172,26096
0.4229,26091
0.4283,26098
0.434,26094
0.4397,26098
0.4451,26096
0.4508,26100
0.4562,26099
0.462,26099
0.4674,26106
0.473,26091
0.4785,26091
0.4841,26100
0.4895,26100
0.4952,26102
0.5007,26105
0.5063,26087
0.5117,26098
0.5174,26101
0.5228,26112
0.5285,26105
0.5342,26094
0.5396,26098
0.5453,26103
0.5507,26095
0.5564,26098
0.5618,26096
0.5675,26097
0.5729,26096
0.5786,26100
0.584,26099
0.5897,26097
0.5951,26093
0.6008,26096
0.6062,26094
0.6119,26098
0.6173,26103
0.623,26090
0.6285,26093
0.6341,26097
0.6395,26099
0.6452,26097
0.6506,26094
0.6563,26106
0.6617,26108
0.6674,26098
0.6728,26095
0.6785,26108
0.684,26099
0.6897,26101
0.6951,26106
0.7007,26109
0.7062,26104
0.7119,26102
0.7173,26099
0.723,26110
0.7286,26106
0.7341,26102
0.7398,26098
0.7451,26098
0.7508,26103
0.7562,26101
0.7619,26111
0.7673,26108
0.773,26108
0.7784,26107
0.7841,26099
0.7895,26099
0.7952,26098
0.8006,26102
0.8063,26106
0.812,26106
0.8174,26108
0.8231,26105
0.8285,26111
0.8341,26112
0.8396,26100
0.8453,26098
0.8507,26110
0.8561,26107
0.8618,26095
0.8675,26105
0.8729,26116
0.8786,26107
0.884,26106
0.8897,26100
0.8951,26102
0.9008,26105
0.9062,26098
0.9119,26100
0.9173,26111
0.923,26100
0.9284,26103
0.9341,26100
0.9395,26099
0.9452,26102
0.9507,26104
0.9564,26099
0.9618,26098
0.9675,26098
0.9729,26101
0.9786,26102
0.984,26102
0.9897,26105
0.9951,26107
1.0008,26109
1.0062,26104
1.0119,26102
1.0173,26103
1.023,26108
1.0284,26102
1.0341,26103
1.0395,26102
1.0452,26105
1.0506,26108
1.0563,26105
1.0618,26098
1.0675,26106
1.0729,26104
1.0786,26101
1.084,26098
1.0897,26099
1.0951,26098
1.1007,26097
1.1062,26090
1.1119,26101
1.1173,26104
1.1229,26100
1.1284,26101
1.134,26094
1.1394,26103
1.1451,26095
1.1508,26091
1.1563,26095
1.1619,26096
1.1673,26097
1.173,26107
1.1784,26105
1.1841,26094
1.1895,26093
1.1952,26092
1.2006,26095
1.2063,26099
1.212,26101
1.2174,26097
1.2231,26103
1.2285,26103
1.2342,26091
1.2396,26106
1.2453,26108
1.2507,26098
1.2564,26108
1.2618,26108
1.2674,26118
1.2728,26113
1.2785,26110
1.284,26114
1.2897,26110
1.2951,26109
1.3007,26120
1.3064,26116
1.3118,26108
1.3175,26110
1.3229,26101
1.3286,26105
1.334,26103
1.3397,26102
1.3451,26099
1.3508,26097
1.3562,26097
1.3619,26094
1.3673,26099
1.373,26100
1.3784,26105
1.3841,26094
1.3895,26099
1.3952,26105
1.4006,26099
1.4063,26092
1.4117,26103
1.4174,26109
1.4228,26104
1.4285,26102
1.4339,26111
1.4396,26102
1.445,26103
1.4507,26100
1.4561,26095
1.4618,26095
1.4672,26091
1.4729,26094
1.4786,26097
1.484,26104
1.4897,26095
1.4951,26100
1.5008,26107
1.5062,26100
1.5119,26100
1.5173,26108
1.523,26100
1.5284,26099
1.5341,26106
1.5395,26100
1.5452,26102
1.5507,26092
1.5564,26094
1.5617,26090
1.5674,26096
1.5729,26097
1.5785,26093
1.584,26089
1.5897,26098
1.5951,26097
1.6008,26099
1.6062,26093
1.6119,26098
1.6173,26104
1.6229,26107
1.6286,26107
1.634,26104
1.6397,26107
1.6451,26102
1.6508,26095
1.6562,26094
1.6619,26092
1.6673,26097
1.673,26089
1.6784,26089
1.6841,26097
1.6895,26096
1.6952,26089
1.7006,26074
1.7061,26079
1.7118,26083
1.7175,26080
1.7229,26081
1.7286,26095
1.7339,26087
1.7396,26084
1.7453,26091
1.7507,26093
1.7564,26100
1.7617,26095
1.7674,26093
1.7731,26093
1.7785,26099
1.7842,26100
1.7895,26107
1.7952,26104
1.8006,26098
1.8063,26096
1.8117,26094
1.8174,26098
1.823,26096
1.8284,26099
1.8341,26104
1.8396,26101
1.8452,26098
1.8506,26093
1.8563,26094
1.8617,26095
1.8674,26091
1.873,26089
1.8784,26092
1.8841,26096
1.8897,26096
1.8951,26096
1.9008,26105
1.9062,26112
1.9119,26103
1.9173,26101
1.923,26105
1.9284,26102
1.9341,26107
1.9397,26108
1.9452,26099
1.9508,26100
1.9563,26098
1.9619,26097
1.9674,26098
1.973,26097
1.9784,26092
1.9841,26092
1.9895,26101
1.9952,26098
2.0007,26098
2.0064,26092
2.0118,26088
2.0173,26092
2.023,26096
2.0286,26084
2.0341,26088
2.0398,26092
2.0452,26084
2.0508,26092
2.0562,26100
2.0619,26096
2.0673,26093
2.073,26098
2.0784,26092
2.0841,26090
2.0895,26093
2.0952,26097
2.1009,26095
2.1063,26094
2.112,26096
2.1174,26091
2.1228,26089
2.1285,26098
2.134,26091
2.1396,26095
2.1453,26088
2.1507,26095
2.1564,26102
2.1618,26104
2.1675,26101
2.1729,26103
2.1786,26112
2.184,26103
2.1897,26106
2.1951,26103
2.2008,26107
2.2062,26112
2.2119,26112
2.2175,26103
2.223,26110
2.2286,26108
2.234,26107
2.2397,26111
2.2451,26114
2.2508,26105
2.2563,26105
2.2619,26110
2.2673,26112
2.273,26113
2.2784,26111
2.2841,26113
2.2898,26104
2.2952,26102
2.3009,26108
2.3063,26107
2.312,26110
2.3174,26108
2.3231,26101
2.3285,26099
2.3342,26108
2.3396,26100
2.3452,26093
2.3506,26099
2.3563,26100
2.3617,26098
2.3674,26099
2.3731,26109
2.3785,26111
2.3842,26106
2.3896,26100
2.3953,26105
2.4007,26114
2.4064,26119
2.4118,26116
2.4175,26106
2.4229,26109
2.4286,26110
2.434,26100
2.4397,26101
2.4451,26103
2.4508,26099
2.4562,26098
2.4619,26116
2.4673,26102
2.473,26106
2.4784,26117
2.4841,26110
2.4895,26106
2.4952,26104
2.5009,26107
2.5063,26100
2.512,26108
2.5174,26107
2.5231,26112
2.5285,26103
2.5342,26106
2.5396,26112
2.5453,26109
2.5507,26102
2.5564,26107
2.5618,26113
2.5675,26100
2.5729,26101
2.5786,26096
2.584,26102
2.5896,26102
2.5953,26095
2.6007,26102
2.6064,26104
2.6118,26094
2.6175,26100
2.6229,26109
2.6286,26106
2.6341,26102
2.6398,26101
2.6452,26106
2.6509,26111
2.6563,26104
2.6619,26112
2.6674,26111
2.6731,26112
2.6785,26108
2.6841,26118
2.6898,26113
2.6952,26112
2.7009,26106
2.7063,26113
2.712,26118
2.7174,26112
2.7231,26114
2.7285,26109
2.7342,26107
2.7396,26100
2.7453,26105
2.7507,26100
2.7564,26092
2.762,26093
2.7674,26089
2.7731,26090
2.7785,26086
2.7842,26094
2.7896,26087
2.7953,26091
2.8007,26089
2.8064,26091
2.812,26091
2.8175,26095
2.8231,26089
2.8285,26094
2.8342,26087
2.8396,26091
2.8453,26096
2.8507,26099
2.8564,26089
2.8618,26093
2.8675,26096
2.8729,26090
2.8786,26087
2.884,26090
2.8897,26088
2.8954,26093
2.9008,26096
2.9065,26091
2.9119,26096
2.9175,26094
2.923,26097
2.9286,26092
2.934,26092
2.9397,26093
2.9451,26086
2.9508,26093
2.9565,26097
2.9619,26092
2.9676,26091
2.973,26088
2.9787,26094
2.9841,26091
2.9898,26092
2.9952,26084
3.0009,26083
3.0063,26090
3.012,26091
3.0174,26086
3.0229,26095
3.0286,26090
3.0343,26089
3.0397,26094
3.0454,26096
3.0508,26082
3.0565,26082
3.0619,26085
3.0676,26090
3.073,26090
3.0787,26090
3.0841,26090
3.0898,26089
3.0952,26088
3.1008,26088
3.1063,26091
3.1119,26083
3.1174,26086
3.1231,26087
3.1284,26095
3.1341,26093
3.1398,26090
3.1452,26097
3.1509,26095
3.1563,26083
3.162,26092
3.1674,26092
3.1731,26080
3.1785,26092
3.1842,26083
3.1896,26090
3.1953,26093
3.2007,26084
3.2064,26083
3.2118,26092
3.2175,26092
3.2231,26086
3.2285,26091
3.2342,26089
3.2396,26085
3.2453,26086
3.2507,26082
3.2564,26084
3.2618,26081
3.2675,26088
3.2729,26086
3.2786,26081
3.284,26087
3.2897,26098
3.2951,26089
3.3008,26092
3.3065,26093
3.3118,26089
3.3175,26087
3.3229,26095
3.3286,26092
3.334,26090
3.3397,26090
3.3453,26092
3.3507,26096
3.3564,26095
3.3618,26096
3.3675,26098
3.3731,26090
3.3786,26089
3.3842,26096
3.3897,26092
3.3953,26083
3.401,26088
3.4064,26094
3.4118,26087
3.4175,26087
3.4231,26091
3.4285,26088
3.4342,26087
3.4396,26085
3.4453,26085
3.4507,26087
3.4564,26085
3.4621,26086
3.4675,26087
3.4729,26085
3.4786,26081
3.4843,26086
3.4897,26083
3.4954,26090
3.5008,26086
3.5065,26086
3.5119,26092
3.5176,26092
3.523,26087
3.5287,26087
3.5341,26086
3.5398,26093
3.5452,26082
3.5509,26088
3.5565,26090
3.5619,26094
3.5676,26091
3.573,26079
3.5787,26086
3.5841,26080
3.5898,26091
3.5952,26081
3.6009,26085
3.6063,26087
3.6121,26083
3.6175,26085
3.6232,26087
3.6286,26084
3.6343,26077
3.6397,26074
3.6454,26088
3.6508,26088
3.6564,26079
3.6618,26085
3.6675,26087
3.6729,26087
3.6786,26087
3.684,26084
3.6897,26086
3.6951,26091
3.7008,26081
3.7065,26080
3.7119,26089
3.7176,26080
3.723,26074
3.7287,26087
3.7341,26086
3.7398,26077
3.7453,26079
3.7509,26084
3.7563,26080
3.762,26076
3.7674,26076
3.7731,26084
3.7785,26078
3.7842,26085
3.7896,26094
3.7953,26082
3.8007,26085
3.8064,26079
3.8118,26086
3.8175,26083
3.8232,26077
3.8286,26082
3.8343,26086
3.8397,26080
3.8454,26080
3.8508,26089
3.8565,26088
3.8619,26086
3.8676,26087
3.873,26081
3.8787,26091
3.8841,26087
3.8897,26082
3.8954,26087
3.9008,26083
3.9065,26084
3.9119,26084
3.9176,26083
3.923,26087
3.9287,26086
3.9341,26085
3.9398,26090
3.9453,26082
3.951,26087
3.9563,26091
3.962,26085
3.9674,26084
3.9731,26090
3.9785,26082
3.9842,26089
3.9896,26085
3.9953,26090
4.001,26096
4.0065,26089
4.0119,26085
4.0175,26095
4.0229,26096
4.0287,26090
4.034,26087
4.0397,26087
4.0454,26088
4.0508,26089
4.0565,26092
4.062,26092
4.0674,26088
4.0731,26092
4.0788,26093
4.0842,26084
4.0899,26089
4.0953,26081
4.1009,26082
4.1064,26087
4.1121,26089
4.1175,26083
4.1232,26089
4.1286,26084
4.1343,26088
4.1397,26091
4.1454,26084
4.1509,26090
4.1565,26091
4.162,26090
4.1674,26096
4.1731,26093
4.1788,26088
4.1842,26091
4.1898,26092
4.1952,26090
4.2009,26086
4.2063,26093
4.212,26094
4.2174,26097
4.2231,26093
4.2285,26094
4.2342,26087
4.2396,26091
4.2453,26093
4.2508,26087
4.2565,26087
4.2619,26092
4.2676,26091
4.273,26094
4.2787,26096
4.2841,26085
4.2898,26096
4.2952,26092
4.3009,26091
4.3063,26096
4.312,26097
4.3174,26091
4.3231,26087
4.3288,26097
4.3342,26090
4.3399,26095
4.3453,26084
4.3509,26091
4.3564,26093
4.362,26095
4.3675,26101
4.3732,26094
4.3786,26089
4.3843,26088
4.3897,26090
4.3954,26093
4.4008,26086
4.4065,26085
4.4119,26090
4.4176,26090
4.423,26087
4.4287,26089
4.4341,26091
4.4398,26084
4.4452,26087
4.4509,26091
4.4563,26092
4.462,26084
4.4674,26087
4.4731,26094
4.4785,26085
4.4842,26094
4.4896,26093
4.4953,26094
4.5007,26091
4.5064,26082
4.5118,26091
4.5175,26087
4.5229,26075
4.5286,26083
4.5343,26087
4.5397,26086
4.5454,26079
4.5508,26085
4.5565,26082
4.562,26087
4.5677,26087
4.5731,26088
4.5788,26087
4.5842,26088
4.5899,26090
4.5953,26087
4.601,26085
4.6064,26087
4.6121,26085
4.6175,26096
4.6232,26094
4.6286,26086
4.6343,26089
4.6397,26093
4.6454,26081
4.6508,26089
4.6565,26095
4.6619,26093
4.6676,26089
4.673,26086
4.6787,26099
4.6841,26089
4.6898,26091
4.6952,26087
4.7009,26096
4.7063,26086
4.712,26086
4.7174,26091
4.7231,26088
4.7285,26085
4.7342,26087
4.7399,26089
4.7453,26089
4.751,26092
4.7564,26092
4.7621,26093
4.7713,26094
4.7785,26091
4.7786,26091
4.7841,26094
4.7898,26098
4.7952,26094
4.8009,26100
4.8063,26091
4.812,26093
4.8182,26094
4.826,26092
4.8315,26094
4.8343,26094
4.8398,26095
4.8502,26096
4.8587,26090
4.8587,26083
4.8619,26092
4.8715,26089
4.8816,26090
