Experiment: Feb_24_Turb_expt vial 5, Wed Feb 24 18:13:41 2021
0.0013,24490
0.0067,24514
0.0121,24482
0.0177,24441
0.0233,24588
0.0287,24551
0.0343,24526
0.04,24503
0.0456,24603
0.051,24584
0.0566,24631
0.0622,24592
0.0676,24666
0.0732,24578
0.0789,24661
0.0845,24664
0.0899,24618
0.0955,24596
0.1011,24577
0.1065,24618
0.1121,24616
0.1177,24651
0.1234,24638
0.1288,24614
0.1344,24607
0.14,24669
0.1454,24597
0.151,24585
0.1567,24574
0.162,24638
0.1677,24640
0.1733,24601
0.1789,24517
0.1843,24561
0.1899,24587
0.1955,24563
0.2012,24547
0.2065,24543
0.2122,24565
0.2178,24584
0.2232,24525
0.2288,24497
0.2344,24503
0.2401,24654
0.2454,24486
0.2511,24470
0.2567,24527
0.2621,24532
0.2677,24487
0.2733,24532
0.2787,24429
0.2844,24484
0.29,24483
0.2956,24401
0.301,24343
0.3066,24466
0.3123,24432
0.3176,24447
0.3233,24431
0.3289,24332
0.3343,24412
0.3399,24405
0.3456,24323
0.3509,24350
0.3566,24318
0.3622,24319
0.3676,24388
0.3732,24329
0.3789,24354
0.3845,24333
0.3899,24313
0.3955,24306
0.4011,24245
0.4065,24321
0.4121,24263
0.4178,24298
0.4231,24321
0.4288,24254
0.4345,24420
0.4398,24292
0.4454,24227
0.4511,24240
0.4567,24209
0.4621,24258
0.4677,24208
0.4733,24214
0.4787,24182
0.4843,24180
0.49,24112
0.4953,24208
0.501,24094
0.5066,24133
0.5122,24116
0.5176,24032
0.5232,24150
0.5289,24073
0.5345,24064
0.5399,24123
0.5455,24030
0.5512,24141
0.5565,24003
0.5622,24081
0.5678,24028
0.5732,24092
0.5788,24016
0.5844,23949
0.59,23974
0.5954,23977
0.601,23985
0.6067,23989
0.6121,23961
0.6177,23903
0.6233,23912
0.6289,23983
0.6343,23833
0.6399,23945
0.6456,23869
0.6509,23909
0.6565,23872
0.6622,23833
0.6678,23849
0.6732,23791
0.6788,23911
0.6844,23792
0.6898,23749
0.6954,23791
0.7011,23762
0.7067,23792
0.712,23750
0.7177,23681
0.7233,23756
0.7289,23688
0.7343,23664
0.7399,23742
0.7456,23736
0.7509,23717
0.7566,23714
0.7622,23663
0.7678,23673
0.7732,23627
0.7789,23741
0.7842,23690
0.7899,23679
0.7955,23687
0.8012,23671
0.8065,23571
0.8121,23642
0.8177,23604
0.8234,23572
0.8287,23555
0.8343,23502
0.8399,23537
0.8456,23505
0.8512,23489
0.8566,23489
0.8621,23518
0.8677,23450
0.8734,23515
0.8787,23448
0.8844,23488
0.8899,23479
0.8955,23427
0.9012,23527
0.9065,23478
0.9122,23416
0.9177,23371
0.9233,23426
0.9287,23393
0.9343,23423
0.94,23358
0.9455,23393
0.9511,23452
0.9565,23371
0.9622,23387
0.9678,23371
0.9732,23326
0.9788,23334
0.9844,23276
0.9898,23388
0.9954,23320
1.0067,23290
1.0121,23322
1.0177,23390
1.0234,23385
1.0287,23244
1.0344,23309
1.04,23296
1.0456,23262
1.051,23250
1.0566,23335
1.0622,23287
1.0676,23280
1.0732,23285
1.0788,23288
1.0842,23249
1.0898,23294
1.0955,23232
1.1011,23221
1.1065,23214
1.1121,23243
1.1178,23247
1.1231,23277
1.1288,23104
1.1344,23103
1.14,23114
1.1454,23177
1.151,23247
1.1566,23170
1.1623,23245
1.1676,23196
1.1733,23155
1.1789,23207
1.1842,23164
1.1899,23098
1.1955,23123
1.2011,23121
1.2065,23078
1.2122,23157
1.2178,23128
1.2231,23109
1.2288,22979
1.2344,23040
1.2398,23049
1.2454,23000
1.2511,23099
1.2567,23087
1.2621,23118
1.2677,23057
1.2734,23071
1.2787,23002
1.2844,23029
1.29,23048
1.2954,23007
1.301,23118
1.3067,23027
1.3121,23039
1.3177,22952
1.3234,22933
1.3287,22982
1.3343,22955
1.34,23044
1.3456,22924
1.351,22950
1.3566,22985
1.3622,22967
1.3676,22984
1.3732,22960
1.3789,22927
1.3845,22894
1.3899,23037
1.3955,22957
1.4011,22972
1.4065,22935
1.4121,22964
1.4178,22905
1.4234,22935
1.4288,22892
1.4344,22853
1.44,22882
1.4454,22873
1.451,22858
1.4567,22912
1.462,22884
1.4677,22838
1.4733,22891
1.4787,22815
1.4844,22774
1.49,22902
1.4954,22836
1.501,22788
1.5067,22744
1.5123,22844
1.5177,22807
1.5233,22804
1.5287,22871
1.5343,22767
1.54,22843
1.5454,22782
1.551,22799
1.5566,22812
1.562,22767
1.5676,22762
1.5733,22845
1.5789,22838
1.5843,22807
1.5899,22745
1.5955,22732
1.6012,22816
1.6065,22778
1.6121,22804
1.6178,22772
1.6231,22799
1.6288,22681
1.6344,22677
1.64,22688
1.6457,22738
1.651,22691
1.6566,22715
1.6622,22683
1.6676,22657
1.6732,22650
1.6788,22611
1.6845,22720
1.6898,22602
1.6954,22693
1.7011,22701
1.7067,22592
1.7121,22661
1.7177,22661
1.7233,22676
1.729,22635
1.7343,22552
1.7399,22524
1.7456,22547
1.7509,22658
1.7566,22576
1.7622,22543
1.7676,22538
1.7732,22502
1.7788,22551
1.7845,22542
1.7898,22531
1.7955,22552
1.8011,22593
1.8065,22661
1.8121,22584
1.8178,22508
1.8234,22504
1.8288,22477
1.8344,22586
1.84,22591
1.8454,22431
1.851,22415
1.8567,22425
1.862,22443
1.8677,22483
1.8733,22465
1.8787,22448
1.8843,22465
1.89,22476
1.8956,22499
1.901,22461
1.9066,22448
1.9122,22389
1.9176,22420
1.9232,22347
1.9289,22522
1.9343,22495
1.9399,22458
1.9455,22428
1.9512,22409
1.9565,22367
1.9622,22339
1.9678,22410
1.9732,22351
1.9788,22348
1.9844,22379
1.9898,22402
1.9955,22285
2.0065,22354
2.0122,22359
2.0178,22325
2.0231,22388
2.0288,22368
2.0344,22321
2.04,22321
2.0454,22320
2.051,22323
2.0566,22282
2.0623,22328
2.0676,22137
2.0733,22357
2.0789,22297
2.0843,22243
2.0899,22289
2.0956,22304
2.1012,22240
2.1065,22287
2.1122,22193
2.1178,22199
2.1234,22140
2.1288,22206
2.1344,22151
2.14,22155
2.1454,22370
2.151,22241
2.1566,22132
2.1623,22242
2.1676,22100
2.1733,22131
2.1789,22164
2.1843,22081
2.1899,22147
2.1956,22095
2.2009,22060
2.2066,22116
2.2122,22156
2.2178,22045
2.2232,22079
2.2288,22062
2.2344,22084
2.2398,22099
2.2455,22102
2.2511,22054
2.2567,22080
2.2621,22108
2.2677,22152
2.2734,22116
2.2787,22052
2.2844,22139
2.29,22026
2.2954,22008
2.301,22036
2.3066,21919
2.3123,22011
2.3176,21983
2.3233,21954
2.3289,21944
2.3343,21987
2.3399,22062
2.3455,22019
2.3512,21861
2.3565,22012
2.3621,22100
2.3678,21945
2.3731,21970
2.3788,21889
2.3843,21957
2.3899,21936
2.3955,21911
2.4012,21964
2.4065,22004
2.4121,21873
2.4177,21917
2.4234,21944
2.4287,21946
2.4344,21909
2.4398,21858
2.4454,21962
2.451,21860
2.4567,21836
2.4623,21839
2.4677,21847
2.4733,21908
2.4789,21806
2.4843,21916
2.49,21902
2.4955,21897
2.5011,21862
2.5065,21872
2.5121,21790
2.5178,21808
2.5231,21815
2.5288,21917
2.5344,21782
2.54,21849
2.5454,21901
2.551,21899
2.5566,21898
2.5623,21885
2.5676,21815
2.5733,21847
2.5789,21784
2.5842,21802
2.5899,21817
2.5955,21799
2.6011,21762
2.6065,21925
2.6121,21781
2.6177,21913
2.6233,21733
2.629,21825
2.6343,21702
2.64,21738
2.6456,21762
2.6509,21781
2.6566,21761
2.6622,21809
2.6676,21718
2.6732,21802
2.6789,21699
2.6845,21849
2.6898,21704
2.6955,21775
2.7011,21747
2.7065,21725
2.7121,21653
2.7178,21750
2.7234,21637
2.7288,21687
2.7344,21687
2.7401,21685
2.7454,21794
2.7511,21608
2.7567,21645
2.7621,21595
2.7677,21722
2.7733,21587
2.7787,21628
2.7843,21737
2.79,21636
2.7956,21625
2.801,21584
2.8066,21613
2.8122,21626
2.8176,21555
2.8233,21557
2.8289,21489
2.8343,21539
2.8399,21705
2.8455,21562
2.8509,21524
2.8566,21512
2.8622,21635
2.8678,21634
2.8733,21538
2.8789,21543
2.8842,21630
2.8899,21539
2.8955,21548
2.9012,21487
2.9065,21530
2.9122,21421
2.9178,21516
2.9232,21535
2.9288,21464
2.9344,21437
2.9401,21503
2.9455,21523
2.9511,21448
2.9565,21430
2.9621,21470
2.9678,21499
2.9734,21445
2.9788,21429
2.9844,21506
2.99,21464
2.9954,21437
3.001,21489
3.0067,21469
3.0121,21557
3.0177,21502
3.0233,21486
3.0287,21492
3.0343,21520
3.04,21419
3.0456,21394
3.051,21334
3.0566,21511
3.0622,21455
3.0676,21373
3.0732,21399
3.0789,21365
3.0845,21357
3.0898,21370
3.0955,21285
3.1011,21376
3.1067,21328
3.1121,21375
3.1177,21373
3.1234,21398
3.1287,21398
3.1344,21287
3.14,21421
3.1456,21314
3.151,21367
3.1567,21265
3.162,21301
3.1676,21365
3.1733,21307
3.1789,21363
3.1843,21368
3.1899,21376
3.1956,21257
3.2009,21375
3.2066,21249
3.2122,21428
3.2178,21376
3.2232,21291
3.2289,21190
3.2345,21340
3.2399,21325
3.2455,21260
3.2511,21293
3.2565,21223
3.2621,21245
3.2678,21250
3.2731,21154
3.2788,21279
3.2844,21242
3.29,21393
3.2954,21295
3.3011,21277
3.3067,21217
3.3121,21253
3.3177,21292
3.3233,21191
3.3287,21286
3.3344,21191
3.34,21257
3.3454,21136
3.351,21299
3.3566,21195
3.3623,21060
3.3676,21052
3.3733,21160
3.3789,21189
3.3843,21122
3.3899,21110
3.3956,21098
3.4009,21178
3.4066,21107
3.4122,21086
3.4176,21083
3.4232,21206
3.4289,21111
3.4345,21182
3.4398,21100
3.4455,21086
3.4511,21171
3.4565,21205
3.4621,21113
3.4678,21209
3.4731,21129
3.4788,21148
3.4844,21081
3.49,21178
3.4954,21115
3.501,21060
3.5067,20993
3.512,21029
3.5177,21057
3.5233,21077
3.5289,21038
3.5343,21085
3.5399,21001
3.5455,21047
3.5509,21114
3.5566,21085
3.5622,21005
3.5676,21046
3.5732,20989
3.5788,21125
3.5844,21003
3.5901,21001
3.5954,20987
3.6011,20985
3.6067,20988
3.6121,21051
3.6177,21007
3.6233,20993
3.6287,20928
3.6343,20961
3.6399,21107
3.6456,20904
3.6509,20892
3.6566,21017
3.6622,21028
3.6676,21030
3.6732,20936
3.6789,20921
3.6842,21017
3.6899,20983
3.6955,20911
3.7009,20920
3.7065,21028
3.7122,20853
3.7178,20922
3.7232,20882
3.7288,20957
3.7344,20964
3.7398,20920
3.7455,20906
3.7511,20834
3.7565,20963
3.7621,20913
3.7678,20941
3.7731,20847
3.7788,20900
3.7844,20909
3.7898,20831
3.7954,20809
3.8011,20899
3.8067,20955
3.8121,20828
3.8177,20781
3.8231,20863
3.8287,20979
3.8344,20817
3.84,20841
3.8454,20871
3.851,20910
3.8567,20854
3.862,20920
3.8677,20781
3.8733,20825
3.8789,20873
3.8843,20793
3.8899,20816
3.8953,20831
3.901,20716
3.9066,20785
3.9122,20886
3.9176,20787
3.9233,20733
3.9289,20900
3.9343,20789
3.9399,20717
3.9455,20815
3.9509,20814
3.9565,20712
3.9622,20763
3.9675,20698
3.9732,20788
3.9788,20739
3.9844,20732
3.9898,20784
3.9954,20711
4.0011,20835
4.0065,20703
4.0121,20759
4.0176,20667
4.0232,20748
4.0288,20800
4.0345,20757
4.0398,20754
4.0454,20638
4.051,20611
4.0566,20654
4.062,20764
4.0676,20664
4.0732,20758
4.0788,20778
4.0842,20674
4.0898,20669
4.0955,20572
4.101,20643
4.1066,20656
4.112,20735
4.1176,20743
4.1232,20625
4.1288,20678
4.1344,20666
4.1398,20619
4.1454,20642
4.1511,20566
4.1564,20703
4.1621,20629
4.1677,20627
4.1734,20687
4.1787,20647
4.1844,20598
4.19,20725
4.1953,20629
4.201,20584
4.2066,20702
4.212,20616
4.2176,20548
4.2233,20654
4.2287,20568
4.2343,20479
4.24,20497
4.2453,20505
