Experiment: Feb_24_Turb_expt vial 1, Wed Feb 24 18:13:41 2021
0.0013,28375
0.0067,28386
0.0121,28393
0.0177,28413
0.0233,28416
0.0287,28428
0.0343,28440
0.04,28437
0.0456,28448
0.051,28463
0.0566,28399
0.0622,28463
0.0676,28480
0.0732,28485
0.0789,28501
0.0845,28510
0.0899,28504
0.0955,28521
0.1011,28519
0.1065,28534
0.1121,28531
0.1177,28551
0.1234,28533
0.1288,28546
0.1344,28545
0.14,28552
0.1454,28541
0.151,28544
0.1567,28565
0.162,28562
0.1677,28569
0.1733,28574
0.1789,28545
0.1843,28563
0.1899,28561
0.1955,28562
0.2012,28569
0.2065,28560
0.2122,28549
0.2178,28562
0.2232,28495
0.2288,28565
0.2344,28554
0.2401,28566
0.2454,28571
0.2511,28567
0.2567,28573
0.2621,28569
0.2677,28567
0.2733,28574
0.2787,28572
0.2844,28561
0.29,28566
0.2956,28550
0.301,28557
0.3066,28553
0.3123,28528
0.3176,28557
0.3233,28566
0.3289,28556
0.3343,28557
0.3399,28565
0.3456,28549
0.3509,28562
0.3566,28554
0.3622,28554
0.3676,28550
0.3732,28560
0.3789,28556
0.3845,28547
0.3899,28563
0.3955,28564
0.4011,28559
0.4065,28564
0.4121,28563
0.4178,28557
0.4231,28555
0.4288,28563
0.4345,28546
0.4398,28563
0.4454,28562
0.4511,28559
0.4567,28562
0.4621,28564
0.4677,28569
0.4733,28566
0.4787,28562
0.4843,28560
0.49,28561
0.4953,28561
0.501,28559
0.5066,28560
0.5122,28559
0.5176,28557
0.5232,28560
0.5289,28552
0.5345,28563
0.5399,28564
0.5455,28561
0.5512,28568
0.5565,28561
0.5622,28557
0.5678,28563
0.5732,28567
0.5788,28559
0.5844,28564
0.59,28558
0.5954,28554
0.601,28556
0.6067,28562
0.6121,28561
0.6177,28554
0.6233,28559
0.6289,28565
0.6343,28568
0.6399,28568
0.6456,28567
0.6509,28566
0.6565,28566
0.6622,28578
0.6678,28577
0.6732,28572
0.6788,28579
0.6844,28582
0.6898,28572
0.6954,28561
0.7011,28574
0.7067,28570
0.712,28568
0.7177,28570
0.7233,28564
0.7289,28576
0.7343,28565
0.7399,28576
0.7456,28573
0.7509,28574
0.7566,28558
0.7622,28566
0.7678,28568
0.7732,28568
0.7789,28576
0.7842,28569
0.7899,28575
0.7955,28574
0.8012,28573
0.8065,28579
0.8121,28573
0.8177,28578
0.8234,28578
0.8287,28583
0.8343,28572
0.8399,28585
0.8456,28582
0.8512,28584
0.8566,28581
0.8621,28593
0.8677,28585
0.8734,28574
0.8787,28580
0.8844,28587
0.8899,28582
0.8955,28583
0.9012,28582
0.9065,28575
0.9122,28584
0.9177,28592
0.9233,28581
0.9287,28582
0.9343,28583
0.94,28580
0.9455,28580
0.9511,28580
0.9565,28570
0.9622,28580
0.9678,28579
0.9732,28582
0.9788,28578
0.9844,28583
0.9898,28582
0.9954,28579
1.0067,28577
1.0121,28573
1.0177,28586
1.0234,28578
1.0287,28583
1.0344,28579
1.04,28583
1.0456,28587
1.051,28586
1.0566,28587
1.0622,28574
1.0676,28585
1.0732,28577
1.0788,28585
1.0842,28581
1.0898,28588
1.0955,28584
1.1011,28588
1.1065,28589
1.1121,28585
1.1178,28597
1.1231,28584
1.1288,28585
1.1344,28583
1.14,28598
1.1454,28588
1.151,28595
1.1566,28597
1.1623,28596
1.1676,28595
1.1733,28595
1.1789,28591
1.1842,28591
1.1899,28592
1.1955,28590
1.2011,28586
1.2065,28578
1.2122,28585
1.2178,28580
1.2231,28580
1.2288,28577
1.2344,28586
1.2398,28579
1.2454,28577
1.2511,28580
1.2567,28571
1.2621,28572
1.2677,28588
1.2734,28580
1.2787,28584
1.2844,28583
1.29,28583
1.2954,28575
1.301,28574
1.3067,28582
1.3121,28580
1.3177,28583
1.3234,28574
1.3287,28575
1.3343,28578
1.34,28577
1.3456,28586
1.351,28580
1.3566,28580
1.3622,28589
1.3676,28585
1.3732,28581
1.3789,28584
1.3845,28595
1.3899,28593
1.3955,28587
1.4011,28594
1.4065,28588
1.4121,28599
1.4178,28597
1.4234,28597
1.4288,28591
1.4344,28590
1.44,28589
1.4454,28583
1.451,28588
1.4567,28586
1.462,28592
1.4677,28590
1.4733,28590
1.4787,28589
1.4844,28591
1.49,28591
1.4954,28583
1.501,28586
1.5067,28588
1.5123,28582
1.5177,28589
1.5233,28585
1.5287,28582
1.5343,28587
1.54,28586
1.5454,28588
1.551,28581
1.5566,28589
1.562,28585
1.5676,28579
1.5733,28583
1.5789,28582
1.5843,28587
1.5899,28583
1.5955,28578
1.6012,28592
1.6065,28578
1.6121,28589
1.6178,28589
1.6231,28590
1.6288,28587
1.6344,28590
1.64,28587
1.6457,28585
1.651,28592
1.6566,28583
1.6622,28595
1.6676,28588
1.6732,28588
1.6788,28585
1.6845,28588
1.6898,28582
1.6954,28581
1.7011,28588
1.7067,28586
1.7121,28586
1.7177,28588
1.7233,28592
1.729,28581
1.7343,28585
1.7399,28590
1.7456,28584
1.7509,28583
1.7566,28584
1.7622,28572
1.7676,28572
1.7732,28583
1.7788,28578
1.7845,28576
1.7898,28576
1.7955,28584
1.8011,28590
1.8065,28589
1.8121,28595
1.8178,28591
1.8234,28589
1.8288,28593
1.8344,28593
1.84,28593
1.8454,28593
1.851,28592
1.8567,28595
1.862,28588
1.8677,28583
1.8733,28588
1.8787,28594
1.8843,28582
1.89,28577
1.8956,28592
1.901,28586
1.9066,28584
1.9122,28595
1.9176,28585
1.9232,28583
1.9289,28589
1.9343,28587
1.9399,28584
1.9455,28588
1.9512,28587
1.9565,28582
1.9622,28583
1.9678,28587
1.9732,28588
1.9788,28580
1.9844,28579
1.9898,28585
1.9955,28584
2.0065,28579
2.0122,28581
2.0178,28579
2.0231,28581
2.0288,28578
2.0344,28583
2.04,28586
2.0454,28572
2.051,28580
2.0566,28579
2.0623,28582
2.0676,28576
2.0733,28585
2.0789,28576
2.0843,28583
2.0899,28585
2.0956,28581
2.1012,28582
2.1065,28577
2.1122,28576
2.1178,28579
2.1234,28581
2.1288,28586
2.1344,28585
2.14,28570
2.1454,28577
2.151,28577
2.1566,28573
2.1623,28574
2.1676,28575
2.1733,28572
2.1789,28576
2.1843,28577
2.1899,28583
2.1956,28581
2.2009,28575
2.2066,28575
2.2122,28581
2.2178,28578
2.2232,28580
2.2288,28587
2.2344,28576
2.2398,28579
2.2455,28577
2.2511,28578
2.2567,28580
2.2621,28579
2.2677,28576
2.2734,28580
2.2787,28579
2.2844,28583
2.29,28580
2.2954,28583
2.301,28574
2.3066,28577
2.3123,28582
2.3176,28578
2.3233,28581
2.3289,28587
2.3343,28583
2.3399,28582
2.3455,28582
2.3512,28581
2.3565,28582
2.3621,28578
2.3678,28578
2.3731,28583
2.3788,28578
2.3843,28573
2.3899,28576
2.3955,28576
2.4012,28570
2.4065,28579
2.4121,28576
2.4177,28574
2.4234,28576
2.4287,28580
2.4344,28579
2.4398,28575
2.4454,28577
2.451,28574
2.4567,28575
2.4623,28567
2.4677,28574
2.4733,28571
2.4789,28572
2.4843,28578
2.49,28577
2.4955,28570
2.5011,28573
2.5065,28578
2.5121,28577
2.5178,28585
2.5231,28584
2.5288,28582
2.5344,28582
2.54,28579
2.5454,28576
2.551,28575
2.5566,28578
2.5623,28576
2.5676,28575
2.5733,28583
2.5789,28570
2.5842,28581
2.5899,28578
2.5955,28580
2.6011,28574
2.6065,28574
2.6121,28581
2.6177,28569
2.6233,28580
2.629,28578
2.6343,28580
2.64,28579
2.6456,28584
2.6509,28582
2.6566,28580
2.6622,28580
2.6676,28575
2.6732,28577
2.6789,28580
2.6845,28579
2.6898,28579
2.6955,28579
2.7011,28579
2.7065,28582
2.7121,28581
2.7178,28578
2.7234,28584
2.7288,28585
2.7344,28584
2.7401,28584
2.7454,28583
2.7511,28585
2.7567,28575
2.7621,28576
2.7677,28587
2.7733,28580
2.7787,28587
2.7843,28584
2.79,28585
2.7956,28582
2.801,28580
2.8066,28580
2.8122,28585
2.8176,28581
2.8233,28575
2.8289,28580
2.8343,28583
2.8399,28575
2.8455,28574
2.8509,28587
2.8566,28582
2.8622,28576
2.8678,28580
2.8733,28585
2.8789,28583
2.8842,28575
2.8899,28584
2.8955,28585
2.9012,28582
2.9065,28581
2.9122,28582
2.9178,28583
2.9232,28586
2.9288,28580
2.9344,28574
2.9401,28578
2.9455,28577
2.9511,28579
2.9565,28575
2.9621,28575
2.9678,28570
2.9734,28574
2.9788,28579
2.9844,28577
2.99,28577
2.9954,28579
3.001,28580
3.0067,28569
3.0121,28579
3.0177,28576
3.0233,28576
3.0287,28579
3.0343,28575
3.04,28579
3.0456,28575
3.051,28578
3.0566,28578
3.0622,28578
3.0676,28570
3.0732,28573
3.0789,28578
3.0845,28576
3.0898,28571
3.0955,28575
3.1011,28575
3.1067,28573
3.1121,28562
3.1177,28568
3.1234,28557
3.1287,28562
3.1344,28567
3.14,28559
3.1456,28551
3.151,28556
3.1567,28558
3.162,28561
3.1676,28560
3.1733,28561
3.1789,28559
3.1843,28560
3.1899,28561
3.1956,28571
3.2009,28562
3.2066,28566
3.2122,28568
3.2178,28568
3.2232,28568
3.2289,28568
3.2345,28567
3.2399,28565
3.2455,28568
3.2511,28575
3.2565,28567
3.2621,28573
3.2678,28571
3.2731,28572
3.2788,28571
3.2844,28580
3.29,28580
3.2954,28567
3.3011,28566
3.3067,28569
3.3121,28568
3.3177,28573
3.3233,28566
3.3287,28574
3.3344,28566
3.34,28575
3.3454,28573
3.351,28573
3.3566,28572
3.3623,28563
3.3676,28570
3.3733,28572
3.3789,28568
3.3843,28577
3.3899,28577
3.3956,28575
3.4009,28560
3.4066,28572
3.4122,28576
3.4176,28579
3.4232,28587
3.4289,28576
3.4345,28584
3.4398,28579
3.4455,28584
3.4511,28587
3.4565,28581
3.4621,28586
3.4678,28573
3.4731,28573
3.4788,28580
3.4844,28576
3.49,28576
3.4954,28571
3.501,28574
3.5067,28565
3.512,28581
3.5177,28571
3.5233,28563
3.5289,28568
3.5343,28567
3.5399,28567
3.5455,28566
3.5509,28571
3.5566,28576
3.5622,28579
3.5676,28580
3.5732,28574
3.5788,28564
3.5844,28578
3.5901,28569
3.5954,28572
3.6011,28579
3.6067,28574
3.6121,28574
3.6177,28575
3.6233,28571
3.6287,28584
3.6343,28579
3.6399,28575
3.6456,28581
3.6509,28577
3.6566,28588
3.6622,28587
3.6676,28581
3.6732,28577
3.6789,28585
3.6842,28579
3.6899,28579
3.6955,28583
3.7009,28580
3.7065,28587
3.7122,28581
3.7178,28586
3.7232,28589
3.7288,28584
3.7344,28577
3.7398,28582
3.7455,28574
3.7511,28576
3.7565,28585
3.7621,28581
3.7678,28581
3.7731,28590
3.7788,28583
3.7844,28581
3.7898,28588
3.7954,28588
3.8011,28582
3.8067,28585
3.8121,28577
3.8177,28585
3.8231,28582
3.8287,28589
3.8344,28586
3.84,28580
3.8454,28589
3.851,28576
3.8567,28580
3.862,28580
3.8677,28580
3.8733,28584
3.8789,28589
3.8843,28579
3.8899,28592
3.8953,28593
3.901,28579
3.9066,28589
3.9122,28584
3.9176,28586
3.9233,28584
3.9289,28591
3.9343,28586
3.9399,28588
3.9455,28590
3.9509,28595
3.9565,28595
3.9622,28587
3.9675,28581
3.9732,28583
3.9788,28589
3.9844,28580
3.9898,28588
3.9954,28591
4.0011,28584
4.0065,28588
4.0121,28587
4.0176,28586
4.0232,28589
4.0288,28592
4.0345,28588
4.0398,28579
4.0454,28578
4.051,28587
4.0566,28584
4.062,28588
4.0676,28581
4.0732,28579
4.0788,28590
4.0842,28585
4.0898,28583
4.0955,28580
4.101,28583
4.1066,28584
4.112,28591
4.1176,28588
4.1232,28589
4.1288,28591
4.1344,28585
4.1398,28584
4.1454,28591
4.1511,28590
4.1564,28587
4.1621,28585
4.1677,28583
4.1734,28596
4.1787,28594
4.1844,28594
4.19,28589
4.1953,28588
4.201,28592
4.2066,28589
4.212,28586
4.2176,28594
4.2233,28589
4.2287,28589
4.2343,28586
4.24,28586
4.2453,28591
4.251,28592
4.2566,28590
4.262,28587
4.2676,28590
4.2732,28586
4.2789,28583
4.2842,28584
4.2899,28591
4.2955,28589
4.3009,28586
4.3065,28586
4.3122,28586
4.3175,28583
4.3232,28580
4.3288,28582
4.3342,28584
4.3398,28583
4.3455,28581
4.3508,28582
4.3565,28581
4.3621,28584
4.3678,28585
4.3731,28582
4.3788,28588
4.3844,28582
4.3898,28588
4.3954,28585
4.401,28583
4.4067,28579
4.412,28584
4.4177,28589
4.423,28580
4.4287,28584
4.4343,28584
4.44,28587
4.4453,28585
4.451,28591
4.4566,28586
4.462,28584
4.4676,28580
4.4733,28580
4.4789,28579
4.4843,28586
4.4899,28580
4.4953,28580
4.5009,28579
4.5065,28583
4.5122,28583
4.5175,28585
4.5232,28583
4.5288,28581
4.5344,28587
4.5398,28583
4.5454,28582
4.5511,28586
4.5564,28585
4.5621,28583
4.5677,28586
4.5733,28583
4.5787,28588
4.5842,28586
4.5899,28589
4.5955,28592
4.6009,28586
4.6065,28583
4.6121,28586
4.6177,28581
4.6231,28578
4.6287,28582
4.6344,28581
4.6397,28581
4.6454,28577
4.651,28578
4.6566,28580
4.662,28576
4.6676,28576
4.6733,28580
4.6787,28577
4.6843,28579
4.6899,28574
4.6955,28579
4.7009,28575
4.7065,28573
4.7122,28575
4.7175,28577
4.7232,28570
4.7289,28579
4.7342,28574
4.7399,28574
4.7455,28581
4.7509,28571
4.7565,28580
4.7622,28577
4.7676,28573
4.7732,28575
4.7788,28581
4.7842,28573
4.7898,28573
4.7955,28576
4.8009,28578
4.8065,28579
4.8121,28583
4.8175,28582
4.8231,28580
4.8288,28577
4.8344,28586
4.8398,28580
4.8454,28578
4.8511,28581
4.8564,28581
4.8621,28583
4.8677,28586
4.8731,28577
4.8787,28582
4.8844,28583
4.8897,28579
4.8954,28578
4.901,28579
4.9067,28585
4.912,28582
4.9177,28583
4.9233,28581
4.9287,28585
4.9343,28576
4.94,28579
4.9456,28589
4.9509,28579
4.9566,28580
4.9622,28582
4.9676,28581
4.9733,28579
4.9789,28581
4.9843,28577
4.9899,28578
4.9955,28577
5.0009,28581
5.0066,28579
5.012,28577
5.0176,28575
5.0233,28572
5.0289,28577
5.0343,28579
5.0399,28583
5.0456,28584
5.0509,28579
5.0566,28579
5.0622,28579
5.0676,28586
5.0732,28577
5.0789,28577
5.0842,28572
5.0899,28573
5.0955,28573
5.1012,28583
5.1065,28581
5.1122,28577
5.1178,28580
5.1232,28578
5.1288,28576
5.1344,28582
5.1401,28572
5.1454,28578
5.151,28577
5.1567,28575
5.162,28575
5.1677,28568
5.1733,28572
5.1787,28576
5.1843,28575
5.19,28577
5.1956,28574
5.201,28573
5.2066,28580
5.2123,28581
5.2176,28573
5.2233,28581
5.2289,28575
5.2343,28578
5.2399,28584
5.2455,28582
5.2509,28577
5.2566,28575
5.2622,28578
5.2676,28580
5.2732,28582
5.2788,28576
5.2845,28581
5.2899,28579
5.2955,28581
5.3011,28577
5.3065,28580
5.3121,28578
5.3178,28573
5.3231,28576
5.3288,28578
5.3344,28579
5.3398,28575
5.3454,28581
5.3511,28574
5.3564,28571
5.3621,28580
5.3677,28574
5.3734,28581
5.3787,28578
5.3844,28580
5.39,28580
5.3954,28580
5.401,28582
5.4067,28581
5.412,28581
5.4177,28578
5.4233,28583
5.4287,28584
5.4343,28584
5.4399,28588
5.4456,28579
5.4509,28586
5.4566,28583
5.4622,28577
5.4676,28586
5.4732,28580
5.4788,28570
5.4844,28580
5.4898,28580
5.4954,28576
5.5011,28578
5.5067,28575
5.512,28577
5.5176,28575
5.5232,28578
5.5289,28575
5.5345,28577
5.5398,28577
5.5454,28581
5.5511,28577
5.5565,28575
5.5621,28578
5.5676,28579
5.5732,28583
5.5789,28577
5.5842,28583
5.5899,28583
5.5954,28585
5.601,28578
5.6067,28578
5.612,28579
5.6177,28579
5.6232,28577
5.6288,28581
5.6345,28574
5.6398,28580
5.6455,28580
5.651,28574
5.6566,28579
5.6623,28581
5.6676,28573
5.6733,28579
5.6788,28575
5.6845,28568
5.6898,28574
5.6955,28580
5.7011,28578
5.7065,28571
5.7121,28573
5.7178,28578
5.7231,28579
5.7288,28574
5.7344,28565
5.7398,28571
5.7454,28574
5.7511,28570
5.7567,28567
5.7621,28571
5.7677,28569
5.7734,28574
5.7787,28575
5.7844,28576
5.79,28579
5.7954,28573
5.801,28573
5.8067,28569
5.812,28574
5.8177,28576
5.8233,28576
5.8287,28575
5.8343,28565
5.84,28575
5.8456,28575
5.851,28571
5.8566,28574
5.8622,28569
5.8676,28573
5.8732,28577
5.8789,28574
5.8842,28578
5.8899,28573
5.8955,28574
5.9011,28580
5.9065,28579
5.9122,28583
5.9178,28581
5.9232,28581
5.9288,28580
5.9344,28581
5.9398,28582
5.9454,28579
5.9511,28580
5.9564,28574
5.9621,28579
5.9677,28581
5.9733,28577
5.9787,28577
5.9843,28581
5.99,28577
5.9956,28576
6.0009,28579
6.0066,28580
6.0122,28580
6.0176,28580
6.0232,28581
6.0289,28579
6.0342,28573
6.0399,28571
6.0455,28569
6.0511,28574
6.0565,28575
6.0621,28573
6.0678,28568
6.0731,28578
6.0788,28576
6.0844,28573
6.09,28574
6.0954,28578
6.101,28573
6.1067,28576
6.112,28578
6.1177,28573
6.1233,28573
6.1287,28573
6.1343,28571
6.14,28575
6.1453,28578
6.151,28576
6.1566,28571
6.162,28570
6.1676,28575
6.1733,28574
6.1789,28573
6.1843,28576
6.1899,28573
6.1956,28577
6.2009,28582
6.2066,28577
6.2122,28582
6.2176,28584
