Experiment: Feb_24_Turb_expt vial 7, Wed Feb 24 18:13:41 2021
0.0013,28331
0.0067,28349
0.0121,28348
0.0177,28333
0.0233,28363
0.0287,28374
0.0343,28396
0.04,28409
0.0456,28402
0.051,28410
0.0566,28415
0.0622,28439
0.0676,28442
0.0732,28448
0.0789,28445
0.0845,28446
0.0899,28440
0.0955,28449
0.1011,28461
0.1065,28472
0.1121,28475
0.1177,28466
0.1234,28486
0.1288,28484
0.1344,28506
0.14,28509
0.1454,28506
0.151,28515
0.1567,28522
0.162,28518
0.1677,28533
0.1733,28528
0.1789,28532
0.1843,28541
0.1899,28537
0.1955,28548
0.2012,28551
0.2065,28548
0.2122,28549
0.2178,28546
0.2232,28541
0.2288,28551
0.2344,28547
0.2401,28552
0.2454,28555
0.2511,28538
0.2567,28533
0.2621,28542
0.2677,28538
0.2733,28529
0.2787,28525
0.2844,28512
0.29,28511
0.2956,28545
0.301,28491
0.3066,28504
0.3123,28514
0.3176,28530
0.3233,28497
0.3289,28504
0.3343,28532
0.3399,28495
0.3456,28538
0.3509,28537
0.3566,28491
0.3622,28481
0.3676,28542
0.3732,28517
0.3789,28490
0.3845,28516
0.3899,28480
0.3955,28483
0.4011,28511
0.4065,28493
0.4121,28488
0.4178,28465
0.4231,28536
0.4288,28509
0.4345,28479
0.4398,28505
0.4454,28504
0.4511,28514
0.4567,28528
0.4621,28494
0.4677,28471
0.4733,28510
0.4787,28514
0.4843,28521
0.49,28497
0.4953,28528
0.501,28490
0.5066,28498
0.5122,28492
0.5176,28476
0.5232,28510
0.5289,28526
0.5345,28530
0.5399,28522
0.5455,28530
0.5512,28539
0.5565,28533
0.5622,28497
0.5678,28514
0.5732,28545
0.5788,28530
0.5844,28548
0.59,28503
0.5954,28511
0.601,28500
0.6067,28520
0.6121,28510
0.6177,28507
0.6233,28517
0.6289,28540
0.6343,28492
0.6399,28505
0.6456,28525
0.6509,28519
0.6565,28531
0.6622,28531
0.6678,28552
0.6732,28515
0.6788,28549
0.6844,28505
0.6898,28534
0.6954,28523
0.7011,28536
0.7067,28528
0.712,28479
0.7177,28516
0.7233,28544
0.7289,28553
0.7343,28537
0.7399,28538
0.7456,28543
0.7509,28533
0.7566,28525
0.7622,28517
0.7678,28509
0.7732,28531
0.7789,28534
0.7842,28531
0.7899,28545
0.7955,28541
0.8012,28550
0.8065,28513
0.8121,28533
0.8177,28552
0.8234,28521
0.8287,28545
0.8343,28543
0.8399,28553
0.8456,28534
0.8512,28527
0.8566,28539
0.8621,28560
0.8677,28551
0.8734,28548
0.8787,28552
0.8844,28547
0.8899,28543
0.8955,28543
0.9012,28540
0.9065,28523
0.9122,28541
0.9177,28559
0.9233,28542
0.9287,28540
0.9343,28552
0.94,28544
0.9455,28527
0.9511,28546
0.9565,28539
0.9622,28530
0.9678,28551
0.9732,28555
0.9788,28554
0.9844,28536
0.9898,28548
0.9954,28556
1.0067,28560
1.0121,28547
1.0177,28543
1.0234,28517
1.0287,28520
1.0344,28528
1.04,28546
1.0456,28529
1.051,28549
1.0566,28536
1.0622,28531
1.0676,28548
1.0732,28547
1.0788,28548
1.0842,28546
1.0898,28542
1.0955,28556
1.1011,28551
1.1065,28550
1.1121,28556
1.1178,28552
1.1231,28549
1.1288,28559
1.1344,28543
1.14,28547
1.1454,28547
1.151,28551
1.1566,28542
1.1623,28547
1.1676,28538
1.1733,28551
1.1789,28553
1.1842,28569
1.1899,28544
1.1955,28544
1.2011,28550
1.2065,28552
1.2122,28561
1.2178,28550
1.2231,28550
1.2288,28556
1.2344,28558
1.2398,28563
1.2454,28556
1.2511,28563
1.2567,28560
1.2621,28539
1.2677,28549
1.2734,28542
1.2787,28547
1.2844,28554
1.29,28558
1.2954,28559
1.301,28552
1.3067,28542
1.3121,28566
1.3177,28553
1.3234,28548
1.3287,28555
1.3343,28555
1.34,28554
1.3456,28552
1.351,28550
1.3566,28556
1.3622,28548
1.3676,28545
1.3732,28544
1.3789,28555
1.3845,28548
1.3899,28550
1.3955,28544
1.4011,28556
1.4065,28566
1.4121,28560
1.4178,28547
1.4234,28565
1.4288,28559
1.4344,28560
1.44,28554
1.4454,28557
1.451,28557
1.4567,28559
1.462,28565
1.4677,28564
1.4733,28556
1.4787,28556
1.4844,28560
1.49,28565
1.4954,28568
1.501,28567
1.5067,28563
1.5123,28568
1.5177,28559
1.5233,28562
1.5287,28564
1.5343,28543
1.54,28555
1.5454,28559
1.551,28562
1.5566,28563
1.562,28557
1.5676,28552
1.5733,28561
1.5789,28556
1.5843,28565
1.5899,28557
1.5955,28565
1.6012,28563
1.6065,28560
1.6121,28573
1.6178,28571
1.6231,28565
1.6288,28569
1.6344,28561
1.64,28557
1.6457,28566
1.651,28560
1.6566,28546
1.6622,28549
1.6676,28561
1.6732,28555
1.6788,28547
1.6845,28545
1.6898,28554
1.6954,28545
1.7011,28554
1.7067,28545
1.7121,28542
1.7177,28553
1.7233,28558
1.729,28550
1.7343,28531
1.7399,28543
1.7456,28539
1.7509,28549
1.7566,28551
1.7622,28546
1.7676,28546
1.7732,28549
1.7788,28547
