Experiment: Feb_24_Turb_expt vial 14, Wed Feb 24 18:13:41 2021
0.0013,21391
0.0067,21281
0.0121,21293
0.0177,21285
0.0233,21364
0.0287,21542
0.0343,21362
0.04,21368
0.0456,21488
0.051,21356
0.0566,21505
0.0622,21513
0.0676,21584
0.0732,21500
0.0789,21442
0.0845,21525
0.0899,21480
0.0955,21549
0.1011,21526
0.1065,21573
0.1121,21653
0.1177,21609
0.1234,21627
0.1288,21684
0.1344,21627
0.14,21721
0.1454,21705
0.151,21637
0.1567,21696
0.162,21684
0.1677,21636
0.1733,21628
0.1789,21662
0.1843,21776
0.1899,21758
0.1955,21771
0.2012,21722
0.2065,21695
0.2122,21698
0.2178,21701
0.2232,21705
0.2288,21658
0.2344,21681
0.2401,21705
0.2454,21693
0.2511,21628
0.2567,21687
0.2621,21603
0.2677,21593
0.2733,21651
0.2787,21614
0.2844,21624
0.29,21567
0.2956,21532
0.301,21499
0.3066,21626
0.3123,21481
0.3176,21699
0.3233,21559
0.3289,21572
0.3343,21564
0.3399,21514
0.3456,21498
0.3509,21669
0.3566,21520
0.3622,21505
0.3676,21472
0.3732,21516
0.3789,21566
0.3845,21506
0.3899,21567
0.3955,21525
0.4011,21503
0.4065,21589
0.4121,21473
0.4178,21401
0.4231,21481
0.4288,21575
0.4345,21383
0.4398,21467
0.4454,21533
0.4511,21413
0.4567,21440
0.4621,21445
0.4677,21394
0.4733,21455
0.4787,21469
0.4843,21427
0.49,21303
0.4953,21386
0.501,21291
0.5066,21407
0.5122,21359
0.5176,21384
0.5232,21261
0.5289,21266
0.5345,21261
0.5399,21381
0.5455,21379
0.5512,21379
0.5565,21370
0.5622,21448
0.5678,21345
0.5732,21370
0.5788,21304
0.5844,21347
0.59,21319
0.5954,21324
0.601,21393
0.6067,21240
0.6121,21278
0.6177,21239
0.6233,21182
0.6289,21224
0.6343,21237
0.6399,21177
0.6456,21257
0.6509,21212
0.6565,21192
0.6622,21274
0.6678,21243
0.6732,21273
0.6788,21255
0.6844,21230
0.6898,21242
0.6954,21211
0.7011,21206
0.7067,21170
0.712,21176
0.7177,21277
0.7233,21250
0.7289,21174
0.7343,21159
0.7399,21264
0.7456,21158
0.7509,21221
0.7566,21276
0.7622,21258
0.7678,21196
0.7732,21209
0.7789,21142
0.7842,21228
0.7899,21198
0.7955,21131
0.8012,21201
0.8065,21115
0.8121,21257
0.8177,21147
0.8234,21094
0.8287,21174
0.8343,21116
0.8399,21181
0.8456,21122
0.8512,21051
0.8566,20977
0.8621,21132
0.8677,21138
0.8734,21115
0.8787,21086
0.8844,21217
0.8899,21160
0.8955,21133
0.9012,21076
0.9065,21019
0.9122,21043
0.9177,21088
0.9233,21167
0.9287,21096
0.9343,21133
0.94,21167
0.9455,21104
0.9511,21174
0.9565,21192
0.9622,21147
0.9678,21109
0.9732,21114
0.9788,21196
0.9844,21051
0.9898,21127
0.9954,21027
1.0067,21019
1.0121,21002
1.0177,21102
1.0234,21092
1.0287,20955
1.0344,20997
1.04,21039
1.0456,20994
1.051,20925
1.0566,20969
1.0622,20960
1.0676,21029
1.0732,21075
1.0788,20950
1.0842,21022
1.0898,20912
1.0955,21011
1.1011,20944
1.1065,20971
1.1121,20895
1.1178,20909
1.1231,20924
1.1288,20927
1.1344,21020
1.14,20987
1.1454,20896
1.151,20986
1.1566,20932
1.1623,20900
1.1676,20903
1.1733,20952
1.1789,20970
1.1842,21103
1.1899,20902
1.1955,21043
1.2011,20931
1.2065,20920
1.2122,20901
1.2178,20989
1.2231,20884
1.2288,20855
1.2344,20826
1.2398,20932
1.2454,20914
1.2511,20889
1.2567,20966
1.2621,20773
1.2677,20841
1.2734,20875
1.2787,20826
1.2844,20814
1.29,20897
1.2954,20978
1.301,20779
1.3067,20868
1.3121,20907
1.3177,20954
1.3234,20865
1.3287,20854
1.3343,20790
1.34,20701
1.3456,20838
1.351,20889
1.3566,20832
1.3622,20825
1.3676,20922
1.3732,20900
1.3789,20906
1.3845,20904
1.3899,20813
1.3955,20918
1.4011,20794
1.4065,20826
1.4121,20890
1.4178,20852
1.4234,20784
1.4288,20905
1.4344,20778
1.44,20710
1.4454,20728
1.451,20792
1.4567,20709
1.462,20743
1.4677,20742
1.4733,20761
1.4787,20763
1.4844,20775
1.49,20698
1.4954,20797
1.501,20775
1.5067,20826
1.5123,20724
1.5177,20768
1.5233,20882
1.5287,20688
1.5343,20743
1.54,20795
1.5454,20724
1.551,20779
1.5566,20863
1.562,20798
1.5676,20717
1.5733,20752
1.5789,20764
1.5843,20725
1.5899,20772
1.5955,20863
1.6012,20723
1.6065,20671
1.6121,20780
1.6178,20739
1.6231,20722
1.6288,20755
1.6344,20739
1.64,20758
1.6457,20668
1.651,20744
1.6566,20683
1.6622,20703
1.6676,20737
1.6732,20750
1.6788,20762
1.6845,20754
1.6898,20752
1.6954,20729
1.7011,20717
1.7067,20795
1.7121,20787
1.7177,20799
1.7233,20768
1.729,20706
1.7343,20796
1.7399,20641
1.7456,20715
1.7509,20750
1.7566,20655
1.7622,20684
1.7676,20669
1.7732,20644
1.7788,20570
1.7845,20630
1.7898,20695
1.7955,20746
1.8011,20679
1.8065,20675
1.8121,20634
1.8178,20605
1.8234,20651
1.8288,20539
1.8344,20666
