Experiment: Feb_24_Turb_expt vial 13, Wed Feb 24 18:13:41 2021
0.0013,28560
0.0067,28560
0.0121,28566
0.0177,28566
0.0233,28577
0.0287,28579
0.0343,28588
0.04,28604
0.0456,28626
0.051,28627
0.0566,28650
0.0622,28632
0.0676,28642
0.0732,28661
0.0789,28656
0.0845,28649
0.0899,28645
0.0955,28650
0.1011,28659
0.1065,28672
0.1121,28689
0.1177,28716
0.1234,28731
0.1288,28748
0.1344,28747
0.14,28743
0.1454,28739
0.151,28733
0.1567,28749
0.162,28738
0.1677,28737
0.1733,28756
0.1789,28785
0.1843,28780
0.1899,28795
0.1955,28802
0.2012,28800
0.2065,28793
0.2122,28798
0.2178,28776
0.2232,28762
0.2288,28779
0.2344,28795
0.2401,28808
0.2454,28804
0.2511,28776
0.2567,28778
0.2621,28791
0.2677,28763
0.2733,28777
0.2787,28757
0.2844,28761
0.29,28765
0.2956,28776
0.301,28782
0.3066,28784
0.3123,28797
0.3176,28789
0.3233,28781
0.3289,28796
0.3343,28762
0.3399,28775
0.3456,28788
0.3509,28809
0.3566,28814
0.3622,28780
0.3676,28797
0.3732,28798
0.3789,28788
0.3845,28781
0.3899,28790
0.3955,28784
0.4011,28777
0.4065,28796
0.4121,28797
0.4178,28785
0.4231,28771
0.4288,28765
0.4345,28786
0.4398,28793
0.4454,28818
0.4511,28807
0.4567,28791
0.4621,28787
0.4677,28791
0.4733,28788
0.4787,28776
0.4843,28763
0.49,28742
0.4953,28767
0.501,28768
0.5066,28755
0.5122,28775
0.5176,28771
0.5232,28760
0.5289,28754
0.5345,28767
0.5399,28760
0.5455,28786
0.5512,28776
0.5565,28799
0.5622,28783
0.5678,28770
0.5732,28797
0.5788,28769
0.5844,28749
0.59,28781
0.5954,28770
0.601,28766
0.6067,28764
0.6121,28758
0.6177,28751
0.6233,28768
0.6289,28757
0.6343,28756
0.6399,28778
0.6456,28761
0.6509,28782
0.6565,28770
0.6622,28779
0.6678,28784
0.6732,28778
0.6788,28775
0.6844,28776
0.6898,28770
0.6954,28775
0.7011,28774
0.7067,28769
0.712,28776
0.7177,28796
0.7233,28813
0.7289,28795
0.7343,28786
0.7399,28781
0.7456,28782
0.7509,28810
0.7566,28800
0.7622,28803
0.7678,28809
0.7732,28787
0.7789,28783
0.7842,28810
0.7899,28805
0.7955,28770
0.8012,28798
0.8065,28776
0.8121,28798
0.8177,28774
0.8234,28766
0.8287,28781
0.8343,28797
0.8399,28786
0.8456,28790
0.8512,28781
0.8566,28777
0.8621,28791
0.8677,28799
0.8734,28808
0.8787,28797
0.8844,28818
0.8899,28820
0.8955,28798
0.9012,28778
0.9065,28772
0.9122,28794
