Experiment: Feb_24_Turb_expt vial 10, Wed Feb 24 18:13:41 2021
0.0013,20440
0.0067,20477
0.0121,20474
0.0177,20546
0.0233,20553
0.0287,20543
0.0343,20569
0.04,20651
0.0456,20723
0.051,20743
0.0566,20754
0.0622,20690
0.0676,20714
0.0732,20858
0.0789,20705
0.0845,20776
0.0899,20649
0.0955,20763
0.1011,20718
0.1065,20744
0.1121,20763
0.1177,20819
0.1234,20799
0.1288,20749
0.1344,20759
0.14,20724
0.1454,20816
0.151,20837
0.1567,20826
0.162,20840
0.1677,20851
0.1733,20823
0.1789,20739
0.1843,20898
0.1899,20888
0.1955,20776
0.2012,20774
0.2065,20741
0.2122,20754
0.2178,20768
0.2232,20761
0.2288,20700
0.2344,20786
0.2401,20814
0.2454,20736
0.2511,20795
0.2567,20765
0.2621,20764
0.2677,20781
0.2733,20705
0.2787,20618
0.2844,20729
0.29,20809
0.2956,20679
0.301,20658
0.3066,20707
0.3123,20717
0.3176,20615
0.3233,20663
0.3289,20624
0.3343,20635
0.3399,20679
0.3456,20662
0.3509,20678
0.3566,20560
0.3622,20597
0.3676,20594
0.3732,20640
0.3789,20585
0.3845,20539
0.3899,20619
0.3955,20627
0.4011,20545
0.4065,20725
0.4121,20543
0.4178,20526
0.4231,20465
0.4288,20604
0.4345,20572
0.4398,20527
0.4454,20561
0.4511,20574
0.4567,20606
0.4621,20568
0.4677,20593
0.4733,20502
0.4787,20542
0.4843,20561
0.49,20450
0.4953,20541
0.501,20446
0.5066,20414
0.5122,20498
0.5176,20503
0.5232,20485
0.5289,20429
0.5345,20501
0.5399,20467
0.5455,20440
0.5512,20452
0.5565,20464
0.5622,20477
0.5678,20480
0.5732,20400
0.5788,20423
0.5844,20457
0.59,20453
0.5954,20411
0.601,20370
0.6067,20443
0.6121,20349
0.6177,20351
0.6233,20380
0.6289,20533
0.6343,20417
0.6399,20429
0.6456,20481
0.6509,20379
0.6565,20475
0.6622,20385
0.6678,20375
0.6732,20498
0.6788,20302
0.6844,20455
0.6898,20369
0.6954,20265
0.7011,20389
0.7067,20391
0.712,20351
0.7177,20394
0.7233,20316
0.7289,20293
0.7343,20310
0.7399,20379
0.7456,20490
0.7509,20462
0.7566,20440
0.7622,20286
0.7678,20387
0.7732,20409
0.7789,20404
0.7842,20304
0.7899,20281
0.7955,20353
0.8012,20326
0.8065,20266
0.8121,20405
0.8177,20346
0.8234,20400
0.8287,20278
0.8343,20277
0.8399,20421
0.8456,20341
0.8512,20354
0.8566,20304
0.8621,20306
0.8677,20217
0.8734,20268
0.8787,20270
0.8844,20225
0.8899,20145
0.8955,20151
0.9012,20147
0.9065,20220
0.9122,20324
0.9177,20208
0.9233,20204
0.9287,20225
0.9343,20268
0.94,20262
0.9455,20078
0.9511,20237
0.9565,20165
0.9622,20201
0.9678,20172
0.9732,20058
0.9788,20275
0.9844,20279
0.9898,20173
0.9954,20241
1.0067,20130
1.0121,20255
1.0177,20317
1.0234,20109
1.0287,20251
1.0344,20334
1.04,20235
1.0456,20143
1.051,20198
1.0566,20152
1.0622,20164
1.0676,20277
1.0732,20288
1.0788,20176
1.0842,20107
1.0898,20168
1.0955,20220
1.1011,20082
1.1065,20100
1.1121,20154
1.1178,20087
1.1231,20122
1.1288,20089
1.1344,20120
1.14,20048
1.1454,20121
1.151,20191
1.1566,20081
1.1623,20067
1.1676,20026
1.1733,20074
1.1789,20058
1.1842,19989
1.1899,20071
1.1955,20019
1.2011,19990
1.2065,20015
1.2122,19992
1.2178,20073
1.2231,20090
1.2288,20046
1.2344,20011
1.2398,20055
1.2454,20069
1.2511,20064
1.2567,19997
1.2621,20073
1.2677,19984
1.2734,20042
1.2787,20076
1.2844,20041
1.29,20119
1.2954,19987
1.301,19947
1.3067,20050
1.3121,20021
1.3177,20009
1.3234,20072
1.3287,20088
1.3343,20024
1.34,20003
1.3456,19963
1.351,19980
1.3566,20003
1.3622,20049
1.3676,19988
1.3732,20083
1.3789,20070
1.3845,20015
1.3899,20075
1.3955,19951
1.4011,20005
1.4065,20055
1.4121,19988
1.4178,19909
1.4234,19893
1.4288,20041
1.4344,20003
1.44,19975
1.4454,19905
1.451,19939
1.4567,19948
1.462,20032
1.4677,20017
1.4733,20076
1.4787,20028
1.4844,19967
1.49,19918
1.4954,19987
1.501,20061
1.5067,19977
1.5123,19989
1.5177,19978
1.5233,20045
1.5287,19924
1.5343,19860
1.54,19977
1.5454,19974
1.551,19975
1.5566,19889
1.562,19952
1.5676,19903
1.5733,19842
1.5789,19953
1.5843,19910
1.5899,19999
1.5955,19897
1.6012,19947
1.6065,19811
1.6121,19911
1.6178,19875
1.6231,19975
1.6288,19872
1.6344,19986
1.64,19945
1.6457,19883
1.651,19932
1.6566,19837
1.6622,19885
1.6676,19868
1.6732,19819
1.6788,19834
1.6845,19914
1.6898,19827
1.6954,19974
1.7011,19987
1.7067,19799
1.7121,19871
1.7177,19846
1.7233,19857
1.729,19924
1.7343,19831
1.7399,19918
1.7456,19825
1.7509,19828
1.7566,19820
1.7622,19813
1.7676,19957
1.7732,19810
1.7788,19757
1.7845,19826
1.7898,19883
1.7955,19795
1.8011,19796
1.8065,19887
1.8121,19870
1.8178,19830
1.8234,19787
1.8288,19883
1.8344,19861
1.84,19762
1.8454,19810
1.851,19854
1.8567,19854
1.862,19814
1.8677,19756
1.8733,19777
1.8787,19784
1.8843,19903
1.89,19824
1.8956,19847
1.901,19911
1.9066,19752
1.9122,19802
1.9176,19765
1.9232,19736
1.9289,19660
1.9343,19789
1.9399,19824
1.9455,19787
1.9512,19778
1.9565,19726
1.9622,19707
1.9678,19710
