Experiment: Feb_24_Turb_expt vial 12, Wed Feb 24 18:13:41 2021
0.0013,27475
0.0067,27477
0.0121,27490
0.0177,27499
0.0233,27501
0.0287,27507
0.0343,27533
0.04,27544
0.0456,27567
0.051,27583
0.0566,27617
0.0622,27608
0.0676,27618
0.0732,27645
0.0789,27630
0.0845,27626
0.0899,27621
0.0955,27632
0.1011,27648
0.1065,27653
0.1121,27683
0.1177,27710
0.1234,27732
0.1288,27743
0.1344,27757
0.14,27748
0.1454,27757
0.151,27757
0.1567,27782
0.162,27761
0.1677,27753
0.1733,27783
0.1789,27808
0.1843,27814
0.1899,27831
0.1955,27853
0.2012,27849
0.2065,27867
0.2122,27867
0.2178,27847
0.2232,27838
0.2288,27850
0.2344,27864
0.2401,27883
0.2454,27881
0.2511,27857
0.2567,27866
0.2621,27885
0.2677,27853
0.2733,27869
0.2787,27881
0.2844,27889
0.29,27885
0.2956,27900
0.301,27906
0.3066,27899
0.3123,27907
0.3176,27920
0.3233,27890
0.3289,27902
0.3343,27905
0.3399,27915
0.3456,27919
0.3509,27920
0.3566,27928
0.3622,27930
0.3676,27931
0.3732,27930
0.3789,27919
0.3845,27918
0.3899,27918
0.3955,27903
0.4011,27905
0.4065,27922
0.4121,27915
0.4178,27904
0.4231,27884
0.4288,27913
0.4345,27905
0.4398,27908
0.4454,27922
0.4511,27924
0.4567,27903
0.4621,27911
0.4677,27905
0.4733,27903
0.4787,27913
0.4843,27878
0.49,27868
0.4953,27875
0.501,27866
0.5066,27851
0.5122,27878
0.5176,27899
0.5232,27891
0.5289,27886
0.5345,27888
0.5399,27893
0.5455,27901
0.5512,27898
0.5565,27911
0.5622,27892
0.5678,27878
0.5732,27901
0.5788,27899
0.5844,27887
0.59,27907
0.5954,27876
0.601,27896
0.6067,27896
0.6121,27902
0.6177,27904
0.6233,27897
0.6289,27888
0.6343,27885
0.6399,27903
0.6456,27887
0.6509,27915
0.6565,27907
0.6622,27909
0.6678,27908
0.6732,27894
0.6788,27893
0.6844,27892
0.6898,27885
0.6954,27903
0.7011,27888
0.7067,27896
0.712,27881
0.7177,27908
0.7233,27920
0.7289,27890
0.7343,27884
0.7399,27882
0.7456,27899
0.7509,27913
0.7566,27903
0.7622,27914
0.7678,27918
0.7732,27882
0.7789,27890
0.7842,27905
0.7899,27916
0.7955,27895
0.8012,27901
0.8065,27885
0.8121,27898
0.8177,27879
0.8234,27857
0.8287,27869
0.8343,27888
0.8399,27882
0.8456,27898
0.8512,27888
0.8566,27863
0.8621,27895
0.8677,27902
0.8734,27908
0.8787,27903
0.8844,27918
0.8899,27914
0.8955,27909
0.9012,27869
0.9065,27850
0.9122,27888
0.9177,27902
0.9233,27916
0.9287,27912
0.9343,27925
0.94,27938
0.9455,27933
0.9511,27943
0.9565,27937
0.9622,27918
0.9678,27931
0.9732,27918
0.9788,27892
0.9844,27902
0.9898,27900
0.9954,27907
1.0067,27891
1.0121,27900
1.0177,27906
1.0234,27901
1.0287,27894
1.0344,27895
1.04,27895
1.0456,27884
1.051,27904
1.0566,27898
1.0622,27905
