Experiment: Feb_24_Turb_expt vial 9, Wed Feb 24 18:13:41 2021
0.0013,27870
0.0067,27868
0.0121,27876
0.0177,27890
0.0233,27893
0.0287,27901
0.0343,27912
0.04,27923
0.0456,27939
0.051,27950
0.0566,27970
0.0622,27963
0.0676,27981
0.0732,28000
0.0789,28013
0.0845,28005
0.0899,28010
0.0955,28026
0.1011,28032
0.1065,28027
0.1121,28039
0.1177,28043
0.1234,28052
0.1288,28062
0.1344,28081
0.14,28076
0.1454,28073
0.151,28087
0.1567,28094
0.162,28087
0.1677,28078
0.1733,28092
0.1789,28088
0.1843,28096
0.1899,28091
0.1955,28100
0.2012,28102
0.2065,28108
0.2122,28108
0.2178,28104
0.2232,28096
0.2288,28090
0.2344,28088
0.2401,28087
0.2454,28106
0.2511,28101
0.2567,28105
0.2621,28096
0.2677,28088
0.2733,28101
0.2787,28105
0.2844,28100
0.29,28095
0.2956,28095
0.301,28088
0.3066,28091
0.3123,28090
0.3176,28101
0.3233,28050
0.3289,28084
0.3343,28084
0.3399,28086
0.3456,28090
0.3509,28094
0.3566,28096
0.3622,28095
0.3676,28083
0.3732,28097
0.3789,28104
0.3845,28101
0.3899,28097
0.3955,28095
0.4011,28088
0.4065,28094
0.4121,28091
0.4178,28089
0.4231,28087
0.4288,28090
0.4345,28085
0.4398,28094
0.4454,28085
0.4511,28088
0.4567,28078
0.4621,28076
0.4677,28070
0.4733,28072
0.4787,28086
0.4843,28081
0.49,28068
0.4953,28078
0.501,28077
0.5066,28067
0.5122,28066
0.5176,28075
0.5232,28075
0.5289,28071
0.5345,28064
0.5399,28072
0.5455,28074
0.5512,28069
0.5565,28067
0.5622,28054
0.5678,28067
0.5732,28069
0.5788,28076
0.5844,28078
0.59,28074
0.5954,28059
0.601,28079
0.6067,28076
0.6121,28066
0.6177,28075
0.6233,28075
0.6289,28067
0.6343,28024
0.6399,28081
0.6456,28071
0.6509,28072
0.6565,28085
0.6622,28087
0.6678,28082
0.6732,28071
0.6788,28084
0.6844,27591
0.6898,28077
0.6954,28076
0.7011,28069
0.7067,28072
0.712,28075
0.7177,28080
0.7233,28085
0.7289,28081
0.7343,28074
0.7399,27957
0.7456,28086
0.7509,28076
0.7566,26888
0.7622,28097
0.7678,28095
0.7732,28092
0.7789,28091
0.7842,28088
0.7899,27690
0.7955,27302
0.8012,28027
0.8065,28098
0.8121,28103
0.8177,28066
0.8234,28087
0.8287,28072
0.8343,28079
0.8399,28077
0.8456,28091
0.8512,28087
0.8566,28083
0.8621,28065
0.8677,28078
0.8734,28084
0.8787,28098
0.8844,28092
0.8899,28045
0.8955,28092
0.9012,28060
0.9065,28032
0.9122,28070
0.9177,28079
0.9233,28084
0.9287,28083
0.9343,28071
0.94,28093
0.9455,28093
0.9511,28091
0.9565,28105
0.9622,28083
0.9678,28107
0.9732,28095
