Experiment: Feb_24_Turb_expt vial 3, Wed Feb 24 18:13:41 2021
0.0013,25292
0.0067,25225
0.0121,25266
0.0177,25241
0.0233,25279
0.0287,25326
0.0343,25380
0.04,25297
0.0456,25239
0.051,25325
0.0566,25284
0.0622,25384
0.0676,25318
0.0732,25322
0.0789,25334
0.0845,25333
0.0899,25312
0.0955,25347
0.1011,25350
0.1065,25265
0.1121,25294
0.1177,25272
0.1234,25311
0.1288,25263
0.1344,25302
0.14,25320
0.1454,25330
0.151,25304
0.1567,25323
0.162,25253
0.1677,25336
0.1733,25276
0.1789,25315
0.1843,25335
0.1899,25280
0.1955,25327
0.2012,25284
0.2065,25338
0.2122,25201
0.2178,25320
0.2232,25215
0.2288,25247
0.2344,25239
0.2401,25293
0.2454,25250
0.2511,25232
0.2567,25185
0.2621,25210
0.2677,25196
0.2733,25187
0.2787,25139
0.2844,25181
0.29,25244
0.2956,25146
0.301,25173
0.3066,25198
0.3123,25189
0.3176,25145
0.3233,25079
0.3289,25201
0.3343,25150
0.3399,25100
0.3456,25144
0.3509,25115
0.3566,25122
0.3622,25116
0.3676,25138
0.3732,25082
0.3789,25040
0.3845,25061
0.3899,25133
0.3955,25009
0.4011,25033
0.4065,25100
0.4121,25059
0.4178,25023
0.4231,24991
0.4288,24986
0.4345,25002
0.4398,24979
0.4454,25006
0.4511,24971
0.4567,24940
0.4621,24921
0.4677,24929
0.4733,24919
0.4787,24969
0.4843,24871
0.49,24875
0.4953,24973
0.501,24979
0.5066,24901
0.5122,24877
0.5176,24924
0.5232,24878
0.5289,24833
0.5345,24930
0.5399,24811
0.5455,24830
0.5512,24890
0.5565,24812
0.5622,24851
0.5678,24855
0.5732,24799
0.5788,24795
0.5844,24816
0.59,24802
0.5954,24774
0.601,24810
0.6067,24734
0.6121,24749
0.6177,24754
0.6233,24803
0.6289,24813
0.6343,24747
0.6399,24771
0.6456,24783
0.6509,24743
0.6565,24718
0.6622,24694
0.6678,24720
0.6732,24751
0.6788,24772
0.6844,24741
0.6898,24655
0.6954,24608
0.7011,24656
0.7067,24686
0.712,24650
0.7177,24680
0.7233,24608
0.7289,24684
0.7343,24630
0.7399,24618
0.7456,24627
0.7509,24597
0.7566,24651
0.7622,24620
0.7678,24603
0.7732,24570
0.7789,24567
0.7842,24618
0.7899,24580
0.7955,24630
0.8012,24595
0.8065,24627
0.8121,24612
0.8177,24549
0.8234,24526
0.8287,24550
0.8343,24590
0.8399,24543
0.8456,24511
0.8512,24547
0.8566,24585
0.8621,24581
0.8677,24568
0.8734,24463
0.8787,24532
0.8844,24501
0.8899,24460
0.8955,24497
0.9012,24469
0.9065,24449
0.9122,24459
0.9177,24485
0.9233,24406
0.9287,24426
0.9343,24406
0.94,24473
0.9455,24406
0.9511,24453
0.9565,24435
0.9622,24448
0.9678,24448
0.9732,24486
0.9788,24462
0.9844,24408
0.9898,24441
0.9954,24415
1.0067,24329
1.0121,24389
1.0177,24347
1.0234,24442
1.0287,24318
1.0344,24367
1.04,24382
1.0456,24361
1.051,24362
1.0566,24384
1.0622,24315
1.0676,24280
1.0732,24312
1.0788,24284
1.0842,24280
1.0898,24273
1.0955,24340
1.1011,24275
1.1065,24279
1.1121,24262
1.1178,24349
1.1231,24216
1.1288,24248
1.1344,24220
1.14,24275
1.1454,24257
1.151,24215
1.1566,24301
1.1623,24254
1.1676,24230
1.1733,24259
1.1789,24210
1.1842,24216
1.1899,24255
1.1955,24273
1.2011,24226
1.2065,24084
1.2122,24173
1.2178,24125
1.2231,24166
1.2288,24180
1.2344,24245
1.2398,24136
1.2454,24177
1.2511,24231
1.2567,24073
1.2621,24143
1.2677,24160
1.2734,24137
1.2787,24100
1.2844,24159
1.29,24124
1.2954,24105
1.301,24130
1.3067,24094
1.3121,24153
1.3177,24084
1.3234,24100
1.3287,24070
1.3343,24085
1.34,24012
1.3456,24132
1.351,24087
1.3566,24162
1.3622,24098
1.3676,24005
1.3732,24131
1.3789,24042
1.3845,24039
1.3899,24070
1.3955,24062
1.4011,24087
1.4065,23985
1.4121,24032
1.4178,24087
1.4234,23987
1.4288,23984
1.4344,24036
1.44,24009
1.4454,23941
1.451,24038
1.4567,23955
1.462,23943
1.4677,23979
1.4733,23921
1.4787,24002
1.4844,23974
1.49,23990
