Experiment: Feb_24_Turb_expt vial 4, Wed Feb 24 18:13:41 2021
0.0013,27835
0.0067,27790
0.0121,27813
0.0177,27878
0.0233,27826
0.0287,27772
0.0343,27851
0.04,27877
0.0456,27975
0.051,27957
0.0566,27986
0.0622,27995
0.0676,28036
0.0732,28012
0.0789,28060
0.0845,28051
0.0899,28091
0.0955,28087
0.1011,28116
0.1065,28080
0.1121,28082
0.1177,28133
0.1234,28139
0.1288,28135
0.1344,28158
0.14,28152
0.1454,28136
0.151,28151
0.1567,28160
0.162,28136
0.1677,28146
0.1733,28135
0.1789,28149
0.1843,28167
0.1899,28100
0.1955,28139
0.2012,28168
0.2065,28183
0.2122,28186
0.2178,28106
0.2232,28169
0.2288,28147
0.2344,28134
0.2401,28174
0.2454,28162
0.2511,28173
0.2567,28157
0.2621,28154
0.2677,28186
0.2733,28139
0.2787,28185
0.2844,28166
0.29,28134
0.2956,28185
0.301,28161
0.3066,28159
0.3123,28114
0.3176,28192
0.3233,28181
0.3289,28177
0.3343,28130
0.3399,28161
0.3456,28186
0.3509,28184
0.3566,28190
0.3622,28174
0.3676,28177
0.3732,28188
0.3789,28170
0.3845,28186
0.3899,28185
0.3955,28163
0.4011,28168
0.4065,28186
0.4121,28169
0.4178,28023
0.4231,28088
0.4288,28144
0.4345,28066
0.4398,28094
0.4454,28114
0.4511,28165
0.4567,28086
0.4621,28121
0.4677,28077
0.4733,28078
0.4787,28025
0.4843,28108
0.49,28064
0.4953,28141
0.501,28121
0.5066,28133
0.5122,28127
0.5176,28159
0.5232,28168
0.5289,28121
0.5345,28118
0.5399,27979
0.5455,28165
0.5512,28124
0.5565,28146
0.5622,28138
0.5678,28135
0.5732,28007
0.5788,28078
0.5844,28073
0.59,28160
0.5954,28119
0.601,28150
0.6067,28090
0.6121,28119
0.6177,28157
0.6233,28113
0.6289,28109
0.6343,28126
0.6399,28177
0.6456,28127
0.6509,28131
0.6565,28102
0.6622,28139
0.6678,28076
0.6732,28133
0.6788,28080
0.6844,28175
0.6898,28153
0.6954,28097
0.7011,28185
0.7067,28048
0.712,28092
0.7177,28156
0.7233,28076
0.7289,28130
0.7343,28065
0.7399,28033
0.7456,28092
0.7509,28129
0.7566,28122
0.7622,28093
0.7678,28138
0.7732,28114
0.7789,28143
0.7842,28147
0.7899,28121
0.7955,28130
0.8012,28145
0.8065,28084
0.8121,28065
0.8177,28092
0.8234,28109
0.8287,28067
0.8343,28121
0.8399,28120
0.8456,28172
0.8512,28091
0.8566,28086
0.8621,28122
0.8677,28157
0.8734,28118
0.8787,28179
0.8844,28140
0.8899,28163
0.8955,28122
0.9012,28128
0.9065,28153
0.9122,28147
0.9177,28144
0.9233,28052
0.9287,28097
0.9343,28124
0.94,28109
0.9455,28066
0.9511,28172
0.9565,28122
0.9622,28137
0.9678,28072
0.9732,28146
0.9788,28042
0.9844,28147
0.9898,28151
0.9954,28176
1.0067,28086
1.0121,28081
1.0177,28134
1.0234,28131
1.0287,28131
1.0344,28156
1.04,28083
1.0456,28161
1.051,28160
1.0566,28137
1.0622,28106
1.0676,28153
1.0732,28105
1.0788,28128
1.0842,28145
1.0898,28135
1.0955,28162
1.1011,27971
1.1065,28053
1.1121,28170
1.1178,28054
1.1231,28152
1.1288,28129
1.1344,28030
1.14,28128
1.1454,28122
1.151,28137
1.1566,28059
1.1623,28105
1.1676,28095
1.1733,28135
1.1789,28168
1.1842,28110
1.1899,28057
1.1955,28167
1.2011,28174
1.2065,28044
1.2122,28175
1.2178,28073
1.2231,28177
1.2288,28090
1.2344,28137
1.2398,28091
1.2454,28131
1.2511,28095
1.2567,28114
1.2621,28110
1.2677,28041
1.2734,28154
1.2787,28156
1.2844,28091
1.29,28117
1.2954,28105
1.301,28129
1.3067,28164
1.3121,28083
1.3177,28171
1.3234,28091
1.3287,28102
1.3343,28102
1.34,28122
1.3456,28121
1.351,28114
1.3566,28119
1.3622,28115
1.3676,28007
1.3732,28173
1.3789,28118
1.3845,28170
1.3899,28040
1.3955,28150
1.4011,28082
1.4065,28176
1.4121,28152
1.4178,28122
1.4234,28100
1.4288,28128
1.4344,28097
1.44,28121
1.4454,28175
1.451,28138
1.4567,28147
1.462,28101
1.4677,28080
1.4733,28090
1.4787,28150
1.4844,28169
1.49,28126
1.4954,28090
1.501,28089
1.5067,28141
1.5123,28167
1.5177,28152
1.5233,28084
1.5287,28129
1.5343,28091
1.54,28103
1.5454,28056
1.551,28119
1.5566,28138
1.562,28162
1.5676,28131
1.5733,28159
1.5789,28172
1.5843,28164
1.5899,28137
1.5955,28068
1.6012,28059
1.6065,28079
1.6121,28131
1.6178,27963
1.6231,28004
1.6288,28162
1.6344,28107
1.64,28023
1.6457,28041
1.651,28153
1.6566,28155
1.6622,28133
1.6676,28112
1.6732,28088
1.6788,28047
1.6845,28130
1.6898,28171
1.6954,28128
1.7011,28172
1.7067,28163
1.7121,28056
1.7177,28080
1.7233,28162
1.729,28156
1.7343,28131
1.7399,28066
1.7456,28158
1.7509,28033
1.7566,28109
1.7622,28069
1.7676,28115
1.7732,28146
1.7788,28168
1.7845,28139
1.7898,28129
1.7955,28169
1.8011,27954
1.8065,28149
1.8121,28178
1.8178,28064
1.8234,28073
1.8288,28049
1.8344,28177
1.84,28022
1.8454,28042
1.851,28082
1.8567,28078
1.862,28107
1.8677,28015
1.8733,28118
1.8787,28159
1.8843,28016
1.89,28117
1.8956,28159
1.901,28171
1.9066,28129
1.9122,28120
1.9176,28089
1.9232,28042
1.9289,28138
1.9343,28114
1.9399,28071
1.9455,28080
1.9512,28090
1.9565,28126
1.9622,28036
1.9678,28115
1.9732,28083
1.9788,28049
1.9844,28110
1.9898,28044
1.9955,28044
2.0065,28080
2.0122,28011
2.0178,28107
2.0231,28057
2.0288,28102
2.0344,28001
2.04,28073
2.0454,28011
2.051,28042
2.0566,28027
2.0623,28092
2.0676,28092
2.0733,28097
2.0789,28062
2.0843,28049
2.0899,28006
2.0956,28085
2.1012,28007
2.1065,28138
2.1122,28026
2.1178,28049
2.1234,28080
2.1288,28040
2.1344,27914
2.14,28024
2.1454,28067
2.151,28089
2.1566,28104
2.1623,28111
2.1676,28068
2.1733,28068
2.1789,28113
2.1843,28093
2.1899,28086
2.1956,28092
2.2009,28124
2.2066,27941
2.2122,28016
2.2178,28064
2.2232,27970
2.2288,28033
2.2344,27994
2.2398,28076
2.2455,28001
2.2511,28031
2.2567,28090
2.2621,28077
2.2677,27949
2.2734,28063
2.2787,28060
2.2844,27945
2.29,28040
2.2954,28001
2.301,28054
2.3066,28039
2.3123,28075
2.3176,28098
2.3233,28003
2.3289,27967
2.3343,28000
2.3399,28025
2.3455,28093
2.3512,27954
2.3565,28102
2.3621,28031
2.3678,28113
2.3731,28102
2.3788,28089
2.3843,28127
2.3899,28084
2.3955,27971
2.4012,28047
2.4065,27951
2.4121,28101
2.4177,28068
2.4234,28072
2.4287,28095
2.4344,28097
2.4398,28125
2.4454,28088
2.451,28094
2.4567,28096
