Experiment: June_23_negative_cntrl_expt vial 6, Wed Jun 23 11:25:39 2021
0.0044,102
0.0101,101
0.0157,102
0.0211,100
0.0268,102
0.0324,100
0.0378,101
0.0435,98
0.0489,102
0.0545,100
0.0602,99
0.0656,99
0.0713,104
0.0766,104
0.0823,102
0.0879,102
0.0933,102
0.099,102
0.1046,99
0.11,101
0.1157,101
0.1213,102
0.1267,103
0.1324,99
0.1377,99
0.1434,99
0.149,99
0.1546,101
0.16,103
0.1656,102
0.1713,102
0.1766,102
0.1822,99
0.1879,98
0.1935,99
0.1989,101
0.2045,99
0.2099,100
0.2156,99
0.2213,94
0.2266,96
0.2323,98
0.238,100
0.2434,95
0.249,100
0.2544,97
0.2601,96
0.2657,95
0.2711,102
0.2768,100
0.2821,98
0.2878,99
0.2934,101
0.2991,102
0.3044,101
0.31,99
0.3157,98
0.3213,103
0.3267,95
0.3323,100
0.3379,99
0.3433,102
0.3489,98
0.3546,99
0.3602,100
0.3655,99
0.3712,97
0.3768,95
0.3822,97
0.3879,98
0.3935,99
0.3989,96
0.4045,99
0.4102,102
0.4155,102
0.4212,98
0.4268,99
0.4322,100
0.4379,98
0.4433,97
0.4489,101
0.4546,102
0.4602,101
0.4656,99
0.4711,97
0.4768,100
0.4822,99
0.4878,99
0.4934,100
0.4989,100
0.5046,99
0.5102,99
0.5156,102
0.5212,100
0.5266,97
0.5323,99
0.5379,98
0.5435,103
0.5489,99
0.5544,100
0.5601,96
0.5657,100
0.5713,99
0.5767,104
0.5823,101
0.5879,97
0.5935,98
0.5989,101
0.6045,100
0.6101,98
0.6157,99
0.6213,99
0.6267,98
0.6323,100
0.6379,99
0.6435,101
0.6488,98
0.6545,100
0.6601,100
0.6657,98
0.6713,100
0.6767,96
0.6823,101
0.6879,103
0.6935,97
0.6989,100
0.7045,101
0.7101,99
0.7157,100
0.7211,99
0.7267,101
0.7324,104
0.7377,104
0.7434,97
0.749,103
0.7546,99
0.76,100
0.7656,98
0.7712,100
0.7768,100
0.7822,99
0.7878,99
0.7935,100
0.7991,100
0.8044,99
0.8101,100
0.8157,99
0.8211,103
0.8267,101
0.8323,100
0.838,99
0.8433,102
0.8489,101
0.8546,101
0.8602,101
0.8655,98
0.8712,99
0.8768,100
0.8824,101
0.8878,98
0.8934,101
0.899,100
0.9046,103
0.91,100
0.9156,101
0.9212,101
0.9266,95
0.9322,97
0.9379,99
0.9435,100
0.9491,96
0.9545,98
0.9601,101
0.9657,100
0.9711,99
0.9767,102
0.9823,99
0.988,99
0.9933,98
0.9989,98
1.0046,99
1.01,99
1.0156,98
1.0213,99
1.0266,100
1.0323,100
1.0379,99
1.0433,99
1.0489,98
1.0544,102
1.0601,102
1.0655,99
1.0712,98
1.0766,97
1.0822,98
1.0879,100
1.0933,103
1.099,98
1.1044,99
1.1101,100
1.1158,97
1.1211,101
1.1268,97
1.1322,97
1.1379,97
1.1435,96
1.1489,101
1.1545,100
1.1602,99
1.1656,98
1.1712,100
1.1769,97
1.1822,99
1.1879,100
1.1935,100
1.1989,100
1.2046,98
1.21,100
1.2157,101
1.2211,102
1.2268,101
1.2325,105
1.2379,95
1.2436,98
1.249,99
1.2546,96
1.2601,99
1.2658,100
1.2712,101
1.2768,100
1.2823,97
1.2879,99
1.2934,97
1.299,101
1.3044,96
1.3102,100
1.3156,104
1.3213,98
1.3267,100
1.3324,100
1.3378,103
1.3435,97
1.3489,100
1.3546,104
1.36,95
1.3657,98
1.3711,96
1.3768,94
1.3823,96
1.388,99
1.3934,103
1.3991,99
1.4045,98
1.4101,99
1.4155,99
1.4212,102
1.4266,102
1.4323,101
1.438,98
1.4434,97
1.4491,100
1.4545,102
1.4602,99
1.4656,99
1.4713,99
1.4767,97
1.4824,96
1.4878,98
1.4935,100
1.4989,103
1.5046,98
1.51,99
1.5157,98
1.5211,101
1.5268,98
1.5322,97
1.5379,100
1.5433,103
1.549,101
1.5547,102
1.5601,98
1.5658,100
1.5712,96
1.5769,96
1.5823,95
1.5879,93
1.5933,98
1.5991,96
1.6045,99
1.6102,99
1.6156,98
1.6213,100
1.6267,98
1.6324,97
1.6378,98
1.6435,96
1.6489,98
1.6545,100
1.6602,102
1.6656,101
1.6713,98
1.6766,96
1.6823,100
1.6879,102
1.6935,97
1.6989,101
1.7046,101
1.7099,98
1.7157,103
1.7211,99
1.7266,99
1.7323,101
1.738,101
1.7434,98
1.7491,97
1.7545,99
1.76,102
