Experiment: June_23_negative_cntrl_expt vial 4, Wed Jun 23 11:25:39 2021
0.0044,32675
0.0101,32672
0.0157,32672
0.0211,32674
0.0268,32673
0.0324,32670
0.0378,32674
0.0435,32671
0.0489,32671
0.0545,32668
0.0602,32671
0.0656,32668
0.0713,32673
0.0766,32674
0.0823,32673
0.0879,32673
0.0933,32672
0.099,32673
0.1046,32669
0.11,32671
0.1157,32674
0.1213,32674
0.1267,32673
0.1324,32674
0.1377,32673
0.1434,32671
0.149,32673
0.1546,32673
0.16,32675
0.1656,32671
0.1713,32672
0.1766,32670
0.1822,32672
0.1879,32670
0.1935,32674
0.1989,32670
0.2045,32673
0.2099,32669
0.2156,32667
0.2213,32666
0.2266,32671
0.2323,32672
0.238,32676
0.2434,32672
0.249,32671
0.2544,32671
0.2601,32667
0.2657,32668
0.2711,32671
0.2768,32669
0.2821,32670
0.2878,32671
0.2934,32673
0.2991,32674
0.3044,32670
0.31,32674
0.3157,32671
0.3213,32676
0.3267,32671
0.3323,32672
0.3379,32674
0.3433,32673
0.3489,32669
0.3546,32667
0.3602,32672
0.3655,32667
0.3712,32671
0.3768,32669
0.3822,32672
0.3879,32673
0.3935,32670
0.3989,32670
0.4045,32672
0.4102,32672
0.4155,32672
0.4212,32671
0.4268,32674
0.4322,32674
0.4379,32671
0.4433,32670
0.4489,32672
0.4546,32674
0.4602,32674
0.4656,32672
0.4711,32669
0.4768,32673
0.4822,32671
0.4878,32672
0.4934,32673
0.4989,32676
0.5046,32676
0.5102,32671
0.5156,32672
0.5212,32671
0.5266,32673
0.5323,32673
0.5379,32673
0.5435,32671
0.5489,32673
0.5544,32677
0.5601,32668
0.5657,32671
0.5713,32671
0.5767,32675
0.5823,32675
0.5879,32672
0.5935,32672
0.5989,32675
0.6045,32677
0.6101,32671
0.6157,32669
0.6213,32671
0.6267,32674
0.6323,32671
0.6379,32672
0.6435,32675
0.6488,32676
0.6545,32671
0.6601,32674
0.6657,32672
0.6713,32673
0.6767,32672
0.6823,32674
0.6879,32675
0.6935,32670
0.6989,32674
0.7045,32673
0.7101,32672
0.7157,32676
0.7211,32672
0.7267,32674
0.7324,32676
0.7377,32672
0.7434,32674
0.749,32673
0.7546,32678
0.76,32675
0.7656,32670
0.7712,32674
0.7768,32670
0.7822,32673
0.7878,32678
0.7935,32672
0.7991,32673
0.8044,32673
0.8101,32674
0.8157,32677
0.8211,32673
0.8267,32672
0.8323,32674
0.838,32672
0.8433,32672
0.8489,32677
0.8546,32677
0.8602,32675
0.8655,32674
0.8712,32676
0.8768,32676
0.8824,32674
0.8878,32677
0.8934,32674
0.899,32673
0.9046,32676
0.91,32673
0.9156,32675
0.9212,32676
0.9266,32674
0.9322,32671
0.9379,32675
0.9435,32673
0.9491,32673
0.9545,32673
0.9601,32675
0.9657,32674
0.9711,32673
0.9767,32675
0.9823,32672
0.988,32673
0.9933,32673
0.9989,32674
1.0046,32675
1.01,32675
1.0156,32674
1.0213,32675
1.0266,32673
1.0323,32678
1.0379,32676
1.0433,32676
1.0489,32674
1.0544,32678
1.0601,32677
1.0655,32673
1.0712,32675
1.0766,32673
1.0822,32676
1.0879,32674
1.0933,32677
1.099,32673
1.1044,32671
1.1101,32672
1.1158,32675
1.1211,32675
1.1268,32671
1.1322,32673
1.1379,32672
1.1435,32671
1.1489,32675
1.1545,32677
1.1602,32673
1.1656,32676
1.1712,32671
1.1769,32672
1.1822,32674
1.1879,32674
1.1935,32673
1.1989,32677
1.2046,32674
1.21,32675
1.2157,32674
1.2211,32676
1.2268,32678
1.2325,32676
1.2379,32673
1.2436,32674
1.249,32674
1.2546,32671
1.2601,32674
1.2658,32674
1.2712,32673
1.2768,32674
1.2823,32669
1.2879,32674
1.2934,32674
1.299,32675
1.3044,32673
1.3102,32673
1.3156,32677
1.3213,32673
1.3267,32674
1.3324,32676
1.3378,32675
1.3435,32669
1.3489,32671
1.3546,32674
1.36,32671
1.3657,32670
1.3711,32670
1.3768,32671
1.3823,32674
1.388,32673
1.3934,32675
1.3991,32678
1.4045,32675
1.4101,32672
1.4155,32670
1.4212,32676
1.4266,32675
1.4323,32675
1.438,32672
1.4434,32674
1.4491,32674
1.4545,32673
1.4602,32672
1.4656,32672
1.4713,32676
1.4767,32672
1.4824,32674
1.4878,32672
1.4935,32671
1.4989,32674
1.5046,32671
1.51,32675
1.5157,32675
1.5211,32675
1.5268,32671
1.5322,32671
1.5379,32673
1.5433,32675
1.549,32673
1.5547,32675
1.5601,32676
1.5658,32675
1.5712,32673
1.5769,32671
1.5823,32668
1.5879,32669
1.5933,32671
1.5991,32670
1.6045,32670
1.6102,32672
1.6156,32675
1.6213,32675
1.6267,32673
1.6324,32669
1.6378,32670
1.6435,32672
1.6489,32672
1.6545,32673
1.6602,32675
1.6656,32671
1.6713,32674
1.6766,32668
1.6823,32671
1.6879,32672
1.6935,32674
1.6989,32676
1.7046,32674
1.7099,32674
1.7157,32674
1.7211,32675
1.7266,32676
1.7323,32674
1.738,32674
1.7434,32675
1.7491,32671
1.7545,32674
1.76,32677
1.7656,32679
1.7711,32674
1.7766,32671
1.7823,32674
1.7878,32676
1.7933,32675
1.799,32676
1.8045,32677
1.81,32677
1.8157,32675
1.8211,32673
1.8267,32674
1.8323,32676
1.8377,32680
1.8433,32675
1.849,32675
1.8545,32674
1.86,32675
1.8657,32681
1.8711,32676
1.8767,32677
1.8823,32672
1.8878,32674
1.8934,32675
1.899,32678
1.9044,32673
1.91,32676
1.9157,32671
1.9211,32672
1.9267,32674
1.9324,32673
1.9378,32672
1.9434,32675
1.9491,32677
1.9545,32675
1.96,32676
1.9657,32677
1.9711,32676
1.9767,32673
1.9824,32673
1.9878,32675
1.9933,32675
1.999,32678
2.0044,32675
2.0101,32674
2.0158,32681
2.0211,32676
2.0268,32675
2.0325,32670
2.0379,32672
2.0433,32674
2.0489,32677
2.0546,32676
2.06,32679
2.0657,32673
2.0711,32672
2.0766,32674
2.0823,32674
2.0878,32676
2.0934,32676
2.0989,32675
2.1045,32673
2.1101,32676
2.1155,32673
2.1212,32674
2.1266,32671
2.1323,32677
2.138,32674
2.1434,32677
2.1491,32676
2.1545,32679
2.1601,32672
2.1658,32678
2.1712,32672
2.1768,32674
2.1822,32677
2.1879,32678
2.1933,32675
2.199,32674
2.2044,32674
2.2101,32672
2.2155,32672
2.2212,32675
2.2268,32673
2.2322,32673
2.2379,32674
2.2433,32677
2.249,32673
2.2544,32675
2.2601,32676
2.2655,32669
2.2712,32671
2.2766,32672
2.2823,32674
2.2878,32673
2.2935,32672
2.2989,32675
2.3046,32674
2.31,32674
2.3157,32669
2.3211,32677
2.3268,32672
2.3323,32675
2.338,32676
2.3434,32670
2.3491,32669
2.3545,32669
2.3602,32672
2.3656,32674
2.3713,32672
2.3767,32673
2.3824,32673
2.3878,32673
2.3935,32668
2.3989,32672
2.4046,32671
2.41,32670
2.4157,32671
2.4211,32673
2.4268,32670
2.4322,32674
2.4379,32674
2.4433,32670
2.449,32673
2.4544,32672
2.4601,32671
2.4655,32671
2.4712,32672
2.4767,32672
2.4823,32676
2.488,32673
2.4934,32671
2.4991,32674
2.5046,32672
2.51,32674
2.5157,32674
2.5211,32675
2.5268,32677
2.5322,32673
2.5379,32673
2.5433,32669
2.549,32669
2.5544,32676
2.5601,32671
2.5656,32672
2.5713,32675
2.5767,32676
2.5823,32671
2.5877,32674
2.5934,32671
2.5991,32675
2.6045,32675
2.6101,32672
2.6155,32672
2.6212,32673
2.6269,32674
2.6323,32674
2.6379,32678
2.6433,32673
2.649,32675
2.6546,32668
2.66,32673
2.6656,32674
2.6713,32674
2.6766,32674
2.6823,32674
2.6878,32674
2.6934,32671
2.6991,32672
2.7044,32675
2.7101,32674
2.7156,32674
2.7212,32673
2.7269,32675
2.7322,32671
2.7379,32674
2.7434,32675
2.7491,32673
2.7544,32675
2.76,32674
2.7657,32676
2.7711,32674
2.7767,32672
2.7824,32669
2.788,32670
2.7933,32665
2.799,32667
2.8046,32674
2.81,32670
2.8157,32670
2.8213,32669
2.8266,32669
2.8323,32672
2.8379,32672
2.8433,32668
2.8489,32670
2.8546,32671
2.8599,32673
2.8656,32672
2.8712,32673
2.8766,32671
2.8823,32672
2.8879,32671
2.8933,32673
2.8989,32669
2.9046,32671
2.9102,32675
2.9155,32673
2.9212,32675
2.9268,32677
2.9324,32672
2.9378,32673
2.9435,32671
2.9491,32674
2.9544,32671
2.9601,32674
2.9657,32675
2.9713,32672
2.9768,32672
2.9824,32673
2.9878,32672
2.9934,32670
2.9991,32671
3.0044,32673
3.0101,32669
3.0157,32669
3.0214,32669
3.0267,32671
3.0323,32673
3.038,32674
3.0434,32672
3.049,32674
3.0544,32674
3.06,32676
3.0657,32675
3.0713,32672
3.0767,32673
3.0823,32672
3.0878,32676
3.0934,32674
3.0991,32670
3.1044,32667
3.1101,32674
3.1157,32672
3.1213,32673
3.1267,32670
3.1323,32673
3.1379,32673
3.1436,32669
3.1489,32669
3.1546,32669
3.1602,32672
3.1655,32672
3.1712,32674
3.1769,32676
3.1823,32671
3.1879,32674
3.1935,32673
3.1989,32674
3.2045,32675
3.2102,32670
3.2158,32671
3.2212,32673
3.2268,32673
3.2325,32671
3.2378,32671
3.2435,32679
3.2489,32671
3.2545,32670
3.2602,32668
3.2658,32672
3.2712,32674
3.2768,32671
3.2824,32667
3.2878,32672
3.2934,32672
3.2991,32673
3.3047,32673
3.3101,32672
3.3158,32673
3.3212,32676
3.3268,32674
3.3324,32673
3.3378,32671
3.3435,32672
3.3491,32672
3.3545,32677
3.3602,32675
3.3658,32674
3.3712,32674
3.3769,32672
3.3822,32674
3.3879,32675
3.3935,32675
3.3992,32672
3.4045,32673
3.4102,32672
3.4156,32673
3.4212,32674
3.4269,32676
3.4325,32675
3.4379,32672
3.4435,32673
3.4489,32676
3.4546,32674
3.4602,32675
3.4656,32675
3.4712,32674
3.4768,32672
3.4824,32674
3.4879,32671
3.4935,32671
3.4991,32674
3.5045,32673
3.5102,32669
3.5156,32672
3.5212,32670
3.5269,32672
3.5323,32671
3.5379,32670
3.5434,32673
3.549,32673
3.5547,32668
3.5603,32673
3.5657,32673
3.5713,32673
3.5769,32671
3.5823,32671
3.5879,32674
3.5936,32673
3.599,32675
3.6046,32674
3.61,32674
3.6157,32673
3.6213,32672
3.6267,32672
3.6323,32671
3.638,32674
3.6434,32672
3.649,32673
3.6545,32672
3.6601,32671
3.6658,32671
3.6711,32675
3.6768,32674
3.6824,32677
3.688,32673
3.6935,32676
3.6991,32677
3.7045,32674
3.71,32677
3.7157,32672
3.7213,32674
3.727,32674
3.7323,32670
3.7378,32674
3.7435,32674
3.7491,32676
3.7545,32674
3.7602,32674
3.7657,32674
3.7713,32676
3.7767,32672
3.7824,32672
3.788,32675
3.7934,32675
3.799,32675
3.8047,32675
3.8101,32672
3.8158,32673
3.8212,32675
3.8269,32675
3.8325,32675
3.8379,32677
3.8436,32673
3.8489,32677
3.8546,32675
3.8602,32672
3.8659,32672
3.8712,32676
3.8769,32671
3.8823,32677
3.8879,32675
3.8935,32670
3.8992,32671
3.9045,32669
3.9102,32669
3.9156,32669
3.9213,32674
3.9269,32675
3.9323,32673
3.9379,32673
3.9436,32672
3.949,32673
3.9546,32672
3.9602,32675
3.9656,32674
3.9713,32672
3.9769,32672
3.9823,32672
3.9879,32676
3.9936,32672
3.9992,32673
4.0046,32674
4.0103,32675
4.0157,32670
4.0213,32671
4.0267,32673
4.0323,32674
4.038,32675
4.0434,32673
4.049,32675
4.0547,32673
4.0603,32675
4.0656,32675
4.0713,32670
4.0769,32672
4.0825,32673
4.0879,32674
4.0935,32673
4.0992,32672
4.1045,32672
4.1102,32669
4.1158,32672
4.1212,32671
4.1269,32669
4.1325,32677
4.1379,32675
4.1435,32675
4.1492,32673
4.1546,32674
4.1602,32674
4.1658,32672
4.1712,32671
4.1769,32671
4.1826,32672
4.1879,32674
4.1936,32672
4.1989,32673
4.2046,32672
4.2102,32675
4.2158,32676
4.2212,32678
4.2268,32674
4.2325,32672
4.2378,32675
4.2435,32674
4.2492,32674
4.2546,32671
4.2602,32673
4.2658,32674
4.2712,32671
4.2768,32672
4.2825,32673
4.2881,32672
4.2934,32673
4.2991,32673
4.3047,32674
4.3101,32673
4.3157,32674
4.3212,32673
4.3269,32673
4.3325,32669
4.3379,32671
4.3436,32666
4.349,32670
4.3547,32672
4.3603,32672
4.3657,32671
4.3713,32670
4.3768,32669
4.3825,32670
4.3879,32672
4.3936,32673
4.3992,32673
4.4046,32671
4.4103,32675
4.4156,32673
4.4213,32671
4.427,32672
4.4323,32675
4.438,32671
4.4434,32673
4.4491,32670
4.4547,32673
4.4603,32672
4.4656,32674
4.4713,32670
