Experiment: June_23_negative_cntrl_expt vial 1, Wed Jun 23 11:25:39 2021
0.0044,28811
0.0101,28813
0.0157,28800
0.0211,28804
0.0268,28788
0.0324,28777
0.0378,28788
0.0435,28787
0.0489,28784
0.0545,28783
0.0602,28798
0.0656,28799
0.0713,28790
0.0766,28789
0.0823,28794
0.0879,28795
0.0933,28785
0.099,28799
0.1046,28801
0.11,28801
0.1157,28801
0.1213,28751
0.1267,28762
0.1324,28774
0.1377,28829
0.1434,28819
0.149,28806
0.1546,28747
0.16,28742
0.1656,28748
0.1713,28751
0.1766,28767
0.1822,28767
0.1879,28844
0.1935,28753
0.1989,28796
0.2045,28805
0.2099,28802
0.2156,28797
0.2213,28817
0.2266,28763
0.2323,28814
0.238,28814
0.2434,28792
0.249,28790
0.2544,28805
0.2601,28798
0.2657,28785
0.2711,28782
0.2768,28793
0.2821,28803
0.2878,28797
0.2934,28802
0.2991,28815
0.3044,28802
0.31,28775
0.3157,28778
0.3213,28807
0.3267,28801
0.3323,28797
0.3379,28795
0.3433,28782
0.3489,28764
0.3546,28772
0.3602,28787
0.3655,28778
0.3712,28790
0.3768,28800
0.3822,28785
0.3879,28800
0.3935,28800
0.3989,28797
0.4045,28810
0.4102,28815
0.4155,28806
0.4212,28804
0.4268,28779
0.4322,28790
0.4379,28788
0.4433,28787
0.4489,28745
0.4546,28751
0.4602,28769
0.4656,28748
0.4711,28732
0.4768,28790
0.4822,28792
0.4878,28739
0.4934,28791
0.4989,28742
0.5046,28782
0.5102,28791
0.5156,28798
0.5212,28783
0.5266,28792
0.5323,28780
0.5379,28788
0.5435,28797
0.5489,28784
0.5544,28788
0.5601,28769
0.5657,28791
0.5713,28770
0.5767,28774
0.5823,28726
0.5879,28767
0.5935,28771
0.5989,28779
0.6045,28782
0.6101,28780
0.6157,28783
0.6213,28716
0.6267,28780
0.6323,28708
0.6379,28778
0.6435,28796
0.6488,28785
0.6545,28787
0.6601,28782
0.6657,28785
0.6713,28768
0.6767,28746
0.6823,28774
0.6879,28764
0.6935,28773
0.6989,28773
0.7045,28778
0.7101,28781
0.7157,28769
0.7211,28769
0.7267,28769
0.7324,28778
0.7377,28762
0.7434,28800
0.749,28794
0.7546,28810
0.76,28783
0.7656,28783
0.7712,28774
0.7768,28773
0.7822,28788
0.7878,28781
0.7935,28790
0.7991,28792
0.8044,28790
0.8101,28780
0.8157,28780
0.8211,28783
0.8267,28769
0.8323,28775
0.838,28769
0.8433,28798
0.8489,28813
0.8546,28814
0.8602,28803
0.8655,28782
0.8712,28784
0.8768,28787
0.8824,28790
0.8878,28791
0.8934,28764
0.899,28822
0.9046,28810
0.91,28802
0.9156,28803
0.9212,28816
0.9266,28799
0.9322,28806
0.9379,28807
0.9435,28805
0.9491,28808
0.9545,28810
0.9601,28814
0.9657,28823
0.9711,28832
0.9767,28783
0.9823,28780
0.988,28790
0.9933,28783
0.9989,28796
1.0046,28779
1.01,28822
1.0156,28827
1.0213,28830
1.0266,28821
1.0323,28820
1.0379,28819
1.0433,28819
1.0489,28821
1.0544,28835
1.0601,28833
1.0655,28780
1.0712,28824
1.0766,28821
1.0822,28833
1.0879,28835
1.0933,28836
1.099,28829
1.1044,28829
1.1101,28834
1.1158,28832
1.1211,28829
1.1268,28806
1.1322,28820
1.1379,28811
1.1435,28822
1.1489,28827
1.1545,28826
1.1602,28824
1.1656,28823
1.1712,28804
1.1769,28817
1.1822,28815
1.1879,28827
1.1935,28828
1.1989,28815
1.2046,28825
1.21,28823
1.2157,28827
1.2211,28824
1.2268,28821
1.2325,28812
1.2379,28821
1.2436,28818
1.249,28823
1.2546,28802
1.2601,28825
1.2658,28838
1.2712,28830
1.2768,28828
1.2823,28829
1.2879,28823
1.2934,28816
1.299,28823
1.3044,28823
1.3102,28835
1.3156,28734
1.3213,28759
1.3267,28826
1.3324,28828
1.3378,28831
1.3435,28829
1.3489,28835
1.3546,28818
1.36,28823
1.3657,28829
1.3711,28837
1.3768,28827
1.3823,28826
1.388,28837
1.3934,28841
1.3991,28839
1.4045,28835
1.4101,28805
1.4155,28821
1.4212,28829
1.4266,28831
1.4323,28821
1.438,28807
1.4434,28823
1.4491,28820
1.4545,28821
1.4602,28803
1.4656,28805
1.4713,28820
1.4767,28815
1.4824,28805
1.4878,28821
1.4935,28814
1.4989,28790
1.5046,28789
1.51,28807
1.5157,28801
1.5211,28801
1.5268,28828
1.5322,28824
1.5379,28830
1.5433,28818
1.549,28837
1.5547,28838
1.5601,28833
1.5658,28849
1.5712,28826
1.5769,28831
1.5823,28837
1.5879,28839
1.5933,28836
1.5991,28828
1.6045,28821
1.6102,28813
1.6156,28815
1.6213,28841
1.6267,28845
1.6324,28818
1.6378,28821
1.6435,28836
1.6489,28816
1.6545,28798
1.6602,28802
1.6656,28821
1.6713,28821
1.6766,28816
1.6823,28806
1.6879,28825
1.6935,28833
1.6989,28841
1.7046,28834
1.7099,28801
1.7157,28801
1.7211,28807
1.7266,28800
1.7323,28812
1.738,28820
1.7434,28804
1.7491,28816
1.7545,28788
1.76,28832
1.7656,28814
1.7711,28813
1.7766,28817
1.7823,28812
1.7878,28786
1.7933,28792
1.799,28799
1.8045,28806
1.81,28814
1.8157,28828
1.8211,28787
1.8267,28810
1.8323,28822
1.8377,28809
1.8433,28810
1.849,28836
1.8545,28827
1.86,28818
1.8657,28815
1.8711,28810
1.8767,28798
1.8823,28799
1.8878,28804
1.8934,28807
1.899,28789
1.9044,28801
1.91,28801
1.9157,28802
1.9211,28823
