Experiment: June_23_negative_cntrl_expt vial 8, Wed Jun 23 11:25:39 2021
0.0044,103
0.0101,102
0.0157,105
0.0211,103
0.0268,103
0.0324,98
0.0378,102
0.0435,104
0.0489,101
0.0545,101
0.0602,98
0.0656,97
0.0713,101
0.0766,104
0.0823,102
0.0879,102
0.0933,100
0.099,100
0.1046,98
0.11,100
0.1157,102
0.1213,102
0.1267,101
0.1324,99
0.1377,97
0.1434,100
0.149,100
0.1546,99
0.16,104
0.1656,101
0.1713,103
0.1766,99
0.1822,99
0.1879,96
0.1935,99
0.1989,100
0.2045,103
0.2099,98
0.2156,101
0.2213,93
0.2266,98
0.2323,96
0.238,101
0.2434,98
0.249,98
0.2544,99
0.2601,97
0.2657,95
0.2711,101
0.2768,98
0.2821,98
0.2878,97
0.2934,99
0.2991,99
0.3044,101
0.31,101
0.3157,104
0.3213,102
0.3267,96
0.3323,102
0.3379,105
0.3433,100
0.3489,99
0.3546,100
0.3602,99
0.3655,97
0.3712,98
0.3768,97
0.3822,96
0.3879,99
0.3935,100
0.3989,97
0.4045,96
0.4102,100
0.4155,99
0.4212,99
0.4268,103
0.4322,98
0.4379,102
0.4433,96
0.4489,102
0.4546,101
0.4602,98
0.4656,98
0.4711,98
0.4768,100
0.4822,97
0.4878,99
0.4934,100
0.4989,102
0.5046,100
0.5102,101
0.5156,100
0.5212,99
0.5266,97
0.5323,100
0.5379,101
0.5435,99
0.5489,100
0.5544,103
0.5601,97
0.5657,97
0.5713,99
0.5767,98
0.5823,101
0.5879,97
0.5935,101
0.5989,102
0.6045,101
0.6101,99
0.6157,100
0.6213,101
0.6267,102
0.6323,97
0.6379,99
0.6435,101
0.6488,98
0.6545,97
0.6601,100
0.6657,102
0.6713,97
0.6767,97
0.6823,101
0.6879,103
0.6935,95
0.6989,100
0.7045,98
0.7101,97
0.7157,100
0.7211,98
0.7267,98
0.7324,103
0.7377,101
0.7434,98
0.749,100
0.7546,101
0.76,102
0.7656,98
0.7712,101
0.7768,100
0.7822,102
0.7878,101
0.7935,100
0.7991,101
0.8044,100
0.8101,98
0.8157,100
0.8211,98
0.8267,99
0.8323,99
0.838,98
0.8433,102
0.8489,101
0.8546,100
0.8602,99
0.8655,101
0.8712,99
0.8768,101
0.8824,96
0.8878,100
0.8934,100
0.899,101
