Experiment: June_23_negative_cntrl_expt vial 15, Wed Jun 23 11:25:39 2021
0.0044,28870
0.0101,28864
0.0157,28866
0.0211,28862
0.0268,28857
0.0324,28855
0.0378,28854
0.0435,28859
0.0489,28855
0.0545,28854
0.0602,28863
0.0656,28872
0.0713,28856
0.0766,28853
0.0823,28867
0.0879,28870
0.0933,28865
0.099,28858
0.1046,28868
0.11,28861
0.1157,28869
0.1213,28866
0.1267,28839
0.1324,28839
0.1377,28875
0.1434,28864
0.149,28872
0.1546,28880
0.16,28893
0.1656,28904
0.1713,28909
0.1766,28943
0.1822,28936
0.1879,28929
0.1935,28917
0.1989,28899
0.2045,28912
0.2099,28913
0.2156,28904
0.2213,28915
0.2266,28912
0.2323,28898
0.238,28911
0.2434,28905
0.249,28903
0.2544,28900
0.2601,28896
0.2657,28893
0.2711,28903
0.2768,28907
0.2821,28913
0.2878,28916
0.2934,28903
0.2991,28921
0.3044,28910
0.31,28897
0.3157,28895
0.3213,28912
0.3267,28912
0.3323,28916
0.3379,28909
0.3433,28909
0.3489,28899
0.3546,28892
0.3602,28908
0.3655,28909
0.3712,28922
0.3768,28930
0.3822,28906
0.3879,28923
0.3935,28928
0.3989,28918
0.4045,28932
0.4102,28944
0.4155,28929
0.4212,28921
0.4268,28918
0.4322,28917
0.4379,28918
0.4433,28916
0.4489,28916
0.4546,28915
0.4602,28918
0.4656,28916
0.4711,28911
0.4768,28915
0.4822,28929
0.4878,28917
0.4934,28921
0.4989,28900
0.5046,28908
0.5102,28910
0.5156,28906
0.5212,28906
0.5266,28901
0.5323,28897
0.5379,28899
0.5435,28909
0.5489,28872
0.5544,28870
0.5601,28872
0.5657,28893
0.5713,28908
0.5767,28896
0.5823,28907
0.5879,28905
0.5935,28913
0.5989,28926
0.6045,28916
0.6101,28927
0.6157,28914
0.6213,28909
0.6267,28911
0.6323,28916
0.6379,28904
0.6435,28920
0.6488,28915
0.6545,28918
0.6601,28916
0.6657,28899
0.6713,28915
0.6767,28916
0.6823,28924
0.6879,28936
0.6935,28938
0.6989,28939
0.7045,28931
0.7101,28941
0.7157,28944
0.7211,28935
0.7267,28946
0.7324,28946
0.7377,28934
0.7434,28946
0.749,28946
0.7546,28951
0.76,28942
0.7656,28942
0.7712,28927
0.7768,28930
0.7822,28936
0.7878,28937
0.7935,28932
0.7991,28935
0.8044,28936
0.8101,28938
0.8157,28938
0.8211,28933
0.8267,28929
0.8323,28927
0.838,28931
0.8433,28938
0.8489,28945
0.8546,28940
0.8602,28927
0.8655,28925
0.8712,28934
0.8768,28937
0.8824,28937
0.8878,28945
0.8934,28940
0.899,28946
0.9046,28932
0.91,28927
0.9156,28930
0.9212,28934
0.9266,28928
0.9322,28921
0.9379,28931
0.9435,28936
0.9491,28938
0.9545,28937
0.9601,28935
0.9657,28955
0.9711,28955
0.9767,28927
0.9823,28924
0.988,28935
0.9933,28925
0.9989,28931
1.0046,28933
1.01,28943
1.0156,28959
1.0213,28920
1.0266,28937
1.0323,28942
1.0379,28937
1.0433,28946
1.0489,28944
1.0544,28944
1.0601,28947
1.0655,28946
1.0712,28944
1.0766,28943
1.0822,28948
1.0879,28929
1.0933,28935
1.099,28930
1.1044,28930
1.1101,28944
1.1158,28943
1.1211,28949
1.1268,28940
1.1322,28937
1.1379,28929
1.1435,28933
1.1489,28922
1.1545,28929
1.1602,28934
1.1656,28936
1.1712,28914
1.1769,28925
1.1822,28935
1.1879,28934
1.1935,28941
1.1989,28933
1.2046,28938
1.21,28938
1.2157,28938
1.2211,28933
1.2268,28934
1.2325,28933
1.2379,28936
1.2436,28937
1.249,28933
1.2546,28914
1.2601,28932
1.2658,28937
1.2712,28936
1.2768,28937
1.2823,28933
1.2879,28935
1.2934,28939
1.299,28938
1.3044,28945
1.3102,28956
1.3156,28940
1.3213,28933
1.3267,28937
1.3324,28935
1.3378,28942
1.3435,28937
1.3489,28952
1.3546,28944
1.36,28932
1.3657,28947
1.3711,28949
1.3768,28953
1.3823,28950
1.388,28952
1.3934,28954
1.3991,28951
1.4045,28941
1.4101,28937
1.4155,28941
1.4212,28938
1.4266,28951
1.4323,28947
1.438,28932
1.4434,28947
1.4491,28949
1.4545,28928
1.4602,28922
1.4656,28924
1.4713,28941
1.4767,28941
1.4824,28931
1.4878,28945
1.4935,28926
1.4989,28930
1.5046,28928
1.51,28929
1.5157,28931
1.5211,28928
1.5268,28957
1.5322,28951
1.5379,28946
1.5433,28953
1.549,28951
1.5547,28960
1.5601,28946
1.5658,28955
1.5712,28944
1.5769,28948
1.5823,28950
1.5879,28950
1.5933,28948
1.5991,28940
1.6045,28952
1.6102,28937
1.6156,28941
1.6213,28958
1.6267,28969
1.6324,28952
1.6378,28933
1.6435,28944
1.6489,28936
1.6545,28917
1.6602,28909
1.6656,28924
1.6713,28926
1.6766,28927
1.6823,28924
1.6879,28931
1.6935,28939
1.6989,28950
1.7046,28930
1.7099,28920
1.7157,28920
1.7211,28924
1.7266,28926
1.7323,28916
1.738,28926
1.7434,28928
1.7491,28923
1.7545,28927
1.76,28936
1.7656,28924
1.7711,28923
1.7766,28924
1.7823,28920
1.7878,28916
1.7933,28935
1.799,28926
1.8045,28920
1.81,28929
1.8157,28929
1.8211,28937
1.8267,28931
1.8323,28947
1.8377,28938
1.8433,28934
1.849,28950
1.8545,28944
1.86,28934
1.8657,28929
1.8711,28930
1.8767,28922
1.8823,28913
1.8878,28915
1.8934,28917
1.899,28933
1.9044,28932
1.91,28912
1.9157,28916
1.9211,28941
1.9267,28927
1.9324,28928
1.9378,28926
1.9434,28920
1.9491,28924
1.9545,28944
1.96,28949
1.9657,28960
1.9711,28954
1.9767,28959
1.9824,28952
1.9878,28954
1.9933,28958
1.999,28948
2.0044,28945
2.0101,28947
2.0158,28946
2.0211,28941
2.0268,28950
2.0325,28950
2.0379,28941
2.0433,28940
2.0489,28935
2.0546,28938
2.06,28929
2.0657,28929
2.0711,28935
2.0766,28926
2.0823,28927
2.0878,28924
2.0934,28918
2.0989,28931
2.1045,28933
2.1101,28929
2.1155,28923
2.1212,28925
2.1266,28926
2.1323,28924
2.138,28929
2.1434,28925
2.1491,28913
2.1545,28916
2.1601,28919
2.1658,28919
2.1712,28923
2.1768,28928
2.1822,28926
2.1879,28923
2.1933,28936
2.199,28927
2.2044,28928
2.2101,28935
2.2155,28931
2.2212,28928
2.2268,28930
2.2322,28938
2.2379,28932
2.2433,28937
2.249,28944
