Experiment: June_23_negative_cntrl_expt vial 10, Wed Jun 23 11:25:39 2021
0.0044,32767
0.0101,32766
0.0157,32764
0.0211,32765
0.0268,32769
0.0324,32764
0.0378,32766
0.0435,32767
0.0489,32765
0.0545,32763
0.0602,32761
0.0656,32763
0.0713,32764
0.0766,32768
0.0823,32764
0.0879,32764
0.0933,32763
0.099,32766
0.1046,32765
0.11,32764
0.1157,32763
0.1213,32763
0.1267,32767
0.1324,32765
0.1377,32766
0.1434,32765
0.149,32763
0.1546,32762
0.16,32768
0.1656,32768
0.1713,32764
0.1766,32762
0.1822,32763
0.1879,32763
0.1935,32763
0.1989,32764
0.2045,32765
0.2099,32767
0.2156,32765
0.2213,32761
0.2266,32759
0.2323,32760
0.238,32764
0.2434,32763
0.249,32765
0.2544,32763
0.2601,32763
0.2657,32760
0.2711,32766
0.2768,32764
0.2821,32760
0.2878,32766
0.2934,32764
0.2991,32766
0.3044,32768
0.31,32767
0.3157,32767
0.3213,32768
0.3267,32765
0.3323,32762
0.3379,32768
0.3433,32771
0.3489,32761
0.3546,32761
0.3602,32763
0.3655,32763
0.3712,32761
0.3768,32764
0.3822,32762
0.3879,32764
0.3935,32764
0.3989,32761
0.4045,32762
0.4102,32762
0.4155,32766
0.4212,32766
0.4268,32768
0.4322,32766
0.4379,32765
0.4433,32766
0.4489,32772
0.4546,32767
0.4602,32766
0.4656,32763
0.4711,32762
0.4768,32767
0.4822,32764
0.4878,32763
0.4934,32766
0.4989,32768
0.5046,32768
0.5102,32765
0.5156,32768
0.5212,32763
0.5266,32764
0.5323,32763
0.5379,32770
0.5435,32763
0.5489,32767
0.5544,32766
0.5601,32765
0.5657,32765
0.5713,32762
0.5767,32763
0.5823,32767
0.5879,32763
0.5935,32765
0.5989,32765
0.6045,32767
0.6101,32766
0.6157,32767
0.6213,32768
0.6267,32768
0.6323,32765
0.6379,32763
0.6435,32767
0.6488,32763
0.6545,32764
0.6601,32766
0.6657,32762
0.6713,32766
0.6767,32765
0.6823,32769
0.6879,32767
0.6935,32762
0.6989,32767
0.7045,32767
0.7101,32760
0.7157,32770
0.7211,32762
0.7267,32770
0.7324,32769
0.7377,32766
0.7434,32765
0.749,32768
0.7546,32766
0.76,32766
0.7656,32766
0.7712,32765
0.7768,32766
0.7822,32765
0.7878,32764
0.7935,32767
0.7991,32768
0.8044,32767
0.8101,32764
0.8157,32765
0.8211,32762
0.8267,32767
0.8323,32764
0.838,32765
0.8433,32766
0.8489,32767
0.8546,32767
0.8602,32766
0.8655,32771
0.8712,32766
0.8768,32771
0.8824,32765
0.8878,32767
0.8934,32768
0.899,32765
0.9046,32769
0.91,32768
0.9156,32768
0.9212,32767
0.9266,32763
0.9322,32767
0.9379,32765
0.9435,32766
0.9491,32766
0.9545,32764
0.9601,32764
0.9657,32767
0.9711,32769
0.9767,32765
0.9823,32764
0.988,32766
0.9933,32768
0.9989,32765
1.0046,32768
1.01,32768
1.0156,32767
1.0213,32768
1.0266,32766
1.0323,32768
1.0379,32768
1.0433,32767
1.0489,32766
1.0544,32769
1.0601,32767
1.0655,32768
1.0712,32763
1.0766,32768
1.0822,32770
1.0879,32764
1.0933,32768
1.099,32766
1.1044,32764
1.1101,32767
1.1158,32763
1.1211,32766
1.1268,32763
1.1322,32767
1.1379,32765
1.1435,32763
1.1489,32767
1.1545,32765
1.1602,32765
1.1656,32771
1.1712,32766
1.1769,32765
1.1822,32767
1.1879,32768
1.1935,32769
1.1989,32768
1.2046,32768
1.21,32765
1.2157,32771
1.2211,32769
1.2268,32767
1.2325,32770
1.2379,32766
1.2436,32768
1.249,32765
1.2546,32764
1.2601,32768
1.2658,32768
1.2712,32766
1.2768,32765
1.2823,32763
1.2879,32765
1.2934,32765
1.299,32764
1.3044,32763
1.3102,32766
1.3156,32765
1.3213,32765
1.3267,32765
1.3324,32766
1.3378,32769
1.3435,32762
1.3489,32764
1.3546,32767
1.36,32764
1.3657,32764
1.3711,32766
1.3768,32762
1.3823,32766
1.388,32763
1.3934,32768
1.3991,32769
1.4045,32768
1.4101,32763
1.4155,32767
1.4212,32769
1.4266,32766
1.4323,32768
1.438,32767
1.4434,32764
1.4491,32767
1.4545,32766
1.4602,32764
1.4656,32768
