Experiment: June_23_negative_cntrl_expt vial 13, Wed Jun 23 11:25:39 2021
0.0044,102
0.0101,106
0.0157,100
0.0211,103
0.0268,100
0.0324,100
0.0378,101
0.0435,102
0.0489,98
0.0545,101
0.0602,100
0.0656,101
0.0713,103
0.0766,101
0.0823,103
0.0879,101
0.0933,100
0.099,102
0.1046,100
0.11,100
0.1157,102
0.1213,101
0.1267,100
0.1324,99
0.1377,100
0.1434,102
0.149,101
0.1546,101
0.16,102
0.1656,104
0.1713,98
0.1766,99
0.1822,98
0.1879,95
0.1935,99
0.1989,100
0.2045,97
0.2099,98
0.2156,98
0.2213,93
0.2266,94
0.2323,96
0.238,97
0.2434,103
0.249,99
0.2544,94
0.2601,94
0.2657,100
0.2711,100
0.2768,96
0.2821,99
0.2878,100
0.2934,102
0.2991,100
0.3044,100
0.31,101
0.3157,99
0.3213,102
0.3267,99
0.3323,102
0.3379,99
0.3433,101
0.3489,97
0.3546,97
0.3602,101
0.3655,97
0.3712,98
0.3768,97
0.3822,99
0.3879,99
0.3935,99
0.3989,99
0.4045,96
0.4102,102
0.4155,99
0.4212,103
0.4268,102
0.4322,99
0.4379,100
0.4433,98
0.4489,100
0.4546,99
0.4602,96
0.4656,99
0.4711,95
0.4768,100
0.4822,101
0.4878,101
0.4934,101
0.4989,103
0.5046,99
0.5102,99
0.5156,101
0.5212,98
0.5266,100
0.5323,99
0.5379,100
0.5435,99
0.5489,99
0.5544,98
0.5601,95
0.5657,98
0.5713,96
0.5767,96
0.5823,101
0.5879,101
0.5935,99
0.5989,102
0.6045,99
0.6101,98
0.6157,101
0.6213,99
0.6267,99
0.6323,101
0.6379,97
0.6435,100
0.6488,98
0.6545,98
0.6601,101
0.6657,99
0.6713,100
0.6767,96
0.6823,106
0.6879,97
0.6935,95
0.6989,98
0.7045,103
0.7101,100
0.7157,99
0.7211,99
0.7267,100
0.7324,102
0.7377,97
0.7434,99
0.749,100
0.7546,101
0.76,101
0.7656,97
0.7712,99
0.7768,99
0.7822,100
0.7878,99
0.7935,97
0.7991,101
0.8044,100
0.8101,100
0.8157,99
0.8211,100
0.8267,99
0.8323,101
0.838,101
0.8433,100
0.8489,100
0.8546,100
0.8602,101
0.8655,101
0.8712,99
0.8768,100
0.8824,100
0.8878,99
0.8934,96
0.899,98
0.9046,101
0.91,100
0.9156,102
0.9212,100
0.9266,94
0.9322,98
0.9379,97
0.9435,99
0.9491,99
0.9545,98
0.9601,99
0.9657,102
0.9711,101
0.9767,102
0.9823,97
0.988,102
0.9933,99
0.9989,98
1.0046,98
1.01,98
1.0156,100
1.0213,99
1.0266,100
1.0323,102
1.0379,101
1.0433,102
1.0489,102
1.0544,102
1.0601,98
1.0655,99
1.0712,96
1.0766,95
1.0822,101
1.0879,101
1.0933,101
1.099,98
1.1044,97
1.1101,103
1.1158,100
1.1211,99
1.1268,95
1.1322,98
1.1379,97
1.1435,93
1.1489,102
1.1545,99
1.1602,96
1.1656,100
1.1712,99
1.1769,97
1.1822,101
1.1879,100
1.1935,101
1.1989,98
1.2046,99
1.21,99
1.2157,100
1.2211,99
1.2268,101
1.2325,102
1.2379,99
1.2436,99
1.249,96
1.2546,93
1.2601,100
1.2658,100
1.2712,96
1.2768,101
1.2823,97
1.2879,100
1.2934,98
1.299,100
1.3044,94
1.3102,99
1.3156,99
1.3213,98
1.3267,99
1.3324,100
1.3378,103
1.3435,95
1.3489,100
1.3546,98
1.36,96
1.3657,98
1.3711,97
1.3768,96
1.3823,99
1.388,97
1.3934,99
1.3991,100
1.4045,99
1.4101,99
1.4155,98
1.4212,104
1.4266,101
1.4323,101
1.438,100
1.4434,97
1.4491,104
1.4545,101
1.4602,103
1.4656,100
1.4713,98
1.4767,95
1.4824,98
1.4878,96
1.4935,99
1.4989,99
1.5046,99
1.51,97
1.5157,100
1.5211,99
1.5268,105
1.5322,98
1.5379,100
1.5433,101
1.549,100
1.5547,100
1.5601,98
1.5658,101
1.5712,97
1.5769,94
1.5823,94
1.5879,94
1.5933,97
1.5991,97
1.6045,98
1.6102,98
1.6156,99
1.6213,98
1.6267,100
1.6324,98
1.6378,94
1.6435,96
1.6489,100
1.6545,102
1.6602,100
1.6656,100
1.6713,97
1.6766,100
1.6823,99
1.6879,100
1.6935,100
1.6989,99
1.7046,100
1.7099,99
1.7157,99
1.7211,98
1.7266,101
1.7323,101
1.738,99
1.7434,99
1.7491,95
1.7545,101
1.76,103
1.7656,101
1.7711,97
1.7766,101
1.7823,101
1.7878,100
1.7933,99
1.799,101
1.8045,100
1.81,100
1.8157,101
1.8211,97
1.8267,100
1.8323,100
1.8377,101
1.8433,101
1.849,98
1.8545,100
1.86,97
1.8657,100
1.8711,100
1.8767,96
1.8823,97
1.8878,97
1.8934,100
1.899,102
1.9044,100
1.91,101
1.9157,95
1.9211,98
1.9267,98
1.9324,97
1.9378,101
1.9434,101
1.9491,101
1.9545,99
1.96,99
1.9657,101
1.9711,100
1.9767,102
1.9824,98
1.9878,99
1.9933,101
1.999,104
2.0044,100
2.0101,102
2.0158,100
2.0211,100
2.0268,97
2.0325,98
2.0379,95
2.0433,98
2.0489,102
2.0546,100
2.06,99
2.0657,99
2.0711,100
2.0766,100
2.0823,99
2.0878,101
2.0934,101
2.0989,100
2.1045,101
2.1101,99
2.1155,96
2.1212,101
2.1266,101
2.1323,100
2.138,99
2.1434,101
2.1491,101
2.1545,102
2.1601,98
2.1658,98
2.1712,102
2.1768,101
2.1822,100
2.1879,97
2.1933,100
2.199,100
2.2044,98
2.2101,99
2.2155,99
2.2212,101
2.2268,100
2.2322,100
2.2379,99
2.2433,100
2.249,101
2.2544,100
2.2601,98
2.2655,96
2.2712,101
2.2766,102
2.2823,95
2.2878,97
2.2935,98
2.2989,102
2.3046,99
2.31,97
2.3157,96
2.3211,98
2.3268,97
2.3323,98
2.338,104
2.3434,101
2.3491,98
2.3545,96
2.3602,97
2.3656,96
2.3713,97
2.3767,96
2.3824,101
2.3878,98
2.3935,95
2.3989,97
2.4046,102
2.41,99
2.4157,98
2.4211,96
2.4268,94
2.4322,99
2.4379,100
2.4433,99
2.449,98
2.4544,102
2.4601,98
2.4655,98
2.4712,100
2.4767,100
2.4823,104
2.488,100
2.4934,101
2.4991,97
2.5046,100
2.51,95
2.5157,97
2.5211,101
2.5268,97
2.5322,98
2.5379,98
2.5433,101
2.549,102
2.5544,100
2.5601,96
2.5656,95
2.5713,98
2.5767,103
2.5823,95
2.5877,99
2.5934,97
2.5991,99
2.6045,101
2.6101,93
2.6155,95
2.6212,97
2.6269,95
2.6323,95
2.6379,98
2.6433,98
2.649,97
2.6546,95
2.66,97
2.6656,99
2.6713,96
2.6766,98
2.6823,100
2.6878,100
2.6934,97
2.6991,99
2.7044,99
2.7101,98
2.7156,100
2.7212,98
2.7269,99
2.7322,101
2.7379,102
2.7434,101
2.7491,98
2.7544,101
2.76,97
2.7657,100
2.7711,98
2.7767,99
2.7824,97
2.788,94
2.7933,93
2.799,94
2.8046,95
2.81,92
2.8157,96
2.8213,99
2.8266,97
2.8323,95
2.8379,98
2.8433,94
