Experiment: June_23_negative_cntrl_expt vial 9, Wed Jun 23 11:25:39 2021
0.0044,27987
0.0101,27988
0.0157,27992
0.0211,27986
0.0268,27972
0.0324,27970
0.0378,27985
0.0435,27979
0.0489,27975
0.0545,27980
0.0602,27983
0.0656,27981
0.0713,27987
0.0766,27981
0.0823,27984
0.0879,27985
0.0933,27982
0.099,27992
0.1046,27990
0.11,27979
0.1157,27998
0.1213,27998
0.1267,27972
0.1324,27997
0.1377,28006
0.1434,28007
0.149,28018
0.1546,28005
0.16,28009
0.1656,28020
0.1713,28027
0.1766,28024
0.1822,27998
0.1879,28068
0.1935,28078
0.1989,28056
0.2045,28070
0.2099,28047
0.2156,28057
0.2213,28069
0.2266,28070
0.2323,28035
0.238,28069
0.2434,28065
0.249,28063
0.2544,28054
0.2601,28058
0.2657,28050
0.2711,28051
0.2768,28058
0.2821,28055
0.2878,28065
0.2934,28057
0.2991,28060
0.3044,28052
0.31,28060
0.3157,28069
0.3213,28071
0.3267,28069
0.3323,28071
0.3379,28067
0.3433,28044
0.3489,28055
0.3546,28060
0.3602,28065
0.3655,28049
0.3712,28066
0.3768,28039
0.3822,28063
0.3879,28066
0.3935,28054
0.3989,28063
0.4045,28076
0.4102,28063
0.4155,28056
0.4212,28056
0.4268,28048
0.4322,28059
0.4379,28063
0.4433,28048
0.4489,28059
0.4546,28060
0.4602,28071
0.4656,28062
0.4711,28068
0.4768,28068
0.4822,28071
0.4878,28064
0.4934,28065
0.4989,28067
0.5046,28066
0.5102,28058
0.5156,28070
0.5212,28072
0.5266,28067
0.5323,28069
0.5379,28069
0.5435,28069
0.5489,28077
0.5544,28064
0.5601,28070
0.5657,28080
0.5713,28076
0.5767,28083
0.5823,28082
0.5879,28079
0.5935,28085
0.5989,28086
0.6045,28086
0.6101,28090
0.6157,28083
0.6213,28080
0.6267,28082
0.6323,28086
0.6379,28085
0.6435,28080
0.6488,28091
0.6545,28088
0.6601,28089
0.6657,28082
0.6713,28079
0.6767,28081
0.6823,28096
0.6879,28104
0.6935,28092
0.6989,28102
