Experiment: June_23_negative_cntrl_expt vial 3, Wed Jun 23 11:25:39 2021
0.0044,28579
0.0101,28582
0.0157,28562
0.0211,28567
0.0268,28561
0.0324,28559
0.0378,28558
0.0435,28564
0.0489,28561
0.0545,28567
0.0602,28574
0.0656,28581
0.0713,28572
0.0766,28572
0.0823,28579
0.0879,28577
0.0933,28573
0.099,28580
0.1046,28585
0.11,28583
0.1157,28583
0.1213,28562
0.1267,28579
0.1324,28546
0.1377,28630
0.1434,28599
0.149,28614
0.1546,28586
0.16,28567
0.1656,28681
0.1713,28688
0.1766,28680
0.1822,28670
0.1879,28723
0.1935,28658
0.1989,28648
0.2045,28678
0.2099,28669
0.2156,28657
0.2213,28660
0.2266,28621
0.2323,28657
0.238,28665
0.2434,28632
0.249,28568
0.2544,28635
0.2601,28624
0.2657,28616
0.2711,28608
0.2768,28619
0.2821,28636
0.2878,28630
0.2934,28635
0.2991,28635
0.3044,28620
0.31,28604
0.3157,28619
0.3213,28640
0.3267,28646
0.3323,28637
0.3379,28627
0.3433,28611
0.3489,28601
0.3546,28618
0.3602,28626
0.3655,28611
0.3712,28619
0.3768,28622
0.3822,28612
0.3879,28617
0.3935,28606
0.3989,28608
0.4045,28627
0.4102,28622
0.4155,28621
0.4212,28614
0.4268,28604
0.4322,28600
0.4379,28599
0.4433,28604
0.4489,28561
0.4546,28575
0.4602,28576
0.4656,28602
0.4711,28599
0.4768,28613
0.4822,28600
0.4878,28595
0.4934,28351
0.4989,28509
0.5046,28581
0.5102,28592
0.5156,28607
0.5212,28602
0.5266,28601
0.5323,28602
0.5379,28611
0.5435,28619
0.5489,28591
0.5544,28556
0.5601,28575
0.5657,28582
0.5713,28573
0.5767,28451
0.5823,28587
0.5879,28590
0.5935,28592
0.5989,28614
0.6045,28618
0.6101,28614
0.6157,28625
0.6213,28619
0.6267,28639
0.6323,28644
0.6379,28630
0.6435,28667
0.6488,28623
0.6545,28626
0.6601,28634
0.6657,28641
0.6713,28641
0.6767,28616
0.6823,28631
0.6879,28634
0.6935,28620
0.6989,28642
0.7045,28639
0.7101,28639
0.7157,28624
0.7211,28608
0.7267,28590
0.7324,28668
0.7377,28617
0.7434,28653
0.749,28664
0.7546,28666
0.76,28608
0.7656,28617
0.7712,28621
0.7768,28623
0.7822,28628
0.7878,28614
0.7935,28619
0.7991,28612
0.8044,28596
0.8101,28626
0.8157,28622
0.8211,28618
0.8267,28602
0.8323,28615
0.838,28592
0.8433,28642
0.8489,28670
0.8546,28674
0.8602,28651
0.8655,28607
0.8712,28598
0.8768,28620
0.8824,28624
0.8878,28621
0.8934,28623
0.899,28675
0.9046,28656
0.91,28664
0.9156,28653
0.9212,28669
0.9266,28663
0.9322,28641
0.9379,28669
0.9435,28667
0.9491,28676
0.9545,28677
0.9601,28675
0.9657,28696
0.9711,28685
0.9767,28611
0.9823,28614
0.988,28635
0.9933,28609
0.9989,28637
1.0046,28621
1.01,28676
1.0156,28676
1.0213,28665
1.0266,28657
1.0323,28655
1.0379,28658
1.0433,28668
1.0489,28673
1.0544,28672
1.0601,28671
1.0655,28679
1.0712,28674
1.0766,28670
1.0822,28666
1.0879,28675
1.0933,28671
1.099,28661
1.1044,28680
1.1101,28677
1.1158,28689
1.1211,28674
1.1268,28655
1.1322,28655
1.1379,28664
1.1435,28676
1.1489,28682
1.1545,28681
1.1602,28680
1.1656,28676
1.1712,28672
1.1769,28674
1.1822,28676
1.1879,28674
1.1935,28672
1.1989,28678
1.2046,28671
1.21,28675
1.2157,28686
1.2211,28677
1.2268,28671
1.2325,28671
1.2379,28676
1.2436,28679
1.249,28680
1.2546,28667
1.2601,28666
1.2658,28683
1.2712,28682
1.2768,28674
1.2823,28681
1.2879,28671
1.2934,28665
1.299,28679
1.3044,28682
1.3102,28690
1.3156,28688
1.3213,28619
1.3267,28676
1.3324,28682
1.3378,28690
1.3435,28692
1.3489,28701
1.3546,28690
1.36,28691
1.3657,28686
1.3711,28689
1.3768,28686
1.3823,28694
1.388,28703
1.3934,28703
1.3991,28705
1.4045,28710
1.4101,28659
1.4155,28679
1.4212,28693
1.4266,28688
1.4323,28688
1.438,28682
1.4434,28688
1.4491,28687
1.4545,28687
1.4602,28676
1.4656,28674
1.4713,28697
1.4767,28689
1.4824,28665
1.4878,28672
1.4935,28665
1.4989,28670
1.5046,28652
1.51,28665
1.5157,28658
1.5211,28670
1.5268,28680
1.5322,28676
1.5379,28665
1.5433,28683
1.549,28691
1.5547,28686
1.5601,28693
1.5658,28676
1.5712,28673
1.5769,28678
1.5823,28682
1.5879,28677
1.5933,28681
1.5991,28672
1.6045,28675
1.6102,28652
1.6156,28648
1.6213,28669
1.6267,28663
1.6324,28646
1.6378,28633
1.6435,28646
1.6489,28635
1.6545,28630
1.6602,28638
1.6656,28654
1.6713,28661
1.6766,28652
1.6823,28650
1.6879,28657
1.6935,28663
1.6989,28684
1.7046,28671
1.7099,28650
1.7157,28651
1.7211,28656
1.7266,28660
1.7323,28664
1.738,28658
1.7434,28674
1.7491,28650
1.7545,28667
1.76,28676
1.7656,28674
1.7711,28670
1.7766,28670
1.7823,28670
1.7878,28664
1.7933,28665
1.799,28677
1.8045,28662
1.81,28673
1.8157,28689
1.8211,28696
1.8267,28687
1.8323,28692
1.8377,28690
1.8433,28644
1.849,28676
1.8545,28678
1.86,28672
1.8657,28675
1.8711,28672
1.8767,28671
1.8823,28673
1.8878,28667
1.8934,28667
1.899,28684
1.9044,28697
1.91,28684
1.9157,28679
1.9211,28704
1.9267,28676
1.9324,28686
1.9378,28689
1.9434,28667
1.9491,28689
1.9545,28683
1.96,28689
1.9657,28701
1.9711,28686
1.9767,28622
1.9824,28613
1.9878,28619
1.9933,28618
1.999,28613
2.0044,28611
2.0101,28654
2.0158,28640
2.0211,28632
2.0268,28621
2.0325,28630
2.0379,28626
2.0433,28629
2.0489,28619
2.0546,28624
2.06,28625
2.0657,28619
2.0711,28619
2.0766,28645
2.0823,28630
2.0878,28646
2.0934,28659
2.0989,28668
2.1045,28667
2.1101,28679
2.1155,28672
2.1212,28666
2.1266,28669
2.1323,28685
2.138,28670
2.1434,28674
2.1491,28673
2.1545,28682
2.1601,28685
2.1658,28695
2.1712,28681
2.1768,28691
2.1822,28692
2.1879,28690
2.1933,28687
2.199,28683
2.2044,28677
2.2101,28674
2.2155,28679
2.2212,28686
2.2268,28685
2.2322,28680
2.2379,28685
2.2433,28672
2.249,28668
2.2544,28679
2.2601,28687
2.2655,28685
2.2712,28692
2.2766,28692
2.2823,28689
2.2878,28684
2.2935,28689
2.2989,28682
2.3046,28687
2.31,28687
2.3157,28688
2.3211,28688
2.3268,28685
2.3323,28680
2.338,28689
2.3434,28684
2.3491,28685
2.3545,28680
2.3602,28682
2.3656,28683
2.3713,28690
2.3767,28686
2.3824,28681
2.3878,28687
2.3935,28681
2.3989,28686
2.4046,28687
2.41,28692
2.4157,28687
2.4211,28690
2.4268,28695
2.4322,28696
2.4379,28684
2.4433,28681
2.449,28684
2.4544,28688
2.4601,28682
2.4655,28681
2.4712,28683
2.4767,28683
2.4823,28683
2.488,28685
2.4934,28682
2.4991,28678
2.5046,28633
2.51,28676
2.5157,28682
2.5211,28666
2.5268,28680
2.5322,28686
2.5379,28682
2.5433,28683
2.549,28681
2.5544,28683
2.5601,28675
2.5656,28664
2.5713,28681
2.5767,28691
2.5823,28683
2.5877,28677
2.5934,28685
2.5991,28690
2.6045,28687
2.6101,28683
2.6155,28681
2.6212,28690
2.6269,28693
2.6323,28692
2.6379,28685
2.6433,28691
2.649,28691
2.6546,28694
2.66,28692
2.6656,28687
2.6713,28695
2.6766,28688
2.6823,28693
2.6878,28687
2.6934,28696
2.6991,28691
2.7044,28691
2.7101,28692
2.7156,28695
2.7212,28696
2.7269,28696
2.7322,28698
2.7379,28699
2.7434,28697
2.7491,28696
2.7544,28702
2.76,28701
2.7657,28703
2.7711,28699
2.7767,28698
2.7824,28705
2.788,28706
2.7933,28699
2.799,28698
2.8046,28705
2.81,28706
2.8157,28698
2.8213,28708
2.8266,28706
2.8323,28695
2.8379,28696
2.8433,28700
2.8489,28708
2.8546,28706
2.8599,28711
2.8656,28710
2.8712,28718
2.8766,28711
2.8823,28711
2.8879,28715
2.8933,28718
2.8989,28710
2.9046,28702
2.9102,28705
2.9155,28702
2.9212,28703
2.9268,28704
2.9324,28712
2.9378,28701
2.9435,28699
2.9491,28686
2.9544,28685
2.9601,28680
2.9657,28683
2.9713,28686
2.9768,28692
2.9824,28679
2.9878,28684
2.9934,28688
2.9991,28690
3.0044,28695
3.0101,28683
3.0157,28684
3.0214,28654
3.0267,28636
3.0323,28642
3.038,28632
3.0434,28618
3.049,28627
3.0544,28631
3.06,28629
3.0657,28630
3.0713,28626
3.0767,28626
3.0823,28621
3.0878,28622
3.0934,28628
3.0991,28624
3.1044,28622
3.1101,28626
3.1157,28632
3.1213,28621
3.1267,28609
3.1323,28601
3.1379,28598
3.1436,28585
3.1489,28601
3.1546,28601
3.1602,28614
3.1655,28613
3.1712,28611
3.1769,28608
3.1823,28608
3.1879,28608
3.1935,28605
3.1989,28596
3.2045,28588
3.2102,28584
3.2158,28590
3.2212,28588
3.2268,28592
3.2325,28586
3.2378,28596
3.2435,28595
3.2489,28594
3.2545,28596
3.2602,28595
3.2658,28598
3.2712,28590
3.2768,28596
3.2824,28596
3.2878,28595
3.2934,28601
3.2991,28601
3.3047,28603
3.3101,28603
3.3158,28600
3.3212,28604
3.3268,28607
3.3324,28606
3.3378,28609
3.3435,28608
3.3491,28609
3.3545,28604
3.3602,28602
3.3658,28598
3.3712,28603
3.3769,28605
3.3822,28609
3.3879,28608
3.3935,28609
3.3992,28597
3.4045,28596
3.4102,28598
3.4156,28603
3.4212,28601
3.4269,28606
3.4325,28608
3.4379,28605
3.4435,28600
3.4489,28604
3.4546,28612
3.4602,28611
3.4656,28614
3.4712,28615
3.4768,28610
3.4824,28615
3.4879,28616
3.4935,28614
3.4991,28609
3.5045,28610
3.5102,28609
3.5156,28611
3.5212,28611
3.5269,28615
3.5323,28633
3.5379,28638
3.5434,28647
3.549,28639
3.5547,28623
3.5603,28615
3.5657,28613
3.5713,28606
3.5769,28611
3.5823,28633
3.5879,28622
3.5936,28598
3.599,28605
3.6046,28616
3.61,28633
3.6157,28636
3.6213,28630
3.6267,28624
3.6323,28606
3.638,28607
3.6434,28609
3.649,28610
3.6545,28610
3.6601,28637
3.6658,28626
3.6711,28603
3.6768,28607
3.6824,28619
3.688,28614
3.6935,28615
3.6991,28629
3.7045,28654
3.71,28648
3.7157,28600
3.7213,28601
3.727,28590
3.7323,28589
3.7378,28611
3.7435,28640
3.7491,28631
3.7545,28634
3.7602,28645
3.7657,28656
3.7713,28628
3.7767,28617
3.7824,28651
3.788,28649
3.7934,28644
3.799,28652
3.8047,28637
3.8101,28597
3.8158,28643
3.8212,28632
3.8269,28626
3.8325,28615
3.8379,28596
3.8436,28588
3.8489,28625
3.8546,28630
3.8602,28624
3.8659,28613
3.8712,28600
3.8769,28601
3.8823,28606
3.8879,28583
3.8935,28573
3.8992,28581
3.9045,28597
3.9102,28598
3.9156,28576
3.9213,28587
3.9269,28600
3.9323,28583
3.9379,28613
3.9436,28603
3.949,28590
3.9546,28583
3.9602,28604
3.9656,28598
3.9713,28604
3.9769,28605
3.9823,28623
3.9879,28574
3.9936,28598
3.9992,28579
4.0046,28622
4.0103,28627
4.0157,28587
4.0213,28601
4.0267,28618
4.0323,28619
4.038,28622
4.0434,28606
4.049,28600
4.0547,28616
4.0603,28609
4.0656,28604
4.0713,28611
4.0769,28612
4.0825,28621
4.0879,28601
4.0935,28605
4.0992,28593
4.1045,28581
4.1102,28581
4.1158,28603
4.1212,28599
4.1269,28589
4.1325,28602
4.1379,28599
4.1435,28609
4.1492,28616
4.1546,28618
4.1602,28622
4.1658,28618
4.1712,28610
4.1769,28606
4.1826,28608
4.1879,28616
4.1936,28600
4.1989,28585
4.2046,28575
4.2102,28579
4.2158,28589
4.2212,28589
4.2268,28615
4.2325,28583
4.2378,28585
4.2435,28581
4.2492,28605
4.2546,28590
4.2602,28578
4.2658,28594
4.2712,28606
4.2768,28613
4.2825,28621
4.2881,28593
4.2934,28608
4.2991,28620
4.3047,28613
4.3101,28607
4.3157,28612
4.3212,28582
4.3269,28564
4.3325,28560
4.3379,28580
4.3436,28582
4.349,28588
4.3547,28574
4.3603,28591
4.3657,28578
4.3713,28538
4.3768,28551
4.3825,28560
4.3879,28555
4.3936,28559
4.3992,28557
4.4046,28556
4.4103,28559
4.4156,28553
4.4213,28550
4.427,28555
4.4323,28569
4.438,28556
4.4434,28558
4.4491,28558
4.4547,28562
4.4603,28562
4.4656,28567
4.4713,28558
4.4769,28580
4.4825,28554
4.4879,28555
4.4935,28554
4.4992,28578
4.5045,28575
4.5102,28583
4.5159,28576
4.5212,28585
4.5268,28596
4.5325,28602
4.5378,28590
4.5435,28591
4.5492,28594
4.5545,28595
4.5602,28600
4.5658,28605
4.5715,28595
4.5768,28602
4.5824,28596
4.5878,28601
4.5935,28609
4.5992,28601
4.6045,28598
4.6102,28600
4.6156,28604
4.6213,28607
4.6269,28598
4.6326,28601
4.6379,28597
4.6436,28594
4.6492,28594
4.6546,28595
4.6602,28594
4.6658,28600
4.6712,28566
4.6769,28567
4.6823,28569
4.688,28588
4.6936,28580
4.6992,28589
4.7046,28591
4.7103,28575
4.7159,28590
4.7213,28577
4.7269,28588
4.7325,28572
4.7379,28572
4.7436,28566
4.7492,28567
4.7546,28567
4.7603,28578
4.7657,28590
4.7713,28583
4.7769,28583
4.7823,28581
4.7879,28588
4.7936,28577
4.7992,28573
4.8046,28574
4.8103,28578
4.8157,28587
4.8213,28586
4.8269,28592
4.8326,28594
4.8379,28599
4.8436,28602
4.8492,28594
4.8546,28599
4.8602,28611
4.8659,28613
4.8713,28608
4.877,28605
4.8824,28628
4.888,28611
4.8936,28622
4.8992,28619
4.9046,28621
4.9102,28615
4.9159,28619
4.9212,28623
4.9269,28620
4.9325,28620
4.9379,28623
4.9435,28615
4.9492,28617
4.9545,28613
4.9602,28614
4.9658,28617
4.9715,28627
4.9769,28630
4.9825,28629
4.9879,28620
4.9935,28624
4.9992,28619
5.0045,28624
5.0102,28630
5.0158,28632
5.0214,28643
5.0268,28636
5.0324,28633
5.0381,28639
5.0437,28638
5.0491,28632
5.0547,28640
5.0601,28627
5.0657,28636
5.0714,28635
5.077,28632
5.0823,28639
5.088,28644
5.0936,28642
5.0992,28632
5.1046,28646
5.1103,28659
5.1157,28654
5.1213,28655
5.127,28653
5.1326,28647
5.138,28658
5.1436,28654
5.149,28653
5.1547,28663
5.1603,28653
5.1657,28659
5.1713,28658
5.177,28654
5.1823,28655
5.1879,28655
5.1936,28653
5.199,28652
5.2046,28651
5.2102,28653
5.2159,28654
5.2212,28654
5.2269,28647
5.2323,28653
5.238,28653
5.2437,28653
5.249,28657
5.2547,28651
5.2602,28662
5.2657,28671
5.2714,28670
5.2768,28668
5.2824,28668
5.288,28665
5.2936,28661
5.299,28667
5.3047,28664
5.3104,28661
5.3157,28659
5.3213,28666
5.327,28662
5.3323,28657
5.338,28653
5.3436,28660
5.349,28671
5.3547,28673
5.3603,28678
5.3657,28672
5.3713,28666
5.377,28657
5.3823,28664
5.388,28649
5.3936,28650
5.3991,28652
5.4047,28637
5.4101,28634
5.4157,28639
5.4214,28633
5.4268,28632
5.4324,28651
5.438,28638
5.4437,28632
5.449,28636
5.4547,28635
5.4603,28642
5.4656,28640
5.4713,28639
5.4769,28641
5.4824,28641
5.4881,28640
5.4934,28641
5.4991,28635
5.5047,28640
5.5103,28635
5.5158,28634
5.5214,28635
5.5268,28634
5.5324,28635
5.5381,28632
5.5435,28635
5.5491,28636
5.5548,28634
5.5601,28634
5.5657,28630
5.5714,28633
5.577,28626
5.5824,28629
5.588,28628
5.5936,28634
5.599,28635
5.6046,28631
5.6103,28622
5.6157,28621
5.6214,28621
5.627,28608
5.6324,28612
5.638,28600
5.6437,28610
5.6491,28614
5.6548,28609
5.6601,28614
5.6658,28622
5.6714,28618
5.677,28627
5.6824,28608
5.688,28606
5.6937,28607
5.699,28604
5.7046,28601
5.7103,28603
5.7157,28604
5.7214,28599
