Experiment: June_23_negative_cntrl_expt vial 11, Wed Jun 23 11:25:39 2021
0.0044,102
0.0101,103
0.0157,101
0.0211,102
0.0268,102
0.0324,98
0.0378,99
0.0435,100
0.0489,100
0.0545,100
0.0602,100
0.0656,99
0.0713,101
0.0766,103
0.0823,102
0.0879,100
0.0933,101
0.099,102
0.1046,103
0.11,102
0.1157,99
0.1213,102
0.1267,100
0.1324,102
0.1377,102
0.1434,102
0.149,101
0.1546,98
0.16,105
0.1656,102
0.1713,102
0.1766,100
0.1822,98
0.1879,98
0.1935,98
0.1989,99
0.2045,101
0.2099,98
0.2156,101
0.2213,95
0.2266,95
0.2323,99
0.238,101
0.2434,100
0.249,100
0.2544,98
0.2601,96
0.2657,96
0.2711,104
0.2768,96
0.2821,96
0.2878,101
0.2934,100
0.2991,103
0.3044,101
0.31,101
0.3157,99
0.3213,100
0.3267,98
0.3323,101
0.3379,99
0.3433,104
0.3489,98
0.3546,98
0.3602,99
0.3655,97
0.3712,98
0.3768,98
0.3822,97
0.3879,99
0.3935,99
0.3989,99
0.4045,98
0.4102,100
0.4155,101
0.4212,97
0.4268,100
0.4322,101
0.4379,99
0.4433,99
0.4489,105
0.4546,99
0.4602,100
0.4656,98
0.4711,98
0.4768,100
0.4822,98
0.4878,100
0.4934,101
0.4989,103
0.5046,100
0.5102,99
0.5156,101
0.5212,99
0.5266,98
0.5323,101
0.5379,102
0.5435,98
0.5489,104
0.5544,98
0.5601,97
0.5657,100
0.5713,95
0.5767,99
0.5823,102
0.5879,100
0.5935,100
0.5989,98
0.6045,103
0.6101,99
0.6157,99
0.6213,99
0.6267,100
0.6323,98
0.6379,97
0.6435,99
0.6488,100
0.6545,99
0.6601,100
0.6657,96
0.6713,100
0.6767,97
0.6823,101
0.6879,102
0.6935,94
0.6989,97
0.7045,100
0.7101,100
0.7157,102
0.7211,98
0.7267,103
0.7324,103
0.7377,100
0.7434,99
0.749,103
0.7546,100
0.76,100
0.7656,98
0.7712,99
0.7768,101
0.7822,102
0.7878,101
0.7935,99
0.7991,103
0.8044,102
0.8101,100
0.8157,100
0.8211,97
0.8267,99
0.8323,101
0.838,98
0.8433,99
0.8489,99
0.8546,101
0.8602,101
0.8655,101
0.8712,98
0.8768,103
0.8824,99
0.8878,100
0.8934,100
0.899,99
0.9046,101
0.91,95
0.9156,98
0.9212,100
0.9266,98
0.9322,100
0.9379,100
0.9435,102
0.9491,97
0.9545,97
0.9601,97
0.9657,103
0.9711,101
0.9767,102
0.9823,100
0.988,101
0.9933,100
0.9989,98
1.0046,97
1.01,102
1.0156,101
1.0213,98
1.0266,99
1.0323,101
1.0379,103
1.0433,100
1.0489,99
1.0544,102
1.0601,100
1.0655,101
1.0712,96
1.0766,99
1.0822,102
1.0879,97
1.0933,103
1.099,101
