Experiment: Feb_24_Turb_expt vial 12, Wed Feb 24 18:13:37 2021
0.0013,0.0
0.0067,-0.0006574193771623493
0.0121,-0.003734764192893758
0.0177,-0.006045596124292674
0.0233,-0.006439007355488635
0.0287,-0.00792158469829507
0.0343,-0.01428919605210266
0.04,-0.017111347816129108
0.0456,-0.022808222738259498
0.051,-0.026798534796337925
0.0566,-0.035412200997918086
0.0622,-0.033129916819685745
0.0676,-0.03563715497947384
0.0732,-0.042291056200099264
0.0789,-0.038726743278199915
0.0845,-0.03749258401615552
0.0899,-0.036275045696472885
0.0955,-0.03906562404357694
0.1011,-0.043078954109987855
0.1065,-0.044280520005262725
0.1121,-0.05178104122992083
0.1177,-0.05856493112046962
0.1234,-0.06421287085493932
0.1288,-0.067031704134358
0.1344,-0.07059189673109462
0.14,-0.068261371492218
0.1454,-0.07053388502603586
0.151,-0.07055322205878789
0.1567,-0.07682959996870109
0.162,-0.07146055394623829
0.1677,-0.06954941344914733
0.1733,-0.07719322095606734
0.1789,-0.08350340192351263
0.1843,-0.08508515143676432
0.1899,-0.08937097566568364
0.1955,-0.09496240763489922
0.2012,-0.09395044181630746
0.2065,-0.09847685889157637
0.2122,-0.0985569064034984
0.2178,-0.09339485899531319
0.2232,-0.0911841064887472
0.2288,-0.0941187958890159
0.2344,-0.09773201335372766
0.2401,-0.10261290243526366
0.2454,-0.1019950801519709
0.2511,-0.09591485109662534
0.2567,-0.09828857669070912
0.2621,-0.10309008845628392
0.2677,-0.09482292921581925
0.2733,-0.09905360608646424
0.2787,-0.10207546877220985
0.2844,-0.10420577165902645
0.29,-0.1031504553999475
0.2956,-0.10698374961970497
0.301,-0.10847792346537627
0.3066,-0.10671457348944857
0.3123,-0.10876752808976192
0.3176,-0.11202778723632928
0.3233,-0.10443439884376438
0.3289,-0.10762332935143432
0.3343,-0.10826934090095669
0.3399,-0.11086250883080678
0.3456,-0.11185977438857803
0.3509,-0.11212947185189498
0.3566,-0.11424735058663787
0.3622,-0.11468529131522237
0.3676,-0.11505730015127263
0.3732,-0.11474648820188821
0.3789,-0.1119004371214864
0.3845,-0.11165108235965743
0.3899,-0.11165108235965743
0.3955,-0.107750990651588
0.4011,-0.10826934090095669
0.4065,-0.11262825674337157
0.4121,-0.1108422020170517
0.4178,-0.10793931830047365
0.4231,-0.1028414317027106
0.4288,-0.11040457102788576
0.4345,-0.10826934090095669
0.4398,-0.10901664793191074
0.4454,-0.11266895625475531
0.4511,-0.11322892254751676
0.4567,-0.107750990651588
0.4621,-0.10982495832226713
0.4677,-0.10828958628240176
0.4733,-0.10779145696290943
0.4787,-0.11028280350004888
0.4843,-0.10130969990435867
0.49,-0.09868514106749543
0.4953,-0.10052406441917361
0.501,-0.09828857669070912
0.5066,-0.09438668598283251
0.5122,-0.10122938484107946
0.5176,-0.10671457348944857
0.5232,-0.10466303160461699
0.5289,-0.10335889088296268
0.5345,-0.10383616370796206
0.5399,-0.10505980202198217
0.5455,-0.10729339763738682
0.5512,-0.1064858316590826
0.5565,-0.10980467616234302
0.5622,-0.10491183509693591
0.5678,-0.1011490730140529
0.5732,-0.1072125143224043
0.5788,-0.10661353451994798
0.5844,-0.10366799262026027
0.59,-0.10874727078593993
0.5954,-0.10077253943702535
0.601,-0.10594760346725318
0.6067,-0.10606874656998189
0.6121,-0.10738060665859017
0.6177,-0.10804051287340538
0.6233,-0.10615611503591615
