Experiment: Feb_24_Turb_expt vial 11, Wed Feb 24 18:13:37 2021
0.0013,0.0
0.0067,0.0004972735461235001
0.0121,-0.0035510441013718586
0.0177,-0.004404602188879281
0.0233,-0.009193600496892551
0.0287,-0.010646879783202112
0.0343,-0.01565806293643257
0.04,-0.020202131416642177
0.0456,-0.021782033654811794
0.051,-0.026435357243052793
0.0566,-0.027760407988461577
0.0622,-0.031309376784936616
0.0676,-0.03253179489500024
0.0732,-0.03395089270757612
0.0789,-0.03353202715773185
0.0845,-0.03635922397300828
0.0899,-0.03687675424988357
0.0955,-0.03768210851739873
0.1011,-0.03974230508711485
0.1065,-0.04440373048563817
0.1121,-0.047865549197464
0.1177,-0.046041331486956105
0.1234,-0.04911978798563543
0.1288,-0.05235022864822214
0.1344,-0.0557982589262096
0.14,-0.05703007087850953
0.1454,-0.05846006523610414
0.151,-0.06105725601129652
0.1567,-0.06282138347990884
0.162,-0.0636094842732392
0.1677,-0.0649903912279427
0.1733,-0.06943637695347693
0.1789,-0.06804738968153312
0.1843,-0.06740220122673779
0.1899,-0.07177586187106322
0.1955,-0.07079722302242286
0.2012,-0.07316482828538096
0.2065,-0.07218420590019203
0.2122,-0.07498528327285481
0.2178,-0.07206529804143447
0.2232,-0.07180103765905765
0.2288,-0.07314222277492455
0.2344,-0.07488990627686964
0.2401,-0.07546323197031157
0.2454,-0.07817253482034914
0.2511,-0.07316602741135758
0.2567,-0.07510451521155304
0.2621,-0.07484125131849106
0.2677,-0.07357309509279997
0.2733,-0.0728065919583375
0.2787,-0.07285418629650264
0.2844,-0.07503297462250624
0.29,-0.0781719923363361
0.2956,-0.07536781484997868
0.301,-0.07692522415223368
0.3066,-0.07544029277757014
0.3123,-0.07692593925946944
0.3176,-0.07723721758504443
0.3233,-0.0772850087978394
0.3289,-0.07213664133085984
0.3343,-0.07405058884133164
0.3399,-0.07400294171993593
0.3456,-0.07378855319983924
0.3509,-0.07793228785498907
0.3566,-0.07627892224198263
0.3622,-0.07414697615980481
0.3676,-0.0779801097871663
0.3732,-0.07527240533407165
0.3789,-0.0735957674000538
0.3845,-0.07386001176238277
0.3899,-0.07297440870613714
0.3955,-0.07429202456590167
0.4011,-0.07419670690645241
0.4065,-0.07244844500987069
0.4121,-0.07263877253152318
0.4178,-0.0740744131149419
0.4231,-0.07259118779945262
0.4288,-0.07460285685899437
0.4345,-0.07381237224541015
0.4398,-0.07453134778903714
0.4454,-0.07615955809379482
0.4511,-0.07402784978756605
0.4567,-0.07376473462954214
0.4621,-0.07316602741135758
0.4677,-0.07340527097206218
0.4733,-0.06988881386412904
0.4787,-0.0738361917662601
0.4843,-0.07118026069813721
0.49,-0.07256611018318015
0.4953,-0.07402784978756605
0.501,-0.0733088652107543
0.5066,-0.0747458878313757
0.5122,-0.07611101854707747
0.5176,-0.07424228581257175
0.5232,-0.07251852935388658
0.5289,-0.0714891899082587
0.5345,-0.07510545697936732
0.5399,-0.07230312564085839
0.5455,-0.07295060839747458
0.5512,-0.07646992959345955
0.5565,-0.07294938067614876
0.5622,-0.07443398828506442
0.5678,-0.07405058884133164
0.5732,-0.07694911229128032
0.5788,-0.074625696258805
0.5844,-0.0740744131149419
0.59,-0.07237579827263485
0.5954,-0.0725673961463319
0.601,-0.07194506311520599
0.6067,-0.0739325572447509
0.6121,-0.07350051538384639
0.6177,-0.07292680856408928
0.6233,-0.07273520401566225
0.6289,-0.07467437020644174
0.6343,-0.07625424809405967
0.6399,-0.0727577426790409
0.6456,-0.07297440870613714
0.6509,-0.07306961469354745
0.6565,-0.07419463003563598
0.6622,-0.07321243793295473
0.6678,-0.07656621855044721
0.6732,-0.0761340578847266
0.6788,-0.07386001176238277
0.6844,-0.07393035863470054
0.6898,-0.07172971748459755
0.6954,-0.0726625656104749
0.7011,-0.07199261902899812
0.7067,-0.07740515411481641
0.712,-0.07163463057251729
0.7177,-0.074625696258805
0.7233,-0.07536781484997868
0.7289,-0.07790837760181102
0.7343,-0.0771402345136144
0.7399,-0.07716553433042295
0.7456,-0.07898744465652463
0.7509,-0.08109853962692848
0.7566,-0.07524855414328324
0.7622,-0.07723721758504443
0.7678,-0.07800402146617269
0.7732,-0.07278153813437094
0.7789,-0.07867540200277567
0.7842,-0.07968295830454963
0.7899,-0.07893911821978661
0.7955,-0.08251494776847434
0.8012,-0.080762426007292
0.8065,-0.07764479861264517
0.8121,-0.0807866323158023
0.8177,-0.07965863403534734
0.8234,-0.07961073820664566
0.8287,-0.08001864602250175
0.8343,-0.0780529592878233
0.8399,-0.08138652054727769
0.8456,-0.08210678737073074
0.8512,-0.07740515411481641
0.8566,-0.07572659036849572
0.8621,-0.07704538733527055
0.8677,-0.07733280191173908
0.8734,-0.07934804837386888
0.8787,-0.07874718454469753
0.8844,-0.07709245110637253
0.8899,-0.07623037531470633
0.8955,-0.07769197613809697
0.9012,-0.07886778044362774
0.9065,-0.0779316839757993
0.9122,-0.0771648472929779
0.9177,-0.08042659362972071
0.9233,-0.08049819933579672
0.9287,-0.08275509901368017
0.9343,-0.08268304187125675
0.94,-0.08035440828489926
0.9455,-0.07836388038676279
0.9511,-0.08201071843287422
0.9565,-0.0818906298949692
0.9622,-0.08021063434395004
0.9678,-0.08028251917567863
0.9732,-0.08129018861467852
0.9788,-0.08037866317885534
0.9844,-0.07965863403534734
0.9898,-0.07946665788988694
0.9954,-0.08169854247597796
1.0067,-0.08059436517895391
1.0121,-0.07910712075133397
1.0177,-0.08369177674852557
1.0234,-0.08196262557148237
1.0287,-0.07992247597300417
1.0344,-0.08292321010177106
1.04,-0.07980271119782201
1.0456,-0.07774041946260557
1.051,-0.08054642807421908
1.0566,-0.08249093622632697
1.0622,-0.07941833420517286
1.0676,-0.08419652546711798
1.0732,-0.08390777658310311
1.0788,-0.0823948596849825
1.0842,-0.0807866323158023
1.0898,-0.08021063434395004
1.0955,-0.0829952933586039
1.1011,-0.08309136812027029
1.1065,-0.08169866233642431
1.1121,-0.07896305101208323
1.1178,-0.07826765921509538
1.1231,-0.07575134089750968
1.1288,-0.07747619266007244
1.1344,-0.07728566513769708
1.14,-0.07567886935057733
1.1454,-0.07997073383327014
1.151,-0.0779801097871663
1.1566,-0.07663786142930795
1.1623,-0.075200853187539
1.1676,-0.07584679264000538
1.1733,-0.0776202642160434
1.1789,-0.07594225198692228
1.1842,-0.07910712075133397
1.1899,-0.07673339192165429
1.1955,-0.07445884876808184
1.2011,-0.07646992959345955
1.2065,-0.07601385148751072
1.2122,-0.07747619266007244
1.2178,-0.0805224602347645
1.2231,-0.0791793633674942
1.2288,-0.08035469866633538
1.2344,-0.07673339192165429
1.2398,-0.07893957754553549
1.2454,-0.07675727573293056
1.2511,-0.07953849221420195
1.2567,-0.076422174903932
1.2621,-0.07750009278159742
1.2677,-0.07690133648846065
1.2734,-0.0783160411435011
1.2787,-0.07735735709813873
1.2844,-0.07678116001948665
1.29,-0.0777171126863555
1.2954,-0.0779801097871663
1.301,-0.07546323197031157
1.3067,-0.07692522415223368
1.3121,-0.08001864602250175
1.3177,-0.07603858122672869
1.3234,-0.07857918050761925
1.3287,-0.07615875982830111
1.3343,-0.07704466960023626
1.34,-0.07944271406566572
1.3456,-0.07740449514716297
1.351,-0.07555957512312061
1.3566,-0.07733211119537775
1.3622,-0.07620650301062937
1.3676,-0.076493807651138
1.3732,-0.08227482123670737
1.3789,-0.08220280387106083
1.3845,-0.08047452598169158
1.3899,-0.07879504194902709
1.3955,-0.07939439185706465
1.4011,-0.08064230418479434
1.4065,-0.08030648173681088
1.4121,-0.0797300713245419
1.4178,-0.07795559417869347
1.4234,-0.07944311777739066
1.4288,-0.07898698427965711
1.4344,-0.07781274134187255
1.44,-0.0787716019814475
1.4454,-0.07927552063668053
1.451,-0.0776202642160434
1.4567,-0.07800402146617269
1.462,-0.07855577393843305
1.4677,-0.08035440828489926
1.4733,-0.07814750152100669
1.4787,-0.07872325655544687
1.4844,-0.07910755043061668
1.49,-0.08160242112198168
1.4954,-0.07985061568206375
1.501,-0.08268304997809506
1.5067,-0.08160257220557487
1.5123,-0.07898744465652463
1.5177,-0.08191471924362947
1.5233,-0.08133836924199922
1.5287,-0.08201071843287422
1.5343,-0.07937128757971523
1.54,-0.0797308580360293
1.5454,-0.0814105075989161
1.551,-0.07989852206741366
1.5566,-0.08095446112688465
1.562,-0.07884290125446314
1.5676,-0.08006656011283808
1.5733,-0.07721263460299677
1.5789,-0.07793228785498907
1.5843,-0.08090650766162077
1.5899,-0.07546414829612913
1.5955,-0.0797308580360293
1.6012,-0.07958679100520849
1.6065,-0.07881946138744678
1.6121,-0.0799467784515685
1.6178,-0.08124243169265599
1.6231,-0.07898698427965711
1.6288,-0.0801144761042808
1.6344,-0.08045055956806613
1.64,-0.07903531366861938
1.6457,-0.07678190529874973
1.651,-0.07778823273924551
1.6566,-0.07702149676955639
1.6622,-0.07790777424818418
1.6676,-0.07536781484997868
1.6732,-0.07718942827335495
1.6788,-0.07572747915007927
1.6845,-0.07539258316628772
1.6898,-0.07623037531470633
1.6954,-0.0765900990347923
1.7011,-0.07532010914147413
1.7067,-0.07388271731718643
1.7121,-0.07165840158762327
1.7177,-0.07896351086339415
1.7233,-0.08057039638894659
1.729,-0.07690133648846065
1.7343,-0.07498431080745405
1.7399,-0.07661397999441011
1.7456,-0.07582292899146659
1.7509,-0.07634974396424499
1.7566,-0.07606244967831344
1.7622,-0.07687744929996676
1.7676,-0.07752399337839522
1.7732,-0.07874767299135943
1.7788,-0.07903531366861938
1.7845,-0.07627892224198263
1.7898,-0.07886732269455343
1.7955,-0.07608631860517534
1.8011,-0.07618263118182522
1.8065,-0.0759431121731522
1.8121,-0.07671025228824124
1.8178,-0.0759431121731522
1.8234,-0.07927552063668053
1.8288,-0.08018667368392596
1.8344,-0.07881946138744678
1.84,-0.07836388038676279
1.8454,-0.07532010914147413
1.851,-0.0759431121731522
1.8567,-0.07848348681225137
1.862,-0.07704538733527055
1.8677,-0.07735669918160404
1.8733,-0.0790118065019797
1.8787,-0.07716553433042295
1.8843,-0.07373980477128028
1.89,-0.07543937697731551
1.8956,-0.07735735709813873
1.901,-0.07481740973379636
1.9066,-0.07469820893947643
1.9122,-0.07635054643421535
1.9176,-0.07601471325041953
1.9232,-0.07522470342777465
1.9289,-0.07738059692674526
1.9343,-0.07651845900759069
1.9399,-0.07524855414328324
1.9455,-0.07247095042569685
1.9512,-0.0718499569909401
1.9565,-0.07359690933532403
1.9622,-0.07426717108873182
1.9678,-0.07647070136584333
1.9732,-0.07630279649745164
1.9788,-0.07565675063896116
1.9844,-0.07613488895004883
1.9898,-0.07661397999441011
1.9955,-0.07884384902687647
2.0065,-0.08078683218115501
2.0122,-0.07874767299135943
2.0178,-0.0776202642160434
2.0231,-0.07879553144680762
2.0288,-0.07901137892493515
2.0344,-0.07790837760181102
2.04,-0.08021092157203102
2.0454,-0.07965900915172575
2.051,-0.07376362234073897
2.0566,-0.07879553144680762
2.0623,-0.07752465497384453
2.0676,-0.07970690793265078
2.0733,-0.08119464124411213
2.0789,-0.07977910408739919
2.0843,-0.0795396096799399
2.0899,-0.08001896237149486
2.0956,-0.0783160411435011
2.1012,-0.07896393738931984
2.1065,-0.07740577975708385
2.1122,-0.07716553433042295
2.1178,-0.07774101913732234
2.1234,-0.0786036237383404
2.1288,-0.07647070136584333
2.1344,-0.07783664969394422
2.14,-0.07706996331146809
2.1454,-0.07680579058614168
2.151,-0.07862803517007777
2.1566,-0.07783664969394422
2.1623,-0.07493759382430987
2.1676,-0.07651845900759069
2.1733,-0.07685356258675013
2.1789,-0.07666174333947773
2.1843,-0.07476972799023862
2.1899,-0.07690205107013981
2.1956,-0.075200853187539
2.2009,-0.07575219687926837
2.2066,-0.07654233854138304
2.2122,-0.076422174903932
2.2178,-0.07723787287378414
2.2232,-0.07769260808707479
2.2288,-0.07877205762828277
2.2344,-0.07498712822750564
2.2398,-0.07843615775600199
2.2455,-0.07601554168794855
2.2511,-0.07637519178565721
2.2567,-0.0765900990347923
2.2621,-0.07730890511714972
2.2677,-0.07618263118182522
2.2734,-0.07567975708104302
2.2787,-0.0758237865499024
2.2844,-0.0786036237383404
2.29,-0.07771651353720155
2.2954,-0.07805184625001182
2.301,-0.07498622241287234
2.3066,-0.07381237224541015
2.3123,-0.07627892224198263
2.3176,-0.07611101854707747
2.3233,-0.07570361787792068
2.3289,-0.07448165461864664
2.3343,-0.07642294562519714
2.3399,-0.07553660228056669
2.3455,-0.0772850087978394
2.3512,-0.07455418733969221
2.3565,-0.07682967634880544
2.3621,-0.07680650306558068
2.3678,-0.07517700342258327
2.3731,-0.07630279649745164
2.3788,-0.07539258316628772
2.3843,-0.07563289026707243
2.3899,-0.07596780611004161
2.3955,-0.07472394819090455
2.4012,-0.07718942827335495
2.4065,-0.07469820893947643
2.4121,-0.07556046022578877
2.4177,-0.0742205356084008
2.4234,-0.07548888781595264
2.4287,-0.07390765318046189
2.4344,-0.07481740973379636
2.4398,-0.0758237865499024
2.4454,-0.07766870311222007
2.451,-0.07534487545610824
2.4567,-0.07680579058614168
2.4623,-0.07719008251097603
2.4677,-0.0787716019814475
2.4733,-0.07920330196367509
2.4789,-0.07874767299135943
2.4843,-0.0812905770934843
2.49,-0.08018667368392596
2.4955,-0.08335554250548982
2.5011,-0.08205878197222483
2.5065,-0.08587850370050532
2.5121,-0.08522987960448958
2.5178,-0.08544584894542673
2.5231,-0.08554216123297764
2.5288,-0.08732089734591064
2.5344,-0.08924607975890686
2.54,-0.08943850686588939
2.5454,-0.09030599694133667
2.551,-0.08972762249653643
2.5566,-0.08958350828454398
2.5623,-0.08905365815317512
2.5676,-0.09112443803030135
2.5733,-0.09037855157180175
2.5789,-0.08898118982669823
2.5842,-0.09083512323690346
2.5899,-0.08915028924234347
2.5955,-0.09066681195124149
2.6011,-0.0902576295640738
2.6065,-0.09150950694310989
2.6121,-0.0935807162899206
2.6177,-0.09150950694310989
2.6233,-0.09078777961305418
2.629,-0.0922567316667291
2.6343,-0.09237662815460446
2.64,-0.0906436374916113
2.6456,-0.09114864069348161
2.6509,-0.09004096402768691
2.6566,-0.08883708979236515
2.6622,-0.08955934019324363
2.6676,-0.0897517944403291
2.6732,-0.09037653804107937
2.6789,-0.08773033970351352
2.6845,-0.08886203198390497
2.6898,-0.08922191884703357
2.6955,-0.08862129792903717
2.7011,-0.08852471497089964
2.7065,-0.08611894479425586
2.7121,-0.08934357423394856
2.7178,-0.08477291407876353
2.7234,-0.08592667810591448
2.7288,-0.08806749769804023
2.7344,-0.08773033970351352
2.7401,-0.08657630540681338
2.7454,-0.08385988985152537
2.7511,-0.08948771501782316
2.7567,-0.08626302526736673
2.7621,-0.08674452505143992
2.7677,-0.08590301201456496
2.7733,-0.08768273465838727
2.7787,-0.08635988861558785
2.7843,-0.08448473959038749
2.79,-0.0850613886996554
2.7956,-0.08804336322806694
2.801,-0.08571072603432994
2.8066,-0.08599849070645582
2.8122,-0.08325942424091048
2.8176,-0.08494136138146735
2.8233,-0.08544621362927429
2.8289,-0.08470072950675334
2.8343,-0.08186672250066362
2.8399,-0.08275507537181326
2.8455,-0.08371581520784932
2.8509,-0.08515732869986714
2.8566,-0.08323547564440803
2.8622,-0.08563808732018752
2.8678,-0.08546992630439809
2.8733,-0.0860230326200504
2.8789,-0.08619122295025528
2.8842,-0.08448473959038749
2.8899,-0.08546952882072478
2.8955,-0.08407628776782938
2.9012,-0.0859989432785998
2.9065,-0.08679220162526247
2.9122,-0.0831872263749176
2.9178,-0.08467666893330084
2.9232,-0.08554216123297764
2.9288,-0.08208281272708107
2.9344,-0.08109871299916316
