Experiment: Feb_24_Turb_expt vial 5, Wed Feb 24 18:13:37 2021
0.0013,0.0
0.0067,-0.0019815453764554514
0.0121,-0.00011807630332261176
0.0177,0.004049642358089689
0.0233,-0.009523968853327847
0.0287,-0.00632021383902015
0.0343,-0.00362446166293684
0.04,-0.0023008450122761204
0.0456,-0.011959978431898444
0.051,-0.010546499980918833
0.0566,-0.014445734022473289
0.0622,-0.010750610328174481
0.0676,-0.017481152990771243
0.0732,-0.009549092563369665
0.0789,-0.01810762114530884
0.0845,-0.01835337497855527
0.0899,-0.013817207757603978
0.0955,-0.01171346159801967
0.1011,-0.010133561537054914
0.1065,-0.014702618500643583
0.1121,-0.013264935895865304
0.1177,-0.01709425666501385
0.1234,-0.01654770589344945
0.1288,-0.014473637754914392
0.1344,-0.013594511762626382
0.14,-0.019492274843561974
0.1454,-0.012569550128713525
0.151,-0.011716937141790007
0.1567,-0.010401925259086786
0.162,-0.016536721215511974
0.1677,-0.017308975515448854
0.1733,-0.01305266713924813
0.1789,-0.0049427026207575775
0.1843,-0.00957012931903356
0.1899,-0.012160784292608251
0.1955,-0.00953240741129946
0.2012,-0.00850974791008341
0.2065,-0.007867324580452029
0.2122,-0.01031206031511045
0.2178,-0.01219700324087003
0.2232,-0.006227316589930365
0.2288,-0.004127594059953554
0.2344,-0.004592714838799639
0.2401,-0.018526081564743446
0.2454,-0.0028183362396075884
0.2511,-0.0016490213897931705
0.2567,-0.006614352660576084
0.2621,-0.006968082248947294
0.2677,-0.003354611736661184
0.2733,-0.007775753527795359
0.2787,0.0026343153423908916
0.2844,-0.0029042956129913255
0.29,-0.0028135374549677072
0.2956,0.005225593205485657
0.301,0.010558120496312329
0.3066,-0.0006662258335683457
0.3123,0.002860548873925506
0.3176,0.000562033378572746
0.3233,0.0020159561785885183
0.3289,0.011044479337811275
0.3343,0.0037990585731980664
0.3399,0.004637920033193521
0.3456,0.01199782926510684
0.3509,0.009827805961357683
0.3566,0.012616446256939584
0.3622,0.012759290088319442
0.3676,0.0058740174833586956
0.3732,0.011327604830146942
0.3789,0.008909783428290408
0.3845,0.011169986099034745
0.3899,0.012627902038803707
0.3955,0.01333901134979354
0.4011,0.018810811562389618
0.4065,0.011990151968258589
0.4121,0.017199453994877545
0.4178,0.01422619962852667
0.4231,0.011735127852297467
0.4288,0.018141294143480424
0.4345,0.0028122482202690424
0.4398,0.014539722778109221
0.4454,0.020389111660658266
0.4511,0.01940076658926171
0.4567,0.02213308664154834
0.4621,0.01764490208563374
0.4677,0.02266965770631546
0.4733,0.02130900149591919
0.4787,0.024449715638872327
0.4843,0.024707204560288076
0.49,0.030939368204490725
0.4953,0.022164125421784142
0.501,0.03224503158464731
0.5066,0.02887267337272781
0.5122,0.030395738235578174
0.5176,0.03781390311752708
0.5232,0.027149203926379317
0.5289,0.03418354242214383
0.5345,0.034909673357025106
0.5399,0.029477129146069148
0.5455,0.03808801311460952
0.5512,0.02776026281435162
0.5565,0.040403760140089506
0.5622,0.033487538088472935
0.5678,0.03789059564645303
0.5732,0.03207393311249529
0.5788,0.039116542193263104
0.5844,0.04509451776169293
0.59,0.04275239647135198
0.5954,0.0425492293053652
0.601,0.04176746861819547
0.6067,0.041206980268356785
0.6121,0.044032670038066435
0.6177,0.048963010483542124
0.6233,0.048077167467782456
0.6289,0.04200924259393379
0.6343,0.05511037455743317
0.6399,0.045293112038788275
0.6456,0.05194639291158254
0.6509,0.04840821914237159
0.6565,0.05159359200462099
0.6622,0.05498383678800134
0.6678,0.05353043333208818
0.6732,0.05866512312730898
0.6788,0.048269068576114904
0.6844,0.05844871076799607
0.6898,0.06226594528069673
0.6954,0.05858762695525588
0.7011,0.061127898274023096
0.7067,0.058506709672585755
0.712,0.06214243194354496
0.7177,0.06803861221234297
0.7233,0.061593326038254514
0.7289,0.0674458102913067
0.7343,0.06950392323939547
0.7399,0.06281333316724125
0.7456,0.06332927804855926
0.7509,0.06496666305863563
0.7566,0.0652247152272033
0.7622,0.06961010559608138
0.7678,0.06874898623394066
0.7732,0.07266258544788973
0.7789,0.06289267868784276
0.7842,0.06728834078052637
0.7899,0.06822297174318359
0.7955,0.0675500282021998
0.8012,0.06892859336700263
0.8065,0.07739136836199667
0.8121,0.07138360892808626
0.8177,0.0746111869381898
0.8234,0.07737388701206394
0.8287,0.0787448178407103
0.8343,0.08322661672173592
0.8399,0.08028691825655632
0.8456,0.08307028043859233
0.8512,0.08425951951814459
0.8566,0.08421817702047729
0.8621,0.081993852320563
0.8677,0.08763364815650376
0.8734,0.0822076157456404
0.8787,0.08767424632187959
0.8844,0.08433052901118432
0.8899,0.0851923396080232
0.8955,0.08941969115604032
0.9012,0.08107557638339347
0.9065,0.08538286766493886
0.9122,0.09023171584816903
0.9177,0.09411717741904824
0.9233,0.08951772232512689
0.9287,0.09241632187698035
0.9343,0.08981608744003644
0.94,0.09507330012807413
0.9455,0.09232818077742388
0.9511,0.08759191752596207
0.9565,0.09430874507782272
0.9622,0.09280217955357717
0.9678,0.09424705122453325
0.9732,0.09799533219276646
0.9788,0.09731423197140776
0.9844,0.1021298185604903
0.9898,0.09301478354774351
0.9954,0.09829986159049342
1.0067,0.10094206808205963
1.0121,0.09816190496976307
1.0177,0.09275219887586761
1.0234,0.09309745486327958
1.0287,0.10457190786037684
1.0344,0.09938291760752427
1.04,0.10045999002864092
1.0456,0.10312662847889864
1.051,0.1041213530762306
1.0566,0.09739151633107879
1.0622,0.10116506955649762
1.0676,0.10181451711126721
1.0732,0.1013373435234739
1.0788,0.1011404292140965
1.0842,0.10459597087418704
1.0898,0.10072744273626766
1.0955,0.10563322853838952
1.1011,0.10652802933104344
1.1065,0.1072195981637849
1.1121,0.10505877786706597
1.1178,0.10469143984425378
1.1231,0.10242923301149687
1.1288,0.11575765467542631
1.1344,0.11600482503030518
1.14,0.11526406183879401
1.1454,0.11025985919130687
1.151,0.10475888632528596
1.1566,0.11087927811237441
1.1623,0.10443380250450662
1.1676,0.10882290519491589
1.1733,0.11204691801766065
1.1789,0.1080493933090444
1.1842,0.11134352480120291
1.1899,0.11659000168070466
1.1955,0.11467997883509273
1.2011,0.11492796468290156
1.2065,0.11822455564259116
1.2122,0.11228858501056982
1.2178,0.1148323416809931
1.2231,0.11650314762676084
1.2288,0.12589036090544536
1.2344,0.1212482025241911
1.2398,0.12057860542402987
1.2454,0.12461567032704113
1.2511,0.11676254868045599
1.2567,0.11791362791687188
1.2621,0.11522463488434487
1.2677,0.12050736435765264
1.2734,0.11903321435366121
1.2787,0.12455726819475355
1.2844,0.12216863792919752
1.29,0.12073093835807358
1.2954,0.12390003005862671
1.301,0.1153889084796812
1.3067,0.12287640464810823
1.3121,0.12168345092376343
1.3177,0.1287547681119683
1.3234,0.12999411533148186
1.3287,0.12649507096269363
1.3343,0.12852904551977373
1.34,0.12150975544139231
1.3456,0.13078898201597755
1.351,0.1286463464701253
1.3566,0.1260720401018598
1.3622,0.12789582015614331
1.3676,0.12599293871250694
1.3732,0.1278069468219989
1.3789,0.1303814295869632
1.3845,0.1340401764385648
1.3899,0.12211028737634644
1.3955,0.12844899275015376
1.4011,0.12709691658098565
1.4065,0.13042717616897614
1.4121,0.12750969136804247
1.4178,0.13268614533937695
1.4234,0.12995242325055523
1.4288,0.133398117349258
1.4344,0.13689294652448636
1.44,0.13473260094252315
1.4454,0.13533051148713326
1.451,0.1364627817439299
1.4567,0.13195100939313154
1.462,0.13371802722161785
1.4677,0.13750410620117526
1.4733,0.13375540250402296
1.4787,0.13954727541270895
1.4844,0.1420625196658879
1.49,0.13252740222541204
1.4954,0.13823296425844367
1.501,0.14174080835330782
1.5067,0.1447218032440476
1.5123,0.1374060516604032
1.5177,0.14021503911537936
1.5233,0.14054979187283645
1.5287,0.13574989302249296
1.5343,0.14335491203557038
1.54,0.13735860904933173
1.5454,0.14222716690406068
1.551,0.14132341937577464
1.5566,0.13998928623993834
1.562,0.14394678929739868
1.5676,0.14424787385707893
1.5733,0.13719813889760213
1.5789,0.13775968061722388
1.5843,0.1405628599142792
1.5899,0.14515144039362404
1.5955,0.14606095940325037
1.6012,0.13996183955741914
1.6065,0.14277472425392668
1.6121,0.14096375454886234
1.6178,0.14347882872221795
1.6231,0.1408900093683324
1.6288,0.15022999605193954
1.6344,0.14990676691549298
1.64,0.14990567642877717
1.6457,0.14591238638245918
1.651,0.14949677515955417
1.6566,0.14724108714518325
1.6622,0.1498808658952573
1.6676,0.15219905902540987
1.6732,0.1533703601183085
1.6788,0.15594461639855872
1.6845,0.1477152962742193
1.6898,0.15624687045364816
1.6954,0.14933808479125865
1.7011,0.14906092227615142
1.7067,0.1576884620382797
1.7121,0.1524975477300866
1.7177,0.15160625641052083
1.7233,0.15070627120717506
1.729,0.15396806212808523
1.7343,0.15967215223688358
1.7399,0.16265448883207312
1.7456,0.16093702888157935
1.7509,0.1523903380183831
1.7566,0.158713931334298
1.7622,0.16147421133719508
1.7676,0.1613979197570814
1.7732,0.1633750914461356
1.7788,0.1597899456173254
1.7845,0.16133880762144648
1.7898,0.16222523577686365
1.7955,0.16087418979555212
1.8011,0.15778448386506105
1.8065,0.15209065718629433
1.8121,0.15859478179868858
1.8178,0.1643951539925732
1.8234,0.1644785566416037
1.8288,0.1660094967932626
1.8344,0.15745078678840385
1.84,0.15762762074448622
1.8454,0.16939900481953196
1.851,0.1704964484310072
1.8567,0.16979375298841126
1.862,0.1689313606917322
1.8677,0.1656185994635031
1.8733,0.16717916731038007
1.8787,0.16885686287996138
1.8843,0.16744567491425366
1.89,0.167267951032108
1.8956,0.16504587462931264
1.901,0.1677776597061187
1.9066,0.16848824508478533
1.9122,0.17370266508586352
1.9176,0.17110188167701645
1.9232,0.17678416916659612
1.9289,0.16279730532697
1.9343,0.16506103283519902
1.9399,0.16807554602665054
1.9455,0.1704728161402118
1.9512,0.1716700216983429
1.9565,0.17405950190549002
