Experiment: Feb_24_Turb_expt vial 2, Wed Feb 24 18:13:37 2021
0.0013,0.0
0.0067,-0.09788131706907954
0.0121,-0.10073492436577958
0.0177,-0.10232103696886696
0.0233,-0.10581384506690306
0.0287,-0.10835714416965359
0.0343,-0.1105835275267184
0.04,-0.11376924730887539
0.0456,-0.11185757588009904
0.051,-0.11599932531601631
0.0566,-0.11440536151700487
0.0622,-0.11982868859061258
0.0676,-0.12270438171620746
0.0732,-0.12142936587323905
0.0789,-0.1268232807484837
0.0845,-0.13102798507957747
0.0899,-0.043994193063735976
0.0955,-0.13551941112995358
0.1011,-0.13937235284541716
0.1065,0.04207130683640603
0.1121,-0.1422475437590911
0.1177,-0.14162136258842994
0.1234,-0.143554993990042
0.1288,-0.14355123222517796
0.1344,-0.14677112876012455
0.14,-0.1381089200853065
0.1454,-0.15322115988252416
0.151,-0.15581012677493522
0.1567,-0.15936618707604078
0.162,-0.15969437829260325
0.1677,-0.1610742106617158
0.1733,-0.16098746114683826
0.1789,-0.15612872439170267
0.1843,-0.15418234533594344
0.1899,-0.15870792813723766
0.1955,-0.10231201978210636
0.2012,-0.16259414418575013
0.2065,-0.15451627056775563
0.2122,-0.13650370921918364
0.2178,-0.152126328582046
0.2232,-0.13533837608298893
0.2288,-0.1651894705817083
0.2344,-0.16421478008189805
0.2401,-0.16388461335268234
0.2454,0.07352564266056949
0.2511,-0.15675766481857378
0.2567,-0.1609166380152094
0.2621,0.034995012867022224
0.2677,-0.14184611298043182
0.2733,-0.1625828926706807
0.2787,-0.16518010001267336
0.2844,-0.16194681120434695
0.29,-0.1642020679703764
0.2956,-0.16420554416530475
0.301,-0.16355567195822385
0.3066,-0.16355796363719888
0.3123,-0.16128197052115545
0.3176,-0.16323137325136883
0.3233,-0.1645369323436252
0.3289,-0.16031878295317759
0.3343,-0.16096127268935612
0.3399,-0.16291390885899726
0.3456,-0.16290029035244347
0.3509,-0.1632268041084508
0.3566,-0.15966988292974293
0.3622,-0.14806974369847836
0.3676,-0.16193345020899264
0.3732,-0.1619368008701778
0.3789,-0.1606394790093213
0.3845,-0.15354345218696142
0.3899,-0.16582328682467806
0.3955,-0.1668020058666242
0.4011,-0.1658197133601258
0.4065,-0.16258063311224547
0.4121,-0.16160935209144145
0.4178,-0.16420438620494648
0.4231,-0.16193121257843623
0.4288,-0.16517303969191865
0.4345,-0.16355567195822385
0.4398,-0.16387423757642128
0.4454,-0.16323137325136883
0.4511,-0.16354301257696924
0.4567,-0.16452413872007887
0.4621,-0.1625851491439787
0.4677,-0.16615504079348664
0.4733,-0.16613588226377551
0.4787,-0.1648426942609298
0.4843,-0.16614787948339904
0.49,-0.16711824724966862
0.4953,-0.16646408005792046
0.501,-0.1635510793448478
0.5066,-0.16354877841045434
0.5122,-0.15999052812142955
0.5176,-0.16031007947607123
0.5232,-0.16194125762043776
0.5289,-0.16418575394444468
0.5345,-0.16516476755756626
0.5399,-0.16679355536077511
0.5455,-0.16452647177501967
0.5512,-0.16646287254013048
0.5565,-0.16226095553491016
0.5622,-0.16030570922667153
0.5678,-0.16096347202908556
0.5732,-0.16193568475439934
0.5788,-0.15965910550993012
0.5844,-0.16321877841386168
0.59,-0.16096127268935612
0.5954,-0.16063510071517384
0.601,-0.1641939298538968
0.6067,-0.16129741565187938
0.6121,-0.1619368008701778
0.6177,-0.16288885675561304
0.6233,-0.1641985848338814
0.6289,-0.16710605086308483
0.6343,-0.16743686019259685
0.6399,-0.165157647076567
0.6456,-0.0057818290659061855
0.6509,-0.1645100756025002
0.6565,-0.1310983192664108
0.6622,-0.11569529737576945
0.6678,-0.16745515601709338
0.6732,-0.1466400454328487
0.6788,-0.13200631006142394
0.6844,-0.11885166685208404
0.6898,-0.1634747197705515
0.6954,-0.16225195807179382
0.7011,-0.06984047820872585
0.7067,-0.16483561824103687
0.712,-0.14684257532992206
0.7177,-0.16407726844889714
0.7233,-0.156453295579974
0.7289,-0.06946230569209022
0.7343,-0.14570958115750976
0.7399,-0.14225645231920425
0.7456,-0.12322548531458799
0.7509,-0.1606296104935736
0.7566,-0.15773978185496218
0.7622,-0.16034725584513487
0.7678,-0.1641201996146897
0.7732,-0.13425270887236596
0.7789,-0.14997851256378136
0.7842,-0.16516476755756626
0.7899,-0.15612174268348733
0.7955,-0.13231750577422896
0.8012,-0.16481183097391283
0.8065,-0.16278491532190364
0.8121,-0.14440390549704207
0.8177,-0.14951423512886053
0.8234,-0.16387885674538705
0.8287,-0.09027064593887824
0.8343,-0.1351265837972786
0.8399,-0.13766250820720471
0.8456,-0.16213411956078128
0.8512,-0.13828753246236336
0.8566,-0.16401685502148422
0.8621,-0.16160712619611695
0.8677,-0.13165564339654878
0.8734,-0.14795322665374266
0.8787,-0.10486084033059306
0.8844,-0.1640078962575966
0.8899,-0.14827423289614083
0.8955,-0.120463086543106
0.9012,-0.1323221995810433
0.9065,-0.16577994710666455
0.9122,-0.1438059735135182
0.9177,-0.14726622903033637
0.9233,-0.11600396092389298
0.9287,-0.14476010333487865
0.9343,-0.15793709828921232
0.94,-0.08456337073848741
0.9455,-0.1291105231747649
0.9511,-0.10931627596761206
0.9565,-0.1658149379427305
0.9622,-0.12463259156672879
0.9678,-0.11217621273914391
0.9732,-0.07352275159825905
0.9788,-0.1444741494797266
0.9844,-0.16545802687695388
0.9898,-0.10867802253675563
0.9954,-0.15143236146836303
1.0067,-0.15380320939739245
1.0121,-0.10358856323581422
1.0177,-0.13580703918989778
1.0234,-0.11886548479796599
1.0287,-0.1227075398583437
1.0344,-0.12432549093242695
1.04,-0.15668327908613167
1.0456,-0.14925929004726646
1.051,-0.1595342965844746
1.0566,-0.14476095628682084
1.0622,-0.1492724084216963
1.0676,-0.1682119751427713
1.0732,-0.1345767545152865
1.0788,-0.1419497591554857
1.0842,-0.1153764437236311
1.0898,-0.13073110642586183
1.0955,-0.15350596367206282
1.1011,-0.13675670904607307
1.1065,-0.1213976157405332
1.1121,-0.14507492596732074
1.1178,-0.1428744261209689
1.1231,-0.1339215802297331
1.1288,-0.15256454767971994
1.1344,-0.11154865129283076
1.14,-0.16838869743189933
1.1454,-0.13072544534226282
1.151,-0.1620716274450278
1.1566,-0.15225444159615154
1.1623,-0.088738888120095
1.1676,-0.14694085755399477
1.1733,-0.1673972490938993
1.1789,-0.15160646327534422
1.1842,-0.15419672020765018
1.1899,-0.14511474673044056
1.1955,-0.13200932307534252
1.2011,-0.1255851530801484
1.2065,-0.1609087000708287
1.2122,-0.13136337667976905
1.2178,-0.1602590765465397
1.2231,-0.13163044643859356
1.2288,-0.16246613545160704
1.2344,-0.13198012181286023
1.2398,-0.16615265677526248
1.2454,-0.16809132281165362
1.2511,-0.16161711842959736
1.2567,-0.16453229091487587
1.2621,-0.16744663956164674
1.2677,-0.16346630206791746
1.2734,-0.14132251693044284
1.2787,-0.1531141654766639
1.2844,-0.16710605086308483
1.29,-0.1668008009653572
1.2954,-0.16323593005372583
1.301,-0.12874654752467007
1.3067,-0.14967855558165644
1.3121,-0.14389435425170727
1.3177,-0.1641985848338814
1.3234,-0.16550464412078214
1.3287,-0.13136973727858647
1.3343,-0.17132592377072386
1.34,-0.16744541984001615
1.3456,-0.16939469308185795
1.351,-0.16938966565974733
1.3566,-0.1671158141426341
1.3622,-0.16837102395452308
1.3676,-0.1674393096625737
1.3732,-0.16905466797072521
1.3789,-0.16809132281165362
1.3845,-0.17101372552316962
1.3899,-0.16808018416738202
1.3955,-0.16615026967190105
1.4011,-0.1677702013528113
1.4065,-0.16646649277963932
1.4121,-0.1671145964321883
1.4178,-0.16808761687179508
1.4234,-0.17036730807717304
1.4288,-0.1690596966035014
1.4344,-0.16841740424861174
1.44,-0.16841740424861174
1.4454,-0.16776651995736303
1.451,-0.17069626586094522
1.4567,-0.17165761473795005
1.462,-0.17231074203448649
1.4677,-0.17199068976816956
1.4733,-0.16939343738325996
1.4787,-0.1710046870745343
1.4844,-0.1710150136449735
1.49,-0.17069498746317602
1.4954,-0.16840995484935828
1.501,-0.16938336402819987
1.5067,-0.16873979907602554
1.5123,-0.16549280281768874
1.5177,-0.16971339271675911
1.5233,-0.16842235508907444
1.5287,-0.16645803475612508
1.5343,-0.1684149242006685
1.54,-0.16712189112558407
1.5454,-0.16776651995736303
1.551,-0.16678992214613708
1.5566,-0.1674380853132269
1.562,-0.16549042530164892
1.5676,-0.1600056014738298
1.5733,-0.16517186027229602
1.5789,-0.1642020679703764
1.5843,-0.16809378958179844
1.5899,-0.16679597364744425
1.5955,-0.16646166425105569
1.6012,-0.17004476238383903
