Experiment: Mar_1_Turb_expt vial 10, Mon Mar  1 18:39:12 2021
0.0038,28507
0.0094,28516
0.0151,28529
0.0204,28537
0.0261,28541
0.0318,28551
0.0372,28559
0.0429,28558
0.0482,28565
0.0539,28615
0.0595,28626
0.065,28613
0.0707,28631
0.0766,28633
0.0817,28640
0.0873,28632
0.0927,28630
0.0984,28628
0.104,28656
0.1094,28661
0.115,28653
0.1207,28658
0.126,28652
0.1317,28658
0.1373,28646
0.143,28640
0.1483,28652
0.154,28670
0.1594,28672
0.165,28667
0.1707,28660
0.1761,28667
0.1817,28663
0.1874,28666
0.1928,28661
0.1985,28667
0.2039,28669
0.2096,28671
0.215,28662
0.2205,28657
0.2261,28645
0.2315,28644
0.2373,28629
0.2427,28640
0.2483,28649
0.254,28644
0.2594,28641
0.265,28644
0.2707,28645
0.2761,28648
0.2817,28649
0.2874,28654
0.2927,28661
0.2984,28670
0.304,28670
0.3094,28672
0.3151,28672
0.3207,28674
0.3261,28677
0.3317,28675
0.3374,28670
0.3427,28674
0.3484,28677
0.354,28679
0.3594,28677
0.365,28673
0.3707,28681
0.3761,28683
0.3817,28684
0.3874,28681
0.3927,28681
0.3984,28679
0.404,28667
0.4094,28666
0.415,28669
0.4207,28667
0.426,28661
0.4317,28674
0.4373,28674
0.4429,28673
0.4483,28674
0.4539,28676
0.4596,28667
0.465,28663
0.4706,28668
0.476,28667
0.4817,28674
0.4873,28678
0.4929,28678
0.4983,28679
0.504,28681
0.5096,28680
0.515,28680
0.5206,28680
0.5263,28679
0.5316,28687
0.5373,28684
0.5429,28692
0.5483,28687
0.5539,28686
0.5596,28693
0.5649,28691
0.5706,28690
0.5762,28688
0.5819,28688
0.5872,28688
0.5929,28700
0.5982,28695
0.6039,28693
0.6095,28700
0.6152,28698
0.6205,28699
0.6262,28698
0.6318,28706
0.6372,28701
0.6428,28701
0.6485,28699
0.6539,28702
0.6594,28702
0.665,28705
0.6706,28706
0.6763,28708
0.6817,28713
0.6872,28715
0.6928,28714
0.6985,28725
0.7038,28717
0.7095,28719
0.715,28720
0.7206,28725
0.7263,28732
0.7316,28734
0.7373,28731
0.7428,28733
0.7484,28735
0.7541,28737
0.7594,28731
0.7651,28734
0.7706,28739
0.7763,28734
0.7816,28732
0.7873,28739
0.7929,28736
0.7983,28736
0.8039,28734
0.8096,28739
0.8152,28743
0.8206,28736
0.8262,28741
0.8316,28737
0.8372,28740
0.8429,28738
0.8485,28742
0.8539,28741
0.8595,28742
0.8649,28746
0.8706,28745
0.8762,28742
0.8818,28752
0.8872,28744
0.8928,28748
0.8985,28750
0.9039,28748
0.9095,28741
