Experiment: Mar_1_Turb_expt vial 4, Mon Mar  1 18:39:12 2021
0.0038,108
0.0094,109
0.0151,106
0.0204,107
0.0261,106
0.0318,108
0.0372,108
0.0429,107
0.0482,105
0.0539,105
0.0595,104
0.065,103
0.0707,106
0.0766,103
0.0817,103
0.0873,102
0.0927,104
0.0984,107
0.104,106
0.1094,108
0.115,104
0.1207,105
0.126,105
0.1317,107
0.1373,106
0.143,103
0.1483,108
0.154,103
0.1594,106
0.165,108
0.1707,105
0.1761,103
0.1817,106
0.1874,102
0.1928,106
0.1985,111
0.2039,106
0.2096,106
0.215,104
0.2205,105
0.2261,106
0.2315,106
0.2373,106
0.2427,105
0.2483,107
0.254,107
0.2594,107
0.265,103
0.2707,105
0.2761,105
0.2817,103
0.2874,108
0.2927,108
0.2984,111
0.304,103
0.3094,106
0.3151,107
0.3207,106
0.3261,106
0.3317,106
0.3374,108
0.3427,103
0.3484,106
0.354,106
0.3594,106
0.365,105
0.3707,105
0.3761,105
0.3817,104
0.3874,107
0.3927,106
0.3984,107
0.404,109
0.4094,106
0.415,103
0.4207,109
0.426,106
0.4317,109
0.4373,105
0.4429,106
0.4483,103
0.4539,104
0.4596,108
0.465,106
0.4706,110
0.476,110
0.4817,108
0.4873,105
0.4929,108
0.4983,106
0.504,104
0.5096,102
0.515,104
0.5206,106
0.5263,103
0.5316,105
0.5373,105
0.5429,105
0.5483,104
0.5539,107
0.5596,108
0.5649,108
0.5706,108
0.5762,108
0.5819,106
0.5872,108
0.5929,108
0.5982,108
0.6039,106
0.6095,102
0.6152,100
0.6205,108
0.6262,103
0.6318,104
0.6372,104
0.6428,105
0.6485,107
0.6539,104
0.6594,105
0.665,108
0.6706,107
0.6763,102
0.6817,105
0.6872,110
0.6928,104
0.6985,103
0.7038,99
0.7095,100
0.715,101
0.7206,104
0.7263,103
0.7316,105
0.7373,102
0.7428,105
0.7484,105
0.7541,102
0.7594,102
0.7651,106
0.7706,102
0.7763,101
0.7816,105
0.7873,105
0.7929,104
0.7983,102
0.8039,99
0.8096,103
0.8152,104
0.8206,102
0.8262,105
0.8316,102
0.8372,102
0.8429,103
0.8485,104
0.8539,107
0.8595,102
0.8649,103
0.8706,101
0.8762,103
0.8818,103
0.8872,106
0.8928,100
0.8985,105
0.9039,104
0.9095,103
0.9152,105
0.9205,104
0.9262,104
0.9318,103
0.9372,104
0.9428,104
0.9485,106
0.9539,103
0.9595,104
0.9652,107
0.9705,102
0.9762,102
0.9818,102
0.9872,103
0.9928,106
0.9985,107
1.0039,104
1.0095,101
1.0151,106
1.0208,106
1.0261,104
1.0318,107
1.0372,104
1.0428,103
1.0485,104
1.0539,104
1.0595,104
1.0651,107
1.0705,104
1.0761,103
1.0818,102
1.0872,103
1.0928,103
1.0985,100
1.1038,105
1.1095,99
1.1151,104
1.1205,107
1.1261,104
1.1318,102
1.1371,103
1.1428,105
1.1484,102
1.1541,106
1.1594,105
1.1651,105
1.1705,107
1.1761,103
1.1818,105
1.1874,104
1.1928,108
1.1984,105
1.2041,103
1.2095,104
1.2151,106
1.2205,105
1.2262,103
1.2318,103
1.2372,103
1.2428,105
1.2485,104
1.2538,103
1.2595,104
1.2651,104
1.2705,107
1.2762,104
1.2818,103
1.2874,104
1.2928,103
1.2984,103
1.3038,101
1.3095,106
1.3151,105
1.3208,104
1.3261,103
1.3318,105
1.3374,105
1.3428,101
1.3484,103
1.3541,102
1.3594,105
1.3651,102
1.3707,105
1.3761,105
1.3818,105
1.3871,106
1.3928,100
1.3984,104
1.4041,104
1.4094,103
1.4151,103
1.4208,103
1.4261,103
1.4318,104
1.4371,104
1.4428,108
1.4484,104
1.4538,106
1.4595,106
1.4651,103
1.4705,102
1.4762,102
1.4818,101
1.4872,104
1.4928,104
1.4985,104
1.5038,105
1.5095,103
1.5151,102
1.5205,101
1.5262,105
1.5316,105
1.5373,102
1.543,101
1.5483,99
1.554,105
1.5594,104
1.565,105
1.5706,105
1.5763,104
1.5817,109
1.5872,102
1.5929,100
1.5985,106
1.6039,101
1.6095,100
1.6151,100
1.6207,99
1.6261,102
1.6317,100
1.6373,103
1.6427,101
1.6484,104
1.654,103
1.6594,104
1.665,103
1.6706,104
1.6763,106
1.6817,104
1.6873,105
1.6927,105
1.6983,105
1.704,103
1.7094,101
1.715,106
1.7206,101
1.7263,102
1.7317,103
1.7373,105
1.743,105
1.7483,102
1.754,102
1.7596,107
1.765,104
1.7707,101
1.7763,106
1.7817,105
1.7873,102
1.7927,102
1.7983,105
1.804,104
1.8096,101
1.815,105
1.8206,100
1.8263,105
1.8317,101
1.8373,103
1.843,107
1.8483,107
1.854,103
1.8596,105
1.865,104
1.8707,106
1.876,103
1.8817,103
1.8871,105
1.8928,103
1.8984,104
1.904,104
1.9094,101
1.915,105
1.9207,102
1.926,104
1.9317,103
1.9373,105
1.9427,102
1.9483,107
1.954,104
1.9596,103
1.965,107
1.9706,101
1.9763,103
1.9816,102
1.9873,102
1.9929,102
1.9983,105
2.004,104
2.0096,109
2.0149,103
2.0206,104
2.0262,105
2.0318,103
2.0372,100
2.0429,103
2.0485,100
2.0539,103
2.0595,102
2.0651,100
2.0705,104
2.0761,105
2.0818,104
2.0874,102
2.0928,106
2.0983,102
2.1039,103
2.1096,103
2.1149,104
2.1206,104
2.1261,103
2.1317,103
2.1374,103
2.1427,100
2.1484,105
2.1539,101
2.1595,101
2.1652,101
2.1706,100
2.1762,105
2.1816,103
2.1872,98
2.1928,105
2.1985,101
2.2038,103
2.2095,102
2.2151,102
2.2205,105
2.2261,108
2.2318,107
2.2373,102
2.2427,103
2.2483,104
2.254,106
2.2596,99
2.265,100
2.2706,98
2.2763,100
2.2817,100
2.2873,100
2.2927,99
2.2984,100
2.304,105
2.3094,101
2.315,101
2.3207,102
2.3261,101
2.3317,102
2.3374,103
2.3427,101
2.3484,106
2.354,101
2.3594,103
2.365,103
2.3707,104
2.376,104
2.3817,106
2.3873,107
2.3927,105
2.3983,104
2.404,104
2.4096,103
2.415,103
2.4206,102
2.4263,100
2.4316,102
2.4373,98
2.4429,97
2.4483,102
2.454,100
2.4596,99
2.465,100
2.4706,99
2.4763,104
2.4816,106
2.4873,102
2.4929,100
2.4983,108
2.5039,100
2.5096,104
2.515,101
2.5206,100
2.5262,107
2.5316,106
2.5372,105
2.5429,103
2.5483,101
2.5539,102
2.5596,101
2.5649,103
2.5706,103
2.5762,107
2.5816,103
2.5872,105
2.5929,104
2.5982,106
2.6039,102
2.6095,98
2.6152,102
2.6205,102
2.6262,100
2.6318,103
2.6372,103
2.6429,100
2.6485,104
2.6539,106
2.6595,104
2.6649,103
2.6706,102
2.6762,103
2.6818,102
2.6872,107
2.6928,101
2.6982,106
2.7038,104
2.7095,103
2.7151,105
2.7205,102
2.7261,103
2.7318,105
2.7371,103
2.7428,101
2.7484,106
2.7538,103
2.7594,103
2.7651,102
2.7707,103
2.7762,102
2.7818,102
2.7872,105
2.7928,105
2.7982,104
2.8039,104
2.8095,102
2.8151,104
2.8205,102
2.8262,101
2.8318,103
2.8372,103
2.8428,104
2.8484,103
2.8538,102
2.8594,96
2.8651,101
2.8704,104
2.8761,104
2.8817,103
2.8874,104
2.8927,104
2.8984,103
2.904,106
2.9094,106
2.915,106
2.9207,101
2.9261,107
2.9317,104
2.9374,102
2.9426,104
2.9483,106
2.9539,102
2.9596,103
2.965,102
2.9705,99
2.9761,102
2.9818,100
2.9871,101
2.9928,101
2.9983,101
3.004,99
3.0093,103
3.015,101
3.0206,107
3.0261,104
3.0318,105
3.0371,104
3.0428,103
3.0482,103
3.0539,107
3.0595,101
3.0651,105
3.0705,103
3.0761,106
3.0817,104
3.0873,106
3.0927,103
3.0984,102
3.104,104
3.1094,104
3.115,105
3.1207,105
3.1261,106
3.1317,104
3.1373,100
3.1427,103
3.1483,102
3.154,105
3.1593,102
3.165,103
3.1706,106
3.176,103
3.1817,106
3.1873,103
3.1927,104
3.1983,107
3.204,106
3.2093,106
3.215,104
3.2206,106
3.2263,105
3.2316,102
3.2373,105
3.2426,102
3.2483,100
3.2539,102
3.2596,105
3.2649,103
3.2706,104
