Experiment: Mar_1_Turb_expt vial 11, Mon Mar  1 18:39:12 2021
0.0038,109
0.0094,105
0.0151,106
0.0204,108
0.0261,109
0.0318,107
0.0372,107
0.0429,106
0.0482,103
0.0539,104
0.0595,106
0.065,108
0.0707,110
0.0766,105
0.0817,106
0.0873,100
0.0927,104
0.0984,108
0.104,107
0.1094,106
0.115,105
0.1207,104
0.126,106
0.1317,107
0.1373,108
0.143,106
0.1483,106
0.154,107
0.1594,104
0.165,105
0.1707,104
0.1761,105
0.1817,106
0.1874,108
0.1928,104
0.1985,105
0.2039,105
0.2096,107
0.215,107
0.2205,109
0.2261,102
0.2315,107
0.2373,105
0.2427,105
0.2483,104
0.254,107
0.2594,104
0.265,105
0.2707,107
0.2761,106
0.2817,107
0.2874,104
0.2927,102
0.2984,106
0.304,103
0.3094,106
0.3151,104
0.3207,103
0.3261,106
0.3317,104
0.3374,105
0.3427,107
0.3484,103
0.354,104
0.3594,107
0.365,107
0.3707,105
0.3761,107
0.3817,105
0.3874,103
0.3927,104
0.3984,108
0.404,105
0.4094,104
0.415,104
0.4207,107
0.426,106
0.4317,106
0.4373,109
0.4429,108
0.4483,105
0.4539,105
0.4596,106
0.465,107
0.4706,107
0.476,106
0.4817,106
0.4873,107
0.4929,103
0.4983,109
0.504,105
0.5096,109
0.515,103
0.5206,108
0.5263,102
0.5316,105
0.5373,106
0.5429,107
0.5483,107
0.5539,106
0.5596,109
0.5649,104
0.5706,104
0.5762,107
0.5819,107
0.5872,107
0.5929,108
0.5982,108
0.6039,110
0.6095,104
0.6152,103
0.6205,105
0.6262,103
0.6318,105
0.6372,104
0.6428,106
0.6485,107
0.6539,104
0.6594,105
0.665,108
0.6706,107
0.6763,105
0.6817,105
0.6872,102
0.6928,101
0.6985,104
0.7038,102
0.7095,100
0.715,99
0.7206,100
0.7263,103
0.7316,104
0.7373,105
0.7428,105
0.7484,104
0.7541,103
0.7594,101
0.7651,102
0.7706,100
0.7763,99
0.7816,102
0.7873,102
0.7929,105
