Experiment: Mar_1_Turb_expt vial 0, Mon Mar  1 18:39:12 2021
0.0038,26259
0.0094,26271
0.0151,26252
0.0204,26246
0.0261,26264
0.0318,26171
0.0372,26276
0.0429,25980
0.0482,26257
0.0539,26150
0.0595,26265
0.065,26257
0.0707,26207
0.0766,26273
0.0817,26235
0.0873,26251
0.0927,25945
0.0984,26244
0.104,26254
0.1094,26262
0.115,26247
0.1207,26113
0.126,26149
0.1317,26253
0.1373,26232
0.143,23995
0.1483,26140
0.154,26255
0.1594,26246
0.165,26251
0.1707,26248
0.1761,26167
0.1817,26250
0.1874,26204
0.1928,26257
0.1985,25859
0.2039,26257
0.2096,26248
0.215,26245
0.2205,26241
0.2261,26257
0.2315,26251
0.2373,26201
0.2427,26251
0.2483,26043
0.254,26133
0.2594,26243
0.265,25921
0.2707,26085
0.2761,26157
0.2817,26222
0.2874,26201
0.2927,26244
0.2984,26257
0.304,26258
0.3094,26266
0.3151,26260
0.3207,26260
0.3261,26264
0.3317,26263
0.3374,26254
0.3427,26254
0.3484,26254
0.354,26263
0.3594,26262
0.365,26252
0.3707,26198
0.3761,26222
0.3817,26244
0.3874,26258
0.3927,26218
0.3984,26267
0.404,26226
0.4094,26248
0.415,26240
0.4207,26268
0.426,26240
0.4317,26233
0.4373,26266
0.4429,26268
0.4483,26252
0.4539,26254
0.4596,26258
0.465,26259
0.4706,26253
0.476,26208
0.4817,26256
0.4873,26261
0.4929,26266
0.4983,26266
0.504,26261
0.5096,26276
0.515,26261
0.5206,26254
0.5263,26257
0.5316,25948
0.5373,26064
0.5429,26232
0.5483,26251
0.5539,26269
0.5596,26278
0.5649,26265
0.5706,26277
0.5762,26269
0.5819,26271
0.5872,26258
0.5929,26282
0.5982,26269
0.6039,26277
0.6095,26267
0.6152,26275
0.6205,26268
0.6262,26274
0.6318,26273
0.6372,26274
0.6428,26280
0.6485,26271
0.6539,26277
0.6594,26275
0.665,26281
0.6706,26285
0.6763,26283
0.6817,26282
0.6872,26285
0.6928,26284
0.6985,26283
0.7038,26279
0.7095,26281
0.715,26288
0.7206,26289
0.7263,26287
0.7316,26290
0.7373,26289
0.7428,26295
0.7484,26294
0.7541,26298
0.7594,26293
0.7651,26291
0.7706,26306
0.7763,26302
0.7816,26299
0.7873,26297
0.7929,26295
0.7983,26287
0.8039,26295
0.8096,26294
0.8152,26297
0.8206,26303
0.8262,26308
0.8316,26305
0.8372,26308
0.8429,26306
0.8485,26304
0.8539,26304
0.8595,26312
0.8649,26307
0.8706,26301
0.8762,26302
0.8818,26317
0.8872,26306
0.8928,26310
0.8985,26309
0.9039,26315
0.9095,26321
0.9152,26312
0.9205,26316
0.9262,26308
0.9318,26316
0.9372,26315
0.9428,25949
0.9485,26318
0.9539,26325
0.9595,26316
0.9652,26316
0.9705,26272
0.9762,26311
0.9818,26322
0.9872,26319
0.9928,26321
0.9985,26002
