Experiment: Mar_1_Turb_expt vial 10, Mon Mar  1 18:39:09 2021
0.0038,0.0
0.0094,-0.0017879098711170993
0.0151,-0.004384318235610918
0.0204,-0.00596705869361569
0.0261,-0.006738805175732776
0.0318,-0.008776475240407589
0.0372,-0.010398506836845511
0.0429,-0.010186093395722295
0.0482,-0.011866776933183831
0.0539,-0.015177709860660582
0.0595,-0.017374316503482423
0.065,-0.014956907677187381
0.0707,-0.0191359955138678
0.0766,-0.019736292273895617
0.0817,-0.02144776209085375
0.0873,-0.019875653755208944
0.0927,-0.01949133494662536
0.0984,-0.019029973278391954
0.104,-0.02452962484080945
0.1094,-0.025491878677681656
0.115,-0.024125394428215707
0.1207,-0.02538999864249747
0.126,-0.02404496099248854
0.1317,-0.02526510642941371
0.1373,-0.02300560127207807
0.143,-0.022025089571879986
0.1483,-0.024233972811973592
0.154,-0.027642472836303056
0.1594,-0.0279759700649721
0.165,-0.026808157654650167
0.1707,-0.02538197232027306
0.1761,-0.026786398982479698
0.1817,-0.02591168596452731
0.1874,-0.026410727079605012
0.1928,-0.025369878647568123
0.1985,-0.026498252203511208
0.2039,-0.026905096370027803
0.2096,-0.027254987079982196
0.215,-0.025154625594303592
0.2205,-0.02389866906716731
0.2261,-0.021472309992280225
0.2315,-0.021333246342020162
0.2373,-0.018417570518489024
0.2427,-0.020697326460691445
0.2483,-0.022477206495778446
0.254,-0.021438573207969602
0.2594,-0.020854188535049945
0.265,-0.021526170515261844
0.2707,-0.021713734779833183
0.2761,-0.02231153759800031
0.2817,-0.022494756338124033
0.2874,-0.023494405156495368
0.2927,-0.024790533704489914
0.2984,-0.026488814701859265
0.304,-0.02632430457907453
0.3094,-0.026368534407946287
0.3151,-0.02604433448544019
0.3207,-0.026178594579799985
0.3261,-0.026525596700329168
0.3317,-0.025927433291184077
0.3374,-0.024736586146178463
0.3427,-0.025354297469248777
0.3484,-0.02577069071599347
0.354,-0.026060214388543668
0.3594,-0.02550580861087537
0.365,-0.024639256915489516
0.3707,-0.02620008084868608
0.3761,-0.026685061604342364
0.3817,-0.026946237471180523
0.3874,-0.026335448596519373
0.3927,-0.026335448596519373
0.3984,-0.025831969899752893
0.404,-0.02337737161489495
0.4094,-0.023079427614520753
0.415,-0.023651850965487276
0.4207,-0.023228241544671624
0.426,-0.021957956006873558
0.4317,-0.02442329115914421
0.4373,-0.02432461214326842
0.4429,-0.02403507834449281
0.4483,-0.024065335466949667
0.4539,-0.02437084014465707
0.4596,-0.022448090030084744
0.465,-0.021497320343857207
0.4706,-0.022339394942863744
0.476,-0.021996684671663713
0.4817,-0.02320358090494501
0.4873,-0.023935560474857454
0.4929,-0.02386338471718652
0.4983,-0.02397162012303322
0.504,-0.024269794816322077
0.5096,-0.023973252444754012
0.515,-0.023764695161505145
