Experiment: Mar_1_Turb_expt vial 3, Mon Mar  1 18:39:09 2021
0.0038,0.0
0.0094,0.0008892806671312314
0.0151,-0.003844435944095892
0.0204,-5.175742734309097e-05
0.0261,-0.002719770076183181
0.0318,-0.0023009756081400212
0.0372,-0.002065697496000496
0.0429,-0.0015951388106998365
0.0482,-0.0044985149906651145
0.0539,-0.004079735515947647
0.0595,-0.0023009756081400212
0.065,-0.004079735515947647
0.0707,-0.0013598582375387025
0.0766,-0.007218641162374695
0.0817,-0.002719770076183181
0.0873,-0.0036091355519012325
0.0927,-0.001124576844031111
0.0984,-0.004079735515947647
0.104,0.0020137982158239254
0.1094,-0.001124576844031111
0.115,-0.002065697496000496
0.1207,0.0006540199130000701
0.126,-0.0007058119909402194
0.1317,-0.004733826112719441
0.1373,-0.0033738343393601156
0.143,-0.0004705421476387528
0.1483,-0.0004705421476387528
0.154,-0.005623230244392374
0.1594,-0.0013598582375387025
0.165,-0.00023527148399082876
0.1707,-0.002955059738521726
0.1761,-0.002955059738521726
0.1817,-0.0004705421476387528
0.1874,-0.004969136414430864
0.1928,-0.0045503321986295475
0.1985,0.0015432973469380329
0.2039,-0.0013598582375387025
0.2096,0.0
0.215,-0.0013598582375387025
0.2205,-0.004969136414430864
0.2261,-0.0015951388106998365
0.2315,-0.0034256366021701012
0.2373,-0.0009410810139058867
0.2427,-0.0015951388106998365
0.2483,-0.0007058119909402194
0.254,-0.0015951388106998365
0.2594,-0.0007058119909402194
0.265,-0.004079735515947647
0.2707,-0.00023527148399082876
0.2761,-0.003844435944095892
0.2817,-0.003844435944095892
0.2874,-0.0018304185635216186
0.2927,-0.002065697496000496
0.2984,0.00018350086576290892
0.304,-0.0036091355519012325
0.3094,-0.001124576844031111
0.3151,-0.00023527148399082876
0.3207,-0.004079735515947647
0.3261,-0.002249188290484483
0.3317,-0.004079735515947647
0.3374,-0.0007058119909402194
0.3427,-0.0014116165988014018
0.3484,-0.0015951388106998365
0.354,-0.0015951388106998365
0.3594,-0.0007058119909402194
0.365,-0.0023009756081400212
0.3707,-0.0009410810139058867
0.3761,-0.002719770076183181
0.3817,-0.0015951388106998365
0.3874,-0.0009410810139058867
0.3927,-0.002719770076183181
0.3984,-0.0011763492165286493
0.404,0.0
0.4094,-0.0007058119909402194
0.415,-0.0024844795935052844
0.4207,-0.00023527148399082876
0.426,-0.003844435944095892
0.4317,0.00023527230433018076
0.4373,-0.002719770076183181
0.4429,0.0017785473712095268
0.4483,-0.0004705421476387528
0.4539,-0.0015951388106998365
0.4596,-0.0004705421476387528
0.465,0.0013598046364187155
0.4706,-0.00023527148399082876
0.476,-0.002719770076183181
0.4817,-0.0007058119909402194
0.4873,-0.002719770076183181
0.4929,0.0020137982158239254
0.4983,-0.001124576844031111
0.504,-0.0015951388106998365
0.5096,-0.007218641162374695
0.515,-0.0033738343393601156
0.5206,-0.0033738343393601156
0.5263,-0.004079735515947647
0.5316,-0.0015951388106998365
0.5373,-0.002249188290484483
0.5429,-0.002719770076183181
0.5483,-0.0008892946301841675
0.5539,0.0008892806671312314
0.5596,-0.0009410810139058867
0.5649,-0.0034256366021701012
0.5706,-0.001124576844031111
0.5762,-0.0018304185635216186
0.5819,-0.0009410810139058867
0.5872,0.0020137982158239254
0.5929,-0.002719770076183181
0.5982,-0.0004705421476387528
0.6039,-0.002065697496000496
0.6095,-0.005623230244392374
0.6152,-0.005623230244392374
0.6205,-0.002719770076183181
0.6262,-0.0018304185635216186
0.6318,-0.002065697496000496
0.6372,-0.002955059738521726
0.6428,0.0015432973469380329
0.6485,-0.0033738343393601156
0.6539,-0.003844435944095892
0.6594,-0.0006540115959907666
0.665,-0.0015951388106998365
0.6706,-0.0024844795935052844
0.6763,-0.0036091355519012325
0.6817,-0.0018304185635216186
0.6872,-0.0009410810139058867
0.6928,-0.003844435944095892
0.6985,-0.006093871487191649
0.7038,-0.007218641162374695
0.7095,-0.007218641162374695
0.715,-0.008108105409725397
0.7206,-0.00023527148399082876
0.7263,-0.0045503321986295475
0.7316,-0.0015951388106998365
0.7373,-0.0033738343393601156
0.7428,-0.002955059738521726
0.7484,-0.002065697496000496
0.7541,-0.006329190878076929
0.7594,-0.007453970462776738
0.7651,-0.00538790839247838
0.7706,-0.002955059738521726
0.7763,-0.005623230244392374
0.7816,-0.004733826112719441
0.7873,-0.002719770076183181
0.7929,-0.0033738343393601156
0.7983,-0.005204445895799381
0.8039,-0.007218641162374695
0.8096,-0.0043150342674600495
0.8152,-0.005204445895799381
0.8206,-0.007218641162374695
0.8262,-0.005858551275963464
0.8316,-0.0044985149906651145
0.8372,-0.005858551275963464
0.8429,-0.007637422888173262
0.8485,-0.0033738343393601156
0.8539,-0.0036091355519012325
0.8595,-0.004733826112719441
0.8649,-0.0044985149906651145
0.8706,-0.005152585720221481
0.8762,-0.0024844795935052844
0.8818,-0.0036091355519012325
0.8872,-0.002955059738521726
0.8928,-0.007218641162374695
0.8985,-0.0013598582375387025
0.9039,-0.0006540115959907666
0.9095,-0.0036091355519012325
0.9152,-0.006329190878076929
0.9205,-0.0033738343393601156
0.9262,-0.003844435944095892
0.9318,-0.006747980100541895
0.9372,-0.004969136414430864
0.9428,-0.002719770076183181
0.9485,-0.004079735515947647
0.9539,-0.0033738343393601156
0.9595,-0.006329190878076929
0.9652,-0.005910369417858163
0.9705,-0.006093871487191649
0.9762,-0.0065645094486193045
0.9818,-0.007218641162374695
0.9872,-0.0031385323064796466
0.9928,-0.005204445895799381
0.9985,0.0006540199130000701
1.0039,-0.010593157802478714
1.0095,-0.005204445895799381
1.0151,-0.003190348580517366
1.0208,-0.005204445895799381
