Experiment: Mar_23_T2_osmo_expt vial 4, Tue Mar 23 18:19:48 2021
0.0016,1616
0.0069,1609
0.0125,1609
0.0179,1615
0.0235,1611
0.0292,1605
0.0348,1611
0.0401,1617
0.0458,1608
0.0514,1607
0.057,1613
0.0624,1612
0.068,1605
0.0736,1611
0.0793,1613
0.0846,1612
0.0902,1611
0.0959,1613
0.1015,1608
0.1068,1609
0.1124,1614
0.1181,1609
0.1234,1610
0.129,1615
0.1346,1611
0.1403,1607
0.1459,1613
0.1512,1614
0.1569,1609
0.1625,1611
0.1681,1617
0.1735,1609
0.1791,1608
0.1847,1614
0.1904,1613
0.1957,1606
0.2013,1610
0.207,1613
0.2123,1610
0.2179,1608
0.2236,1615
0.2292,1610
0.2346,1608
0.2401,1616
0.2457,1612
0.2514,1607
0.257,1611
0.2623,1613
0.2679,1608
0.2735,1609
0.2792,1618
0.2848,1614
0.2901,1606
0.2957,1610
0.3014,1617
0.307,1610
0.3123,1610
0.318,1615
0.3235,1612
0.3292,1608
0.3348,1611
0.3401,1614
0.3458,1609
0.3513,1609
0.357,1615
0.3623,1610
0.368,1608
0.3736,1615
0.3792,1608
0.3848,1612
0.3901,1613
0.3958,1608
0.4014,1611
0.407,1614
0.4126,1606
0.4179,1612
0.4236,1617
0.4292,1608
0.4348,1608
0.4401,1613
0.4458,1611
0.4514,1607
0.4568,1613
0.4624,1613
0.468,1608
0.4737,1615
0.479,1610
0.4846,1608
0.4903,1612
0.4959,1612
0.5012,1608
0.5069,1615
0.5125,1612
0.5181,1608
0.5234,1613
0.5291,1612
0.5347,1607
0.5401,1612
0.5458,1615
0.5514,1609
0.557,1608
0.5623,1615
0.568,1610
0.5736,1607
0.5792,1612
0.5846,1614
0.5902,1608
0.5959,1609
0.6015,1615
0.6068,1611
0.6125,1609
0.6181,1613
0.6237,1612
0.629,1610
0.6347,1614
0.6403,1613
0.6457,1610
0.6513,1613
0.6569,1614
0.6625,1608
0.6679,1611
0.6735,1614
0.6791,1610
0.6847,1611
0.6901,1613
0.6957,1607
0.7013,1612
0.7069,1615
0.7125,1607
0.7179,1610
0.7235,1614
0.7291,1611
0.7348,1609
0.7401,1614
0.7457,1610
0.7514,1607
0.757,1611
0.7623,1616
0.768,1608
0.7736,1607
0.7792,1613
0.7846,1610
0.7902,1609
0.7958,1614
0.8015,1615
0.8068,1609
0.8124,1611
0.8181,1613
0.8234,1610
