Experiment: Mar_23_T2_osmo_expt vial 13, Tue Mar 23 18:19:48 2021
0.0016,1629
0.0069,1633
0.0125,1632
0.0179,1624
0.0235,1620
0.0292,1623
0.0348,1632
0.0401,1633
0.0458,1632
0.0514,1624
0.057,1620
0.0624,1626
0.068,1630
0.0736,1632
0.0793,1625
0.0846,1620
0.0902,1626
0.0959,1632
0.1015,1630
0.1068,1624
0.1124,1622
0.1181,1624
0.1234,1630
0.129,1633
0.1346,1629
0.1403,1622
0.1459,1620
0.1512,1629
0.1569,1634
0.1625,1631
0.1681,1622
0.1735,1620
0.1791,1626
0.1847,1631
0.1904,1631
0.1957,1627
0.2013,1621
0.207,1624
0.2123,1632
0.2179,1631
0.2236,1628
0.2292,1622
0.2346,1624
0.2401,1629
0.2457,1635
0.2514,1632
0.257,1625
0.2623,1620
0.2679,1623
0.2735,1632
0.2792,1634
0.2848,1628
0.2901,1622
0.2957,1622
0.3014,1628
0.307,1633
0.3123,1629
0.318,1623
0.3235,1621
0.3292,1624
0.3348,1634
0.3401,1630
0.3458,1626
0.3513,1621
0.357,1622
0.3623,1631
0.368,1633
0.3736,1624
0.3792,1620
0.3848,1625
0.3901,1630
0.3958,1633
0.4014,1630
0.407,1623
0.4126,1622
0.4179,1629
0.4236,1632
0.4292,1629
0.4348,1624
0.4401,1622
0.4458,1627
0.4514,1634
0.4568,1631
0.4624,1625
0.468,1620
0.4737,1626
0.479,1631
0.4846,1631
0.4903,1626
0.4959,1620
0.5012,1621
0.5069,1630
0.5125,1633
0.5181,1630
0.5234,1622
0.5291,1620
0.5347,1627
0.5401,1632
0.5458,1633
0.5514,1625
0.557,1621
0.5623,1624
0.568,1632
0.5736,1630
0.5792,1624
0.5846,1620
0.5902,1625
0.5959,1630
0.6015,1633
0.6068,1627
0.6125,1622
0.6181,1625
0.6237,1631
0.629,1633
0.6347,1629
0.6403,1621
0.6457,1623
0.6513,1629
0.6569,1633
0.6625,1630
0.6679,1624
0.6735,1619
0.6791,1627
0.6847,1631
0.6901,1628
0.6957,1625
0.7013,1622
0.7069,1626
0.7125,1632
0.7179,1631
0.7235,1625
0.7291,1623
0.7348,1623
0.7401,1633
0.7457,1633
0.7514,1628
0.757,1620
0.7623,1624
0.768,1630
0.7736,1632
0.7792,1627
0.7846,1621
0.7902,1622
0.7958,1627
0.8015,1633
0.8068,1630
0.8124,1622
0.8181,1620
0.8234,1625
0.829,1633
0.8347,1633
0.8403,1626
0.8459,1622
0.8513,1622
0.8569,1631
0.8625,1632
0.8679,1628
0.8735,1622
0.8792,1624
0.8848,1630
0.8902,1634
0.8958,1629
0.9014,1623
0.9068,1622
0.9124,1629
0.9181,1634
