Experiment: Mar_23_T2_osmo_expt vial 8, Tue Mar 23 18:19:48 2021
0.0016,1635
0.0069,1625
0.0125,1628
0.0179,1636
0.0235,1639
0.0292,1630
0.0348,1628
0.0401,1630
0.0458,1638
0.0514,1636
0.057,1628
0.0624,1627
0.068,1632
0.0736,1639
0.0793,1634
0.0846,1627
0.0902,1629
0.0959,1637
0.1015,1637
0.1068,1633
0.1124,1627
0.1181,1626
0.1234,1636
0.129,1639
0.1346,1633
0.1403,1627
0.1459,1630
0.1512,1636
0.1569,1637
0.1625,1631
0.1681,1627
0.1735,1629
0.1791,1637
0.1847,1637
0.1904,1630
0.1957,1629
0.2013,1634
0.207,1639
0.2123,1632
0.2179,1627
0.2236,1627
0.2292,1635
0.2346,1639
0.2401,1635
0.2457,1627
0.2514,1628
0.257,1634
0.2623,1639
0.2679,1631
0.2735,1626
0.2792,1629
0.2848,1637
0.2901,1636
0.2957,1629
0.3014,1626
0.307,1629
0.3123,1635
0.318,1637
0.3235,1630
0.3292,1627
0.3348,1633
0.3401,1637
0.3458,1634
0.3513,1627
0.357,1630
0.3623,1635
0.368,1638
0.3736,1633
0.3792,1626
0.3848,1629
0.3901,1634
0.3958,1637
0.4014,1630
0.407,1626
0.4126,1630
0.4179,1637
0.4236,1636
0.4292,1628
0.4348,1628
0.4401,1632
0.4458,1639
0.4514,1636
0.4568,1627
0.4624,1624
0.468,1631
0.4737,1637
0.479,1634
0.4846,1629
0.4903,1628
0.4959,1634
0.5012,1637
0.5069,1631
0.5125,1628
0.5181,1632
0.5234,1637
0.5291,1633
0.5347,1627
0.5401,1631
0.5458,1635
0.5514,1634
0.557,1629
0.5623,1629
0.568,1634
0.5736,1635
0.5792,1628
0.5846,1627
0.5902,1633
0.5959,1637
0.6015,1633
0.6068,1626
0.6125,1631
0.6181,1639
0.6237,1636
0.629,1630
0.6347,1628
0.6403,1633
0.6457,1638
0.6513,1632
0.6569,1629
0.6625,1629
0.6679,1638
0.6735,1638
0.6791,1631
0.6847,1626
0.6901,1631
0.6957,1637
0.7013,1635
0.7069,1629
0.7125,1629
0.7179,1633
0.7235,1638
0.7291,1636
0.7348,1628
