Experiment: Mar_23_T2_osmo_expt vial 5, Tue Mar 23 18:19:48 2021
0.0016,1613
0.0069,1604
0.0125,1612
0.0179,1618
0.0235,1611
0.0292,1607
0.0348,1610
0.0401,1618
0.0458,1610
0.0514,1608
0.057,1613
0.0624,1614
0.068,1606
0.0736,1611
0.0793,1618
0.0846,1609
0.0902,1610
0.0959,1617
0.1015,1607
0.1068,1610
0.1124,1616
0.1181,1612
0.1234,1611
0.129,1615
0.1346,1614
0.1403,1608
0.1459,1611
0.1512,1615
0.1569,1608
0.1625,1611
0.1681,1616
0.1735,1611
0.1791,1608
0.1847,1615
0.1904,1613
0.1957,1608
0.2013,1614
0.207,1614
0.2123,1607
0.2179,1612
0.2236,1617
0.2292,1609
0.2346,1609
0.2401,1614
0.2457,1611
0.2514,1608
0.257,1615
0.2623,1613
0.2679,1608
0.2735,1613
0.2792,1612
0.2848,1608
0.2901,1615
0.2957,1614
0.3014,1610
0.307,1613
0.3123,1616
0.318,1609
0.3235,1612
0.3292,1616
0.3348,1610
0.3401,1609
0.3458,1615
0.3513,1614
0.357,1610
0.3623,1614
0.368,1615
0.3736,1609
0.3792,1614
0.3848,1613
0.3901,1607
0.3958,1612
0.4014,1616
0.407,1610
0.4126,1609
0.4179,1613
0.4236,1611
0.4292,1608
0.4348,1614
0.4401,1612
0.4458,1609
0.4514,1610
0.4568,1614
0.4624,1607
0.468,1609
0.4737,1616
0.479,1609
0.4846,1609
0.4903,1615
0.4959,1610
0.5012,1608
0.5069,1616
0.5125,1612
0.5181,1608
0.5234,1616
0.5291,1613
0.5347,1608
0.5401,1612
0.5458,1614
0.5514,1607
0.557,1610
0.5623,1617
0.568,1610
0.5736,1609
0.5792,1615
0.5846,1612
0.5902,1606
0.5959,1613
0.6015,1617
0.6068,1607
0.6125,1609
0.6181,1617
0.6237,1611
0.629,1608
0.6347,1615
0.6403,1610
0.6457,1609
0.6513,1615
0.6569,1611
0.6625,1609
0.6679,1614
0.6735,1612
0.6791,1606
0.6847,1614
0.6901,1612
0.6957,1608
0.7013,1610
0.7069,1615
0.7125,1606
0.7179,1609
0.7235,1618
0.7291,1614
0.7348,1606
0.7401,1610
0.7457,1615
0.7514,1611
0.757,1612
0.7623,1615
0.768,1612
0.7736,1609
0.7792,1616
0.7846,1610
0.7902,1609
0.7958,1614
0.8015,1612
0.8068,1612
0.8124,1614
0.8181,1612
0.8234,1609
0.829,1614
0.8347,1611
0.8403,1606
0.8459,1613
0.8513,1613
0.8569,1607
0.8625,1613
0.8679,1614
0.8735,1609
0.8792,1612
0.8848,1615
0.8902,1608
0.8958,1611
0.9014,1617
0.9068,1611
0.9124,1609
0.9181,1616
0.9237,1610
0.929,1608
0.9347,1615
0.9403,1612
0.9459,1610
0.9513,1614
0.9569,1612
0.9625,1606
0.9681,1612
0.9735,1614
0.9791,1609
0.9847,1611
0.9903,1615
0.9957,1609
1.0013,1610
1.007,1616
1.0126,1611
1.0179,1606
1.0235,1615
1.0292,1613
1.0348,1607
1.0401,1611
1.0458,1617
1.0514,1612
1.057,1609
1.0626,1616
1.068,1613
1.0736,1607
1.0792,1611
1.0848,1615
1.0902,1607
1.0958,1608
1.1014,1616
1.1068,1609
1.1124,1607
1.1181,1612
1.1237,1615
1.129,1607
1.1347,1608
1.1403,1615
1.1459,1613
1.1513,1608
1.157,1614
1.1623,1615
1.1679,1608
1.1736,1610
1.1792,1616
1.1845,1610
1.1901,1610
1.1958,1614
1.2014,1610
1.207,1609
1.2124,1615
1.218,1610
1.2237,1612
1.2293,1614
1.2346,1612
1.2402,1610
1.2459,1614
1.2515,1612
1.2568,1607
1.2625,1611
1.2681,1614
1.2737,1609
1.279,1610
1.2847,1615
1.2903,1612
1.2957,1608
1.3013,1614
1.3069,1614
1.3125,1607
1.3179,1614
1.3235,1615
1.3292,1609
1.3348,1613
1.3401,1614
1.3458,1607
1.3514,1612
1.357,1613
1.3624,1609
1.368,1612
1.3736,1613
1.379,1609
1.3846,1615
1.3903,1612
1.3959,1607
1.4012,1612
1.4069,1614
1.4125,1607
1.4181,1614
1.4235,1615
1.4291,1609
1.4348,1611
1.4401,1616
1.4458,1609
1.4514,1609
1.457,1615
1.4624,1608
1.468,1608
1.4736,1617
1.4792,1613
