Experiment: Mar_23_T2_osmo_expt vial 3, Tue Mar 23 18:19:48 2021
0.0016,1569
0.0069,1572
0.0125,1577
0.0179,1956
0.0235,1617
0.0292,1617
0.0348,1648
0.0401,1631
0.0458,1634
0.0514,1638
0.057,1657
0.0624,1621
0.068,1619
0.0736,1558
0.0793,1547
0.0846,1568
0.0902,1550
0.0959,1556
0.1015,1564
0.1068,1544
0.1124,1540
0.1181,1541
0.1234,1543
0.129,1548
0.1346,1556
0.1403,1560
0.1459,1569
0.1512,1578
0.1569,1577
0.1625,1567
0.1681,1574
0.1735,1578
0.1791,1579
0.1847,1578
0.1904,1580
0.1957,1584
0.2013,1581
0.207,1586
0.2123,1588
0.2179,1609
0.2236,1600
0.2292,1597
0.2346,1598
0.2401,1603
0.2457,1613
0.2514,1616
0.257,1615
0.2623,1617
0.2679,1621
0.2735,1626
0.2792,1624
0.2848,1627
0.2901,1652
0.2957,1642
0.3014,1604
0.307,1610
0.3123,1616
0.318,1603
0.3235,1577
0.3292,1588
0.3348,1590
0.3401,1604
0.3458,1606
0.3513,1608
0.357,1640
0.3623,1632
0.368,1611
0.3736,1601
0.3792,1597
0.3848,1600
0.3901,1597
0.3958,1621
0.4014,1618
0.407,1654
0.4126,1613
0.4179,1618
0.4236,1615
0.4292,1632
0.4348,1631
0.4401,1627
0.4458,1643
0.4514,1583
0.4568,1573
0.4624,1585
0.468,1591
0.4737,1600
0.479,1611
0.4846,1618
0.4903,1634
0.4959,1651
0.5012,1607
0.5069,1594
0.5125,1618
0.5181,1621
0.5234,1661
0.5291,1585
0.5347,1587
0.5401,1600
0.5458,1609
0.5514,1667
0.557,1609
0.5623,1650
0.568,1607
0.5736,1627
0.5792,1640
0.5846,1609
0.5902,1609
0.5959,1596
0.6015,1616
0.6068,1591
0.6125,1617
0.6181,1619
0.6237,1625
0.629,1640
0.6347,1609
0.6403,1616
0.6457,1624
0.6513,1596
0.6569,1609
0.6625,1613
0.6679,1618
0.6735,1622
0.6791,1637
0.6847,1634
0.6901,1626
0.6957,1629
0.7013,1612
0.7069,1600
0.7125,1626
0.7179,1598
0.7235,1593
0.7291,1574
0.7348,1586
0.7401,1601
0.7457,1597
0.7514,1657
0.757,1647
0.7623,1623
0.768,1609
0.7736,1628
0.7792,1617
0.7846,1628
0.7902,1601
0.7958,1591
0.8015,1590
0.8068,1598
0.8124,1592
0.8181,1603
0.8234,1607
0.829,1620
0.8347,1631
0.8403,1628
0.8459,1590
0.8513,1592
0.8569,1582
0.8625,1589
0.8679,1598
0.8735,1609
0.8792,1609
0.8848,1632
0.8902,1614
0.8958,1625
0.9014,1596
0.9068,1578
0.9124,1613
0.9181,1580
0.9237,1585
0.929,1597
0.9347,1600
0.9403,1611
0.9459,1608
