Experiment: Mar_23_T2_osmo_expt vial 6, Tue Mar 23 18:19:48 2021
0.0016,1599
0.0069,1601
0.0125,1608
0.0179,1614
0.0235,1612
0.0292,1603
0.0348,1601
0.0401,1603
0.0458,1612
0.0514,1611
0.057,1603
0.0624,1601
0.068,1605
0.0736,1613
0.0793,1609
0.0846,1601
0.0902,1600
0.0959,1605
0.1015,1612
0.1068,1610
0.1124,1602
0.1181,1599
0.1234,1606
0.129,1612
0.1346,1611
0.1403,1603
0.1459,1600
0.1512,1607
0.1569,1611
0.1625,1612
0.1681,1603
0.1735,1599
0.1791,1605
0.1847,1612
0.1904,1611
0.1957,1603
0.2013,1603
0.207,1608
0.2123,1614
0.2179,1608
0.2236,1600
0.2292,1601
0.2346,1606
0.2401,1612
0.2457,1609
0.2514,1602
0.257,1602
0.2623,1609
0.2679,1611
0.2735,1605
0.2792,1597
0.2848,1604
0.2901,1610
0.2957,1610
0.3014,1606
0.307,1601
0.3123,1604
0.318,1610
0.3235,1610
0.3292,1603
0.3348,1601
0.3401,1604
0.3458,1612
0.3513,1611
0.357,1603
0.3623,1600
0.368,1607
0.3736,1612
0.3792,1609
0.3848,1603
0.3901,1603
0.3958,1607
0.4014,1612
0.407,1606
0.4126,1602
0.4179,1606
0.4236,1611
0.4292,1607
0.4348,1602
0.4401,1604
0.4458,1611
0.4514,1609
0.4568,1601
0.4624,1601
0.468,1610
0.4737,1612
0.479,1607
0.4846,1602
0.4903,1602
0.4959,1610
0.5012,1612
0.5069,1607
0.5125,1599
0.5181,1604
0.5234,1610
0.5291,1610
0.5347,1603
0.5401,1598
0.5458,1603
0.5514,1611
0.557,1612
0.5623,1605
0.568,1599
0.5736,1602
0.5792,1611
0.5846,1612
0.5902,1606
0.5959,1600
0.6015,1604
0.6068,1612
0.6125,1612
0.6181,1604
0.6237,1597
0.629,1602
0.6347,1611
0.6403,1612
0.6457,1607
0.6513,1600
0.6569,1600
0.6625,1610
0.6679,1611
0.6735,1607
0.6791,1600
0.6847,1600
0.6901,1609
0.6957,1614
0.7013,1606
0.7069,1601
0.7125,1600
0.7179,1611
0.7235,1614
0.7291,1607
0.7348,1598
0.7401,1604
0.7457,1611
0.7514,1610
0.757,1603
0.7623,1601
0.768,1608
0.7736,1611
0.7792,1607
0.7846,1601
0.7902,1601
0.7958,1610
0.8015,1611
0.8068,1607
0.8124,1599
0.8181,1602
0.8234,1609
0.829,1610
0.8347,1605
0.8403,1600
0.8459,1605
0.8513,1610
0.8569,1610
0.8625,1602
0.8679,1602
0.8735,1607
0.8792,1613
0.8848,1608
0.8902,1602
0.8958,1602
0.9014,1607
0.9068,1611
0.9124,1608
0.9181,1601
0.9237,1601
0.929,1611
0.9347,1612
0.9403,1604
0.9459,1601
0.9513,1604
0.9569,1611
0.9625,1608
0.9681,1601
0.9735,1601
0.9791,1609
0.9847,1612
0.9903,1604
0.9957,1601
1.0013,1606
1.007,1612
1.0126,1610
1.0179,1602
1.0235,1600
1.0292,1608
1.0348,1612
1.0401,1606
1.0458,1600
1.0514,1603
1.057,1609
1.0626,1611
1.068,1604
1.0736,1599
1.0792,1606
1.0848,1613
1.0902,1609
1.0958,1604
1.1014,1602
1.1068,1608
1.1124,1614
1.1181,1608
1.1237,1600
1.129,1603
1.1347,1611
1.1403,1611
1.1459,1605
1.1513,1602
1.157,1606
1.1623,1612
1.1679,1607
1.1736,1599
1.1792,1600
1.1845,1606
1.1901,1612
1.1958,1609
1.2014,1599
1.207,1602
1.2124,1609
1.218,1611
1.2237,1607
1.2293,1601
1.2346,1604
1.2402,1611
1.2459,1611
1.2515,1603
1.2568,1597
1.2625,1603
1.2681,1610
1.2737,1611
1.279,1603
1.2847,1599
1.2903,1602
1.2957,1612
1.3013,1611
1.3069,1607
1.3125,1600
1.3179,1600
1.3235,1612
1.3292,1611
1.3348,1606
1.3401,1599
1.3458,1602
1.3514,1611
1.357,1610
1.3624,1605
1.368,1601
1.3736,1605
1.379,1612
1.3846,1608
1.3903,1604
1.3959,1603
1.4012,1609
1.4069,1613
1.4125,1607
1.4181,1600
1.4235,1603
1.4291,1611
1.4348,1611
1.4401,1603
1.4458,1602
1.4514,1605
1.457,1613
1.4624,1607
1.468,1601
1.4736,1601
1.4792,1609
1.4846,1612
1.4903,1608
1.4959,1597
1.5012,1599
1.5069,1607
1.5125,1613
1.5181,1608
1.5235,1601
1.5291,1602
1.5348,1607
1.5401,1613
1.5458,1605
1.5514,1599
1.5568,1602
1.5624,1608
1.568,1613
1.5736,1607
1.5793,1601
1.5846,1603
1.5902,1611
1.5959,1609
1.6015,1602
1.6068,1600
1.6124,1606
1.6181,1612
1.6237,1609
1.6291,1602
1.6347,1599
1.6403,1606
1.6457,1613
1.6513,1608
1.6569,1601
1.6626,1599
1.6679,1607
1.6736,1613
1.6792,1610
1.6848,1600
1.6902,1601
1.6958,1610
1.7015,1612
1.7068,1603
1.7124,1602
1.7181,1604
1.7237,1612
1.729,1613
1.7346,1604
1.7403,1601
1.7459,1605
1.7513,1613
1.7569,1609
1.7624,1600
1.768,1599
1.7736,1607
1.7793,1612
1.7846,1608
1.7902,1602
1.7958,1603
1.8014,1609
1.8071,1612
1.8124,1605
1.818,1600
1.8236,1602
1.8293,1610
1.8346,1610
1.8402,1604
1.8458,1602
1.8514,1607
1.8571,1610
1.8624,1606
1.868,1601
1.8736,1609
1.8792,1612
1.8846,1608
1.8902,1601
1.8958,1601
1.9014,1609
1.9071,1613
1.9124,1606
1.918,1598
1.9237,1603
1.9292,1611
1.9349,1611
1.9402,1602
1.9458,1600
1.9515,1602
1.9568,1611
1.9624,1611
1.9681,1604
1.9737,1603
1.979,1602
1.9847,1612
1.9903,1611
1.9959,1602
2.0069,1607
2.0126,1612
2.018,1608
2.0236,1602
2.0292,1603
2.0348,1610
2.0402,1610
2.0458,1604
2.0515,1600
2.0568,1604
2.0624,1613
2.0681,1610
2.0737,1602
2.0791,1602
2.0847,1609
2.0904,1613
2.096,1603
2.1013,1598
2.107,1602
2.1126,1610
2.1179,1609
2.1236,1606
2.1292,1602
2.1348,1608
2.1401,1611
2.1458,1607
2.1514,1600
2.157,1600
2.1624,1607
2.168,1613
2.1736,1609
2.1793,1600
2.1846,1601
2.1902,1609
2.1959,1610
2.2015,1606
2.2069,1600
2.2125,1603
2.2181,1608
2.2235,1611
2.2291,1603
2.2347,1600
2.2404,1607
2.2457,1612
2.2514,1607
2.257,1598
2.2627,1598
2.268,1607
2.2737,1613
2.2793,1608
2.2847,1599
2.2903,1602
2.2959,1609
2.3015,1614
2.3069,1606
2.3125,1598
2.3182,1598
2.3235,1608
2.3291,1614
2.3348,1608
2.3404,1599
2.3457,1603
2.3514,1608
2.357,1612
2.3626,1606
2.368,1600
2.3736,1602
2.3792,1611
2.3849,1611
2.3902,1602
2.3958,1601
2.4015,1606
2.4068,1611
2.4124,1605
2.4181,1602
2.4237,1607
2.4293,1611
2.4347,1606
2.4403,1602
2.446,1604
2.4513,1610
2.457,1610
2.4626,1603
2.4682,1599
2.4736,1607
2.4792,1614
2.4848,1609
2.4902,1603
2.4958,1603
2.5014,1607
2.5071,1610
2.5124,1603
2.5181,1602
2.5237,1608
2.5293,1612
2.5347,1608
2.5403,1598
2.5459,1601
2.5513,1607
2.5569,1612
2.5626,1605
2.5682,1600
2.5736,1602
2.5792,1608
2.5848,1609
2.5905,1603
2.5958,1602
2.6014,1609
2.6071,1613
2.6124,1606
2.618,1599
2.6236,1604
2.6293,1610
2.6346,1610
2.6403,1602
2.6459,1600
2.6515,1607
2.6569,1610
2.6625,1605
2.6681,1602
2.6737,1605
2.6793,1610
2.6847,1610
2.6903,1604
2.6959,1599
2.7016,1607
2.7069,1612
2.7126,1608
2.7182,1600
2.7235,1603
2.7292,1609
2.7348,1611
2.7404,1604
2.7458,1601
2.7514,1604
2.757,1611
2.7626,1609
2.768,1602
2.7736,1600
2.7792,1608
2.7849,1612
2.7902,1607
2.7959,1597
2.8015,1601
2.8071,1609
2.8125,1611
2.8181,1604
2.8237,1600
2.8291,1605
2.8347,1611
2.8404,1610
2.846,1600
2.8513,1600
2.857,1607
2.8626,1614
2.8682,1606
2.8736,1602
2.8792,1603
2.8848,1609
2.8902,1611
2.8958,1605
2.9015,1601
2.9071,1605
2.9124,1612
2.9181,1610
2.9237,1603
2.9293,1601
2.9346,1607
2.9403,1612
2.9459,1607
2.9515,1602
2.9571,1601
2.9625,1607
2.9681,1612
2.9737,1606
2.9793,1598
2.9847,1602
2.9903,1611
2.9959,1612
3.0069,1602
3.0125,1605
3.0182,1611
3.0236,1610
3.0292,1600
3.0348,1602
3.0405,1610
3.0458,1609
3.0514,1603
3.0571,1600
3.0627,1606
3.068,1612
3.0737,1609
3.0793,1600
3.0849,1602
3.0902,1609
3.0959,1609
3.1015,1603
3.1071,1601
3.1125,1607
3.1181,1613
3.1237,1606
3.1294,1598
3.1347,1601
3.1403,1609
3.146,1611
3.1513,1603
3.157,1598
3.1626,1604
3.1682,1612
3.1736,1609
3.1792,1599
3.1848,1601
3.1905,1608
3.1958,1611
3.2014,1605
3.207,1601
3.2127,1603
3.218,1611
3.2236,1610
3.2293,1600
3.2349,1602
3.2402,1604
3.2458,1609
3.2515,1605
3.2571,1602
3.2627,1603
3.268,1612
3.2737,1610
3.2793,1602
3.2846,1598
3.2903,1605
3.2959,1612
3.3015,1608
3.3071,1603
3.3125,1602
3.3181,1608
3.3237,1613
3.3294,1607
3.3347,1600
3.3403,1602
3.3459,1609
