Experiment: Mar_23_T2_osmo_expt vial 9, Tue Mar 23 18:19:48 2021
0.0016,1620
0.0069,1622
0.0125,1624
0.0179,1623
0.0235,1620
0.0292,1625
0.0348,1622
0.0401,1621
0.0458,1628
0.0514,1621
0.057,1619
0.0624,1626
0.068,1623
0.0736,1620
0.0793,1627
0.0846,1625
0.0902,1619
0.0959,1621
0.1015,1627
0.1068,1622
0.1124,1619
0.1181,1626
0.1234,1624
0.129,1621
0.1346,1627
0.1403,1624
0.1459,1620
0.1512,1626
0.1569,1624
0.1625,1619
0.1681,1625
0.1735,1625
0.1791,1618
0.1847,1624
0.1904,1624
0.1957,1619
0.2013,1623
0.207,1625
0.2123,1619
0.2179,1623
0.2236,1626
0.2292,1620
0.2346,1622
0.2401,1627
0.2457,1621
0.2514,1622
0.257,1627
0.2623,1623
0.2679,1622
0.2735,1624
0.2792,1622
0.2848,1622
0.2901,1626
0.2957,1623
0.3014,1625
0.307,1626
0.3123,1620
0.318,1621
0.3235,1626
0.3292,1621
0.3348,1621
0.3401,1626
0.3458,1623
0.3513,1621
0.357,1626
0.3623,1624
0.368,1621
0.3736,1626
0.3792,1622
0.3848,1620
0.3901,1626
0.3958,1621
0.4014,1622
0.407,1625
0.4126,1623
0.4179,1624
0.4236,1629
0.4292,1620
0.4348,1622
0.4401,1627
0.4458,1620
0.4514,1622
0.4568,1624
0.4624,1622
0.468,1623
0.4737,1626
0.479,1620
0.4846,1620
0.4903,1625
0.4959,1624
0.5012,1620
0.5069,1623
0.5125,1621
0.5181,1619
0.5234,1627
0.5291,1623
0.5347,1622
0.5401,1627
0.5458,1623
0.5514,1620
0.557,1624
0.5623,1621
0.568,1620
0.5736,1626
0.5792,1624
0.5846,1620
0.5902,1628
0.5959,1622
0.6015,1622
0.6068,1627
0.6125,1624
0.6181,1618
0.6237,1624
0.629,1624
0.6347,1621
0.6403,1623
0.6457,1621
0.6513,1621
0.6569,1625
0.6625,1623
0.6679,1621
0.6735,1625
0.6791,1622
0.6847,1622
0.6901,1627
0.6957,1622
0.7013,1622
0.7069,1628
0.7125,1620
0.7179,1622
0.7235,1625
0.7291,1624
0.7348,1621
0.7401,1628
0.7457,1623
0.7514,1619
0.757,1624
0.7623,1625
0.768,1619
0.7736,1627
0.7792,1624
0.7846,1621
0.7902,1625
0.7958,1624
0.8015,1623
0.8068,1625
0.8124,1620
0.8181,1621
0.8234,1625
0.829,1623
0.8347,1623
0.8403,1625
0.8459,1622
0.8513,1622
0.8569,1626
0.8625,1621
0.8679,1620
0.8735,1624
0.8792,1622
0.8848,1621
0.8902,1627
0.8958,1624
0.9014,1619
0.9068,1625
0.9124,1623
0.9181,1621
0.9237,1626
0.929,1622
0.9347,1619
0.9403,1628
0.9459,1622
0.9513,1621
0.9569,1625
0.9625,1625
0.9681,1620
0.9735,1626
0.9791,1623
0.9847,1621
0.9903,1624
0.9957,1623
1.0013,1620
1.007,1624
1.0126,1619
1.0179,1622
1.0235,1625
1.0292,1622
1.0348,1622
1.0401,1625
1.0458,1620
1.0514,1623
1.057,1626
1.0626,1620
1.068,1623
1.0736,1626
1.0792,1619
1.0848,1623
1.0902,1623
1.0958,1619
1.1014,1624
1.1068,1625
1.1124,1622
1.1181,1626
1.1237,1622
1.129,1622
1.1347,1626
1.1403,1623
1.1459,1621
1.1513,1627
1.157,1622
1.1623,1622
1.1679,1627
1.1736,1621
1.1792,1621
1.1845,1625
1.1901,1621
1.1958,1622
1.2014,1626
1.207,1622
1.2124,1621
1.218,1624
1.2237,1624
1.2293,1619
1.2346,1624
1.2402,1624
1.2459,1622
1.2515,1625
1.2568,1621
1.2625,1621
1.2681,1627
1.2737,1622
1.279,1622
1.2847,1626
1.2903,1624
1.2957,1621
1.3013,1625
1.3069,1624
1.3125,1621
1.3179,1625
1.3235,1624
1.3292,1619
1.3348,1626
1.3401,1626
1.3458,1620
1.3514,1623
1.357,1627
1.3624,1621
1.368,1621
1.3736,1624
1.379,1620
1.3846,1624
1.3903,1627
1.3959,1620
1.4012,1625
1.4069,1625
1.4125,1619
1.4181,1623
1.4235,1628
1.4291,1619
1.4348,1622
1.4401,1627
1.4458,1621
1.4514,1622
1.457,1626
1.4624,1626
1.468,1620
1.4736,1624
1.4792,1626
1.4846,1621
1.4903,1624
1.4959,1623
1.5012,1620
1.5069,1624
1.5125,1625
1.5181,1621
1.5235,1626
1.5291,1626
1.5348,1620
1.5401,1624
1.5458,1623
1.5514,1622
1.5568,1624
1.5624,1621
1.568,1622
1.5736,1626
1.5793,1622
1.5846,1623
1.5902,1624
1.5959,1618
1.6015,1625
1.6068,1622
1.6124,1619
1.6181,1624
1.6237,1626
1.6291,1620
1.6347,1623
1.6403,1624
1.6457,1620
1.6513,1624
1.6569,1621
1.6626,1622
1.6679,1626
1.6736,1622
1.6792,1619
1.6848,1627
1.6902,1623
1.6958,1621
1.7015,1626
1.7068,1621
1.7124,1622
1.7181,1627
1.7237,1623
1.729,1622
1.7346,1624
1.7403,1621
1.7459,1622
1.7513,1624
1.7569,1619
1.7624,1623
1.768,1626
1.7736,1620
1.7793,1623
1.7846,1625
1.7902,1621
1.7958,1624
1.8014,1622
1.8071,1622
1.8124,1624
1.818,1622
1.8236,1621
1.8293,1625
1.8346,1623
1.8402,1622
1.8458,1626
1.8514,1624
1.8571,1622
1.8624,1624
1.868,1623
1.8736,1621
1.8792,1626
1.8846,1624
1.8902,1620
1.8958,1625
1.9014,1623
1.9071,1622
1.9124,1624
1.918,1621
1.9237,1620
1.9292,1625
1.9349,1622
1.9402,1621
1.9458,1624
1.9515,1623
1.9568,1622
1.9624,1625
1.9681,1624
1.9737,1625
1.979,1624
1.9847,1623
1.9903,1622
1.9959,1626
2.0069,1623
2.0126,1627
2.018,1622
2.0236,1621
2.0292,1627
2.0348,1623
2.0402,1620
2.0458,1626
2.0515,1623
2.0568,1621
2.0624,1625
2.0681,1622
2.0737,1623
2.0791,1624
2.0847,1621
2.0904,1624
2.096,1627
2.1013,1617
2.107,1622
2.1126,1627
2.1179,1619
2.1236,1629
2.1292,1627
2.1348,1620
2.1401,1626
2.1458,1624
2.1514,1623
2.157,1624
2.1624,1627
2.168,1621
2.1736,1626
2.1793,1626
2.1846,1620
2.1902,1624
2.1959,1625
2.2015,1619
2.2069,1623
2.2125,1625
2.2181,1620
2.2235,1623
2.2291,1625
2.2347,1621
2.2404,1626
2.2457,1625
2.2514,1620
2.257,1626
2.2627,1623
2.268,1621
2.2737,1627
2.2793,1624
2.2847,1624
2.2903,1626
2.2959,1618
2.3015,1620
2.3069,1627
2.3125,1620
2.3182,1622
2.3235,1626
2.3291,1620
2.3348,1621
2.3404,1626
2.3457,1622
2.3514,1622
2.357,1626
2.3626,1621
2.368,1621
2.3736,1626
2.3792,1623
2.3849,1622
2.3902,1626
2.3958,1621
2.4015,1623
2.4068,1625
2.4124,1621
2.4181,1624
2.4237,1623
2.4293,1620
2.4347,1628
2.4403,1620
2.446,1622
2.4513,1625
2.457,1622
2.4626,1625
2.4682,1621
2.4736,1623
2.4792,1625
2.4848,1622
2.4902,1625
2.4958,1624
2.5014,1619
2.5071,1624
2.5124,1623
2.5181,1618
2.5237,1625
2.5293,1621
2.5347,1622
2.5403,1627
2.5459,1621
2.5513,1622
2.5569,1625
2.5626,1620
2.5682,1623
2.5736,1625
2.5792,1622
2.5848,1624
2.5905,1623
2.5958,1622
2.6014,1625
2.6071,1624
2.6124,1622
2.618,1625
2.6236,1621
2.6293,1622
2.6346,1625
2.6403,1622
2.6459,1622
2.6515,1627
2.6569,1620
2.6625,1621
2.6681,1626
2.6737,1622
2.6793,1621
2.6847,1626
2.6903,1621
2.6959,1621
2.7016,1626
2.7069,1622
2.7126,1621
2.7182,1627
2.7235,1622
2.7292,1620
2.7348,1626
2.7404,1623
2.7458,1622
2.7514,1624
2.757,1622
2.7626,1623
2.768,1626
2.7736,1621
2.7792,1622
2.7849,1625
2.7902,1620
2.7959,1623
2.8015,1626
2.8071,1620
2.8125,1621
2.8181,1627
2.8237,1620
2.8291,1622
2.8347,1626
2.8404,1620
2.846,1622
2.8513,1625
2.857,1622
2.8626,1621
2.8682,1625
2.8736,1620
2.8792,1620
2.8848,1623
2.8902,1623
2.8958,1620
2.9015,1627
2.9071,1623
2.9124,1622
2.9181,1625
2.9237,1624
2.9293,1620
2.9346,1622
2.9403,1626
2.9459,1622
2.9515,1620
2.9571,1627
2.9625,1623
2.9681,1620
2.9737,1626
2.9793,1621
2.9847,1623
2.9903,1623
2.9959,1621
3.0069,1623
3.0125,1621
3.0182,1625
3.0236,1625
3.0292,1620
3.0348,1623
3.0405,1624
3.0458,1621
3.0514,1624
3.0571,1622
3.0627,1622
3.068,1627
3.0737,1619
3.0793,1622
3.0849,1627
3.0902,1621
3.0959,1618
3.1015,1629
3.1071,1622
3.1125,1620
3.1181,1626
3.1237,1624
3.1294,1618
3.1347,1623
3.1403,1625
3.146,1619
3.1513,1624
3.157,1626
3.1626,1620
3.1682,1625
3.1736,1624
3.1792,1620
3.1848,1623
3.1905,1626
3.1958,1622
3.2014,1622
3.207,1626
3.2127,1622
3.218,1620
3.2236,1626
3.2293,1624
3.2349,1620
3.2402,1626
3.2458,1624
3.2515,1621
3.2571,1626
3.2627,1623
3.268,1622
3.2737,1626
3.2793,1622
3.2846,1622
3.2903,1625
3.2959,1625
3.3015,1621
3.3071,1626
3.3125,1623
3.3181,1623
3.3237,1626
3.3294,1620
3.3347,1625
3.3403,1624
3.3459,1621
3.3516,1623
3.3569,1627
3.3625,1621
3.3681,1621
3.3737,1625
3.3791,1621
3.3847,1623
3.3904,1626
3.3959,1619
3.4015,1622
3.4072,1625
3.4125,1622
3.4181,1621
3.4237,1628
3.4293,1622
3.4347,1620
3.4404,1627
3.446,1623
3.4513,1622
3.457,1625
3.4626,1623
3.4682,1622
3.4739,1625
3.4792,1622
3.4848,1621
3.4904,1625
3.4961,1622
3.5015,1621
3.5071,1627
3.5127,1622
3.518,1617
3.5237,1626
3.5293,1624
3.5346,1619
3.5403,1623
3.5459,1627
3.5515,1620
3.5572,1624
3.5625,1625
3.5681,1621
3.5738,1625
3.5794,1624
3.5847,1621
3.5903,1626
3.596,1623
3.6016,1622
3.6069,1627
3.6126,1622
3.6182,1622
3.6236,1626
3.6292,1621
3.6349,1622
3.6405,1625
3.6458,1619
3.6515,1624
3.6571,1624
3.6627,1619
3.6681,1623
3.6737,1623
3.6793,1622
3.6847,1625
3.6903,1627
3.696,1622
3.7016,1624
3.7069,1624
3.7126,1621
3.7182,1625
3.7238,1624
3.7292,1622
3.7348,1625
3.7405,1623
3.7458,1622
3.7514,1626
3.7571,1623
3.7627,1621
3.7681,1626
3.7737,1619
3.7793,1622
3.7849,1624
3.7903,1621
3.7959,1622
3.8015,1625
3.8072,1620
3.8125,1622
3.8182,1625
3.8238,1621
3.8291,1620
3.8348,1626
3.8404,1623
3.846,1623
3.8514,1627
3.857,1621
3.8626,1622
3.8682,1626
3.8736,1620
3.8792,1621
3.8848,1627
3.8905,1623
3.8958,1620
