Experiment: Mar_23_T2_osmo_expt vial 12, Tue Mar 23 18:19:48 2021
0.0016,1613
0.0069,1620
0.0125,1620
0.0179,1613
0.0235,1607
0.0292,1610
0.0348,1619
0.0401,1621
0.0458,1615
0.0514,1609
0.057,1609
0.0624,1618
0.068,1619
0.0736,1615
0.0793,1606
0.0846,1610
0.0902,1616
0.0959,1618
0.1015,1614
0.1068,1607
0.1124,1608
0.1181,1617
0.1234,1619
0.129,1616
0.1346,1608
0.1403,1609
0.1459,1618
0.1512,1619
0.1569,1613
0.1625,1607
0.1681,1609
0.1735,1617
0.1791,1619
0.1847,1614
0.1904,1608
0.1957,1612
0.2013,1618
0.207,1618
0.2123,1610
0.2179,1608
0.2236,1617
0.2292,1618
0.2346,1615
0.2401,1610
0.2457,1608
0.2514,1613
0.257,1621
0.2623,1615
0.2679,1608
0.2735,1610
0.2792,1618
0.2848,1619
0.2901,1612
0.2957,1608
0.3014,1610
0.307,1618
0.3123,1618
0.318,1613
0.3235,1608
0.3292,1612
0.3348,1618
0.3401,1617
0.3458,1611
0.3513,1609
0.357,1618
0.3623,1615
0.368,1613
0.3736,1608
0.3792,1613
0.3848,1620
0.3901,1615
0.3958,1610
0.4014,1608
0.407,1614
0.4126,1618
0.4179,1617
0.4236,1608
0.4292,1607
0.4348,1614
0.4401,1619
0.4458,1616
0.4514,1610
0.4568,1608
0.4624,1616
0.468,1618
0.4737,1613
0.479,1607
0.4846,1611
0.4903,1616
0.4959,1617
0.5012,1608
0.5069,1608
0.5125,1615
0.5181,1618
0.5234,1613
0.5291,1608
0.5347,1610
0.5401,1617
0.5458,1618
0.5514,1611
0.557,1608
0.5623,1613
0.568,1620
0.5736,1616
0.5792,1607
0.5846,1610
0.5902,1617
0.5959,1618
0.6015,1613
0.6068,1608
0.6125,1613
0.6181,1617
0.6237,1615
0.629,1610
0.6347,1608
0.6403,1613
0.6457,1619
0.6513,1614
0.6569,1609
0.6625,1611
0.6679,1618
0.6735,1619
0.6791,1615
0.6847,1606
0.6901,1608
0.6957,1617
0.7013,1618
0.7069,1614
0.7125,1607
0.7179,1608
0.7235,1617
0.7291,1619
0.7348,1614
0.7401,1606
0.7457,1610
0.7514,1616
0.757,1616
0.7623,1613
0.768,1608
0.7736,1612
0.7792,1617
0.7846,1618
0.7902,1611
0.7958,1606
0.8015,1611
0.8068,1618
0.8124,1617
0.8181,1610
0.8234,1607
0.829,1610
0.8347,1620
0.8403,1615
0.8459,1609
0.8513,1607
0.8569,1613
0.8625,1618
0.8679,1616
0.8735,1606
0.8792,1607
0.8848,1614
0.8902,1621
0.8958,1615
0.9014,1609
0.9068,1610
0.9124,1616
0.9181,1618
0.9237,1614
0.929,1608
0.9347,1610
0.9403,1617
0.9459,1618
0.9513,1609
0.9569,1606
0.9625,1612
0.9681,1618
0.9735,1617
0.9791,1610
