Experiment: Apr28_cal_tst_expt vial 15, Thu Apr 28 17:02:21 2022
0.0027,0.0
0.0078,-0.014911659237104247
0.0131,-0.010323384009130687
0.0188,-0.012627944038703487
0.0244,-0.015315058563569961
0.03,-0.011478629983385003
0.0354,-0.008790052258119019
0.041,-0.016448875583614186
0.0466,-0.008813592560290906
0.052,-0.013790342322825833
0.0576,-0.014173492718959846
0.0632,-0.012248511752992575
0.0689,-0.011071666422668214
0.0742,-0.009179398473703637
0.0799,0.009591279887348536
0.0855,-0.009944362851301958
0.0911,-0.003836083134927226
0.0964,-0.009982680846787662
0.1021,0.0075587579726617005
0.1077,0.012954956011837937
0.1134,-0.013753914422889979
0.1187,-0.0022522882175609604
0.1243,-0.020656511440886094
0.1299,-0.016860438158166846
0.1356,-0.012217065172707375
0.1409,-0.027580365145547736
0.1465,-0.022969422721529797
0.1521,-0.025656506166218063
0.1577,-0.027978739797788643
0.1633,-0.01759817082307602
0.1687,-0.016842373167445857
0.1743,0.02819753316734519
0.1799,0.00530627362708036
0.1855,0.003392425951355027
0.1909,-0.002894720550190799
0.1965,0.0027042380885607953
0.2022,0.0011734759294147468
0.2078,0.001573902952951678
0.2131,0.004894619850443149
0.2188,0.012587279895384218
0.2244,0.001529414721723299
0.23,-0.006240731940727162
0.2354,0.004120769112656686
0.241,0.003753010540077817
0.2467,0.012243356735666788
0.252,-0.0010613600441414794
0.2577,-0.005876053646691748
0.2633,0.002640513222662233
0.2689,-0.004400804661059743
0.2743,-0.002554844944869017
0.2799,-0.0029174480063413055
0.2855,0.003364267467916182
0.2911,0.00815925891307423
0.2965,0.0022211383171183985
0.3021,-0.002574984303685801
0.3078,0.001854625968378043
0.3134,0.006682056742810194
0.3187,0.0010968764700359235
0.3243,0.012160237930629147
0.33,-0.0003787861484700339
0.3353,0.002216697294177894
0.341,0.009960949950002462
0.3466,0.002200187933714959
0.3522,-0.0037131543511364495
0.3576,-0.0014961427266804717
0.3632,0.0018143455777001605
0.3688,0.0025332889611240916
0.3745,0.008432585223832723
0.3798,0.0028860525399538317
0.3854,0.002521920219290208
0.391,0.00362889970846475
0.3967,0.00509931776948469
0.4023,0.0006675976128511785
0.4076,0.004000944831087816
0.4133,0.0013993808278318087
0.4189,0.004694069508026755
0.4243,0.0006756635901399299
0.4299,0.0006740386699324308
0.4355,-0.0008036633455816289
0.4409,0.0006423953625692702
0.4465,0.0032386695263764698
0.4521,0.0028288170678610336
0.4578,0.003595612869135567
0.4631,0.00027175178394894806
0.4688,0.004276801996921764
0.4744,0.0017401453063601302
0.48,-0.00047800864377167684
0.4854,-0.0008454403608539884
0.491,0.009062106411787507
0.4966,0.007942337378136988
0.5022,0.006475206292509417
0.5076,0.004281021285151898
0.5132,0.0006076646437638278
0.5188,-0.000846417185709214
0.5245,0.00023058355378990925
0.5298,0.005014284461667462
0.5354,0.0035172719521496254
0.541,0.0009596163799957536
0.5467,0.0020587448952575915
0.552,0.00020606925516353236
0.5576,0.006447861278916278
0.5633,0.007182795631689554
0.5689,0.004613111130823633
0.5742,0.002769943087569393
0.5799,0.007527829318247692
0.5854,-0.0001563276391329249
0.591,0.006784229753330651
0.5966,0.004225658124665743
0.6022,0.006053502609878636
0.6076,0.002029235085355241
0.6132,-0.0009048546409656799
0.6188,0.00017821443545901205
0.6244,0.0005581918514648843
0.63,0.015072219588464164
0.6354,0.00018311417311683842
0.641,0.008922873363771178
0.6466,0.004190543349869735
0.6522,0.009274430692221114
0.6576,0.006361439334375496
0.6632,0.0019769848626392528
0.6688,0.00162422449212557
0.6744,0.0005234578290440606
0.6798,0.00415722453503492
0.6854,0.00015858545553237846
0.691,-0.0002032461703467825
0.6966,-0.0009436711579275392
0.7022,0.0026954791579414383
0.7076,0.00014803189918133342
0.7132,-0.0027645644286724003
0.7188,-0.0031344691166315664
0.7244,-0.00022035062901004654
0.73,-0.004956608869787327
0.7354,-0.0024059082337021254
0.741,-0.00022518946550953434
0.7467,-0.004229059089921827
0.7522,-0.004233854868879061
0.7576,-0.00023897911678205652
0.7632,0.008483868847783016
0.7688,-0.0027803265916780395
0.7744,0.012451295911937832
0.7798,0.007368422734446267
0.7854,-0.0002432021565151321
0.791,0.009535923742573615
0.7966,0.0026555610346760683
0.8023,0.0008382415388771824
0.8076,-0.0002506045711554994
0.8132,-0.0013395725231942768
0.8188,0.0004740226231911282
0.8245,0.001196776905353747
0.8298,-0.0020661324006076565
0.8354,0.004094566663547572
