Experiment: Apr28_cal_tst_expt vial 10, Thu Apr 28 17:02:21 2022
0.0027,0.0
0.0078,0.1975188946311221
0.0131,0.03686147359296532
0.0188,0.04799184301139625
0.0244,0.02139322720002229
0.03,0.0016929774579257373
0.0354,-0.007640245146910862
0.041,-0.007278012074859952
0.0466,-0.006688343200149105
0.052,0.006106272964479409
0.0576,0.0008285240586398679
0.0632,-0.0017743888117497941
0.0689,-0.005728161644818874
0.0742,0.003670806179480568
0.0799,0.02024171950166187
0.0855,-0.002229438258180727
0.0911,-0.006042824304671568
0.0964,0.0123226168199419
0.1021,0.029292335782518053
0.1077,0.011216054672156639
0.1134,-0.004163927880986684
0.1187,0.05247924232148815
0.1243,-0.0008230784098481325
0.1299,0.04668194327072095
0.1356,0.0011568915137845637
0.1409,-0.0030105880925870854
0.1465,0.47936149644398646
0.1521,0.06534065655452442
0.1577,0.10735506627454283
0.1633,0.07324372061650553
0.1687,0.17459396436229907
0.1743,0.05699056315730938
0.1799,0.022582215285988694
0.1855,0.13976653606016826
0.1909,0.07244556272857466
0.1965,0.06257396815651117
0.2022,0.0346787420810456
0.2078,0.1019855123678386
0.2131,0.08384873527071057
0.2188,0.09016535320421293
0.2244,0.07779044343593511
0.23,0.10745393502604483
0.2354,0.08228734700621981
0.241,0.07743084846438958
0.2467,0.0843650213475094
0.252,0.050755800551998964
0.2577,0.12392852508447882
0.2633,0.017668356956362152
0.2689,0.06975108568862087
0.2743,0.04440777258789169
0.2799,0.08797425805700604
0.2855,0.09121287574927134
0.2911,0.07525508563363092
0.2965,0.08367288322215605
0.3021,0.056381722498418996
0.3078,0.05982131710311617
0.3134,0.085669092984764
0.3187,0.05041101021769678
0.3243,0.04989739042857955
0.33,0.03047209787566918
0.3353,0.06231812760283334
0.341,0.05509051611284632
0.3466,0.04911305414057021
0.3522,0.06774432046712048
0.3576,0.036663644045464794
0.3632,0.0965752305887676
0.3688,0.05271257097363774
0.3745,0.09960078824411345
0.3798,0.03774185744725961
0.3854,0.04804504026579132
0.391,0.03444423666152685
0.3967,0.013308288277397884
0.4023,0.10236684813537694
0.4076,0.035738072232930906
0.4133,0.022124096601629006
0.4189,0.036216953884118
0.4243,0.046422561657899264
0.4299,0.04840710121164682
0.4355,0.033652199093847424
0.4409,0.042540279301476025
0.4465,0.03242680913369628
0.4521,0.09170058894369765
0.4578,0.04806271286630803
0.4631,0.03809052008368424
0.4688,0.03785413201414417
0.4744,0.015120947255221784
0.48,0.024185281739586284
0.4854,0.0393069426183868
0.491,0.08403305572403813
0.4966,0.020427690494729256
0.5022,0.06718890285953871
0.5076,0.03235163671792418
0.5132,0.028741938136673306
0.5188,0.041250063975386275
0.5245,0.03888133742547856
0.5298,0.042738204049960316
0.5354,0.029722096956964095
0.541,0.03325263152402996
0.5467,0.05378035588055413
0.552,0.02294035462787819
0.5576,0.013578674638859811
0.5633,0.031019721398893085
0.5689,0.02436272115032878
0.5742,0.020304439292600562
0.5799,0.03771000579914796
0.5854,0.023781352371001818
0.591,0.014747657334332254
0.5966,0.02308457939704811
0.6022,0.022167255523091678
0.6076,0.022220244200222727
0.6132,0.015774892540920404
0.6188,0.007204850095336168
0.6244,0.028627521099944098
0.63,0.10850779767305685
0.6354,0.03333715557616862
0.641,0.053727036017934104
0.6466,0.019422894792014866
0.6522,0.03238731682987661
0.6576,0.04132144355364531
0.6632,0.05177751493501087
0.6688,0.00933585459637859
0.6744,0.07531759572799712
0.6798,0.03582417194225235
0.6854,0.04257665819586376
0.691,0.035306522824238296
0.6966,0.035291277185085845
0.7022,0.09500221237611628
0.7076,0.025680149995109203
0.7132,0.02706849935762734
0.7188,0.06005685645739073
0.7244,0.03532989043550355
0.73,0.028624472700120973
0.7354,0.01440894094697337
0.741,0.020476711343547338
0.7467,0.042531262066040354
0.7522,0.07079595696064372
0.7576,0.04591968847337691
0.7632,0.026856929258504414
0.7688,0.027547954281489262
0.7744,0.03374821703264108
0.7798,0.046440266180974465
0.7854,0.06547730015956299
0.791,0.050784562179924
0.7966,0.06505354851949674
0.8023,0.02724878212258991
0.8076,0.03168316301419127
0.8132,0.05279219622364256
0.8188,0.051936766558857705
0.8245,0.029872605908286387
0.8298,0.036440680537449976
0.8354,0.045331893963322434
0.8411,0.012169177677046839
0.8467,0.05928792307901304
0.852,0.04386831729768481
0.8576,0.06643083346732315
0.8633,0.02510604059497168
0.8689,0.021938023475003454
0.8742,0.020139780987112887
0.8799,0.0602455035973774
0.8855,0.061948899302423366
0.8911,0.042948704005665805
0.8967,0.04945697150885442
0.9021,0.04869395907894458
0.9077,0.023093620246116386
0.9133,0.01577237940700793
0.919,0.034968637996107554
0.9243,0.04384994151753374
0.9299,0.03970636956421447
0.9355,0.06802795004565243
0.9409,0.03411087269044921
0.9465,0.020614887545482685
0.9522,0.027605273357271698
0.9578,0.0468054749676457
0.9631,0.03343359849764055
0.9688,0.019751360148431263
0.9744,0.02632161087217927
0.98,0.028180660234022548
0.9854,0.04221966182197334
0.991,0.05059694732454367
0.9966,0.024378125233272596
1.0022,0.0528523422587972
1.0076,0.021245312333198152
1.0133,0.028719550964522
1.0188,0.04313305410993551
1.0244,0.0219317097570203
1.0298,0.053526805095729824
1.0354,0.04986349819528946
1.041,0.0436531978165271
1.0467,0.043740477276284606
1.052,0.046324656589374735
1.0577,0.017732479555376712
1.0633,0.0795918556857263
1.0689,0.031896897013867886
1.0743,0.044140712057460785
1.0799,0.018607238349823085
1.0855,0.034424785846515704
1.0911,0.029036195006733767
1.0965,0.03396666922931468
1.1021,0.01510559157610225
1.1077,0.07126376342307328
1.1133,0.0325784808473254
1.1187,0.04718104697537878
1.1243,0.04789311226924814
1.1299,0.03494658599013395
1.1355,0.04769077660609705
1.1412,0.05613196442487106
1.1465,0.017835168444519933
1.1522,0.06057888352920965
1.1578,0.02813023901391326
1.1631,0.02899232051883721
1.1688,0.016173289350095488
1.1744,0.01728037894481449
1.18,0.028178355024668644
1.1854,0.0280600083376894
1.191,0.0283441214089013
1.1966,0.01110786963233279
1.2023,0.021254933622401107
1.2076,0.022548934808939824
1.2132,0.010770568657619495
1.2189,0.019901605230730923
1.2245,0.01562627802123101
1.2298,0.012311075088631163
1.2355,0.03290148996128117
1.2411,0.04309200479373754
1.2465,0.04558984341741773
1.2521,0.01914456990050334
1.2577,0.012716902424314724
1.2634,0.06438482704656101
1.2687,0.05502683861912516
1.2743,0.028051066085655052
1.2799,0.047256767867398464
1.2856,0.07347338700258282
1.291,0.02226468130856929
1.2966,0.022477715137309284
1.3022,0.02122599826465038
1.3076,0.030051016418795096
1.3132,0.014093989030375897
1.3188,0.030566212617362032
1.3245,0.025015244401776715
1.3298,0.03737329248018523
1.3354,0.03071179080939712
1.341,0.027116293266999214
1.3467,0.03901150684548055
1.352,0.046104499756475736
1.3577,0.058875245620604755
1.3633,0.03251352690116277
1.3689,0.04380159283784568
1.3743,0.023856300348211568
1.3799,0.031463494361590016
1.3855,0.020830226567094712
1.3912,0.02048812241512793
1.3965,0.020877309231734087
1.4021,0.03177355030644208
1.4077,0.031065512112581684
1.4131,0.026239590337073182
1.4187,0.029790357829917957
1.4244,0.021774788165329795
1.43,0.036547421869764396
1.4356,0.07966658368687857
1.441,0.0237861434274782
1.4466,0.05560629416944951
1.4522,0.029699717147888716
1.4578,0.029815092619790817
1.4632,0.03226180704964715
1.4688,0.0339251312874605
1.4745,0.027174155272422673
1.4798,0.038682166018716935
1.4854,0.022321154058062287
1.4911,0.04066522775585785
1.4967,0.03109338973840875
1.502,0.019722752346125583
1.5077,0.0311676243065222
1.5133,0.01580654615486604
1.5189,0.017562263148368396
1.5243,0.023434647564863298
1.5299,0.01190261099578388
1.5355,0.02002435762807453
1.5412,0.03869798826272147
1.5465,0.014301749831034438
1.5521,0.01610216831561717
1.5577,0.020999567927296126
1.5634,0.01617129747647783
1.5687,0.01860141518994196
1.5743,0.011611486685821903
1.58,0.015338299331989103
1.5856,0.014143356524292106
1.5909,0.010639568837985558
1.5966,0.01736958480813683
1.6022,0.009773699360526411
1.6078,0.012033811482980217
1.6132,0.014685026432475656
1.6188,0.01783190676929275
1.6244,0.012836525659207454
1.63,0.017761251962080893
1.6354,0.017305704939816535
1.641,0.01327780670936718
1.6466,0.012490107100848857
1.6523,0.011934517416360313
1.6576,0.018917700438478013
1.6632,0.023074241316816013
1.6688,0.01512349267461316
1.6745,0.02050860372659613
1.6798,0.017158403574250802
1.6855,0.015976129223185642
1.6911,0.013625081587279542
1.6967,0.01991556054196897
1.7021,0.01857052269696946
1.7077,0.018901164509004587
1.7133,0.01609033443865504
1.7189,0.01536586761077624
1.7243,0.01573759837418126
1.7299,0.013805843743594559
1.7355,0.015330578632224867
1.7411,0.01538670667946862
1.7465,0.0152480786448983
1.7521,0.02913949862939358
1.7578,0.028429585799473023
1.7631,0.02817415580803334
1.7687,0.03260422740415603
1.7744,0.026104486531805804
1.78,0.018837770991593727
1.7854,0.021908156082853625
1.791,0.026087224800210085
1.7966,0.021169804204079767
1.8023,0.02036508458118358
1.8076,0.022329682270207263
1.8132,0.01742398915548049
1.8189,0.027494270705115453
1.8242,0.023297291401642328
1.8299,0.025027718772949625
1.8355,0.024032510091291814
1.8411,0.015341822947400663
1.8465,0.015640260149892893
1.8521,0.016946013859781506
1.8577,0.01618419491959122
1.8634,0.01648402303629476
1.8687,0.02514931234445822
1.8744,0.03312606483449132
1.88,0.02123692635712554
1.8854,0.02050736742795639
1.891,0.0174879895890257
1.8966,0.028629634818423677
1.9022,0.04186343813100113
1.9076,0.047242874875629504
1.9132,0.04538599517885189
1.9189,0.02941104640502956
1.9245,0.04420444647143895
1.9298,0.02503557351125224
1.9355,0.0666028857336497
1.9411,0.07371512981191575
1.9465,0.041197858534090304
1.9521,0.047498403458154814
1.9577,0.03857476671063198
1.9634,0.024769478225083963
1.9687,0.025264981661896502
1.9743,0.0466313978702097
1.9799,0.028704275849822825
1.9856,0.028139487089140713
1.9909,0.031211279873766873
1.9966,0.033646840819521795
2.0022,0.030389559558979817
2.0079,0.028653218858545715
2.0132,0.027583480677833394
2.0189,0.026345070725078135
2.0245,0.02907801859415976
2.0298,0.025776067498469613
2.0354,0.02569914360845832
2.0411,0.026049338938290756
2.0467,0.02341029430129188
2.052,0.02048783889981548
2.0576,0.02877817581779335
2.0633,0.03720789466833324
2.0689,0.03386912674439552
2.0742,0.041215771107510735
2.0799,0.03930317921465165
2.0855,0.03160399260343677
2.0911,0.04552586718737994
2.0965,0.0426705903429363
2.1021,0.030907719279641976
2.1076,0.03099122172580754
2.1132,0.0363474997171091
2.1188,0.04661472155959728
2.1244,0.0280134608998564
2.1301,0.04364238593916786
2.1354,0.04847798781300888
2.141,0.030707697928795796
2.1467,0.03431800083487935
2.1523,0.035429651471575674
2.1576,0.03227085608660146
2.1632,0.03249518708215887
2.1688,0.032690601606127245
2.1744,0.04305428285655405
2.1798,0.06628956584621587
2.1854,0.04375641328502039
2.191,0.048277488579583305
2.1966,0.02870830609980657
2.2023,0.04317583623623128
2.2076,0.042920741988920486
2.2132,0.048693789048199265
2.2188,0.038669615500127597
2.2244,0.04909230981231111
2.23,0.03181948077673341
2.2354,0.04109731226161034
2.241,0.03389654733174918
2.2466,0.03267690773969195
2.2522,0.04270427652097858
2.2576,0.047919776378579526
2.2632,0.046086941962477035
2.2688,0.04759367930927033
2.2744,0.03636461793430579
2.2801,0.05274568096997345
2.2854,0.059342061459700945
2.291,0.05573188608018331
2.2966,0.03856919536975245
2.3023,0.03763017727804263
2.3076,0.05612300825139244
2.3132,0.039011050960671256
2.3188,0.03659513011994869
2.3245,0.04759736384802982
2.3298,0.05028286950171629
2.3354,0.04277047480931029
2.341,0.034759320042871966
2.3467,0.038474702042092856
2.352,0.03306289795952927
2.3576,0.03308538562043667
2.3633,0.03259313452573803
2.3689,0.030694272817054835
2.3745,0.03262773516972223
2.3799,0.03506932634394572
2.3855,0.035465858409881645
2.3911,0.033812772325043705
2.3965,0.03422175289495594
2.4021,0.03486555213975934
2.4077,0.034825847885467553
2.4133,0.03331182697508939
2.4187,0.03381955955485039
2.4243,0.03719291352619991
2.4299,0.03940101919989908
2.4356,0.04245350619460947
2.4409,0.04248746510704482
2.4465,0.042065435099628457
2.4522,0.0426382114594851
2.4578,0.042517598673644796
2.4634,0.04563105665639261
2.4688,0.04867754069235769
2.4744,0.045716875795183576
2.48,0.04836926119755647
2.4854,0.05742720043333621
2.491,0.04323290731466034
2.4966,0.03934406094618642
2.5022,0.07013119502710524
2.5076,0.04099455155925924
2.5132,0.04321447963466957
2.5188,0.05551877245236597
2.5245,0.057219795223600045
2.5298,0.04787667054687067
2.5354,0.046983191428589144
2.5411,0.051773278061929495
2.5467,0.06894064008262113
2.552,0.044036537299063316
2.5577,0.050869711659708106
2.5633,0.050046863541410136
2.5689,0.04554027252794701
2.5743,0.058056785008732126
2.5799,0.04962896293142394
2.5855,0.05632485887921601
2.5911,0.0514721443523381
2.5965,0.052067840423408895
2.6021,0.04713606812653992
2.6077,0.0521518422093582
2.6133,0.050085701437255326
2.619,0.04776358782354595
2.6243,0.04986840014800287
2.6299,0.04968213974048791
2.6355,0.04502750779017023
2.6412,0.053179486025521416
2.6465,0.04921510543899538
2.6521,0.04875355684848204
2.6578,0.04971214889968284
2.6634,0.04624997917055629
2.6687,0.045713537666760284
2.6743,0.04603020138380598
2.68,0.04970286221239778
2.6856,0.04572546150843526
2.6911,0.04802503881789261
2.6965,0.04806084088241663
2.7021,0.04968278017282601
2.7077,0.04804923375551015
2.7134,0.04844084077067684
2.7187,0.04892735587713831
2.7243,0.04754123237251684
2.73,0.05339946434047521
2.7356,0.05299774233524693
2.7409,0.05191225789387066
2.7466,0.051828241660654084
2.7522,0.05077759338284288
2.7578,0.06001885308776905
2.7632,0.0587979291317787
2.7688,0.05794820290566827
2.7744,0.05651730162344551
2.7798,0.05558012555098715
2.7854,0.05392958516607882
