Experiment: Mar_1_Turb_expt vial 9, Mon Mar  1 18:39:09 2021
0,0
1.8817,3.2787076027958606
2.2763,1.507663407139619
2.6595,1.7606368032596214
3.0428,1.7064468853139438
3.4262,1.8378654815482212
3.8373,1.6301933072904748
4.2315,1.760797534252681
4.6095,1.5774528089339328
4.9704,1.6340702182064257
5.3649,1.659321861515465
