Experiment: T3_Aug_19_pumped_od_cal_expt vial 13, Thu Aug 19 18:27:13 2021
0.0032,21062
0.0086,21078
0.0143,21064
0.0197,21042
0.0254,21096
0.0308,21119
0.0365,21031
0.0419,21118
0.0476,21087
0.053,21101
0.0585,21557
0.0642,21578
0.0696,21550
0.0753,21585
0.081,21558
0.0864,21506
0.0921,21519
0.0974,21559
0.1031,21535
0.1085,22031
0.1142,21963
0.1196,22038
0.1252,22075
0.1309,22045
0.1363,22042
0.142,22092
0.1474,22084
0.153,22035
0.1587,22058
0.1642,22568
0.1699,22581
0.1753,22563
0.1808,22613
0.1865,22616
0.1919,22569
0.1976,22548
0.203,22603
0.2086,22591
0.2141,22557
0.2198,23074
0.2252,23108
0.2309,23097
0.2363,23113
0.242,23104
0.2474,23121
0.2531,23138
0.2588,23092
0.2642,23097
0.2697,23573
0.2754,23608
0.2808,23596
0.2865,23594
0.2919,23581
0.2976,23613
0.303,23594
0.3087,23590
0.3141,23603
0.3198,23605
0.3253,24094
0.3307,24082
0.3364,24074
0.3421,24076
0.3474,24088
0.3531,24053
0.3586,24074
0.3643,24096
0.3697,24098
0.3754,24092
0.3808,24526
0.3865,24554
0.3919,24552
0.3976,24530
0.403,24551
0.4087,24552
0.4141,24555
0.4198,24576
0.4252,24557
0.4309,24558
0.4363,24977
0.4421,25032
0.4475,25004
0.4532,24992
0.4586,24983
0.4643,24987
0.4697,25028
0.4753,25004
0.4807,25005
0.4864,25018
0.4919,25444
0.4976,25448
0.503,25465
0.5087,25450
0.5141,25455
0.5198,25459
0.5252,25456
0.5309,25469
0.5363,25444
0.542,25456
0.5474,25846
0.5532,25864
0.5586,25862
0.5643,25863
0.5697,25881
0.5754,25863
0.5808,25876
0.5865,25849
0.5919,25853
0.5976,25884
0.603,26241
0.6087,26217
0.6141,26241
0.6198,26263
0.6252,26247
0.6309,26256
0.6365,26283
0.6419,26289
0.6476,26277
0.653,26291
0.6587,26641
0.6641,26623
0.6698,26615
0.6752,26636
0.6809,26645
0.6863,26619
0.692,26611
0.6974,26624
0.7031,26624
0.7086,26941
0.7142,26928
0.7197,26948
0.7253,26965
0.7307,26972
0.7364,26966
0.7419,27003
0.7475,26977
0.753,26982
0.7586,26962
0.7641,27265
0.7698,27227
0.7752,27259
0.7809,27272
0.7863,27279
0.792,27298
0.7974,27295
0.803,27324
0.8087,27340
0.8142,27561
0.8199,27624
0.8253,27625
0.831,27600
0.8364,27591
0.8421,27584
0.8475,27606
0.8532,27606
0.8586,27627
0.8643,27577
0.8698,27820
0.8754,27811
0.8808,27861
0.8865,27830
0.8919,27856
0.8976,27838
0.903,27830
0.9087,27853
0.9141,27861
0.9198,27877
0.9253,27995
0.931,28054
0.9364,28041
0.942,28063
0.9474,28068
0.9531,28045
0.9585,28048
0.9642,28065
0.9697,28066
0.9753,28055
0.9808,28136
0.9865,28183
0.9919,28178
0.9976,28209
1.003,28219
1.0087,28227
1.0142,28214
1.0199,28194
1.0253,28214
1.0308,28260
1.0365,28222
1.0419,28309
1.0476,28322
1.053,28309
1.0587,28295
1.0641,28275
1.0698,28289
