Experiment: T3_Aug_19_pumped_od_cal_expt vial 11, Thu Aug 19 18:27:13 2021
0.0032,20528
0.0086,20539
0.0143,20560
0.0197,20639
0.0254,20586
0.0308,20563
0.0365,20586
0.0419,20629
0.0476,20579
0.053,20585
0.0585,21093
0.0642,21115
0.0696,21113
0.0753,21128
0.081,21116
0.0864,21104
0.0921,21098
0.0974,21167
0.1031,21145
0.1085,21625
0.1142,21616
0.1196,21615
0.1252,21658
0.1309,21649
0.1363,21650
0.142,21654
0.1474,21628
0.153,21678
0.1587,21643
0.1642,22186
0.1699,22124
0.1753,22114
0.1808,22138
0.1865,22137
0.1919,22126
0.1976,22144
0.203,22123
0.2086,22155
0.2141,22115
0.2198,22595
0.2252,22604
0.2309,22625
0.2363,22662
0.242,22627
0.2474,22597
0.2531,22639
0.2588,22633
0.2642,22605
0.2697,23108
0.2754,23090
0.2808,23078
0.2865,23098
0.2919,23107
0.2976,23076
0.303,23103
0.3087,23072
0.3141,23104
0.3198,23095
0.3253,23588
0.3307,23590
0.3364,23551
0.3421,23577
0.3474,23553
0.3531,23553
0.3586,23541
0.3643,23597
0.3697,23540
0.3754,23562
0.3808,24015
0.3865,24047
0.3919,24039
0.3976,24001
0.403,24033
0.4087,24023
0.4141,24049
0.4198,24046
0.4252,24043
0.4309,24019
0.4363,24461
0.4421,24457
0.4475,24471
0.4532,24474
0.4586,24471
0.4643,24459
0.4697,24476
0.4753,24491
0.4807,24513
0.4864,24516
0.4919,24907
0.4976,24941
0.503,24936
0.5087,24939
0.5141,24921
0.5198,24907
0.5252,24891
0.5309,24894
0.5363,24923
0.542,24924
0.5474,25309
0.5532,25327
0.5586,25325
0.5643,25303
0.5697,25306
0.5754,25305
0.5808,25311
0.5865,25330
0.5919,25327
0.5976,25333
0.603,25697
0.6087,25720
0.6141,25704
0.6198,25671
0.6252,25699
0.6309,25710
0.6365,25722
0.6419,25704
0.6476,25723
0.653,25704
0.6587,26047
0.6641,26050
0.6698,26045
0.6752,26053
0.6809,26067
0.6863,26048
0.692,26051
0.6974,26066
0.7031,26081
0.7086,26369
0.7142,26366
0.7197,26368
0.7253,26375
0.7307,26367
0.7364,26380
0.7419,26397
0.7475,26422
0.753,26417
0.7586,26391
0.7641,26656
0.7698,26671
0.7752,26684
0.7809,26680
0.7863,26703
0.792,26711
0.7974,26691
0.803,26714
0.8087,26709
0.8142,26922
0.8199,26936
0.8253,26921
0.831,26903
0.8364,26920
0.8421,26916
0.8475,26920
0.8532,26920
0.8586,26922
0.8643,26917
0.8698,27076
0.8754,27079
0.8808,27086
0.8865,27084
0.8919,27074
0.8976,27098
0.903,27095
0.9087,27099
0.9141,27109
0.9198,27125
0.9253,27212
0.931,27214
0.9364,27212
0.942,27199
0.9474,27165
0.9531,27215
0.9585,27208
0.9642,27196
0.9697,27222
0.9753,27230
0.9808,27181
0.9865,27208
0.9919,27214
0.9976,27220
1.003,27226
1.0087,27231
1.0142,27246
1.0199,27218
1.0253,27246
1.0308,27184
1.0365,27111
1.0419,27118
1.0476,27131
1.053,27134
1.0587,27142
1.0641,27121
1.0698,27135
