Experiment: T3_Aug_19_pumped_od_cal_expt vial 8, Thu Aug 19 18:27:13 2021
0.0032,22276
0.0086,22238
0.0143,22282
0.0197,22290
0.0254,22245
0.0308,22255
0.0365,22250
0.0419,22223
0.0476,22248
0.053,22206
0.0585,22605
0.0642,22629
0.0696,22654
0.0753,22604
0.081,22622
0.0864,22617
0.0921,22635
0.0974,22654
0.1031,22632
0.1085,23035
0.1142,23013
0.1196,22966
0.1252,23004
0.1309,23023
0.1363,22998
0.142,23022
0.1474,23034
0.153,23012
0.1587,23032
0.1642,23419
0.1699,23444
0.1753,23450
0.1808,23422
0.1865,23392
0.1919,23396
0.1976,23411
0.203,23418
0.2086,23427
0.2141,23420
0.2198,23783
0.2252,23793
0.2309,23798
0.2363,23798
0.242,23794
0.2474,23787
0.2531,23809
0.2588,23808
0.2642,23797
0.2697,24179
0.2754,24187
0.2808,24197
0.2865,24185
0.2919,24208
0.2976,24206
0.303,24213
0.3087,24203
0.3141,24191
0.3198,24197
0.3253,24571
0.3307,24591
0.3364,24560
0.3421,24564
0.3474,24567
0.3531,24550
0.3586,24581
0.3643,24559
0.3697,24571
0.3754,24578
0.3808,24941
0.3865,24945
0.3919,24939
0.3976,24955
0.403,24940
0.4087,24949
0.4141,24951
0.4198,24953
0.4252,24940
0.4309,24952
0.4363,25279
0.4421,25306
0.4475,25276
0.4532,25287
0.4586,25281
0.4643,25293
0.4697,25309
0.4753,25315
0.4807,25313
0.4864,25301
0.4919,25643
0.4976,25674
0.503,25676
0.5087,25661
0.5141,25675
0.5198,25671
0.5252,25677
0.5309,25679
0.5363,25675
0.542,25680
0.5474,25999
0.5532,26006
0.5586,26017
0.5643,26012
0.5697,26024
0.5754,26018
0.5808,26007
0.5865,26034
0.5919,26013
0.5976,26018
0.603,26339
0.6087,26366
0.6141,26338
0.6198,26361
0.6252,26360
0.6309,26360
0.6365,26382
0.6419,26369
0.6476,26397
0.653,26388
0.6587,26687
0.6641,26711
0.6698,26687
0.6752,26690
0.6809,26682
0.6863,26678
0.692,26694
0.6974,26697
0.7031,26697
0.7086,26997
0.7142,27012
0.7197,27004
0.7253,26991
0.7307,27020
0.7364,27001
0.7419,27010
0.7475,27036
0.753,27017
0.7586,27011
0.7641,27278
0.7698,27337
0.7752,27350
0.7809,27326
0.7863,27339
0.792,27333
0.7974,27325
0.803,27348
0.8087,27355
0.8142,27654
0.8199,27656
0.8253,27658
0.831,27647
0.8364,27662
0.8421,27662
0.8475,27647
0.8532,27665
0.8586,27665
0.8643,27648
0.8698,27879
0.8754,27954
0.8808,27962
0.8865,27970
0.8919,27954
0.8976,27959
0.903,27956
0.9087,27971
0.9141,27974
0.9198,27965
0.9253,28247
0.931,28262
0.9364,28254
0.942,28262
0.9474,28269
0.9531,28258
0.9585,28275
0.9642,28276
0.9697,28284
0.9753,28291
0.9808,28439
0.9865,28559
0.9919,28555
0.9976,28564
1.003,28560
1.0087,28576
1.0142,28583
1.0199,28574
1.0253,28584
1.0308,28650
1.0365,28832
1.0419,28841
1.0476,28848
1.053,28846
1.0587,28856
1.0641,28860
1.0698,28837
