Experiment: T3_Aug_19_pumped_od_cal_expt vial 14, Thu Aug 19 18:27:13 2021
0.0032,22660
0.0086,22809
0.0143,22822
0.0197,22781
0.0254,22940
0.0308,22926
0.0365,22934
0.0419,22927
0.0476,22720
0.053,22945
0.0585,23220
0.0642,23331
0.0696,23334
0.0753,23144
0.081,23291
0.0864,23268
0.0921,23363
0.0974,23322
0.1031,23298
0.1085,23491
0.1142,23661
0.1196,23693
0.1252,23626
0.1309,23608
0.1363,23689
0.142,23669
0.1474,23720
0.153,23603
0.1587,23703
0.1642,24012
0.1699,24093
0.1753,24136
0.1808,24092
0.1865,24115
0.1919,24072
0.1976,24050
0.203,24063
0.2086,24128
0.2141,24016
0.2198,24510
0.2252,24501
0.2309,24413
0.2363,24432
0.242,24421
0.2474,24475
0.2531,24280
0.2588,24462
0.2642,24447
0.2697,24898
0.2754,24813
0.2808,24904
0.2865,24916
0.2919,24820
0.2976,24946
0.303,24907
0.3087,24901
0.3141,24816
0.3198,24902
0.3253,25271
0.3307,25292
0.3364,25301
0.3421,25258
0.3474,25219
0.3531,25329
0.3586,25330
0.3643,25192
0.3697,25284
0.3754,25309
0.3808,25696
0.3865,25721
0.3919,25539
0.3976,25652
0.403,25654
0.4087,25642
0.4141,25679
0.4198,25691
0.4252,25701
0.4309,25709
0.4363,25967
0.4421,26072
0.4475,26110
0.4532,26112
0.4586,25869
0.4643,26111
0.4697,25889
0.4753,26093
0.4807,26084
0.4864,26097
0.4919,26457
0.4976,26500
0.503,26506
0.5087,26404
0.5141,26461
0.5198,26458
0.5252,26474
0.5309,26468
0.5363,26381
0.542,26467
0.5474,26751
0.5532,26775
0.5586,26747
0.5643,26702
0.5697,26801
0.5754,26763
0.5808,26845
0.5865,26805
0.5919,26693
0.5976,26814
0.603,26971
0.6087,27072
0.6141,27139
0.6198,27108
0.6252,27103
0.6309,27151
0.6365,27117
0.6419,27156
0.6476,27088
0.653,27156
0.6587,27465
0.6641,27480
0.6698,27420
0.6752,27478
0.6809,27464
0.6863,27454
0.692,27493
0.6974,27482
0.7031,27477
0.7086,27730
0.7142,27752
0.7197,27782
0.7253,27753
0.7307,27798
0.7364,27795
0.7419,27800
0.7475,27810
0.753,27824
0.7586,27780
0.7641,28059
0.7698,28044
0.7752,28010
0.7809,28099
0.7863,28073
0.792,28095
0.7974,28127
0.803,28124
0.8087,28161
0.8142,28367
0.8199,28447
0.8253,28396
0.831,28391
0.8364,28410
0.8421,28363
0.8475,28375
0.8532,28391
0.8586,28375
0.8643,28352
0.8698,28648
0.8754,28653
0.8808,28675
0.8865,28649
0.8919,28656
0.8976,28648
0.903,28644
0.9087,28649
0.9141,28678
0.9198,28679
0.9253,28772
0.931,28882
0.9364,28898
0.942,28886
0.9474,28925
0.9531,28849
0.9585,28898
0.9642,28897
0.9697,28917
0.9753,28882
0.9808,29046
0.9865,29076
0.9919,29100
0.9976,29125
1.003,29140
1.0087,29113
1.0142,29135
1.0199,29103
1.0253,29113
1.0308,29205
1.0365,29239
1.0419,29303
1.0476,29326
1.053,29317
1.0587,29305
1.0641,29293
1.0698,29298
