Experiment: T3_Aug_19_pumped_od_cal_expt vial 15, Thu Aug 19 18:27:13 2021
0.0032,21671
0.0086,21671
0.0143,21700
0.0197,21638
0.0254,21740
0.0308,21781
0.0365,21743
0.0419,21769
0.0476,21684
0.053,21743
0.0585,22233
0.0642,22240
0.0696,22219
0.0753,22280
0.081,22190
0.0864,22222
0.0921,22232
0.0974,22249
0.1031,22150
0.1085,22684
0.1142,22646
0.1196,22665
0.1252,22613
0.1309,22640
0.1363,22617
0.142,22584
0.1474,22638
0.153,22689
0.1587,22652
0.1642,23157
0.1699,23140
0.1753,23110
0.1808,23058
0.1865,23137
0.1919,23134
0.1976,23116
0.203,23116
0.2086,23166
0.2141,23114
0.2198,23571
0.2252,23586
0.2309,23583
0.2363,23580
0.242,23558
0.2474,23538
0.2531,23540
0.2588,23596
0.2642,23534
0.2697,24022
0.2754,24012
0.2808,24027
0.2865,24011
0.2919,24040
0.2976,24060
0.303,24042
0.3087,24043
0.3141,24014
0.3198,24052
0.3253,24492
0.3307,24481
0.3364,24519
0.3421,24488
0.3474,24526
0.3531,24545
0.3586,24501
0.3643,24492
0.3697,24506
0.3754,24516
0.3808,24941
0.3865,24924
0.3919,24948
0.3976,24945
0.403,24980
0.4087,24985
0.4141,25011
0.4198,25008
0.4252,25002
0.4309,24979
0.4363,25395
0.4421,25408
0.4475,25399
0.4532,25380
0.4586,25387
0.4643,25400
0.4697,25381
0.4753,25412
0.4807,25409
0.4864,25379
0.4919,25786
0.4976,25795
0.503,25797
0.5087,25758
0.5141,25773
0.5198,25768
0.5252,25770
0.5309,25794
0.5363,25788
0.542,25781
0.5474,26153
0.5532,26108
0.5586,26120
0.5643,26106
0.5697,26136
0.5754,26162
0.5808,26146
0.5865,26126
0.5919,26129
0.5976,26119
0.603,26436
0.6087,26442
0.6141,26451
0.6198,26458
0.6252,26448
0.6309,26451
0.6365,26476
0.6419,26478
0.6476,26480
0.653,26484
0.6587,26803
0.6641,26789
0.6698,26768
0.6752,26783
0.6809,26783
0.6863,26761
0.692,26779
0.6974,26763
0.7031,26785
0.7086,27075
0.7142,27016
0.7197,27071
0.7253,27081
0.7307,27103
0.7364,27114
0.7419,27147
0.7475,27179
0.753,27148
0.7586,27132
0.7641,27406
0.7698,27428
0.7752,27404
0.7809,27414
0.7863,27437
0.792,27455
0.7974,27462
0.803,27463
0.8087,27472
0.8142,27359
0.8199,27757
0.8253,27733
0.831,27720
0.8364,27712
0.8421,27724
0.8475,27748
0.8532,27738
0.8586,27730
0.8643,27722
0.8698,27967
0.8754,27960
0.8808,27976
0.8865,27965
0.8919,27965
0.8976,27966
0.903,27968
0.9087,27959
0.9141,27984
0.9198,27992
0.9253,28060
0.931,28202
0.9364,28197
0.942,28198
0.9474,28201
0.9531,28194
0.9585,28209
0.9642,28207
0.9697,28221
0.9753,28213
0.9808,27826
0.9865,28380
0.9919,28400
0.9976,28397
1.003,28423
1.0087,28421
1.0142,28429
1.0199,28416
1.0253,28417
1.0308,28247
1.0365,28541
1.0419,28570
1.0476,28578
1.053,28582
1.0587,28587
1.0641,28591
1.0698,28581
