Experiment: T3_Aug_19_pumped_od_cal_expt vial 10, Thu Aug 19 18:27:13 2021
0.0032,22544
0.0086,22578
0.0143,22587
0.0197,22581
0.0254,22611
0.0308,22600
0.0365,22566
0.0419,22610
0.0476,22614
0.053,22604
0.0585,23031
0.0642,23011
0.0696,23030
0.0753,23034
0.081,23005
0.0864,23036
0.0921,23040
0.0974,23014
0.1031,23065
0.1085,23407
0.1142,23401
0.1196,23443
0.1252,23428
0.1309,23404
0.1363,23420
0.142,23434
0.1474,23437
0.153,23441
0.1587,23444
0.1642,23761
0.1699,23779
0.1753,23763
0.1808,23759
0.1865,23782
0.1919,23750
0.1976,23782
0.203,23811
0.2086,23817
0.2141,23779
0.2198,24144
0.2252,24177
0.2309,24158
0.2363,24160
0.242,24135
0.2474,24165
0.2531,24156
0.2588,24161
0.2642,24146
0.2697,24506
0.2754,24520
0.2808,24499
0.2865,24531
0.2919,24517
0.2976,24513
0.303,24535
0.3087,24533
0.3141,24536
0.3198,24519
0.3253,24870
0.3307,24854
0.3364,24853
0.3421,24852
0.3474,24866
0.3531,24866
0.3586,24883
0.3643,24892
0.3697,24875
0.3754,24888
0.3808,25231
0.3865,25264
0.3919,25228
0.3976,25264
0.403,25233
0.4087,25250
0.4141,25253
0.4198,25230
0.4252,25244
0.4309,25258
0.4363,25593
0.4421,25602
0.4475,25594
0.4532,25593
0.4586,25601
0.4643,25572
0.4697,25553
0.4753,25605
0.4807,25615
0.4864,25613
0.4919,25932
0.4976,25949
0.503,25952
0.5087,25949
0.5141,25921
0.5198,25933
0.5252,25902
0.5309,25933
0.5363,25930
0.542,25940
0.5474,26260
0.5532,26268
0.5586,26261
0.5643,26247
0.5697,26254
0.5754,26266
0.5808,26258
0.5865,26268
0.5919,26280
0.5976,26286
0.603,26602
0.6087,26613
0.6141,26608
0.6198,26597
0.6252,26594
0.6309,26608
0.6365,26596
0.6419,26608
0.6476,26616
0.653,26602
0.6587,26949
0.6641,26945
0.6698,26959
0.6752,26955
0.6809,26950
0.6863,26942
0.692,26936
0.6974,26948
0.7031,26948
0.7086,27257
0.7142,27291
0.7197,27276
0.7253,27275
0.7307,27277
0.7364,27283
0.7419,27297
0.7475,27308
0.753,27294
0.7586,27297
0.7641,27616
0.7698,27594
0.7752,27610
0.7809,27616
0.7863,27626
0.792,27632
0.7974,27616
0.803,27630
0.8087,27630
0.8142,27970
0.8199,27964
0.8253,27952
0.831,27949
0.8364,27956
0.8421,27939
0.8475,27966
0.8532,27959
0.8586,27968
0.8643,27960
0.8698,28198
0.8754,28286
0.8808,28288
0.8865,28274
0.8919,28279
0.8976,28274
0.903,28259
0.9087,28297
0.9141,28296
0.9198,28301
0.9253,28389
0.931,28631
0.9364,28629
0.942,28614
0.9474,28627
0.9531,28646
0.9585,28645
0.9642,28635
0.9697,28645
0.9753,28644
0.9808,28757
0.9865,28964
0.9919,28970
0.9976,28984
1.003,28978
1.0087,28988
1.0142,28983
1.0199,28952
1.0253,28942
1.0308,28814
1.0365,29293
1.0419,29293
1.0476,29318
1.053,29330
1.0587,29317
1.0641,29328
1.0698,29329
