Experiment: T3_Aug_19_pumped_od_cal_expt vial 4, Thu Aug 19 18:27:13 2021
0.0032,21594
0.0086,21768
0.0143,21558
0.0197,21355
0.0254,21721
0.0308,21447
0.0365,21591
0.0419,21733
0.0476,21789
0.053,21652
0.0585,22283
0.0642,22232
0.0696,22288
0.0753,22320
0.081,22082
0.0864,21798
0.0921,22054
0.0974,22324
0.1031,21435
0.1085,22660
0.1142,22612
0.1196,22810
0.1252,22694
0.1309,22665
0.1363,22688
0.142,22826
0.1474,22579
0.153,22654
0.1587,22637
0.1642,22991
0.1699,22867
0.1753,23092
0.1808,23013
0.1865,22807
0.1919,22928
0.1976,22810
0.203,22809
0.2086,22925
0.2141,23038
0.2198,23452
0.2252,23253
0.2309,23213
0.2363,23316
0.242,23571
0.2474,23496
0.2531,23117
0.2588,23017
0.2642,23494
0.2697,23856
0.2754,23510
0.2808,23668
0.2865,23796
0.2919,23728
0.2976,23976
0.303,23859
0.3087,23950
0.3141,23889
0.3198,23507
0.3253,24330
0.3307,24123
0.3364,24338
0.3421,24236
0.3474,23924
0.3531,24297
0.3586,23975
0.3643,24107
0.3697,24165
0.3754,23987
0.3808,24495
0.3865,24475
0.3919,24585
0.3976,24345
0.403,24694
0.4087,24597
0.4141,24484
0.4198,24561
0.4252,24728
0.4309,24554
0.4363,25077
0.4421,25071
0.4475,24765
0.4532,25002
0.4586,24849
0.4643,25150
0.4697,24746
0.4753,24729
0.4807,24913
0.4864,25201
0.4919,25537
0.4976,25336
0.503,25493
0.5087,25327
0.5141,25256
0.5198,25376
0.5252,25482
0.5309,25297
0.5363,25480
0.542,25212
0.5474,26052
0.5532,25861
0.5586,25837
0.5643,25682
0.5697,26061
0.5754,25783
0.5808,25947
0.5865,25798
0.5919,25554
0.5976,25761
0.603,26266
0.6087,26243
0.6141,26246
0.6198,25868
0.6252,26031
0.6309,25630
0.6365,26073
0.6419,26438
0.6476,26024
0.653,26187
0.6587,26257
0.6641,26238
0.6698,26699
0.6752,25780
0.6809,26233
0.6863,25918
0.692,25499
0.6974,25598
0.7031,26020
0.7086,27118
0.7142,26849
0.7197,26451
0.7253,26012
0.7307,26727
0.7364,26180
0.7419,25656
0.7475,26882
0.753,25421
0.7586,26170
0.7641,26805
0.7698,26830
0.7752,27253
0.7809,27268
0.7863,27336
0.792,26293
0.7974,26840
0.803,26257
0.8087,26731
0.8142,26723
0.8199,27551
0.8253,27519
0.831,27215
0.8364,27489
0.8421,27408
0.8475,27601
0.8532,27676
0.8586,27393
0.8643,27686
0.8698,27727
0.8754,27401
0.8808,27558
0.8865,26776
0.8919,27853
0.8976,26996
0.903,27698
0.9087,27365
0.9141,27426
0.9198,27395
0.9253,27478
0.931,27742
0.9364,27824
0.942,27341
0.9474,27823
0.9531,27627
0.9585,27984
0.9642,27305
0.9697,27770
0.9753,27543
0.9808,28010
0.9865,28046
0.9919,28100
0.9976,27981
1.003,28093
1.0087,28086
1.0142,27825
1.0199,28264
1.0253,27706
1.0308,28179
1.0365,28254
1.0419,27576
1.0476,28036
1.053,27897
1.0587,27911
1.0641,27538
1.0698,27672
